Start time: 1730819338998
[2024-11-05T09:09:00.060540-0600] nuttcp-r: v8.1.4: socket
[2024-11-05T09:09:00.061906-0600] nuttcp-r: buflen=65536, nstream=1, port=5101 tcp
[2024-11-05T09:09:00.062055-0600] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-05T09:09:00.062174-0600] nuttcp-r: connect to 155.146.180.31 with RTT=57.737 ms af=inet
[2024-11-05T09:09:00.062287-0600] nuttcp-r: send window size = 2097152, receive window size = 6291456
[2024-11-05T09:09:00.062391-0600] nuttcp-r: available send window = 1572864, available receive window = 4718592
[2024-11-05T09:09:00.062502-0600]     1.0000 MB /   0.50 sec =   16.7754 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T09:09:00.560683-0600]     2.6250 MB /   0.50 sec =   44.0269 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T09:09:01.060441-0600]     7.3125 MB /   0.50 sec =  122.7219 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T09:09:01.560546-0600]    45.1875 MB /   0.50 sec =  758.0977 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T09:09:02.060668-0600]    50.1875 MB /   0.50 sec =  841.9425 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T09:09:02.560504-0600]    48.0625 MB /   0.50 sec =  806.4275 Mbps     0 retrans     26 KB-cwnd
[2024-11-05T09:09:03.060215-0600]    50.6875 MB /   0.50 sec =  850.3951 Mbps     0 retrans     26 KB-cwnd
[2024-11-05T09:09:03.560123-0600]    51.8125 MB /   0.50 sec =  869.1513 Mbps     0 retrans     26 KB-cwnd
[2024-11-05T09:09:04.060185-0600]    45.5000 MB /   0.50 sec =  763.2931 Mbps     0 retrans     38 KB-cwnd
[2024-11-05T09:09:04.560059-0600]    41.7500 MB /   0.50 sec =  700.6001 Mbps     0 retrans     43 KB-cwnd
[2024-11-05T09:09:05.060043-0600]    49.0000 MB /   0.50 sec =  822.0869 Mbps     0 retrans     47 KB-cwnd
[2024-11-05T09:09:05.560100-0600]    54.5000 MB /   0.50 sec =  914.3601 Mbps     1 retrans  13469 KB-cwnd
[2024-11-05T09:09:06.060071-0600]    49.2500 MB /   0.50 sec =  826.2696 Mbps     0 retrans  13469 KB-cwnd
[2024-11-05T09:09:06.560052-0600]    50.3125 MB /   0.50 sec =  844.1071 Mbps     0 retrans  13469 KB-cwnd
[2024-11-05T09:09:07.060055-0600]    45.8750 MB /   0.50 sec =  769.6579 Mbps     0 retrans  14198 KB-cwnd
[2024-11-05T09:09:07.560079-0600]    53.4375 MB /   0.50 sec =  896.5163 Mbps     0 retrans  14198 KB-cwnd
[2024-11-05T09:09:08.060090-0600]    50.0625 MB /   0.50 sec =  839.9480 Mbps     0 retrans  14198 KB-cwnd
[2024-11-05T09:09:08.560136-0600]    48.9375 MB /   0.50 sec =  821.0268 Mbps     0 retrans  12757 KB-cwnd
[2024-11-05T09:09:09.060534-0600]    46.1875 MB /   0.50 sec =  774.7985 Mbps     0 retrans  12754 KB-cwnd
[2024-11-05T09:09:09.560051-0600]    57.5000 MB /   0.50 sec =  964.8076 Mbps     0 retrans  12754 KB-cwnd
[2024-11-05T09:09:10.060108-0600]    59.3125 MB /   0.50 sec =  995.0927 Mbps     0 retrans  12948 KB-cwnd
[2024-11-05T09:09:10.560054-0600]    63.7500 MB /   0.50 sec = 1069.5411 Mbps     0 retrans  13192 KB-cwnd
[2024-11-05T09:09:11.060099-0600]    60.1250 MB /   0.50 sec = 1008.6555 Mbps     0 retrans  13445 KB-cwnd
[2024-11-05T09:09:11.560149-0600]    23.5625 MB /   0.50 sec =  395.3503 Mbps     0 retrans  13445 KB-cwnd
[2024-11-05T09:09:12.060064-0600]    60.0000 MB /   0.50 sec = 1006.6088 Mbps     0 retrans  13442 KB-cwnd
[2024-11-05T09:09:12.560172-0600]    61.0625 MB /   0.50 sec = 1024.4547 Mbps     0 retrans  11588 KB-cwnd
[2024-11-05T09:09:13.060038-0600]    55.0625 MB /   0.50 sec =  923.8176 Mbps     0 retrans  11588 KB-cwnd
[2024-11-05T09:09:13.560163-0600]    61.5625 MB /   0.50 sec = 1032.6326 Mbps     0 retrans  11588 KB-cwnd
[2024-11-05T09:09:14.060122-0600]    61.3125 MB /   0.50 sec = 1028.7786 Mbps     0 retrans  14437 KB-cwnd
[2024-11-05T09:09:14.560144-0600]    60.6875 MB /   0.50 sec = 1018.2345 Mbps     0 retrans      5 KB-cwnd
[2024-11-05T09:09:15.060466-0600]    63.3125 MB /   0.50 sec = 1062.2394 Mbps     0 retrans  13222 KB-cwnd
[2024-11-05T09:09:15.560109-0600]    63.5625 MB /   0.50 sec = 1066.3826 Mbps     0 retrans  13222 KB-cwnd
[2024-11-05T09:09:16.060051-0600]    59.8750 MB /   0.50 sec = 1004.5338 Mbps     0 retrans  15230 KB-cwnd
[2024-11-05T09:09:16.560062-0600]    56.3125 MB /   0.50 sec =  944.7575 Mbps     0 retrans  15230 KB-cwnd
[2024-11-05T09:09:17.060065-0600]    61.8750 MB /   0.50 sec = 1038.0840 Mbps     0 retrans  15230 KB-cwnd
