Start time: 1731104324144
[2024-11-08T17:18:44.319] - client - INFO - Connected to 54.197.223.49:65432
[2024-11-08T17:18:44.319] - client - INFO - PING 54.197.223.49 26(66) bytes of data.
[2024-11-08T17:18:44.354] - client - INFO - 46 bytes from 54.197.223.49: time=34.70 ms
[2024-11-08T17:18:44.588] - client - INFO - 46 bytes from 54.197.223.49: time=33.80 ms
[2024-11-08T17:18:44.825] - client - INFO - 46 bytes from 54.197.223.49: time=35.45 ms
[2024-11-08T17:18:45.062] - client - INFO - 46 bytes from 54.197.223.49: time=36.49 ms
[2024-11-08T17:18:45.293] - client - INFO - 46 bytes from 54.197.223.49: time=29.95 ms
[2024-11-08T17:18:45.521] - client - INFO - 46 bytes from 54.197.223.49: time=27.08 ms
[2024-11-08T17:18:45.749] - client - INFO - 46 bytes from 54.197.223.49: time=26.60 ms
[2024-11-08T17:18:45.978] - client - INFO - 46 bytes from 54.197.223.49: time=28.24 ms
[2024-11-08T17:18:46.209] - client - INFO - 46 bytes from 54.197.223.49: time=30.01 ms
[2024-11-08T17:18:46.445] - client - INFO - 46 bytes from 54.197.223.49: time=34.76 ms
[2024-11-08T17:18:46.673] - client - INFO - 46 bytes from 54.197.223.49: time=27.02 ms
[2024-11-08T17:18:46.905] - client - INFO - 46 bytes from 54.197.223.49: time=31.77 ms
[2024-11-08T17:18:47.139] - client - INFO - 46 bytes from 54.197.223.49: time=32.08 ms
[2024-11-08T17:18:47.369] - client - INFO - 46 bytes from 54.197.223.49: time=29.14 ms
[2024-11-08T17:18:47.601] - client - INFO - 46 bytes from 54.197.223.49: time=30.98 ms
[2024-11-08T17:18:47.834] - client - INFO - 46 bytes from 54.197.223.49: time=29.74 ms
[2024-11-08T17:18:48.065] - client - INFO - 46 bytes from 54.197.223.49: time=28.81 ms
[2024-11-08T17:18:48.293] - client - INFO - 46 bytes from 54.197.223.49: time=27.75 ms
[2024-11-08T17:18:48.522] - client - INFO - 46 bytes from 54.197.223.49: time=28.28 ms
[2024-11-08T17:18:48.748] - client - INFO - 46 bytes from 54.197.223.49: time=25.47 ms
[2024-11-08T17:18:48.978] - client - INFO - 46 bytes from 54.197.223.49: time=28.00 ms
[2024-11-08T17:18:49.205] - client - INFO - 46 bytes from 54.197.223.49: time=26.39 ms
[2024-11-08T17:18:49.434] - client - INFO - 46 bytes from 54.197.223.49: time=28.76 ms
[2024-11-08T17:18:49.668] - client - INFO - 46 bytes from 54.197.223.49: time=32.53 ms
[2024-11-08T17:18:49.897] - client - INFO - 46 bytes from 54.197.223.49: time=28.27 ms
[2024-11-08T17:18:50.129] - client - INFO - 46 bytes from 54.197.223.49: time=28.71 ms
[2024-11-08T17:18:50.366] - client - INFO - 46 bytes from 54.197.223.49: time=35.98 ms
[2024-11-08T17:18:50.603] - client - INFO - 46 bytes from 54.197.223.49: time=36.67 ms
[2024-11-08T17:18:50.841] - client - INFO - 46 bytes from 54.197.223.49: time=34.92 ms
[2024-11-08T17:18:51.073] - client - INFO - 46 bytes from 54.197.223.49: time=30.31 ms
[2024-11-08T17:18:51.302] - client - INFO - 46 bytes from 54.197.223.49: time=28.13 ms
[2024-11-08T17:18:51.538] - client - INFO - 46 bytes from 54.197.223.49: time=35.23 ms
[2024-11-08T17:18:51.770] - client - INFO - 46 bytes from 54.197.223.49: time=31.32 ms
[2024-11-08T17:18:52.005] - client - INFO - 46 bytes from 54.197.223.49: time=33.48 ms
[2024-11-08T17:18:52.233] - client - INFO - 46 bytes from 54.197.223.49: time=26.41 ms
[2024-11-08T17:18:52.462] - client - INFO - 46 bytes from 54.197.223.49: time=28.66 ms
[2024-11-08T17:18:52.696] - client - INFO - 46 bytes from 54.197.223.49: time=33.07 ms
[2024-11-08T17:18:52.932] - client - INFO - 46 bytes from 54.197.223.49: time=34.43 ms
[2024-11-08T17:18:53.160] - client - INFO - 46 bytes from 54.197.223.49: time=27.68 ms
[2024-11-08T17:18:53.400] - client - INFO - 46 bytes from 54.197.223.49: time=37.81 ms
[2024-11-08T17:18:53.630] - client - INFO - 46 bytes from 54.197.223.49: time=28.70 ms
[2024-11-08T17:18:53.862] - client - INFO - 46 bytes from 54.197.223.49: time=30.19 ms
[2024-11-08T17:18:54.097] - client - INFO - 46 bytes from 54.197.223.49: time=33.65 ms
[2024-11-08T17:18:54.325] - client - INFO - 46 bytes from 54.197.223.49: time=26.54 ms
[2024-11-08T17:18:54.563] - client - INFO - 46 bytes from 54.197.223.49: time=36.70 ms
[2024-11-08T17:18:54.799] - client - INFO - 46 bytes from 54.197.223.49: time=33.72 ms
[2024-11-08T17:18:55.032] - client - INFO - 46 bytes from 54.197.223.49: time=31.29 ms
[2024-11-08T17:18:55.274] - client - INFO - 46 bytes from 54.197.223.49: time=41.18 ms
[2024-11-08T17:18:55.506] - client - INFO - 46 bytes from 54.197.223.49: time=31.40 ms
[2024-11-08T17:18:55.737] - client - INFO - 46 bytes from 54.197.223.49: time=29.47 ms
[2024-11-08T17:18:55.972] - client - INFO - 46 bytes from 54.197.223.49: time=32.82 ms
[2024-11-08T17:18:56.201] - client - INFO - 46 bytes from 54.197.223.49: time=28.44 ms
[2024-11-08T17:18:56.437] - client - INFO - 46 bytes from 54.197.223.49: time=34.27 ms
[2024-11-08T17:18:56.673] - client - INFO - 46 bytes from 54.197.223.49: time=35.48 ms
[2024-11-08T17:18:56.957] - client - INFO - 46 bytes from 54.197.223.49: time=82.35 ms
[2024-11-08T17:18:57.203] - client - INFO - 46 bytes from 54.197.223.49: time=44.44 ms
[2024-11-08T17:18:57.435] - client - INFO - 46 bytes from 54.197.223.49: time=31.08 ms
[2024-11-08T17:18:57.668] - client - INFO - 46 bytes from 54.197.223.49: time=30.04 ms
[2024-11-08T17:18:57.901] - client - INFO - 46 bytes from 54.197.223.49: time=30.99 ms
[2024-11-08T17:18:58.136] - client - INFO - 46 bytes from 54.197.223.49: time=32.43 ms
[2024-11-08T17:18:58.370] - client - INFO - 46 bytes from 54.197.223.49: time=32.83 ms
[2024-11-08T17:18:58.614] - client - INFO - 46 bytes from 54.197.223.49: time=41.29 ms
[2024-11-08T17:18:58.880] - client - INFO - 46 bytes from 54.197.223.49: time=64.90 ms
[2024-11-08T17:18:59.131] - client - INFO - 46 bytes from 54.197.223.49: time=48.07 ms
[2024-11-08T17:18:59.372] - client - INFO - 46 bytes from 54.197.223.49: time=40.39 ms
[2024-11-08T17:18:59.620] - client - INFO - 46 bytes from 54.197.223.49: time=45.98 ms
[2024-11-08T17:18:59.868] - client - INFO - 46 bytes from 54.197.223.49: time=47.21 ms
[2024-11-08T17:19:00.115] - client - INFO - 46 bytes from 54.197.223.49: time=45.95 ms
[2024-11-08T17:19:00.361] - client - INFO - 46 bytes from 54.197.223.49: time=45.12 ms
[2024-11-08T17:19:00.611] - client - INFO - 46 bytes from 54.197.223.49: time=48.45 ms
[2024-11-08T17:19:00.854] - client - INFO - 46 bytes from 54.197.223.49: time=42.52 ms
[2024-11-08T17:19:01.101] - client - INFO - 46 bytes from 54.197.223.49: time=46.23 ms
[2024-11-08T17:19:01.352] - client - INFO - 46 bytes from 54.197.223.49: time=49.72 ms
[2024-11-08T17:19:01.597] - client - INFO - 46 bytes from 54.197.223.49: time=44.30 ms
[2024-11-08T17:19:01.828] - client - INFO - 46 bytes from 54.197.223.49: time=29.76 ms
