Start time: 1731009057887
[2024-11-07T14:50:58.056] - client - INFO - Connected to 54.197.223.49:65432
[2024-11-07T14:50:58.057] - client - INFO - PING 54.197.223.49 26(66) bytes of data.
[2024-11-07T14:50:58.127] - client - INFO - 46 bytes from 54.197.223.49: time=70.47 ms
[2024-11-07T14:50:58.393] - client - INFO - 46 bytes from 54.197.223.49: time=64.85 ms
[2024-11-07T14:50:58.656] - client - INFO - 46 bytes from 54.197.223.49: time=62.71 ms
[2024-11-07T14:50:58.910] - client - INFO - 46 bytes from 54.197.223.49: time=53.43 ms
[2024-11-07T14:50:59.186] - client - INFO - 46 bytes from 54.197.223.49: time=75.53 ms
[2024-11-07T14:50:59.461] - client - INFO - 46 bytes from 54.197.223.49: time=72.49 ms
[2024-11-07T14:50:59.751] - client - INFO - 46 bytes from 54.197.223.49: time=88.13 ms
[2024-11-07T14:51:00.004] - client - INFO - 46 bytes from 54.197.223.49: time=52.48 ms
[2024-11-07T14:51:00.265] - client - INFO - 46 bytes from 54.197.223.49: time=58.98 ms
[2024-11-07T14:51:00.532] - client - INFO - 46 bytes from 54.197.223.49: time=65.22 ms
[2024-11-07T14:51:00.790] - client - INFO - 46 bytes from 54.197.223.49: time=56.40 ms
[2024-11-07T14:51:01.044] - client - INFO - 46 bytes from 54.197.223.49: time=52.69 ms
[2024-11-07T14:51:01.303] - client - INFO - 46 bytes from 54.197.223.49: time=57.60 ms
[2024-11-07T14:51:01.564] - client - INFO - 46 bytes from 54.197.223.49: time=59.78 ms
[2024-11-07T14:51:01.846] - client - INFO - 46 bytes from 54.197.223.49: time=80.09 ms
[2024-11-07T14:51:02.134] - client - INFO - 46 bytes from 54.197.223.49: time=87.30 ms
[2024-11-07T14:51:02.391] - client - INFO - 46 bytes from 54.197.223.49: time=56.09 ms
[2024-11-07T14:51:02.648] - client - INFO - 46 bytes from 54.197.223.49: time=56.32 ms
[2024-11-07T14:51:02.912] - client - INFO - 46 bytes from 54.197.223.49: time=62.21 ms
[2024-11-07T14:51:03.166] - client - INFO - 46 bytes from 54.197.223.49: time=53.42 ms
[2024-11-07T14:51:03.437] - client - INFO - 46 bytes from 54.197.223.49: time=69.19 ms
[2024-11-07T14:51:03.701] - client - INFO - 46 bytes from 54.197.223.49: time=62.43 ms
[2024-11-07T14:51:03.960] - client - INFO - 46 bytes from 54.197.223.49: time=57.62 ms
[2024-11-07T14:51:04.221] - client - INFO - 46 bytes from 54.197.223.49: time=60.07 ms
[2024-11-07T14:51:04.481] - client - INFO - 46 bytes from 54.197.223.49: time=58.55 ms
[2024-11-07T14:51:04.745] - client - INFO - 46 bytes from 54.197.223.49: time=62.14 ms
[2024-11-07T14:51:05.023] - client - INFO - 46 bytes from 54.197.223.49: time=77.17 ms
[2024-11-07T14:51:05.298] - client - INFO - 46 bytes from 54.197.223.49: time=74.33 ms
[2024-11-07T14:51:05.573] - client - INFO - 46 bytes from 54.197.223.49: time=72.66 ms
[2024-11-07T14:51:05.893] - client - INFO - 46 bytes from 54.197.223.49: time=118.48 ms
[2024-11-07T14:51:06.179] - client - INFO - 46 bytes from 54.197.223.49: time=84.07 ms
[2024-11-07T14:51:06.465] - client - INFO - 46 bytes from 54.197.223.49: time=84.05 ms
