Start time: 1730434414167
[2024-11-01T00:13:35.081024-0400] nuttcp-t: v8.1.4: socket
[2024-11-01T00:13:35.082046-0400] nuttcp-t: buflen=65536, nstream=1, port=5102 tcp -> 54.197.223.49
[2024-11-01T00:13:35.082125-0400] nuttcp-t: time limit = 120.00 seconds
[2024-11-01T00:13:35.082172-0400] nuttcp-t: connect to 54.197.223.49 with mss=1378, RTT=45.770 ms af=inet
[2024-11-01T00:13:35.082218-0400] nuttcp-t: send window size = 2097152, receive window size = 6291456
[2024-11-01T00:13:35.082260-0400] nuttcp-t: available send window = 1572864, available receive window = 4718592
[2024-11-01T00:13:35.082302-0400] nuttcp-t: initial congestion window = 13 KB (10 packets)
[2024-11-01T00:13:35.082344-0400] nuttcp-r: v6.1.2: socket
[2024-11-01T00:13:35.082384-0400] nuttcp-r: buflen=65536, nstream=1, port=5102 tcp
[2024-11-01T00:13:35.082425-0400] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-01T00:13:35.082466-0400] nuttcp-r: accept from 107.123.20.98
[2024-11-01T00:13:35.082506-0400] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-01T00:13:35.082545-0400] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-01T00:13:35.082589-0400]     2.9375 MB /   0.50 sec =   49.2809 Mbps     0 retrans   2216 KB-cwnd
[2024-11-01T00:13:35.675208-0400]     4.5625 MB /   0.50 sec =   76.5468 Mbps     0 retrans   2388 KB-cwnd
[2024-11-01T00:13:36.253216-0400]     4.6250 MB /   0.50 sec =   77.5949 Mbps     0 retrans   2503 KB-cwnd
[2024-11-01T00:13:36.543242-0400]     4.5625 MB /   0.50 sec =   76.5451 Mbps     0 retrans   2503 KB-cwnd
[2024-11-01T00:13:37.135461-0400]     4.5000 MB /   0.50 sec =   75.4834 Mbps     1 retrans   2001 KB-cwnd
[2024-11-01T00:13:37.718508-0400]     4.5625 MB /   0.50 sec =   76.5546 Mbps     0 retrans   2001 KB-cwnd
[2024-11-01T00:13:38.025095-0400]     4.5625 MB /   0.50 sec =   76.5516 Mbps     0 retrans   2001 KB-cwnd
[2024-11-01T00:13:38.600430-0400]     4.6250 MB /   0.50 sec =   77.5914 Mbps     0 retrans   2001 KB-cwnd
[2024-11-01T00:13:39.204637-0400]     4.4375 MB /   0.50 sec =   74.4537 Mbps     0 retrans   2001 KB-cwnd
[2024-11-01T00:13:39.515254-0400]     4.3750 MB /   0.50 sec =   73.3994 Mbps     0 retrans   2001 KB-cwnd
[2024-11-01T00:13:40.141143-0400]     4.2500 MB /   0.50 sec =   71.3027 Mbps     0 retrans   2001 KB-cwnd
[2024-11-01T00:13:40.754518-0400]     4.3750 MB /   0.50 sec =   73.4006 Mbps     0 retrans   2001 KB-cwnd
[2024-11-01T00:13:41.059052-0400]     4.3125 MB /   0.50 sec =   72.3509 Mbps     0 retrans   2001 KB-cwnd
[2024-11-01T00:13:41.731052-0400]     4.0625 MB /   0.50 sec =   68.1573 Mbps     0 retrans   2001 KB-cwnd
[2024-11-01T00:13:42.080731-0400]     3.9375 MB /   0.50 sec =   66.0401 Mbps     0 retrans   2001 KB-cwnd
[2024-11-01T00:13:42.852811-0400]     3.6250 MB /   0.50 sec =   60.8376 Mbps     0 retrans   2001 KB-cwnd
[2024-11-01T00:13:43.194705-0400]     3.5000 MB /   0.50 sec =   58.7193 Mbps     0 retrans   2001 KB-cwnd
[2024-11-01T00:13:43.522609-0400]     4.1875 MB /   0.50 sec =   70.2536 Mbps     0 retrans   2001 KB-cwnd
[2024-11-01T00:13:44.146028-0400]     4.3125 MB /   0.50 sec =   72.3510 Mbps     0 retrans   2001 KB-cwnd
[2024-11-01T00:13:44.752787-0400]     4.1875 MB /   0.50 sec =   70.2533 Mbps     0 retrans   2001 KB-cwnd
[2024-11-01T00:13:45.061397-0400]     4.5000 MB /   0.50 sec =   75.5014 Mbps     0 retrans   2001 KB-cwnd
[2024-11-01T00:13:45.779661-0400]     3.8125 MB /   0.50 sec =   63.9620 Mbps     0 retrans   2001 KB-cwnd
[2024-11-01T00:13:46.115256-0400]     3.8125 MB /   0.50 sec =   63.9630 Mbps     0 retrans   2001 KB-cwnd
[2024-11-01T00:13:46.545038-0400]     3.3750 MB /   0.50 sec =   56.6234 Mbps     0 retrans   2001 KB-cwnd
[2024-11-01T00:13:47.261290-0400]     3.2500 MB /   0.50 sec =   54.5252 Mbps     1 retrans   1645 KB-cwnd
[2024-11-01T00:13:47.614780-0400]     4.2500 MB /   0.50 sec =   71.3052 Mbps     0 retrans   1645 KB-cwnd
[2024-11-01T00:13:48.308716-0400]     3.6250 MB /   0.50 sec =   60.8153 Mbps     0 retrans   1645 KB-cwnd
[2024-11-01T00:13:48.633355-0400]     4.2500 MB /   0.50 sec =   71.3032 Mbps     0 retrans   1645 KB-cwnd
[2024-11-01T00:13:49.286957-0400]     4.0000 MB /   0.50 sec =   67.1089 Mbps     0 retrans   1645 KB-cwnd
[2024-11-01T00:13:49.629155-0400]     4.0625 MB /   0.50 sec =   68.1543 Mbps     0 retrans   1645 KB-cwnd
[2024-11-01T00:13:50.294456-0400]     4.0625 MB /   0.50 sec =   68.1589 Mbps     0 retrans   1645 KB-cwnd
[2024-11-01T00:13:50.625031-0400]     4.0000 MB /   0.50 sec =   67.1090 Mbps     0 retrans   1645 KB-cwnd
[2024-11-01T00:13:51.249373-0400]     4.3125 MB /   0.50 sec =   72.3533 Mbps     0 retrans   1645 KB-cwnd
[2024-11-01T00:13:51.567181-0400]     4.1875 MB /   0.50 sec =   70.2537 Mbps     0 retrans   1645 KB-cwnd
[2024-11-01T00:13:52.194511-0400]     4.3125 MB /   0.50 sec =   72.3494 Mbps     0 retrans   1645 KB-cwnd
[2024-11-01T00:13:52.514267-0400]     4.2500 MB /   0.50 sec =   71.3079 Mbps     0 retrans   1645 KB-cwnd
[2024-11-01T00:13:53.159071-0400]     4.1250 MB /   0.50 sec =   69.2067 Mbps     0 retrans   1645 KB-cwnd
[2024-11-01T00:13:53.776624-0400]     4.3750 MB /   0.50 sec =   73.3989 Mbps     0 retrans   1645 KB-cwnd
[2024-11-01T00:13:54.095186-0400]     4.2500 MB /   0.50 sec =   71.3029 Mbps     0 retrans   1645 KB-cwnd
[2024-11-01T00:13:54.716758-0400]     4.3125 MB /   0.50 sec =   72.3539 Mbps     0 retrans   1645 KB-cwnd
[2024-11-01T00:13:55.012924-0400]     4.4375 MB /   0.50 sec =   74.4480 Mbps     0 retrans   1645 KB-cwnd
[2024-11-01T00:13:55.654149-0400]     4.1875 MB /   0.50 sec =   70.2539 Mbps     0 retrans   1645 KB-cwnd
[2024-11-01T00:13:56.261590-0400]     4.3750 MB /   0.50 sec =   73.3103 Mbps     0 retrans   1645 KB-cwnd
[2024-11-01T00:13:56.559161-0400]     4.4375 MB /   0.50 sec =   74.5406 Mbps     0 retrans   1645 KB-cwnd
[2024-11-01T00:13:57.174996-0400]     4.4375 MB /   0.50 sec =   74.4498 Mbps     0 retrans   1645 KB-cwnd
[2024-11-01T00:13:57.777676-0400]     4.3750 MB /   0.50 sec =   73.3955 Mbps     1 retrans   1404 KB-cwnd
[2024-11-01T00:13:58.054622-0400]     4.6875 MB /   0.50 sec =   78.6451 Mbps     0 retrans   1404 KB-cwnd
[2024-11-01T00:13:58.649047-0400]     4.5000 MB /   0.50 sec =   75.4999 Mbps     0 retrans   1404 KB-cwnd
[2024-11-01T00:13:59.257435-0400]     4.5000 MB /   0.50 sec =   75.4948 Mbps     0 retrans   1404 KB-cwnd
[2024-11-01T00:13:59.554777-0400]     4.3750 MB /   0.50 sec =   73.3986 Mbps     0 retrans   1404 KB-cwnd
[2024-11-01T00:14:00.169179-0400]     4.4375 MB /   0.50 sec =   74.4534 Mbps     0 retrans   1404 KB-cwnd
[2024-11-01T00:14:00.774688-0400]     4.3750 MB /   0.50 sec =   73.4011 Mbps     0 retrans   1404 KB-cwnd
[2024-11-01T00:14:01.080476-0400]     4.5625 MB /   0.50 sec =   76.5442 Mbps     0 retrans   1404 KB-cwnd
[2024-11-01T00:14:01.694814-0400]     4.4375 MB /   0.50 sec =   74.4514 Mbps     0 retrans   1404 KB-cwnd
[2024-11-01T00:14:02.014799-0400]     4.2500 MB /   0.50 sec =   71.3000 Mbps     0 retrans   1404 KB-cwnd
[2024-11-01T00:14:02.623315-0400]     4.5000 MB /   0.50 sec =   75.4530 Mbps     0 retrans   1404 KB-cwnd
