Start time: 1731082757580
[2024-11-08T11:19:18.408396-0500] nuttcp-r: v8.1.4: socket
[2024-11-08T11:19:18.409045-0500] nuttcp-r: buflen=65536, nstream=1, port=5379 tcp
[2024-11-08T11:19:18.409122-0500] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-08T11:19:18.409181-0500] nuttcp-r: connect to 54.197.223.49 with RTT=44.721 ms af=inet
[2024-11-08T11:19:18.409237-0500] nuttcp-r: send window size = 2097152, receive window size = 6291456
[2024-11-08T11:19:18.409289-0500] nuttcp-r: available send window = 1572864, available receive window = 4718592
[2024-11-08T11:19:18.409343-0500]     1.8125 MB /   0.50 sec =   30.4062 Mbps     0 retrans     13 KB-cwnd
[2024-11-08T11:19:18.908453-0500]    33.0000 MB /   0.50 sec =  553.5507 Mbps     0 retrans     13 KB-cwnd
[2024-11-08T11:19:19.408322-0500]    45.0000 MB /   0.50 sec =  755.0427 Mbps     0 retrans     13 KB-cwnd
[2024-11-08T11:19:19.908760-0500]    47.6250 MB /   0.50 sec =  798.9925 Mbps     0 retrans     26 KB-cwnd
[2024-11-08T11:19:20.408271-0500]    47.5625 MB /   0.50 sec =  798.0461 Mbps     0 retrans     26 KB-cwnd
[2024-11-08T11:19:20.908849-0500]    31.0000 MB /   0.50 sec =  519.6240 Mbps     0 retrans     35 KB-cwnd
[2024-11-08T11:19:21.408234-0500]    44.0000 MB /   0.50 sec =  738.9054 Mbps     0 retrans     47 KB-cwnd
[2024-11-08T11:19:21.909071-0500]    42.7500 MB /   0.50 sec =  716.4866 Mbps     0 retrans     50 KB-cwnd
[2024-11-08T11:19:22.408570-0500]    27.5000 MB /   0.50 sec =  461.6597 Mbps     0 retrans     50 KB-cwnd
[2024-11-08T11:19:22.908487-0500]    49.6250 MB /   0.50 sec =  832.7675 Mbps     0 retrans     82 KB-cwnd
[2024-11-08T11:19:23.408396-0500]    54.6875 MB /   0.50 sec =  917.5480 Mbps     0 retrans  12886 KB-cwnd
[2024-11-08T11:19:23.908371-0500]    54.1250 MB /   0.50 sec =  908.0813 Mbps     0 retrans  12886 KB-cwnd
[2024-11-08T11:19:24.408288-0500]    53.6250 MB /   0.50 sec =  899.7088 Mbps     0 retrans  12886 KB-cwnd
