Start time: 1730934391911
[2024-11-06T18:06:32.103] - client - INFO - Connected to 54.197.223.49:65432
[2024-11-06T18:06:32.103] - client - INFO - PING 54.197.223.49 26(66) bytes of data.
[2024-11-06T18:06:32.156] - client - INFO - 46 bytes from 54.197.223.49: time=52.97 ms
[2024-11-06T18:06:32.408] - client - INFO - 46 bytes from 54.197.223.49: time=50.90 ms
[2024-11-06T18:06:32.667] - client - INFO - 46 bytes from 54.197.223.49: time=58.32 ms
[2024-11-06T18:06:32.920] - client - INFO - 46 bytes from 54.197.223.49: time=50.75 ms
[2024-11-06T18:06:33.170] - client - INFO - 46 bytes from 54.197.223.49: time=48.28 ms
[2024-11-06T18:06:33.421] - client - INFO - 46 bytes from 54.197.223.49: time=49.33 ms
[2024-11-06T18:06:33.679] - client - INFO - 46 bytes from 54.197.223.49: time=57.18 ms
[2024-11-06T18:06:33.940] - client - INFO - 46 bytes from 54.197.223.49: time=59.09 ms
[2024-11-06T18:06:34.189] - client - INFO - 46 bytes from 54.197.223.49: time=48.19 ms
[2024-11-06T18:06:34.444] - client - INFO - 46 bytes from 54.197.223.49: time=52.50 ms
[2024-11-06T18:06:34.702] - client - INFO - 46 bytes from 54.197.223.49: time=55.18 ms
[2024-11-06T18:06:34.959] - client - INFO - 46 bytes from 54.197.223.49: time=56.52 ms
[2024-11-06T18:06:35.219] - client - INFO - 46 bytes from 54.197.223.49: time=59.19 ms
[2024-11-06T18:06:35.469] - client - INFO - 46 bytes from 54.197.223.49: time=49.39 ms
[2024-11-06T18:06:35.720] - client - INFO - 46 bytes from 54.197.223.49: time=48.62 ms
[2024-11-06T18:06:35.978] - client - INFO - 46 bytes from 54.197.223.49: time=57.27 ms
[2024-11-06T18:06:36.226] - client - INFO - 46 bytes from 54.197.223.49: time=46.82 ms
[2024-11-06T18:06:36.478] - client - INFO - 46 bytes from 54.197.223.49: time=51.41 ms
[2024-11-06T18:06:36.727] - client - INFO - 46 bytes from 54.197.223.49: time=48.04 ms
[2024-11-06T18:06:36.981] - client - INFO - 46 bytes from 54.197.223.49: time=53.18 ms
[2024-11-06T18:06:37.291] - client - INFO - 46 bytes from 54.197.223.49: time=108.52 ms
[2024-11-06T18:06:37.578] - client - INFO - 46 bytes from 54.197.223.49: time=85.40 ms
[2024-11-06T18:06:37.866] - client - INFO - 46 bytes from 54.197.223.49: time=85.34 ms
[2024-11-06T18:06:38.118] - client - INFO - 46 bytes from 54.197.223.49: time=49.72 ms
[2024-11-06T18:06:38.402] - client - INFO - 46 bytes from 54.197.223.49: time=83.05 ms
[2024-11-06T18:06:38.690] - client - INFO - 46 bytes from 54.197.223.49: time=86.76 ms
[2024-11-06T18:06:38.981] - client - INFO - 46 bytes from 54.197.223.49: time=88.30 ms
[2024-11-06T18:06:39.270] - client - INFO - 46 bytes from 54.197.223.49: time=87.88 ms
[2024-11-06T18:06:39.521] - client - INFO - 46 bytes from 54.197.223.49: time=48.60 ms
[2024-11-06T18:06:39.805] - client - INFO - 46 bytes from 54.197.223.49: time=82.59 ms
[2024-11-06T18:06:40.060] - client - INFO - 46 bytes from 54.197.223.49: time=53.52 ms
[2024-11-06T18:06:40.311] - client - INFO - 46 bytes from 54.197.223.49: time=49.34 ms
[2024-11-06T18:06:40.578] - client - INFO - 46 bytes from 54.197.223.49: time=65.57 ms
[2024-11-06T18:06:40.829] - client - INFO - 46 bytes from 54.197.223.49: time=50.18 ms
[2024-11-06T18:06:41.080] - client - INFO - 46 bytes from 54.197.223.49: time=49.05 ms
[2024-11-06T18:06:41.330] - client - INFO - 46 bytes from 54.197.223.49: time=49.81 ms
[2024-11-06T18:06:41.581] - client - INFO - 46 bytes from 54.197.223.49: time=48.76 ms
[2024-11-06T18:06:41.837] - client - INFO - 46 bytes from 54.197.223.49: time=54.20 ms
[2024-11-06T18:06:42.113] - client - INFO - 46 bytes from 54.197.223.49: time=74.36 ms
[2024-11-06T18:06:42.371] - client - INFO - 46 bytes from 54.197.223.49: time=54.82 ms
[2024-11-06T18:06:42.625] - client - INFO - 46 bytes from 54.197.223.49: time=53.67 ms
[2024-11-06T18:06:42.887] - client - INFO - 46 bytes from 54.197.223.49: time=61.34 ms
[2024-11-06T18:06:43.144] - client - INFO - 46 bytes from 54.197.223.49: time=55.49 ms
[2024-11-06T18:06:43.426] - client - INFO - 46 bytes from 54.197.223.49: time=80.40 ms
[2024-11-06T18:06:43.679] - client - INFO - 46 bytes from 54.197.223.49: time=52.03 ms
[2024-11-06T18:06:44.001] - client - INFO - 46 bytes from 54.197.223.49: time=119.94 ms
[2024-11-06T18:06:44.288] - client - INFO - 46 bytes from 54.197.223.49: time=85.04 ms
[2024-11-06T18:06:44.577] - client - INFO - 46 bytes from 54.197.223.49: time=87.40 ms
[2024-11-06T18:06:44.866] - client - INFO - 46 bytes from 54.197.223.49: time=88.09 ms
[2024-11-06T18:06:45.160] - client - INFO - 46 bytes from 54.197.223.49: time=92.50 ms
[2024-11-06T18:06:45.448] - client - INFO - 46 bytes from 54.197.223.49: time=86.85 ms
[2024-11-06T18:06:45.704] - client - INFO - 46 bytes from 54.197.223.49: time=53.80 ms
[2024-11-06T18:06:45.992] - client - INFO - 46 bytes from 54.197.223.49: time=85.70 ms
