Start time: 1731093391299
[2024-11-08T14:16:32.429437-0500] nuttcp-t: v8.1.4: socket
[2024-11-08T14:16:32.430144-0500] nuttcp-t: buflen=65536, nstream=1, port=5102 tcp -> 54.197.223.49
[2024-11-08T14:16:32.430210-0500] nuttcp-t: time limit = 120.00 seconds
[2024-11-08T14:16:32.430253-0500] nuttcp-t: connect to 54.197.223.49 with mss=1378, RTT=64.821 ms af=inet
[2024-11-08T14:16:32.430295-0500] nuttcp-t: send window size = 2097152, receive window size = 6291456
[2024-11-08T14:16:32.430339-0500] nuttcp-t: available send window = 1572864, available receive window = 4718592
[2024-11-08T14:16:32.430378-0500] nuttcp-t: initial congestion window = 13 KB (10 packets)
[2024-11-08T14:16:32.430417-0500] nuttcp-r: v8.1.4: socket
[2024-11-08T14:16:32.430453-0500] nuttcp-r: buflen=65536, nstream=1, port=5102 tcp
[2024-11-08T14:16:32.430490-0500] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-08T14:16:32.430526-0500] nuttcp-r: accept from 166.194.191.34 with af=inet
[2024-11-08T14:16:32.430565-0500] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-08T14:16:32.430603-0500] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-08T14:16:32.430648-0500]     0.2500 MB /   0.50 sec =    4.1942 Mbps     3 retrans    438 KB-cwnd
[2024-11-08T14:16:32.932604-0500]     0.4375 MB /   0.50 sec =    7.3388 Mbps     0 retrans    873 KB-cwnd
[2024-11-08T14:16:34.998302-0500]     0.5000 MB /   0.50 sec =    8.3898 Mbps     0 retrans   1394 KB-cwnd
[2024-11-08T14:16:34.998708-0500]     0.6250 MB /   0.50 sec =   10.4862 Mbps     0 retrans   1394 KB-cwnd
[2024-11-08T14:16:34.998847-0500]     0.3750 MB /   0.50 sec =    6.2914 Mbps     0 retrans   1394 KB-cwnd
[2024-11-08T14:16:34.998965-0500]     0.8125 MB /   0.50 sec =   13.6311 Mbps     0 retrans   1394 KB-cwnd
[2024-11-08T14:16:36.460647-0500]     0.5000 MB /   0.50 sec =    8.3886 Mbps     7 retrans   1138 KB-cwnd
[2024-11-08T14:16:36.461034-0500]     0.2500 MB /   0.50 sec =    4.1943 Mbps     0 retrans   1138 KB-cwnd
[2024-11-08T14:16:36.461171-0500]     1.5625 MB /   0.50 sec =   26.2150 Mbps     0 retrans   1138 KB-cwnd
[2024-11-08T14:16:37.548183-0500]     1.6250 MB /   0.50 sec =   27.2634 Mbps     0 retrans   1138 KB-cwnd
[2024-11-08T14:16:37.548584-0500]     0.8750 MB /   0.50 sec =   14.6800 Mbps     0 retrans   1138 KB-cwnd
[2024-11-08T14:16:38.367231-0500]     1.5000 MB /   0.50 sec =   25.1654 Mbps     0 retrans   1138 KB-cwnd
[2024-11-08T14:16:38.367675-0500]     1.7500 MB /   0.50 sec =   29.3455 Mbps     0 retrans   1138 KB-cwnd
[2024-11-08T14:16:39.540258-0500]     0.7500 MB /   0.50 sec =   12.5891 Mbps     0 retrans   1138 KB-cwnd
[2024-11-08T14:16:39.540748-0500]     1.2500 MB /   0.50 sec =   20.9718 Mbps     0 retrans   1138 KB-cwnd
[2024-11-08T14:16:40.427372-0500]     1.5000 MB /   0.50 sec =   25.1652 Mbps     0 retrans   1138 KB-cwnd
[2024-11-08T14:16:40.430281-0500]     1.5625 MB /   0.50 sec =   26.2152 Mbps     0 retrans   1138 KB-cwnd
[2024-11-08T14:16:41.898467-0500]     1.5625 MB /   0.50 sec =   26.2007 Mbps     0 retrans   1138 KB-cwnd
[2024-11-08T14:16:41.899065-0500]     1.0000 MB /   0.50 sec =   16.7863 Mbps     0 retrans   1138 KB-cwnd
[2024-11-08T14:16:41.899330-0500]     0.5000 MB /   0.50 sec =    8.3886 Mbps     0 retrans   1138 KB-cwnd
[2024-11-08T14:16:43.576481-0500]     0.5625 MB /   0.50 sec =    9.4371 Mbps     0 retrans   1138 KB-cwnd
[2024-11-08T14:16:43.577052-0500]     0.6875 MB /   0.50 sec =   11.5336 Mbps     0 retrans   1138 KB-cwnd
[2024-11-08T14:16:43.577322-0500]     0.8750 MB /   0.50 sec =   14.6810 Mbps     0 retrans   1138 KB-cwnd
[2024-11-08T14:16:46.347121-0500]     1.0000 MB /   0.50 sec =   16.7748 Mbps     0 retrans   1138 KB-cwnd
[2024-11-08T14:16:46.347691-0500]     0.5625 MB /   0.50 sec =    9.4386 Mbps     0 retrans   1138 KB-cwnd
[2024-11-08T14:16:46.348076-0500]     0.5000 MB /   0.50 sec =    8.3884 Mbps     0 retrans   1138 KB-cwnd
[2024-11-08T14:16:46.348367-0500]     0.3750 MB /   0.50 sec =    6.2915 Mbps     0 retrans   1138 KB-cwnd
[2024-11-08T14:16:46.348726-0500]     0.3125 MB /   0.50 sec =    5.2429 Mbps     0 retrans   1138 KB-cwnd
[2024-11-08T14:16:46.349069-0500]     0.5000 MB /   0.50 sec =    8.3875 Mbps     0 retrans   1138 KB-cwnd
[2024-11-08T14:16:54.279154-0500]     0.7500 MB /   0.50 sec =   12.5848 Mbps   168 retrans    306 KB-cwnd
[2024-11-08T14:16:54.279670-0500]     0.5625 MB /   0.50 sec =    9.4370 Mbps     0 retrans    306 KB-cwnd
[2024-11-08T14:16:54.280007-0500]     0.3750 MB /   0.50 sec =    6.2911 Mbps     0 retrans    306 KB-cwnd
[2024-11-08T14:16:54.280286-0500]     0.1875 MB /   0.50 sec =    3.1459 Mbps     0 retrans    306 KB-cwnd
[2024-11-08T14:16:54.280504-0500]     0.1875 MB /   0.50 sec =    3.1456 Mbps     0 retrans    306 KB-cwnd
[2024-11-08T14:16:54.280706-0500]     0.2500 MB /   0.50 sec =    4.1943 Mbps     0 retrans    306 KB-cwnd
[2024-11-08T14:16:54.280918-0500]     0.1250 MB /   0.50 sec =    2.0972 Mbps     0 retrans    306 KB-cwnd
[2024-11-08T14:16:54.281111-0500]     0.1250 MB /   0.50 sec =    2.0972 Mbps     0 retrans    306 KB-cwnd
[2024-11-08T14:16:54.281313-0500]     0.1875 MB /   0.50 sec =    3.1456 Mbps     0 retrans    306 KB-cwnd
[2024-11-08T14:16:54.281522-0500]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans    306 KB-cwnd
[2024-11-08T14:16:54.281784-0500]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans    306 KB-cwnd
[2024-11-08T14:16:54.282012-0500]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans    306 KB-cwnd
[2024-11-08T14:16:54.282228-0500]     0.0625 MB /   0.50 sec =    1.0485 Mbps     0 retrans    306 KB-cwnd
[2024-11-08T14:16:54.282443-0500]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans    306 KB-cwnd
[2024-11-08T14:16:54.282701-0500]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans    306 KB-cwnd
[2024-11-08T14:16:54.282921-0500]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans    306 KB-cwnd
[2024-11-08T14:17:00.460871-0500]     0.5000 MB /   0.50 sec =    8.3890 Mbps     6 retrans    742 KB-cwnd
[2024-11-08T14:17:00.461373-0500]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans    742 KB-cwnd
[2024-11-08T14:17:00.461522-0500]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans    742 KB-cwnd
[2024-11-08T14:17:00.461640-0500]     0.6250 MB /   0.50 sec =   10.4852 Mbps     0 retrans    742 KB-cwnd
[2024-11-08T14:17:00.461752-0500]     0.1875 MB /   0.50 sec =    3.1458 Mbps     0 retrans    742 KB-cwnd
[2024-11-08T14:17:00.461863-0500]     0.1875 MB /   0.50 sec =    3.1457 Mbps     0 retrans    742 KB-cwnd
[2024-11-08T14:17:00.461970-0500]     0.1875 MB /   0.50 sec =    3.1414 Mbps     0 retrans    742 KB-cwnd
[2024-11-08T14:17:00.462080-0500]     0.1875 MB /   0.50 sec =    3.1500 Mbps     0 retrans    742 KB-cwnd
[2024-11-08T14:17:00.462184-0500]     0.1875 MB /   0.50 sec =    3.1457 Mbps     0 retrans    742 KB-cwnd
[2024-11-08T14:17:00.462286-0500]     0.2500 MB /   0.50 sec =    4.1943 Mbps     0 retrans    742 KB-cwnd
[2024-11-08T14:17:00.462391-0500]     0.2500 MB /   0.50 sec =    4.1943 Mbps     0 retrans    742 KB-cwnd
[2024-11-08T14:17:00.462496-0500]     0.3750 MB /   0.50 sec =    6.2915 Mbps     0 retrans    742 KB-cwnd
[2024-11-08T14:17:04.050441-0500]     0.2500 MB /   0.50 sec =    4.1943 Mbps     0 retrans    742 KB-cwnd
[2024-11-08T14:17:04.051032-0500]     0.3125 MB /   0.50 sec =    5.2429 Mbps     0 retrans    742 KB-cwnd
[2024-11-08T14:17:04.051269-0500]     0.3125 MB /   0.50 sec =    5.2424 Mbps     0 retrans    742 KB-cwnd
[2024-11-08T14:17:04.051481-0500]     0.2500 MB /   0.50 sec =    4.1947 Mbps     0 retrans    742 KB-cwnd
[2024-11-08T14:17:04.051686-0500]     0.4375 MB /   0.50 sec =    7.3397 Mbps     0 retrans    742 KB-cwnd
[2024-11-08T14:17:04.051988-0500]     0.4375 MB /   0.50 sec =    7.3403 Mbps     0 retrans    742 KB-cwnd
[2024-11-08T14:17:04.052273-0500]     0.3750 MB /   0.50 sec =    6.2913 Mbps     0 retrans    742 KB-cwnd
[2024-11-08T14:17:07.848795-0500]     0.4375 MB /   0.50 sec =    7.3402 Mbps   323 retrans    679 KB-cwnd
[2024-11-08T14:17:07.849265-0500]     0.3750 MB /   0.50 sec =    6.2914 Mbps     0 retrans    679 KB-cwnd
[2024-11-08T14:17:07.849475-0500]     0.1875 MB /   0.50 sec =    3.1457 Mbps     0 retrans    679 KB-cwnd
[2024-11-08T14:17:07.849602-0500]     0.6250 MB /   0.50 sec =   10.4859 Mbps     0 retrans    679 KB-cwnd
[2024-11-08T14:17:07.849716-0500]     0.1875 MB /   0.50 sec =    3.1457 Mbps     0 retrans    679 KB-cwnd
[2024-11-08T14:17:07.849828-0500]     0.3125 MB /   0.50 sec =    5.2429 Mbps     0 retrans    679 KB-cwnd
[2024-11-08T14:17:07.849939-0500]     0.5000 MB /   0.50 sec =    8.3871 Mbps     0 retrans    679 KB-cwnd
[2024-11-08T14:17:07.850049-0500]     0.1875 MB /   0.50 sec =    3.1463 Mbps     0 retrans    679 KB-cwnd
[2024-11-08T14:17:17.042774-0500]     0.4375 MB /   0.50 sec =    7.3396 Mbps   206 retrans    375 KB-cwnd
[2024-11-08T14:17:17.043250-0500]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans    375 KB-cwnd
[2024-11-08T14:17:17.043472-0500]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans    375 KB-cwnd
[2024-11-08T14:17:17.043660-0500]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans    375 KB-cwnd
[2024-11-08T14:17:17.043897-0500]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans    375 KB-cwnd
[2024-11-08T14:17:17.044098-0500]     0.5625 MB /   0.50 sec =    9.4370 Mbps     0 retrans    375 KB-cwnd
[2024-11-08T14:17:17.044303-0500]     0.3750 MB /   0.50 sec =    6.2914 Mbps     0 retrans    375 KB-cwnd
[2024-11-08T14:17:17.044547-0500]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans    375 KB-cwnd
[2024-11-08T14:17:17.044761-0500]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans    375 KB-cwnd
[2024-11-08T14:17:17.044958-0500]     0.4375 MB /   0.50 sec =    7.3404 Mbps     0 retrans    375 KB-cwnd
[2024-11-08T14:17:17.045135-0500]     0.2500 MB /   0.50 sec =    4.1942 Mbps     0 retrans    375 KB-cwnd
[2024-11-08T14:17:17.045316-0500]     0.1875 MB /   0.50 sec =    3.1454 Mbps     0 retrans    375 KB-cwnd
[2024-11-08T14:17:17.045491-0500]     0.1250 MB /   0.50 sec =    2.0973 Mbps     0 retrans    375 KB-cwnd
[2024-11-08T14:17:17.045689-0500]     0.2500 MB /   0.50 sec =    4.1942 Mbps     0 retrans    375 KB-cwnd
[2024-11-08T14:17:17.045943-0500]     0.1875 MB /   0.50 sec =    3.1459 Mbps     0 retrans    375 KB-cwnd
[2024-11-08T14:17:17.046153-0500]     0.0625 MB /   0.50 sec =    1.0480 Mbps     0 retrans    375 KB-cwnd
[2024-11-08T14:17:17.046339-0500]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans    375 KB-cwnd
[2024-11-08T14:17:17.046515-0500]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans    375 KB-cwnd
