Start time: 1731011957067
[2024-11-07T15:39:17.310] - client - INFO - Connected to 54.197.223.49:65432
[2024-11-07T15:39:17.310] - client - INFO - PING 54.197.223.49 26(66) bytes of data.
[2024-11-07T15:39:17.356] - client - INFO - 46 bytes from 54.197.223.49: time=45.75 ms
[2024-11-07T15:39:17.606] - client - INFO - 46 bytes from 54.197.223.49: time=48.67 ms
[2024-11-07T15:39:17.853] - client - INFO - 46 bytes from 54.197.223.49: time=45.91 ms
[2024-11-07T15:39:18.292] - client - INFO - 46 bytes from 54.197.223.49: time=236.31 ms
[2024-11-07T15:39:18.544] - client - INFO - 46 bytes from 54.197.223.49: time=50.62 ms
[2024-11-07T15:39:18.794] - client - INFO - 46 bytes from 54.197.223.49: time=48.08 ms
[2024-11-07T15:39:19.052] - client - INFO - 46 bytes from 54.197.223.49: time=57.65 ms
[2024-11-07T15:39:19.306] - client - INFO - 46 bytes from 54.197.223.49: time=51.81 ms
[2024-11-07T15:39:19.556] - client - INFO - 46 bytes from 54.197.223.49: time=47.60 ms
[2024-11-07T15:39:19.808] - client - INFO - 46 bytes from 54.197.223.49: time=50.67 ms
[2024-11-07T15:39:20.054] - client - INFO - 46 bytes from 54.197.223.49: time=45.58 ms
[2024-11-07T15:39:20.314] - client - INFO - 46 bytes from 54.197.223.49: time=59.37 ms
[2024-11-07T15:39:20.564] - client - INFO - 46 bytes from 54.197.223.49: time=47.95 ms
[2024-11-07T15:39:20.815] - client - INFO - 46 bytes from 54.197.223.49: time=48.63 ms
[2024-11-07T15:39:21.064] - client - INFO - 46 bytes from 54.197.223.49: time=47.72 ms
[2024-11-07T15:39:21.325] - client - INFO - 46 bytes from 54.197.223.49: time=60.51 ms
[2024-11-07T15:39:21.576] - client - INFO - 46 bytes from 54.197.223.49: time=50.21 ms
[2024-11-07T15:39:21.834] - client - INFO - 46 bytes from 54.197.223.49: time=56.79 ms
[2024-11-07T15:39:22.083] - client - INFO - 46 bytes from 54.197.223.49: time=48.37 ms
[2024-11-07T15:39:22.334] - client - INFO - 46 bytes from 54.197.223.49: time=50.49 ms
[2024-11-07T15:39:22.594] - client - INFO - 46 bytes from 54.197.223.49: time=58.89 ms
[2024-11-07T15:39:22.854] - client - INFO - 46 bytes from 54.197.223.49: time=59.08 ms
[2024-11-07T15:39:23.105] - client - INFO - 46 bytes from 54.197.223.49: time=50.14 ms
[2024-11-07T15:39:23.355] - client - INFO - 46 bytes from 54.197.223.49: time=48.51 ms
[2024-11-07T15:39:23.605] - client - INFO - 46 bytes from 54.197.223.49: time=49.22 ms
[2024-11-07T15:39:23.854] - client - INFO - 46 bytes from 54.197.223.49: time=47.20 ms
[2024-11-07T15:39:24.104] - client - INFO - 46 bytes from 54.197.223.49: time=48.86 ms
[2024-11-07T15:39:24.364] - client - INFO - 46 bytes from 54.197.223.49: time=59.32 ms
[2024-11-07T15:39:24.617] - client - INFO - 46 bytes from 54.197.223.49: time=51.73 ms
[2024-11-07T15:39:24.864] - client - INFO - 46 bytes from 54.197.223.49: time=46.65 ms
[2024-11-07T15:39:25.113] - client - INFO - 46 bytes from 54.197.223.49: time=47.99 ms
[2024-11-07T15:39:25.366] - client - INFO - 46 bytes from 54.197.223.49: time=51.46 ms
[2024-11-07T15:39:25.614] - client - INFO - 46 bytes from 54.197.223.49: time=47.24 ms
[2024-11-07T15:39:25.867] - client - INFO - 46 bytes from 54.197.223.49: time=51.34 ms
[2024-11-07T15:39:26.116] - client - INFO - 46 bytes from 54.197.223.49: time=46.99 ms
[2024-11-07T15:39:26.364] - client - INFO - 46 bytes from 54.197.223.49: time=47.67 ms
[2024-11-07T15:39:26.625] - client - INFO - 46 bytes from 54.197.223.49: time=59.74 ms
[2024-11-07T15:39:26.875] - client - INFO - 46 bytes from 54.197.223.49: time=48.25 ms
[2024-11-07T15:39:27.135] - client - INFO - 46 bytes from 54.197.223.49: time=58.40 ms
[2024-11-07T15:39:27.385] - client - INFO - 46 bytes from 54.197.223.49: time=47.26 ms
[2024-11-07T15:39:27.639] - client - INFO - 46 bytes from 54.197.223.49: time=52.85 ms
[2024-11-07T15:39:27.885] - client - INFO - 46 bytes from 54.197.223.49: time=44.88 ms
[2024-11-07T15:39:28.136] - client - INFO - 46 bytes from 54.197.223.49: time=50.18 ms
[2024-11-07T15:39:28.386] - client - INFO - 46 bytes from 54.197.223.49: time=47.33 ms
[2024-11-07T15:39:28.646] - client - INFO - 46 bytes from 54.197.223.49: time=58.47 ms
[2024-11-07T15:39:28.896] - client - INFO - 46 bytes from 54.197.223.49: time=48.79 ms
[2024-11-07T15:39:29.146] - client - INFO - 46 bytes from 54.197.223.49: time=48.19 ms
[2024-11-07T15:39:29.396] - client - INFO - 46 bytes from 54.197.223.49: time=47.96 ms
[2024-11-07T15:39:29.656] - client - INFO - 46 bytes from 54.197.223.49: time=59.49 ms
[2024-11-07T15:39:29.905] - client - INFO - 46 bytes from 54.197.223.49: time=47.97 ms
[2024-11-07T15:39:30.154] - client - INFO - 46 bytes from 54.197.223.49: time=47.83 ms
[2024-11-07T15:39:30.405] - client - INFO - 46 bytes from 54.197.223.49: time=48.83 ms
[2024-11-07T15:39:30.655] - client - INFO - 46 bytes from 54.197.223.49: time=48.21 ms
[2024-11-07T15:39:30.905] - client - INFO - 46 bytes from 54.197.223.49: time=49.22 ms
[2024-11-07T15:39:31.154] - client - INFO - 46 bytes from 54.197.223.49: time=47.83 ms
[2024-11-07T15:39:31.406] - client - INFO - 46 bytes from 54.197.223.49: time=50.64 ms
[2024-11-07T15:39:31.655] - client - INFO - 46 bytes from 54.197.223.49: time=47.50 ms
[2024-11-07T15:39:31.904] - client - INFO - 46 bytes from 54.197.223.49: time=48.21 ms
[2024-11-07T15:39:32.155] - client - INFO - 46 bytes from 54.197.223.49: time=50.35 ms
[2024-11-07T15:39:32.406] - client - INFO - 46 bytes from 54.197.223.49: time=49.71 ms
[2024-11-07T15:39:32.656] - client - INFO - 46 bytes from 54.197.223.49: time=47.87 ms
[2024-11-07T15:39:32.908] - client - INFO - 46 bytes from 54.197.223.49: time=50.45 ms
[2024-11-07T15:39:33.165] - client - INFO - 46 bytes from 54.197.223.49: time=56.33 ms
[2024-11-07T15:39:33.415] - client - INFO - 46 bytes from 54.197.223.49: time=48.93 ms
[2024-11-07T15:39:33.672] - client - INFO - 46 bytes from 54.197.223.49: time=56.28 ms
[2024-11-07T15:39:33.925] - client - INFO - 46 bytes from 54.197.223.49: time=51.98 ms
[2024-11-07T15:39:34.173] - client - INFO - 46 bytes from 54.197.223.49: time=47.09 ms
[2024-11-07T15:39:34.424] - client - INFO - 46 bytes from 54.197.223.49: time=50.13 ms
[2024-11-07T15:39:34.676] - client - INFO - 46 bytes from 54.197.223.49: time=49.85 ms
[2024-11-07T15:39:34.933] - client - INFO - 46 bytes from 54.197.223.49: time=55.78 ms
[2024-11-07T15:39:35.185] - client - INFO - 46 bytes from 54.197.223.49: time=49.77 ms
[2024-11-07T15:39:35.433] - client - INFO - 46 bytes from 54.197.223.49: time=46.05 ms
