Start time: 1730850681838
[2024-11-05T17:51:22.848271-0600] nuttcp-r: v8.1.4: socket
[2024-11-05T17:51:22.848706-0600] nuttcp-r: buflen=65536, nstream=1, port=5101 tcp
[2024-11-05T17:51:22.848741-0600] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-05T17:51:22.848766-0600] nuttcp-r: connect to 155.146.180.31 with RTT=72.710 ms af=inet
[2024-11-05T17:51:22.848790-0600] nuttcp-r: send window size = 2097152, receive window size = 6291456
[2024-11-05T17:51:22.848814-0600] nuttcp-r: available send window = 1572864, available receive window = 4718592
[2024-11-05T17:51:22.848837-0600]     0.3125 MB /   0.50 sec =    5.2427 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T17:51:23.348185-0600]     2.5625 MB /   0.50 sec =   42.9852 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T17:51:23.848055-0600]     2.6875 MB /   0.50 sec =   45.0904 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T17:51:24.348087-0600]     2.3125 MB /   0.50 sec =   38.7989 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T17:51:24.848136-0600]     1.7500 MB /   0.50 sec =   29.3592 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T17:51:25.348190-0600]     3.7500 MB /   0.50 sec =   62.9202 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T17:51:25.848099-0600]     5.1250 MB /   0.50 sec =   85.9784 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T17:51:26.348181-0600]     6.3125 MB /   0.50 sec =  105.9005 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T17:51:26.848107-0600]     7.0625 MB /   0.50 sec =  118.4934 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T17:51:27.348110-0600]     8.3750 MB /   0.50 sec =  140.5072 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T17:51:27.848075-0600]     9.7500 MB /   0.50 sec =  163.5828 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T17:51:28.347991-0600]    11.3750 MB /   0.50 sec =  190.8534 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T17:51:28.848064-0600]    13.4375 MB /   0.50 sec =  225.4195 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T17:51:29.348113-0600]    15.7500 MB /   0.50 sec =  264.2486 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T17:51:29.848098-0600]    19.7500 MB /   0.50 sec =  331.3487 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T17:51:30.348246-0600]    23.1875 MB /   0.50 sec =  389.0046 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T17:51:30.848124-0600]    27.6250 MB /   0.50 sec =  463.4752 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T17:51:31.348324-0600]    32.6250 MB /   0.50 sec =  547.3523 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T17:51:31.847998-0600]    28.9375 MB /   0.50 sec =  485.5324 Mbps     0 retrans     22 KB-cwnd
[2024-11-05T17:51:32.348029-0600]    42.6250 MB /   0.50 sec =  715.1117 Mbps     0 retrans     24 KB-cwnd
[2024-11-05T17:51:32.848078-0600]    45.1875 MB /   0.50 sec =  758.1159 Mbps     0 retrans     26 KB-cwnd
[2024-11-05T17:51:33.348012-0600]    49.5000 MB /   0.50 sec =  830.5104 Mbps     0 retrans     26 KB-cwnd
[2024-11-05T17:51:33.848192-0600]    49.8125 MB /   0.50 sec =  835.7268 Mbps     0 retrans     26 KB-cwnd
[2024-11-05T17:51:34.348126-0600]    51.8125 MB /   0.50 sec =  869.1982 Mbps     1 retrans   8441 KB-cwnd
