Start time: 1731092418476
[2024-11-08T14:00:19.289365-0500] nuttcp-r: v8.1.4: socket
[2024-11-08T14:00:19.289983-0500] nuttcp-r: buflen=65536, nstream=1, port=5101 tcp
[2024-11-08T14:00:19.290048-0500] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-08T14:00:19.290099-0500] nuttcp-r: connect to 54.197.223.49 with RTT=53.893 ms af=inet
[2024-11-08T14:00:19.290147-0500] nuttcp-r: send window size = 2097152, receive window size = 6291456
[2024-11-08T14:00:19.290194-0500] nuttcp-r: available send window = 1572864, available receive window = 4718592
[2024-11-08T14:00:19.290242-0500]     0.3750 MB /   0.50 sec =    6.2910 Mbps     0 retrans     13 KB-cwnd
[2024-11-08T14:00:19.789344-0500]     1.0000 MB /   0.50 sec =   16.7761 Mbps     0 retrans     13 KB-cwnd
[2024-11-08T14:00:20.289455-0500]     1.6250 MB /   0.50 sec =   27.2624 Mbps     0 retrans     13 KB-cwnd
[2024-11-08T14:00:20.789300-0500]     1.0625 MB /   0.50 sec =   17.8276 Mbps     0 retrans     13 KB-cwnd
[2024-11-08T14:00:21.289626-0500]     2.8750 MB /   0.50 sec =   48.2222 Mbps     0 retrans     13 KB-cwnd
[2024-11-08T14:00:21.789569-0500]     4.3750 MB /   0.50 sec =   73.3993 Mbps     0 retrans     13 KB-cwnd
[2024-11-08T14:00:22.289410-0500]     6.4375 MB /   0.50 sec =  108.0260 Mbps     0 retrans     13 KB-cwnd
[2024-11-08T14:00:22.789510-0500]     9.3125 MB /   0.50 sec =  156.2247 Mbps     0 retrans     13 KB-cwnd
[2024-11-08T14:00:23.289428-0500]    12.5000 MB /   0.50 sec =  209.7253 Mbps     0 retrans     13 KB-cwnd
[2024-11-08T14:00:23.789412-0500]    20.5000 MB /   0.50 sec =  343.9398 Mbps     0 retrans     13 KB-cwnd
[2024-11-08T14:00:24.289470-0500]    26.1875 MB /   0.50 sec =  439.3507 Mbps     0 retrans     13 KB-cwnd
[2024-11-08T14:00:24.789486-0500]    31.5625 MB /   0.50 sec =  529.5012 Mbps     0 retrans     13 KB-cwnd
[2024-11-08T14:00:25.289388-0500]    37.2500 MB /   0.50 sec =  625.0426 Mbps     0 retrans     17 KB-cwnd
[2024-11-08T14:00:25.789478-0500]    31.3125 MB /   0.50 sec =  525.2557 Mbps     0 retrans     26 KB-cwnd
[2024-11-08T14:00:26.289466-0500]    34.3750 MB /   0.50 sec =  576.7341 Mbps     0 retrans     26 KB-cwnd
[2024-11-08T14:00:26.789449-0500]    35.9375 MB /   0.50 sec =  602.9384 Mbps     0 retrans     26 KB-cwnd
[2024-11-08T14:00:27.289400-0500]    36.0000 MB /   0.50 sec =  603.9931 Mbps     0 retrans     30 KB-cwnd
[2024-11-08T14:00:27.789493-0500]    40.1250 MB /   0.50 sec =  673.1521 Mbps     0 retrans     41 KB-cwnd
[2024-11-08T14:00:28.289391-0500]    40.0625 MB /   0.50 sec =  672.1883 Mbps     0 retrans     51 KB-cwnd
[2024-11-08T14:00:28.789447-0500]    38.1875 MB /   0.50 sec =  640.6825 Mbps     0 retrans     51 KB-cwnd
[2024-11-08T14:00:29.289398-0500]    29.4375 MB /   0.50 sec =  493.8674 Mbps    14 retrans   8546 KB-cwnd
[2024-11-08T14:00:29.789450-0500]    22.2500 MB /   0.50 sec =  373.2759 Mbps     0 retrans   8546 KB-cwnd
[2024-11-08T14:00:30.289323-0500]    26.3750 MB /   0.50 sec =  442.5513 Mbps     0 retrans   8546 KB-cwnd
[2024-11-08T14:00:30.789449-0500]    19.7500 MB /   0.50 sec =  331.3209 Mbps     0 retrans   7326 KB-cwnd
[2024-11-08T14:00:31.289419-0500]    31.4375 MB /   0.50 sec =  527.4443 Mbps     0 retrans   7326 KB-cwnd
[2024-11-08T14:00:31.789342-0500]    31.1250 MB /   0.50 sec =  522.2159 Mbps     0 retrans   7645 KB-cwnd
[2024-11-08T14:00:32.289555-0500]    27.0000 MB /   0.50 sec =  452.8535 Mbps     0 retrans   7645 KB-cwnd
[2024-11-08T14:00:32.789384-0500]    22.6250 MB /   0.50 sec =  379.6901 Mbps     0 retrans   7645 KB-cwnd
[2024-11-08T14:00:33.289588-0500]    23.9375 MB /   0.50 sec =  401.5725 Mbps     0 retrans   5646 KB-cwnd
[2024-11-08T14:00:33.789481-0500]    22.5000 MB /   0.50 sec =  377.4541 Mbps     0 retrans   5646 KB-cwnd
[2024-11-08T14:00:34.289357-0500]     2.5000 MB /   0.50 sec =   41.9496 Mbps     0 retrans   5646 KB-cwnd
[2024-11-08T14:00:34.789400-0500]     8.1250 MB /   0.50 sec =  136.3108 Mbps     0 retrans   5646 KB-cwnd
[2024-11-08T14:00:35.289395-0500]    22.0625 MB /   0.50 sec =  370.1592 Mbps     0 retrans   5229 KB-cwnd
[2024-11-08T14:00:35.789415-0500]    26.6875 MB /   0.50 sec =  447.7411 Mbps     0 retrans   6216 KB-cwnd
[2024-11-08T14:00:36.289459-0500]    31.6875 MB /   0.50 sec =  531.5813 Mbps     0 retrans   6216 KB-cwnd
[2024-11-08T14:00:36.789420-0500]    32.0625 MB /   0.50 sec =  537.9485 Mbps     0 retrans   4958 KB-cwnd
[2024-11-08T14:00:37.289395-0500]    31.3125 MB /   0.50 sec =  525.3828 Mbps     0 retrans   4885 KB-cwnd
[2024-11-08T14:00:37.789495-0500]    37.5000 MB /   0.50 sec =  629.0588 Mbps     0 retrans   7589 KB-cwnd
[2024-11-08T14:00:38.289408-0500]    24.8125 MB /   0.50 sec =  416.3080 Mbps     0 retrans   7955 KB-cwnd
[2024-11-08T14:00:38.789565-0500]    30.4375 MB /   0.50 sec =  510.6494 Mbps     0 retrans   7955 KB-cwnd
[2024-11-08T14:00:39.289403-0500]    35.5625 MB /   0.50 sec =  596.6624 Mbps     0 retrans   6651 KB-cwnd
[2024-11-08T14:00:39.789437-0500]    34.2500 MB /   0.50 sec =  574.6070 Mbps     0 retrans   6651 KB-cwnd
[2024-11-08T14:00:40.289397-0500]    39.0625 MB /   0.50 sec =  655.3770 Mbps     0 retrans   9976 KB-cwnd
[2024-11-08T14:00:40.789465-0500]    16.1875 MB /   0.50 sec =  271.5372 Mbps     0 retrans   9976 KB-cwnd
[2024-11-08T14:00:41.289400-0500]    47.9375 MB /   0.50 sec =  804.3849 Mbps     0 retrans  10075 KB-cwnd
[2024-11-08T14:00:41.789506-0500]    46.8750 MB /   0.50 sec =  786.3203 Mbps     0 retrans  10075 KB-cwnd
[2024-11-08T14:00:42.289299-0500]    50.3125 MB /   0.50 sec =  844.2894 Mbps     0 retrans  11042 KB-cwnd
[2024-11-08T14:00:42.789465-0500]    46.3750 MB /   0.50 sec =  777.9283 Mbps     0 retrans  12647 KB-cwnd
[2024-11-08T14:00:43.289322-0500]    52.0000 MB /   0.50 sec =  872.5095 Mbps     0 retrans  10930 KB-cwnd
[2024-11-08T14:00:43.789433-0500]    47.0625 MB /   0.50 sec =  789.5225 Mbps     0 retrans  10027 KB-cwnd
[2024-11-08T14:00:44.289320-0500]    42.1250 MB /   0.50 sec =  706.7968 Mbps     0 retrans  10099 KB-cwnd
[2024-11-08T14:00:44.789464-0500]    29.1250 MB /   0.50 sec =  488.5592 Mbps     0 retrans  13002 KB-cwnd
[2024-11-08T14:00:45.289498-0500]    34.9375 MB /   0.50 sec =  586.1423 Mbps     0 retrans  13002 KB-cwnd
[2024-11-08T14:00:45.789431-0500]    52.9375 MB /   0.50 sec =  888.2487 Mbps     0 retrans  10911 KB-cwnd
[2024-11-08T14:00:46.289549-0500]    55.1875 MB /   0.50 sec =  925.9074 Mbps     0 retrans  11166 KB-cwnd
[2024-11-08T14:00:46.789382-0500]    52.0625 MB /   0.50 sec =  873.4725 Mbps     0 retrans  11166 KB-cwnd
[2024-11-08T14:00:47.289426-0500]    50.0000 MB /   0.50 sec =  838.8306 Mbps     1 retrans  13308 KB-cwnd
[2024-11-08T14:00:47.789438-0500]    55.5000 MB /   0.50 sec =  931.1318 Mbps     0 retrans  12738 KB-cwnd
[2024-11-08T14:00:48.289417-0500]    52.3750 MB /   0.50 sec =  878.7436 Mbps     0 retrans  12736 KB-cwnd
[2024-11-08T14:00:48.789536-0500]    23.0000 MB /   0.50 sec =  385.7888 Mbps     0 retrans  12929 KB-cwnd
[2024-11-08T14:00:49.289303-0500]    55.0625 MB /   0.50 sec =  924.0431 Mbps     0 retrans  12929 KB-cwnd
[2024-11-08T14:00:49.789414-0500]    55.6875 MB /   0.50 sec =  934.2252 Mbps     0 retrans  11811 KB-cwnd
[2024-11-08T14:00:50.289413-0500]    58.0000 MB /   0.50 sec =  973.0630 Mbps     0 retrans  11615 KB-cwnd
[2024-11-08T14:00:50.789463-0500]    58.4375 MB /   0.50 sec =  980.4146 Mbps     1 retrans  11639 KB-cwnd
[2024-11-08T14:00:51.289411-0500]    19.5625 MB /   0.50 sec =  328.2082 Mbps     0 retrans  11639 KB-cwnd
[2024-11-08T14:00:51.789484-0500]     4.1250 MB /   0.50 sec =   69.2003 Mbps     0 retrans  11639 KB-cwnd
[2024-11-08T14:00:52.289377-0500]    25.8125 MB /   0.50 sec =  433.1087 Mbps     0 retrans  11639 KB-cwnd
[2024-11-08T14:00:52.789526-0500]    20.0000 MB /   0.50 sec =  335.5403 Mbps     0 retrans  15114 KB-cwnd
[2024-11-08T14:00:53.289431-0500]    52.8750 MB /   0.50 sec =  887.0758 Mbps     0 retrans  15114 KB-cwnd
[2024-11-08T14:00:53.789425-0500]    60.3750 MB /   0.50 sec = 1012.9609 Mbps     0 retrans      5 KB-cwnd
[2024-11-08T14:00:54.289560-0500]    57.3125 MB /   0.50 sec =  961.5038 Mbps    28 retrans  19118 KB-cwnd
[2024-11-08T14:00:54.789427-0500]    55.5000 MB /   0.50 sec =  931.1467 Mbps     0 retrans  15412 KB-cwnd
[2024-11-08T14:00:55.289514-0500]    56.1875 MB /   0.50 sec =  942.4889 Mbps     0 retrans  13106 KB-cwnd
[2024-11-08T14:00:55.789456-0500]    55.1250 MB /   0.50 sec =  924.9902 Mbps     0 retrans  16788 KB-cwnd
[2024-11-08T14:00:56.289400-0500]    52.8750 MB /   0.50 sec =  887.1343 Mbps     0 retrans  14679 KB-cwnd
[2024-11-08T14:00:56.789431-0500]    56.5625 MB /   0.50 sec =  948.9442 Mbps     0 retrans  14676 KB-cwnd
[2024-11-08T14:00:57.289422-0500]    50.2500 MB /   0.50 sec =  843.0366 Mbps     0 retrans  11873 KB-cwnd
[2024-11-08T14:00:57.789478-0500]    59.0625 MB /   0.50 sec =  990.9400 Mbps     0 retrans  12005 KB-cwnd
[2024-11-08T14:00:58.289445-0500]    60.2500 MB /   0.50 sec = 1010.8050 Mbps     0 retrans  11626 KB-cwnd
[2024-11-08T14:00:58.789438-0500]    53.1250 MB /   0.50 sec =  891.2914 Mbps     0 retrans  11626 KB-cwnd
[2024-11-08T14:00:59.289393-0500]    57.2500 MB /   0.50 sec =  960.5244 Mbps     0 retrans  12730 KB-cwnd
[2024-11-08T14:00:59.789423-0500]    55.4375 MB /   0.50 sec =  930.0739 Mbps     0 retrans  13026 KB-cwnd
[2024-11-08T14:01:00.289391-0500]    37.6875 MB /   0.50 sec =  632.2370 Mbps     0 retrans  13029 KB-cwnd
[2024-11-08T14:01:00.789649-0500]    26.6875 MB /   0.50 sec =  447.6873 Mbps     0 retrans  14703 KB-cwnd
[2024-11-08T14:01:01.289790-0500]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans  14703 KB-cwnd
[2024-11-08T14:01:01.789429-0500]    19.6250 MB /   0.50 sec =  329.4228 Mbps     0 retrans  14703 KB-cwnd
