Start time: 1730747676197
[2024-11-04T12:14:37.218848-0700] nuttcp-t: v8.1.4: socket
[2024-11-04T12:14:37.219370-0700] nuttcp-t: buflen=65536, nstream=1, port=5101 tcp -> 54.176.53.206
[2024-11-04T12:14:37.219413-0700] nuttcp-t: time limit = 120.00 seconds
[2024-11-04T12:14:37.219442-0700] nuttcp-t: connect to 54.176.53.206 with mss=1376, RTT=77.011 ms af=inet
[2024-11-04T12:14:37.219471-0700] nuttcp-t: send window size = 2097152, receive window size = 6291456
[2024-11-04T12:14:37.219499-0700] nuttcp-t: available send window = 1572864, available receive window = 4718592
[2024-11-04T12:14:37.219526-0700] nuttcp-t: initial congestion window = 13 KB (10 packets)
[2024-11-04T12:14:37.219552-0700] nuttcp-r: v6.1.2: socket
[2024-11-04T12:14:37.219579-0700] nuttcp-r: buflen=65536, nstream=1, port=5101 tcp
[2024-11-04T12:14:37.219605-0700] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-04T12:14:37.219632-0700] nuttcp-r: accept from 174.201.14.130
[2024-11-04T12:14:37.219658-0700] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-04T12:14:37.219685-0700] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-04T12:14:37.219717-0700]     0.6875 MB /   0.50 sec =   11.5338 Mbps     0 retrans    860 KB-cwnd
[2024-11-04T12:14:37.973330-0700]     3.5625 MB /   0.50 sec =   59.7701 Mbps     0 retrans   2656 KB-cwnd
[2024-11-04T12:14:38.345412-0700]     3.5625 MB /   0.50 sec =   59.7686 Mbps     0 retrans   2698 KB-cwnd
[2024-11-04T12:14:39.043240-0700]     4.0625 MB /   0.50 sec =   68.1580 Mbps     0 retrans   2843 KB-cwnd
[2024-11-04T12:14:39.451321-0700]     3.5000 MB /   0.50 sec =   58.7194 Mbps     0 retrans   2843 KB-cwnd
[2024-11-04T12:14:39.926076-0700]     2.9375 MB /   0.50 sec =   49.2825 Mbps     0 retrans   2843 KB-cwnd
[2024-11-04T12:14:40.423179-0700]     2.6250 MB /   0.50 sec =   44.0405 Mbps     0 retrans   2843 KB-cwnd
[2024-11-04T12:14:40.835509-0700]     3.0000 MB /   0.50 sec =   50.3307 Mbps     0 retrans   2843 KB-cwnd
[2024-11-04T12:14:41.501600-0700]     3.9375 MB /   0.50 sec =   66.0627 Mbps     0 retrans   2925 KB-cwnd
[2024-11-04T12:14:42.035454-0700]     3.6250 MB /   0.50 sec =   60.8147 Mbps     0 retrans   2925 KB-cwnd
[2024-11-04T12:14:42.389134-0700]     2.7500 MB /   0.50 sec =   46.1373 Mbps     0 retrans   2925 KB-cwnd
[2024-11-04T12:14:43.061010-0700]     4.1875 MB /   0.50 sec =   70.2516 Mbps     0 retrans   3603 KB-cwnd
[2024-11-04T12:14:43.385049-0700]     3.7500 MB /   0.50 sec =   62.9197 Mbps     0 retrans   3603 KB-cwnd
[2024-11-04T12:14:44.033370-0700]     4.3125 MB /   0.50 sec =   72.3509 Mbps     0 retrans   3603 KB-cwnd
[2024-11-04T12:14:44.355868-0700]     4.0625 MB /   0.50 sec =   68.1580 Mbps     0 retrans   3603 KB-cwnd
[2024-11-04T12:14:45.036899-0700]     4.0000 MB /   0.50 sec =   67.1093 Mbps     0 retrans   3603 KB-cwnd
[2024-11-04T12:14:45.370852-0700]     3.8750 MB /   0.50 sec =   65.0074 Mbps     0 retrans   3603 KB-cwnd
[2024-11-04T12:14:46.024869-0700]     4.2500 MB /   0.50 sec =   71.3064 Mbps     0 retrans   3603 KB-cwnd
