Start time: 1730926847655
[2024-11-06T16:00:48.492891-0500] nuttcp-r: v8.1.4: socket
[2024-11-06T16:00:48.493369-0500] nuttcp-r: buflen=65536, nstream=1, port=5101 tcp
[2024-11-06T16:00:48.493409-0500] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-06T16:00:48.493436-0500] nuttcp-r: connect to 54.197.223.49 with RTT=43.968 ms af=inet
[2024-11-06T16:00:48.493461-0500] nuttcp-r: send window size = 2097152, receive window size = 6291456
[2024-11-06T16:00:48.493484-0500] nuttcp-r: available send window = 1572864, available receive window = 4718592
[2024-11-06T16:00:48.493507-0500]     1.1250 MB /   0.50 sec =   18.8726 Mbps     0 retrans     13 KB-cwnd
[2024-11-06T16:00:48.992865-0500]     3.7500 MB /   0.50 sec =   62.8878 Mbps     0 retrans     13 KB-cwnd
[2024-11-06T16:00:49.492546-0500]     1.4375 MB /   0.50 sec =   24.1278 Mbps     0 retrans     13 KB-cwnd
[2024-11-06T16:00:49.993252-0500]     6.3750 MB /   0.50 sec =  106.8801 Mbps     0 retrans     13 KB-cwnd
[2024-11-06T16:00:50.492596-0500]    11.1250 MB /   0.50 sec =  186.7732 Mbps     0 retrans     13 KB-cwnd
[2024-11-06T16:00:50.992930-0500]    17.5625 MB /   0.50 sec =  294.5850 Mbps     0 retrans     13 KB-cwnd
[2024-11-06T16:00:51.492771-0500]    18.0625 MB /   0.50 sec =  303.0209 Mbps     0 retrans     13 KB-cwnd
[2024-11-06T16:00:51.992549-0500]    23.8125 MB /   0.50 sec =  399.6201 Mbps     0 retrans     13 KB-cwnd
[2024-11-06T16:00:52.492535-0500]    18.9375 MB /   0.50 sec =  317.7236 Mbps     0 retrans     26 KB-cwnd
[2024-11-06T16:00:52.992879-0500]     6.9375 MB /   0.50 sec =  116.3114 Mbps     0 retrans     26 KB-cwnd
[2024-11-06T16:00:53.492624-0500]     8.3125 MB /   0.50 sec =  139.5432 Mbps     0 retrans     26 KB-cwnd
[2024-11-06T16:00:53.992557-0500]     3.6875 MB /   0.50 sec =   61.8664 Mbps     0 retrans     26 KB-cwnd
[2024-11-06T16:00:54.492879-0500]     1.0625 MB /   0.50 sec =   17.8228 Mbps     0 retrans     26 KB-cwnd
[2024-11-06T16:00:54.992513-0500]     3.3125 MB /   0.50 sec =   55.5890 Mbps     0 retrans     26 KB-cwnd
[2024-11-06T16:00:55.492604-0500]     7.1250 MB /   0.50 sec =  119.5228 Mbps     0 retrans     26 KB-cwnd
[2024-11-06T16:00:55.992718-0500]     4.0625 MB /   0.50 sec =   68.1574 Mbps     0 retrans     26 KB-cwnd
[2024-11-06T16:00:56.492581-0500]    10.1875 MB /   0.50 sec =  170.9285 Mbps     0 retrans     26 KB-cwnd
[2024-11-06T16:00:56.992599-0500]     5.1875 MB /   0.50 sec =   87.0302 Mbps     0 retrans     26 KB-cwnd
[2024-11-06T16:00:57.492789-0500]     3.9375 MB /   0.50 sec =   66.0462 Mbps     0 retrans     26 KB-cwnd
[2024-11-06T16:00:57.992564-0500]    19.6875 MB /   0.50 sec =  330.3847 Mbps     0 retrans     32 KB-cwnd
[2024-11-06T16:00:58.492581-0500]    19.5000 MB /   0.50 sec =  327.1537 Mbps     0 retrans     44 KB-cwnd
[2024-11-06T16:00:58.992594-0500]    23.5625 MB /   0.50 sec =  395.3068 Mbps     0 retrans     48 KB-cwnd
[2024-11-06T16:00:59.492720-0500]     6.6875 MB /   0.50 sec =  112.1810 Mbps     0 retrans     48 KB-cwnd
[2024-11-06T16:00:59.992614-0500]    10.7500 MB /   0.50 sec =  180.3673 Mbps     0 retrans     48 KB-cwnd
[2024-11-06T16:01:00.492529-0500]    10.1875 MB /   0.50 sec =  170.9374 Mbps     0 retrans     48 KB-cwnd
[2024-11-06T16:01:00.992576-0500]    25.3750 MB /   0.50 sec =  425.7108 Mbps     0 retrans     56 KB-cwnd
[2024-11-06T16:01:01.492934-0500]    19.3125 MB /   0.50 sec =  323.9186 Mbps     0 retrans     59 KB-cwnd
[2024-11-06T16:01:01.992592-0500]    30.9375 MB /   0.50 sec =  519.1978 Mbps     0 retrans     64 KB-cwnd
[2024-11-06T16:01:02.492599-0500]    48.3750 MB /   0.50 sec =  811.5897 Mbps     0 retrans     83 KB-cwnd
[2024-11-06T16:01:02.992519-0500]    52.7500 MB /   0.50 sec =  885.0282 Mbps  1930 retrans   3141 KB-cwnd
[2024-11-06T16:01:03.492618-0500]    56.1250 MB /   0.50 sec =  941.5440 Mbps     0 retrans   3082 KB-cwnd
[2024-11-06T16:01:03.992506-0500]    27.8750 MB /   0.50 sec =  467.6958 Mbps     0 retrans   3112 KB-cwnd
[2024-11-06T16:01:04.492627-0500]    42.1250 MB /   0.50 sec =  706.6908 Mbps     0 retrans   3112 KB-cwnd
[2024-11-06T16:01:04.992540-0500]    18.1875 MB /   0.50 sec =  305.1545 Mbps    22 retrans   4724 KB-cwnd
[2024-11-06T16:01:05.492765-0500]     8.7500 MB /   0.50 sec =  146.7760 Mbps     0 retrans   4724 KB-cwnd
[2024-11-06T16:01:05.992612-0500]     7.6250 MB /   0.50 sec =  127.9347 Mbps     0 retrans   4724 KB-cwnd
[2024-11-06T16:01:06.492809-0500]     8.2500 MB /   0.50 sec =  138.4035 Mbps     0 retrans   4724 KB-cwnd
[2024-11-06T16:01:06.992587-0500]    18.1875 MB /   0.50 sec =  305.1655 Mbps     0 retrans   4759 KB-cwnd
[2024-11-06T16:01:07.492715-0500]     6.7500 MB /   0.50 sec =  113.2424 Mbps     0 retrans   4759 KB-cwnd
[2024-11-06T16:01:07.992729-0500]     3.5000 MB /   0.50 sec =   58.7138 Mbps     0 retrans   4759 KB-cwnd
[2024-11-06T16:01:08.492475-0500]    15.1875 MB /   0.50 sec =  254.8789 Mbps     0 retrans   4087 KB-cwnd
[2024-11-06T16:01:08.992468-0500]    33.7500 MB /   0.50 sec =  566.2265 Mbps     0 retrans   4012 KB-cwnd
[2024-11-06T16:01:09.492722-0500]    38.5625 MB /   0.50 sec =  646.8511 Mbps     0 retrans  13029 KB-cwnd
[2024-11-06T16:01:09.992565-0500]    46.8125 MB /   0.50 sec =  785.4620 Mbps     0 retrans  13029 KB-cwnd
[2024-11-06T16:01:10.492527-0500]    46.0000 MB /   0.50 sec =  771.8106 Mbps     0 retrans  13029 KB-cwnd
[2024-11-06T16:01:10.992575-0500]    36.5625 MB /   0.50 sec =  613.4219 Mbps     0 retrans  13029 KB-cwnd
[2024-11-06T16:01:11.492565-0500]    22.7500 MB /   0.50 sec =  381.6572 Mbps     4 retrans  11032 KB-cwnd
[2024-11-06T16:01:11.992544-0500]    46.0000 MB /   0.50 sec =  771.7519 Mbps     0 retrans  11032 KB-cwnd
[2024-11-06T16:01:12.492584-0500]    65.6250 MB /   0.50 sec = 1101.0356 Mbps     1 retrans  10911 KB-cwnd
[2024-11-06T16:01:12.992588-0500]    82.5625 MB /   0.50 sec = 1385.1273 Mbps   969 retrans   8570 KB-cwnd
[2024-11-06T16:01:13.492577-0500]    83.6875 MB /   0.50 sec = 1404.0629 Mbps     0 retrans  11628 KB-cwnd
[2024-11-06T16:01:13.992727-0500]   100.2500 MB /   0.50 sec = 1681.8015 Mbps     0 retrans  14915 KB-cwnd
[2024-11-06T16:01:14.492844-0500]    91.8125 MB /   0.50 sec = 1540.4752 Mbps     0 retrans  16245 KB-cwnd
[2024-11-06T16:01:14.992538-0500]    75.2500 MB /   0.50 sec = 1262.5133 Mbps     0 retrans  15391 KB-cwnd
[2024-11-06T16:01:15.492577-0500]    79.5625 MB /   0.50 sec = 1334.7999 Mbps     0 retrans  14657 KB-cwnd
[2024-11-06T16:01:15.992532-0500]    71.2500 MB /   0.50 sec = 1195.3886 Mbps     0 retrans  13085 KB-cwnd
