Start time: 1730840813900
[2024-11-05T15:06:54.057396-0600] PING 54.197.223.49 (54.197.223.49) 38(66) bytes of data.
[2024-11-05T15:06:54.058189-0600] 46 bytes from 54.197.223.49: icmp_seq=1 ttl=56 time=48.4 ms
[2024-11-05T15:06:54.273837-0600] 46 bytes from 54.197.223.49: icmp_seq=2 ttl=56 time=62.2 ms
[2024-11-05T15:06:54.470644-0600] 46 bytes from 54.197.223.49: icmp_seq=3 ttl=56 time=60.2 ms
[2024-11-05T15:06:54.662021-0600] 46 bytes from 54.197.223.49: icmp_seq=4 ttl=56 time=48.2 ms
[2024-11-05T15:06:54.858439-0600] 46 bytes from 54.197.223.49: icmp_seq=5 ttl=56 time=45.0 ms
[2024-11-05T15:06:55.072720-0600] 46 bytes from 54.197.223.49: icmp_seq=6 ttl=56 time=57.2 ms
[2024-11-05T15:06:55.273852-0600] 46 bytes from 54.197.223.49: icmp_seq=7 ttl=56 time=55.8 ms
[2024-11-05T15:06:55.470774-0600] 46 bytes from 54.197.223.49: icmp_seq=8 ttl=56 time=52.5 ms
[2024-11-05T15:06:55.666700-0600] 46 bytes from 54.197.223.49: icmp_seq=9 ttl=56 time=44.6 ms
[2024-11-05T15:06:55.877823-0600] 46 bytes from 54.197.223.49: icmp_seq=10 ttl=56 time=56.7 ms
[2024-11-05T15:06:56.076993-0600] 46 bytes from 54.197.223.49: icmp_seq=11 ttl=56 time=53.1 ms
[2024-11-05T15:06:56.273416-0600] 46 bytes from 54.197.223.49: icmp_seq=12 ttl=56 time=47.7 ms
[2024-11-05T15:06:56.476673-0600] 46 bytes from 54.197.223.49: icmp_seq=13 ttl=56 time=50.5 ms
[2024-11-05T15:06:56.679093-0600] 46 bytes from 54.197.223.49: icmp_seq=14 ttl=56 time=52.4 ms
[2024-11-05T15:06:56.874295-0600] 46 bytes from 54.197.223.49: icmp_seq=15 ttl=56 time=47.3 ms
[2024-11-05T15:06:57.095428-0600] 46 bytes from 54.197.223.49: icmp_seq=16 ttl=56 time=67.8 ms
[2024-11-05T15:06:57.293840-0600] 46 bytes from 54.197.223.49: icmp_seq=17 ttl=56 time=65.9 ms
[2024-11-05T15:06:57.486310-0600] 46 bytes from 54.197.223.49: icmp_seq=18 ttl=56 time=57.3 ms
[2024-11-05T15:06:57.685538-0600] 46 bytes from 54.197.223.49: icmp_seq=19 ttl=56 time=54.0 ms
[2024-11-05T15:06:57.888896-0600] 46 bytes from 54.197.223.49: icmp_seq=20 ttl=56 time=55.4 ms
[2024-11-05T15:06:58.100999-0600] 46 bytes from 54.197.223.49: icmp_seq=21 ttl=56 time=64.9 ms
[2024-11-05T15:06:58.291134-0600] 46 bytes from 54.197.223.49: icmp_seq=22 ttl=56 time=55.3 ms
[2024-11-05T15:06:58.503050-0600] 46 bytes from 54.197.223.49: icmp_seq=23 ttl=56 time=64.6 ms
[2024-11-05T15:06:58.690095-0600] 46 bytes from 54.197.223.49: icmp_seq=24 ttl=56 time=50.3 ms
[2024-11-05T15:06:58.903282-0600] 46 bytes from 54.197.223.49: icmp_seq=25 ttl=56 time=59.4 ms
[2024-11-05T15:06:59.113183-0600] 46 bytes from 54.197.223.49: icmp_seq=26 ttl=56 time=67.7 ms
[2024-11-05T15:06:59.294680-0600] 46 bytes from 54.197.223.49: icmp_seq=27 ttl=56 time=48.9 ms
[2024-11-05T15:06:59.496528-0600] 46 bytes from 54.197.223.49: icmp_seq=28 ttl=56 time=49.8 ms
[2024-11-05T15:06:59.696085-0600] 46 bytes from 54.197.223.49: icmp_seq=29 ttl=56 time=47.8 ms
[2024-11-05T15:06:59.906239-0600] 46 bytes from 54.197.223.49: icmp_seq=30 ttl=56 time=57.3 ms
[2024-11-05T15:07:00.114929-0600] 46 bytes from 54.197.223.49: icmp_seq=31 ttl=56 time=64.6 ms
[2024-11-05T15:07:00.306980-0600] 46 bytes from 54.197.223.49: icmp_seq=32 ttl=56 time=54.3 ms
[2024-11-05T15:07:00.503810-0600] 46 bytes from 54.197.223.49: icmp_seq=33 ttl=56 time=49.9 ms
[2024-11-05T15:07:00.714376-0600] 46 bytes from 54.197.223.49: icmp_seq=34 ttl=56 time=58.7 ms
[2024-11-05T15:07:00.915632-0600] 46 bytes from 54.197.223.49: icmp_seq=35 ttl=56 time=58.3 ms
[2024-11-05T15:07:01.128266-0600] 46 bytes from 54.197.223.49: icmp_seq=36 ttl=56 time=68.9 ms
[2024-11-05T15:07:01.316602-0600] 46 bytes from 54.197.223.49: icmp_seq=37 ttl=56 time=55.7 ms
[2024-11-05T15:07:01.517408-0600] 46 bytes from 54.197.223.49: icmp_seq=38 ttl=56 time=55.1 ms
[2024-11-05T15:07:01.708343-0600] 46 bytes from 54.197.223.49: icmp_seq=39 ttl=56 time=45.5 ms
[2024-11-05T15:07:01.943720-0600] 46 bytes from 54.197.223.49: icmp_seq=40 ttl=56 time=78.0 ms
[2024-11-05T15:07:02.190725-0600] 46 bytes from 54.197.223.49: icmp_seq=41 ttl=56 time=125 ms
[2024-11-05T15:07:02.345484-0600] 46 bytes from 54.197.223.49: icmp_seq=42 ttl=56 time=77.3 ms
[2024-11-05T15:07:02.595367-0600] 46 bytes from 54.197.223.49: icmp_seq=43 ttl=56 time=125 ms
[2024-11-05T15:07:02.775490-0600] 46 bytes from 54.197.223.49: icmp_seq=44 ttl=56 time=104 ms
[2024-11-05T15:07:02.935345-0600] 46 bytes from 54.197.223.49: icmp_seq=45 ttl=56 time=63.1 ms
[2024-11-05T15:07:03.175435-0600] 46 bytes from 54.197.223.49: icmp_seq=46 ttl=56 time=100 ms
[2024-11-05T15:07:03.335787-0600] 46 bytes from 54.197.223.49: icmp_seq=47 ttl=56 time=59.4 ms
[2024-11-05T15:07:03.556166-0600] 46 bytes from 54.197.223.49: icmp_seq=48 ttl=56 time=77.1 ms
[2024-11-05T15:07:03.730953-0600] 46 bytes from 54.197.223.49: icmp_seq=49 ttl=56 time=51.3 ms
[2024-11-05T15:07:03.934819-0600] 46 bytes from 54.197.223.49: icmp_seq=50 ttl=56 time=52.9 ms
[2024-11-05T15:07:04.162921-0600] 46 bytes from 54.197.223.49: icmp_seq=51 ttl=56 time=79.5 ms
[2024-11-05T15:07:04.369975-0600] 46 bytes from 54.197.223.49: icmp_seq=52 ttl=56 time=85.3 ms
[2024-11-05T15:07:04.583801-0600] 46 bytes from 54.197.223.49: icmp_seq=53 ttl=56 time=96.3 ms
[2024-11-05T15:07:04.770539-0600] 46 bytes from 54.197.223.49: icmp_seq=54 ttl=56 time=83.2 ms
[2024-11-05T15:07:04.963924-0600] 46 bytes from 54.197.223.49: icmp_seq=55 ttl=56 time=74.5 ms
[2024-11-05T15:07:05.171665-0600] 46 bytes from 54.197.223.49: icmp_seq=56 ttl=56 time=81.9 ms
[2024-11-05T15:07:05.351609-0600] 46 bytes from 54.197.223.49: icmp_seq=57 ttl=56 time=62.1 ms
[2024-11-05T15:07:05.572019-0600] 46 bytes from 54.197.223.49: icmp_seq=58 ttl=56 time=80.1 ms
[2024-11-05T15:07:05.783300-0600] 46 bytes from 54.197.223.49: icmp_seq=59 ttl=56 time=91.7 ms
[2024-11-05T15:07:05.982293-0600] 46 bytes from 54.197.223.49: icmp_seq=60 ttl=56 time=88.6 ms
[2024-11-05T15:07:06.163666-0600] 46 bytes from 54.197.223.49: icmp_seq=61 ttl=56 time=69.6 ms
[2024-11-05T15:07:06.406790-0600] 46 bytes from 54.197.223.49: icmp_seq=62 ttl=56 time=113 ms
[2024-11-05T15:07:06.572965-0600] 46 bytes from 54.197.223.49: icmp_seq=63 ttl=56 time=78.3 ms
[2024-11-05T15:07:06.776084-0600] 46 bytes from 54.197.223.49: icmp_seq=64 ttl=56 time=81.6 ms
[2024-11-05T15:07:06.984525-0600] 46 bytes from 54.197.223.49: icmp_seq=65 ttl=56 time=87.2 ms
[2024-11-05T15:07:07.189719-0600] 46 bytes from 54.197.223.49: icmp_seq=66 ttl=56 time=91.3 ms
[2024-11-05T15:07:07.393447-0600] 46 bytes from 54.197.223.49: icmp_seq=67 ttl=56 time=95.1 ms
[2024-11-05T15:07:07.603006-0600] 46 bytes from 54.197.223.49: icmp_seq=68 ttl=56 time=101 ms
[2024-11-05T15:07:07.805495-0600] 46 bytes from 54.197.223.49: icmp_seq=69 ttl=56 time=103 ms
[2024-11-05T15:07:08.012151-0600] 46 bytes from 54.197.223.49: icmp_seq=70 ttl=56 time=108 ms
[2024-11-05T15:07:08.219430-0600] 46 bytes from 54.197.223.49: icmp_seq=71 ttl=56 time=116 ms
[2024-11-05T15:07:08.425853-0600] 46 bytes from 54.197.223.49: icmp_seq=72 ttl=56 time=120 ms
[2024-11-05T15:07:08.633025-0600] 46 bytes from 54.197.223.49: icmp_seq=73 ttl=56 time=124 ms
[2024-11-05T15:07:08.795154-0600] 46 bytes from 54.197.223.49: icmp_seq=74 ttl=56 time=85.9 ms
[2024-11-05T15:07:09.001306-0600] 46 bytes from 54.197.223.49: icmp_seq=75 ttl=56 time=90.6 ms
[2024-11-05T15:07:09.208155-0600] 46 bytes from 54.197.223.49: icmp_seq=76 ttl=56 time=97.1 ms
[2024-11-05T15:07:09.383881-0600] 46 bytes from 54.197.223.49: icmp_seq=77 ttl=56 time=73.1 ms
[2024-11-05T15:07:09.614858-0600] 46 bytes from 54.197.223.49: icmp_seq=78 ttl=56 time=101 ms
[2024-11-05T15:07:09.762742-0600] 46 bytes from 54.197.223.49: icmp_seq=79 ttl=56 time=48.1 ms
[2024-11-05T15:07:10.003888-0600] 46 bytes from 54.197.223.49: icmp_seq=80 ttl=56 time=86.3 ms
[2024-11-05T15:07:10.177990-0600] 46 bytes from 54.197.223.49: icmp_seq=81 ttl=56 time=61.3 ms
[2024-11-05T15:07:10.376275-0600] 46 bytes from 54.197.223.49: icmp_seq=82 ttl=56 time=57.4 ms
[2024-11-05T15:07:10.595328-0600] 46 bytes from 54.197.223.49: icmp_seq=83 ttl=56 time=76.2 ms
[2024-11-05T15:07:10.770135-0600] 46 bytes from 54.197.223.49: icmp_seq=84 ttl=56 time=51.3 ms
[2024-11-05T15:07:11.011199-0600] 46 bytes from 54.197.223.49: icmp_seq=85 ttl=56 time=89.8 ms
[2024-11-05T15:07:11.202932-0600] 46 bytes from 54.197.223.49: icmp_seq=86 ttl=56 time=81.0 ms
[2024-11-05T15:07:11.395598-0600] 46 bytes from 54.197.223.49: icmp_seq=87 ttl=56 time=71.6 ms
[2024-11-05T15:07:11.590925-0600] 46 bytes from 54.197.223.49: icmp_seq=88 ttl=56 time=66.8 ms
[2024-11-05T15:07:11.796740-0600] 46 bytes from 54.197.223.49: icmp_seq=89 ttl=56 time=71.0 ms
[2024-11-05T15:07:11.989569-0600] 46 bytes from 54.197.223.49: icmp_seq=90 ttl=56 time=62.9 ms
[2024-11-05T15:07:12.206731-0600] 46 bytes from 54.197.223.49: icmp_seq=91 ttl=56 time=79.4 ms
[2024-11-05T15:07:12.393507-0600] 46 bytes from 54.197.223.49: icmp_seq=92 ttl=56 time=62.6 ms
[2024-11-05T15:07:12.634975-0600] 46 bytes from 54.197.223.49: icmp_seq=93 ttl=56 time=104 ms
[2024-11-05T15:07:12.841245-0600] 46 bytes from 54.197.223.49: icmp_seq=94 ttl=56 time=110 ms
[2024-11-05T15:07:13.046353-0600] 46 bytes from 54.197.223.49: icmp_seq=95 ttl=56 time=115 ms
