Start time: 1730754810325
[2024-11-04T15:13:31.336744-0600] nuttcp-t: v8.1.4: socket
[2024-11-04T15:13:31.337407-0600] nuttcp-t: buflen=65536, nstream=1, port=5103 tcp -> 54.176.53.206
[2024-11-04T15:13:31.337459-0600] nuttcp-t: time limit = 120.00 seconds
[2024-11-04T15:13:31.337491-0600] nuttcp-t: connect to 54.176.53.206 with mss=1448, RTT=53.316 ms af=inet
[2024-11-04T15:13:31.337520-0600] nuttcp-t: send window size = 1048576, receive window size = 1048576
[2024-11-04T15:13:31.337552-0600] nuttcp-t: available send window = 786432, available receive window = 786432
[2024-11-04T15:13:31.337580-0600] nuttcp-t: initial congestion window = 14 KB (10 packets)
[2024-11-04T15:13:31.337609-0600] nuttcp-r: v6.1.2: socket
[2024-11-04T15:13:31.337634-0600] nuttcp-r: buflen=65536, nstream=1, port=5103 tcp
[2024-11-04T15:13:31.337662-0600] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-04T15:13:31.337689-0600] nuttcp-r: accept from 216.147.122.97
[2024-11-04T15:13:31.337714-0600] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-04T15:13:31.337740-0600] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-04T15:13:31.337774-0600]     0.6250 MB /   0.50 sec =   10.4852 Mbps    15 retrans    137 KB-cwnd
[2024-11-04T15:13:31.964592-0600]     1.1875 MB /   0.50 sec =   19.9222 Mbps     3 retrans     73 KB-cwnd
[2024-11-04T15:13:32.563813-0600]     0.5625 MB /   0.50 sec =    9.4374 Mbps     1 retrans     60 KB-cwnd
[2024-11-04T15:13:33.261608-0600]     0.5000 MB /   0.50 sec =    8.3883 Mbps     0 retrans     65 KB-cwnd
[2024-11-04T15:13:33.262036-0600]     0.3750 MB /   0.50 sec =    6.2919 Mbps     0 retrans     65 KB-cwnd
[2024-11-04T15:13:33.938526-0600]     0.3750 MB /   0.50 sec =    6.2910 Mbps     0 retrans     70 KB-cwnd
[2024-11-04T15:13:34.448594-0600]     0.5000 MB /   0.50 sec =    8.3890 Mbps     1 retrans     66 KB-cwnd
[2024-11-04T15:13:34.956321-0600]     0.5625 MB /   0.50 sec =    9.4371 Mbps     1 retrans     62 KB-cwnd
[2024-11-04T15:13:35.532722-0600]     0.5000 MB /   0.50 sec =    8.3879 Mbps     0 retrans     66 KB-cwnd
[2024-11-04T15:13:36.043452-0600]     0.5625 MB /   0.50 sec =    9.4334 Mbps     0 retrans     72 KB-cwnd
[2024-11-04T15:13:36.620807-0600]     0.5000 MB /   0.50 sec =    8.3929 Mbps     1 retrans     65 KB-cwnd
[2024-11-04T15:13:37.183297-0600]     0.5000 MB /   0.50 sec =    8.3886 Mbps     0 retrans     69 KB-cwnd
[2024-11-04T15:13:37.183806-0600]     0.5000 MB /   0.50 sec =    8.3886 Mbps     0 retrans     69 KB-cwnd
[2024-11-04T15:13:37.702439-0600]     0.5000 MB /   0.50 sec =    8.3881 Mbps     1 retrans     62 KB-cwnd
[2024-11-04T15:13:38.269692-0600]     0.5000 MB /   0.50 sec =    8.3889 Mbps     0 retrans     66 KB-cwnd
[2024-11-04T15:13:38.811162-0600]     0.5625 MB /   0.50 sec =    9.4372 Mbps     0 retrans     70 KB-cwnd
[2024-11-04T15:13:39.292756-0600]     0.5625 MB /   0.50 sec =    9.4374 Mbps     0 retrans     74 KB-cwnd
[2024-11-04T15:13:39.880218-0600]     0.4375 MB /   0.50 sec =    7.3400 Mbps     1 retrans     67 KB-cwnd
[2024-11-04T15:13:40.409260-0600]     0.5625 MB /   0.50 sec =    9.4281 Mbps     1 retrans     56 KB-cwnd
[2024-11-04T15:13:41.035080-0600]     0.4375 MB /   0.50 sec =    7.3470 Mbps     0 retrans     60 KB-cwnd
[2024-11-04T15:13:41.595019-0600]     0.5000 MB /   0.50 sec =    8.3887 Mbps     0 retrans     66 KB-cwnd
[2024-11-04T15:13:42.217444-0600]     0.5000 MB /   0.50 sec =    8.3884 Mbps     0 retrans    142 KB-cwnd
[2024-11-04T15:13:42.217888-0600]     0.4375 MB /   0.50 sec =    7.3401 Mbps     0 retrans    142 KB-cwnd
[2024-11-04T15:13:42.840971-0600]     1.0000 MB /   0.50 sec =   16.7771 Mbps    11 retrans     87 KB-cwnd
[2024-11-04T15:13:43.301951-0600]     0.7500 MB /   0.50 sec =   12.5834 Mbps     1 retrans     72 KB-cwnd
[2024-11-04T15:13:43.934933-0600]     0.5000 MB /   0.50 sec =    8.3885 Mbps     1 retrans     60 KB-cwnd
[2024-11-04T15:13:44.521508-0600]     0.4375 MB /   0.50 sec =    7.3399 Mbps     0 retrans     65 KB-cwnd
[2024-11-04T15:13:45.158487-0600]     0.5000 MB /   0.50 sec =    8.3889 Mbps     1 retrans     59 KB-cwnd
[2024-11-04T15:13:45.748151-0600]     0.4375 MB /   0.50 sec =    7.3399 Mbps     0 retrans     65 KB-cwnd
[2024-11-04T15:13:45.748502-0600]     0.4375 MB /   0.50 sec =    7.3395 Mbps     0 retrans     65 KB-cwnd
[2024-11-04T15:13:46.390123-0600]     0.4375 MB /   0.50 sec =    7.3402 Mbps     1 retrans     59 KB-cwnd
[2024-11-04T15:13:46.977422-0600]     0.5000 MB /   0.50 sec =    8.3888 Mbps     0 retrans     63 KB-cwnd
[2024-11-04T15:13:47.552894-0600]     0.5000 MB /   0.50 sec =    8.3889 Mbps     0 retrans     69 KB-cwnd
[2024-11-04T15:13:48.074096-0600]     0.4375 MB /   0.50 sec =    7.3396 Mbps     0 retrans    107 KB-cwnd
[2024-11-04T15:13:48.537200-0600]     0.5625 MB /   0.50 sec =    9.4376 Mbps     2 retrans     72 KB-cwnd
[2024-11-04T15:13:49.120489-0600]     0.6250 MB /   0.50 sec =   10.4845 Mbps     1 retrans     60 KB-cwnd
[2024-11-04T15:13:49.705663-0600]     0.4375 MB /   0.50 sec =    7.3407 Mbps     0 retrans     65 KB-cwnd
[2024-11-04T15:13:49.706043-0600]     0.4375 MB /   0.50 sec =    7.3404 Mbps     0 retrans     65 KB-cwnd
[2024-11-04T15:13:50.333571-0600]     0.5000 MB /   0.50 sec =    8.3881 Mbps     1 retrans     77 KB-cwnd
[2024-11-04T15:13:50.738145-0600]     0.6875 MB /   0.50 sec =   11.5348 Mbps     1 retrans     70 KB-cwnd
[2024-11-04T15:13:51.355934-0600]     0.5000 MB /   0.50 sec =    8.3888 Mbps     1 retrans     59 KB-cwnd
[2024-11-04T15:13:52.009236-0600]     0.3750 MB /   0.50 sec =    6.2915 Mbps     1 retrans     50 KB-cwnd
[2024-11-04T15:13:52.719647-0600]     0.4375 MB /   0.50 sec =    7.3391 Mbps     0 retrans     56 KB-cwnd
[2024-11-04T15:13:52.719840-0600]     0.3750 MB /   0.50 sec =    6.2924 Mbps     0 retrans     56 KB-cwnd
[2024-11-04T15:13:53.373134-0600]     0.4375 MB /   0.50 sec =    7.3398 Mbps     1 retrans     84 KB-cwnd
[2024-11-04T15:13:53.827330-0600]     0.6250 MB /   0.50 sec =   10.4858 Mbps     1 retrans     74 KB-cwnd
[2024-11-04T15:13:54.290333-0600]     0.5625 MB /   0.50 sec =    9.4374 Mbps     0 retrans     77 KB-cwnd
[2024-11-04T15:13:54.852416-0600]     0.5625 MB /   0.50 sec =    9.4370 Mbps     1 retrans     65 KB-cwnd
[2024-11-04T15:13:55.385117-0600]     0.5000 MB /   0.50 sec =    8.3889 Mbps     0 retrans     70 KB-cwnd
[2024-11-04T15:13:55.960161-0600]     0.4375 MB /   0.50 sec =    7.3399 Mbps     1 retrans     63 KB-cwnd
[2024-11-04T15:13:56.535475-0600]     0.5000 MB /   0.50 sec =    8.3885 Mbps     0 retrans     67 KB-cwnd
[2024-11-04T15:13:57.129939-0600]     0.5625 MB /   0.50 sec =    9.4373 Mbps     0 retrans     73 KB-cwnd
[2024-11-04T15:13:57.627844-0600]     0.4375 MB /   0.50 sec =    7.3401 Mbps     0 retrans     77 KB-cwnd
[2024-11-04T15:13:58.067225-0600]     0.5625 MB /   0.50 sec =    9.4371 Mbps     2 retrans    166 KB-cwnd
[2024-11-04T15:13:58.326394-0600]     0.8750 MB /   0.50 sec =   14.6801 Mbps     3 retrans    111 KB-cwnd
[2024-11-04T15:13:58.925655-0600]     1.0625 MB /   0.50 sec =   17.8258 Mbps     0 retrans    120 KB-cwnd
[2024-11-04T15:13:59.254094-0600]     0.8750 MB /   0.50 sec =   14.6801 Mbps     1 retrans     98 KB-cwnd
[2024-11-04T15:13:59.702388-0600]     0.6875 MB /   0.50 sec =   11.5343 Mbps     1 retrans     80 KB-cwnd
[2024-11-04T15:14:00.601469-0600]     0.5625 MB /   0.50 sec =    9.4370 Mbps     0 retrans     89 KB-cwnd
[2024-11-04T15:14:01.001244-0600]     0.6875 MB /   0.50 sec =   11.5346 Mbps     0 retrans     91 KB-cwnd
[2024-11-04T15:14:01.389026-0600]     0.6250 MB /   0.50 sec =   10.4855 Mbps     0 retrans    113 KB-cwnd
[2024-11-04T15:14:01.780935-0600]     0.8125 MB /   0.50 sec =   13.6315 Mbps     3 retrans    107 KB-cwnd
[2024-11-04T15:14:02.442134-0600]     0.9375 MB /   0.50 sec =   15.7285 Mbps     0 retrans    115 KB-cwnd
[2024-11-04T15:14:02.775084-0600]     0.8125 MB /   0.50 sec =   13.6314 Mbps     0 retrans    118 KB-cwnd
[2024-11-04T15:14:03.424230-0600]     0.9375 MB /   0.50 sec =   15.7289 Mbps     1 retrans    111 KB-cwnd
[2024-11-04T15:14:03.758133-0600]     0.7500 MB /   0.50 sec =   12.5830 Mbps     0 retrans    114 KB-cwnd
