Start time: 1731097612685
[2024-11-08T15:26:53.493395-0500] nuttcp-t: v8.1.4: socket
[2024-11-08T15:26:53.494157-0500] nuttcp-t: buflen=65536, nstream=1, port=5103 tcp -> 54.197.223.49
[2024-11-08T15:26:53.494222-0500] nuttcp-t: time limit = 120.00 seconds
[2024-11-08T15:26:53.494267-0500] nuttcp-t: connect to 54.197.223.49 with mss=1448, RTT=29.414 ms af=inet
[2024-11-08T15:26:53.494306-0500] nuttcp-t: send window size = 1048576, receive window size = 1048576
[2024-11-08T15:26:53.494342-0500] nuttcp-t: available send window = 786432, available receive window = 786432
[2024-11-08T15:26:53.494378-0500] nuttcp-t: initial congestion window = 14 KB (10 packets)
[2024-11-08T15:26:53.494414-0500] nuttcp-r: v8.1.4: socket
[2024-11-08T15:26:53.494449-0500] nuttcp-r: buflen=65536, nstream=1, port=5103 tcp
[2024-11-08T15:26:53.494487-0500] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-08T15:26:53.494525-0500] nuttcp-r: accept from 98.97.21.159 with af=inet
[2024-11-08T15:26:53.494561-0500] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-08T15:26:53.494602-0500] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-08T15:26:53.494653-0500]     2.4375 MB /   0.50 sec =   40.8932 Mbps     8 retrans    197 KB-cwnd
[2024-11-08T15:26:54.098763-0500]     1.6250 MB /   0.50 sec =   27.2631 Mbps     3 retrans     91 KB-cwnd
[2024-11-08T15:26:54.540542-0500]     1.0625 MB /   0.50 sec =   17.8256 Mbps     0 retrans     97 KB-cwnd
[2024-11-08T15:26:54.956711-0500]     1.1875 MB /   0.50 sec =   19.9226 Mbps     0 retrans    103 KB-cwnd
[2024-11-08T15:26:55.666025-0500]     1.2500 MB /   0.50 sec =   20.9720 Mbps     2 retrans    120 KB-cwnd
[2024-11-08T15:26:56.050436-0500]     1.3125 MB /   0.50 sec =   22.0174 Mbps     0 retrans    124 KB-cwnd
[2024-11-08T15:26:56.725013-0500]     1.3750 MB /   0.50 sec =   23.0706 Mbps     1 retrans    107 KB-cwnd
[2024-11-08T15:26:57.285408-0500]     1.3125 MB /   0.50 sec =   22.0201 Mbps     7 retrans     80 KB-cwnd
[2024-11-08T15:26:58.224613-0500]     0.6875 MB /   0.50 sec =   11.5344 Mbps    19 retrans     26 KB-cwnd
[2024-11-08T15:26:58.224926-0500]     0.4375 MB /   0.50 sec =    7.3213 Mbps     0 retrans     26 KB-cwnd
[2024-11-08T15:26:59.942275-0500]     0.3750 MB /   0.50 sec =    6.3077 Mbps     4 retrans     28 KB-cwnd
[2024-11-08T15:26:59.942490-0500]     0.1875 MB /   0.50 sec =    3.1458 Mbps     0 retrans     28 KB-cwnd
[2024-11-08T15:26:59.942525-0500]     0.3125 MB /   0.50 sec =    5.2430 Mbps     0 retrans     28 KB-cwnd
[2024-11-08T15:26:59.942557-0500]     0.2500 MB /   0.50 sec =    4.1941 Mbps     0 retrans     28 KB-cwnd
[2024-11-08T15:27:01.844126-0500]     0.3125 MB /   0.50 sec =    5.2430 Mbps    18 retrans     24 KB-cwnd
[2024-11-08T15:27:01.844458-0500]     0.1875 MB /   0.50 sec =    3.1457 Mbps     0 retrans     24 KB-cwnd
[2024-11-08T15:27:01.844561-0500]     0.2500 MB /   0.50 sec =    4.1944 Mbps     0 retrans     24 KB-cwnd
[2024-11-08T15:27:03.964356-0500]     0.2500 MB /   0.50 sec =    4.1943 Mbps    14 retrans    101 KB-cwnd
[2024-11-08T15:27:03.964684-0500]     0.1875 MB /   0.50 sec =    3.1457 Mbps     0 retrans    101 KB-cwnd
[2024-11-08T15:27:03.964788-0500]     0.1875 MB /   0.50 sec =    3.1456 Mbps     0 retrans    101 KB-cwnd
[2024-11-08T15:27:03.964873-0500]     0.1875 MB /   0.50 sec =    3.1459 Mbps     0 retrans    101 KB-cwnd
[2024-11-08T15:27:03.964951-0500]     0.3125 MB /   0.50 sec =    5.2428 Mbps     0 retrans    101 KB-cwnd
[2024-11-08T15:27:04.525945-0500]     0.8125 MB /   0.50 sec =   13.6309 Mbps     6 retrans     50 KB-cwnd
[2024-11-08T15:27:05.736700-0500]     0.5000 MB /   0.50 sec =    8.3889 Mbps     4 retrans     32 KB-cwnd
[2024-11-08T15:27:05.737120-0500]     0.3750 MB /   0.50 sec =    6.2914 Mbps     0 retrans     32 KB-cwnd
[2024-11-08T15:27:07.603085-0500]     0.3125 MB /   0.50 sec =    5.2431 Mbps    15 retrans     24 KB-cwnd
[2024-11-08T15:27:07.603558-0500]     0.2500 MB /   0.50 sec =    4.1942 Mbps     0 retrans     24 KB-cwnd
[2024-11-08T15:27:07.603665-0500]     0.2500 MB /   0.50 sec =    4.1943 Mbps     0 retrans     24 KB-cwnd
[2024-11-08T15:27:07.603817-0500]     0.1875 MB /   0.50 sec =    3.1396 Mbps     0 retrans     24 KB-cwnd
[2024-11-08T15:27:08.633065-0500]     0.2500 MB /   0.50 sec =    4.2025 Mbps    15 retrans     77 KB-cwnd
[2024-11-08T15:27:08.633377-0500]     0.5625 MB /   0.50 sec =    9.4372 Mbps     0 retrans     77 KB-cwnd
[2024-11-08T15:27:09.635627-0500]     0.6875 MB /   0.50 sec =   11.5344 Mbps    21 retrans     24 KB-cwnd
[2024-11-08T15:27:09.636130-0500]     0.3125 MB /   0.50 sec =    5.2423 Mbps     0 retrans     24 KB-cwnd
[2024-11-08T15:27:11.250579-0500]     0.3125 MB /   0.50 sec =    5.2434 Mbps     7 retrans     56 KB-cwnd
[2024-11-08T15:27:11.251114-0500]     0.2500 MB /   0.50 sec =    4.1942 Mbps     0 retrans     56 KB-cwnd
[2024-11-08T15:27:11.251259-0500]     0.3125 MB /   0.50 sec =    5.2412 Mbps     0 retrans     56 KB-cwnd
[2024-11-08T15:27:12.503603-0500]     0.5625 MB /   0.50 sec =    9.4403 Mbps     9 retrans     33 KB-cwnd
[2024-11-08T15:27:12.504169-0500]     0.3125 MB /   0.50 sec =    5.2430 Mbps     0 retrans     33 KB-cwnd
[2024-11-08T15:27:12.504314-0500]     0.3125 MB /   0.50 sec =    5.2422 Mbps     0 retrans     33 KB-cwnd
[2024-11-08T15:27:14.429793-0500]     0.3750 MB /   0.50 sec =    6.2919 Mbps    10 retrans     69 KB-cwnd
[2024-11-08T15:27:14.429939-0500]     0.3125 MB /   0.50 sec =    5.2430 Mbps     0 retrans     69 KB-cwnd
[2024-11-08T15:27:14.429975-0500]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     69 KB-cwnd
[2024-11-08T15:27:15.369686-0500]     0.3125 MB /   0.50 sec =    5.2420 Mbps     7 retrans     24 KB-cwnd
[2024-11-08T15:27:15.369907-0500]     0.6250 MB /   0.50 sec =   10.4876 Mbps     0 retrans     24 KB-cwnd
[2024-11-08T15:27:17.627194-0500]     0.3125 MB /   0.50 sec =    5.2428 Mbps    12 retrans     15 KB-cwnd
[2024-11-08T15:27:17.627801-0500]     0.1875 MB /   0.50 sec =    3.1457 Mbps     0 retrans     15 KB-cwnd
[2024-11-08T15:27:17.627947-0500]     0.2500 MB /   0.50 sec =    4.1943 Mbps     0 retrans     15 KB-cwnd
[2024-11-08T15:27:17.628069-0500]     0.1875 MB /   0.50 sec =    3.1457 Mbps     0 retrans     15 KB-cwnd
