Start time: 1730677295828
[2024-11-03T16:41:36.825474-0700] nuttcp-t: v8.1.4: socket
[2024-11-03T16:41:36.826125-0700] nuttcp-t: buflen=65536, nstream=1, port=5103 tcp -> 54.176.53.206
[2024-11-03T16:41:36.826182-0700] nuttcp-t: time limit = 120.00 seconds
[2024-11-03T16:41:36.826216-0700] nuttcp-t: connect to 54.176.53.206 with mss=1448, RTT=57.061 ms af=inet
[2024-11-03T16:41:36.826247-0700] nuttcp-t: send window size = 1048576, receive window size = 1048576
[2024-11-03T16:41:36.826276-0700] nuttcp-t: available send window = 786432, available receive window = 786432
[2024-11-03T16:41:36.826306-0700] nuttcp-t: initial congestion window = 14 KB (10 packets)
[2024-11-03T16:41:36.826417-0700] nuttcp-r: v6.1.2: socket
[2024-11-03T16:41:36.826459-0700] nuttcp-r: buflen=65536, nstream=1, port=5103 tcp
[2024-11-03T16:41:36.826496-0700] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-03T16:41:36.826525-0700] nuttcp-r: accept from 216.147.125.194
[2024-11-03T16:41:36.826553-0700] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-03T16:41:36.826581-0700] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-03T16:41:36.826612-0700]     1.2500 MB /   0.50 sec =   20.9687 Mbps     8 retrans    301 KB-cwnd
[2024-11-03T16:41:37.465288-0700]     1.8750 MB /   0.50 sec =   31.4575 Mbps     6 retrans    107 KB-cwnd
[2024-11-03T16:41:38.085478-0700]     0.7500 MB /   0.50 sec =   12.5840 Mbps     1 retrans     90 KB-cwnd
[2024-11-03T16:41:38.768383-0700]     0.8750 MB /   0.50 sec =   14.6787 Mbps     0 retrans     97 KB-cwnd
[2024-11-03T16:41:38.769039-0700]     0.6875 MB /   0.50 sec =   11.5346 Mbps     0 retrans     97 KB-cwnd
[2024-11-03T16:41:39.380568-0700]     0.7500 MB /   0.50 sec =   12.5834 Mbps     0 retrans    101 KB-cwnd
[2024-11-03T16:41:39.939766-0700]     0.8125 MB /   0.50 sec =   13.6316 Mbps     0 retrans    113 KB-cwnd
[2024-11-03T16:41:40.508694-0700]     0.8125 MB /   0.50 sec =   13.6314 Mbps     8 retrans     98 KB-cwnd
[2024-11-03T16:41:41.158952-0700]     0.8125 MB /   0.50 sec =   13.6312 Mbps     0 retrans    104 KB-cwnd
[2024-11-03T16:41:41.854644-0700]     0.7500 MB /   0.50 sec =   12.5830 Mbps     1 retrans     87 KB-cwnd
[2024-11-03T16:41:41.855152-0700]     0.7500 MB /   0.50 sec =   12.5833 Mbps     0 retrans     87 KB-cwnd
[2024-11-03T16:41:42.816470-0700]     0.3750 MB /   0.50 sec =    6.2915 Mbps     1 retrans     73 KB-cwnd
[2024-11-03T16:41:42.816658-0700]     0.6875 MB /   0.50 sec =   11.5345 Mbps     0 retrans     73 KB-cwnd
[2024-11-03T16:41:43.912384-0700]     0.4375 MB /   0.50 sec =    7.3400 Mbps     1 retrans     65 KB-cwnd
[2024-11-03T16:41:43.912711-0700]     0.4375 MB /   0.50 sec =    7.3399 Mbps     0 retrans     65 KB-cwnd
[2024-11-03T16:41:44.868713-0700]     0.5000 MB /   0.50 sec =    8.3884 Mbps     2 retrans     82 KB-cwnd
[2024-11-03T16:41:44.869052-0700]     0.5625 MB /   0.50 sec =    9.4374 Mbps     0 retrans     82 KB-cwnd
[2024-11-03T16:41:45.764218-0700]     0.5625 MB /   0.50 sec =    9.4373 Mbps     1 retrans     76 KB-cwnd
