Start time: 1730841959736
[2024-11-05T15:26:00.832056-0600] nuttcp-t: v8.1.4: socket
[2024-11-05T15:26:00.833098-0600] nuttcp-t: buflen=65536, nstream=1, port=5103 tcp -> 54.197.223.49
[2024-11-05T15:26:00.833218-0600] nuttcp-t: time limit = 120.00 seconds
[2024-11-05T15:26:00.833310-0600] nuttcp-t: connect to 54.197.223.49 with mss=1448, RTT=55.961 ms af=inet
[2024-11-05T15:26:00.834021-0600] nuttcp-t: send window size = 1048576, receive window size = 1048576
[2024-11-05T15:26:00.834142-0600] nuttcp-t: available send window = 786432, available receive window = 786432
[2024-11-05T15:26:00.834266-0600] nuttcp-t: initial congestion window = 14 KB (10 packets)
[2024-11-05T15:26:00.834362-0600] nuttcp-r: v8.1.4: socket
[2024-11-05T15:26:00.834446-0600] nuttcp-r: buflen=65536, nstream=1, port=5103 tcp
[2024-11-05T15:26:00.834532-0600] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-05T15:26:00.834614-0600] nuttcp-r: accept from 98.97.11.139 with af=inet
[2024-11-05T15:26:00.834696-0600] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-05T15:26:00.834779-0600] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-05T15:26:00.834890-0600]     1.0000 MB /   0.50 sec =   16.7770 Mbps     7 retrans    183 KB-cwnd
[2024-11-05T15:26:01.506544-0600]     1.5000 MB /   0.50 sec =   25.1654 Mbps     3 retrans    104 KB-cwnd
[2024-11-05T15:26:01.874480-0600]     0.8125 MB /   0.50 sec =   13.6304 Mbps     0 retrans    108 KB-cwnd
[2024-11-05T15:26:02.286343-0600]     0.9375 MB /   0.50 sec =   15.7302 Mbps     1 retrans     90 KB-cwnd
[2024-11-05T15:26:02.746969-0600]     0.6875 MB /   0.50 sec =   11.5336 Mbps     0 retrans     94 KB-cwnd
[2024-11-05T15:26:03.182160-0600]     0.8125 MB /   0.50 sec =   13.6321 Mbps     0 retrans     98 KB-cwnd
[2024-11-05T15:26:04.017469-0600]     0.8125 MB /   0.50 sec =   13.6314 Mbps     1 retrans    100 KB-cwnd
[2024-11-05T15:26:04.553230-0600]     0.7500 MB /   0.50 sec =   12.5783 Mbps     1 retrans     83 KB-cwnd
[2024-11-05T15:26:05.040510-0600]     0.6875 MB /   0.50 sec =   11.5389 Mbps     0 retrans     89 KB-cwnd
[2024-11-05T15:26:05.527047-0600]     0.7500 MB /   0.50 sec =   12.5832 Mbps     0 retrans     93 KB-cwnd
[2024-11-05T15:26:06.001249-0600]     0.7500 MB /   0.50 sec =   12.5827 Mbps     0 retrans    117 KB-cwnd
