Start time: 1730827040600
[2024-11-05T11:17:20.844591-0600] PING 54.197.223.49 (54.197.223.49) 38(66) bytes of data.
[2024-11-05T11:17:20.845344-0600] 46 bytes from 54.197.223.49: icmp_seq=1 ttl=48 time=127 ms
[2024-11-05T11:17:20.998817-0600] 46 bytes from 54.197.223.49: icmp_seq=2 ttl=48 time=81.6 ms
[2024-11-05T11:17:21.208237-0600] 46 bytes from 54.197.223.49: icmp_seq=3 ttl=48 time=90.6 ms
[2024-11-05T11:17:21.407187-0600] 46 bytes from 54.197.223.49: icmp_seq=4 ttl=48 time=89.1 ms
[2024-11-05T11:17:21.616985-0600] 46 bytes from 54.197.223.49: icmp_seq=5 ttl=48 time=98.3 ms
[2024-11-05T11:17:21.948936-0600] 46 bytes from 54.197.223.49: icmp_seq=6 ttl=48 time=229 ms
[2024-11-05T11:17:22.035823-0600] 46 bytes from 54.197.223.49: icmp_seq=7 ttl=48 time=107 ms
[2024-11-05T11:17:22.220854-0600] 46 bytes from 54.197.223.49: icmp_seq=8 ttl=48 time=92.3 ms
[2024-11-05T11:17:22.433635-0600] 46 bytes from 54.197.223.49: icmp_seq=9 ttl=48 time=104 ms
[2024-11-05T11:17:22.616000-0600] 46 bytes from 54.197.223.49: icmp_seq=10 ttl=48 time=85.5 ms
[2024-11-05T11:17:22.818821-0600] 46 bytes from 54.197.223.49: icmp_seq=11 ttl=48 time=88.2 ms
[2024-11-05T11:17:23.015887-0600] 46 bytes from 54.197.223.49: icmp_seq=12 ttl=48 time=84.4 ms
[2024-11-05T11:17:23.226920-0600] 46 bytes from 54.197.223.49: icmp_seq=13 ttl=48 time=95.1 ms
[2024-11-05T11:17:23.435192-0600] 46 bytes from 54.197.223.49: icmp_seq=14 ttl=48 time=102 ms
[2024-11-05T11:17:23.635502-0600] 46 bytes from 54.197.223.49: icmp_seq=15 ttl=48 time=102 ms
[2024-11-05T11:17:23.833940-0600] 46 bytes from 54.197.223.49: icmp_seq=16 ttl=48 time=100 ms
[2024-11-05T11:17:24.031759-0600] 46 bytes from 54.197.223.49: icmp_seq=17 ttl=48 time=98.2 ms
[2024-11-05T11:17:24.225939-0600] 46 bytes from 54.197.223.49: icmp_seq=18 ttl=48 time=92.3 ms
[2024-11-05T11:17:24.430854-0600] 46 bytes from 54.197.223.49: icmp_seq=19 ttl=48 time=96.1 ms
[2024-11-05T11:17:24.655627-0600] 46 bytes from 54.197.223.49: icmp_seq=20 ttl=48 time=120 ms
[2024-11-05T11:17:24.830691-0600] 46 bytes from 54.197.223.49: icmp_seq=21 ttl=48 time=94.4 ms
[2024-11-05T11:17:25.040464-0600] 46 bytes from 54.197.223.49: icmp_seq=22 ttl=48 time=103 ms
[2024-11-05T11:17:25.230962-0600] 46 bytes from 54.197.223.49: icmp_seq=23 ttl=48 time=93.7 ms
[2024-11-05T11:17:25.455699-0600] 46 bytes from 54.197.223.49: icmp_seq=24 ttl=48 time=118 ms
[2024-11-05T11:17:25.655637-0600] 46 bytes from 54.197.223.49: icmp_seq=25 ttl=48 time=117 ms
[2024-11-05T11:17:25.843661-0600] 46 bytes from 54.197.223.49: icmp_seq=26 ttl=48 time=104 ms
[2024-11-05T11:17:26.040311-0600] 46 bytes from 54.197.223.49: icmp_seq=27 ttl=48 time=100 ms
[2024-11-05T11:17:26.251079-0600] 46 bytes from 54.197.223.49: icmp_seq=28 ttl=48 time=110 ms
[2024-11-05T11:17:26.448948-0600] 46 bytes from 54.197.223.49: icmp_seq=29 ttl=48 time=108 ms
[2024-11-05T11:17:26.636437-0600] 46 bytes from 54.197.223.49: icmp_seq=30 ttl=48 time=94.7 ms
[2024-11-05T11:17:26.831977-0600] 46 bytes from 54.197.223.49: icmp_seq=31 ttl=48 time=89.7 ms
[2024-11-05T11:17:27.035753-0600] 46 bytes from 54.197.223.49: icmp_seq=32 ttl=48 time=93.2 ms
[2024-11-05T11:17:27.241376-0600] 46 bytes from 54.197.223.49: icmp_seq=33 ttl=48 time=98.9 ms
[2024-11-05T11:17:27.630742-0600] 46 bytes from 54.197.223.49: icmp_seq=34 ttl=48 time=287 ms
[2024-11-05T11:17:27.645575-0600] 46 bytes from 54.197.223.49: icmp_seq=35 ttl=48 time=93.3 ms
[2024-11-05T11:17:27.851044-0600] 46 bytes from 54.197.223.49: icmp_seq=36 ttl=48 time=97.6 ms
[2024-11-05T11:17:28.048909-0600] 46 bytes from 54.197.223.49: icmp_seq=37 ttl=48 time=95.0 ms
[2024-11-05T11:17:28.249111-0600] 46 bytes from 54.197.223.49: icmp_seq=38 ttl=48 time=95.7 ms
[2024-11-05T11:17:28.590706-0600] 46 bytes from 54.197.223.49: icmp_seq=39 ttl=48 time=237 ms
[2024-11-05T11:17:28.740987-0600] 46 bytes from 54.197.223.49: icmp_seq=40 ttl=48 time=180 ms
[2024-11-05T11:17:28.910781-0600] 46 bytes from 54.197.223.49: icmp_seq=41 ttl=48 time=150 ms
[2024-11-05T11:17:29.060661-0600] 46 bytes from 54.197.223.49: icmp_seq=42 ttl=48 time=99.3 ms
[2024-11-05T11:17:29.251673-0600] 46 bytes from 54.197.223.49: icmp_seq=43 ttl=48 time=90.1 ms
[2024-11-05T11:17:29.456064-0600] 46 bytes from 54.197.223.49: icmp_seq=44 ttl=48 time=93.8 ms
[2024-11-05T11:17:29.671275-0600] 46 bytes from 54.197.223.49: icmp_seq=45 ttl=48 time=108 ms
[2024-11-05T11:17:29.860282-0600] 46 bytes from 54.197.223.49: icmp_seq=46 ttl=48 time=96.4 ms
[2024-11-05T11:17:30.060726-0600] 46 bytes from 54.197.223.49: icmp_seq=47 ttl=48 time=95.8 ms
[2024-11-05T11:17:30.255895-0600] 46 bytes from 54.197.223.49: icmp_seq=48 ttl=48 time=91.5 ms
[2024-11-05T11:17:30.461265-0600] 46 bytes from 54.197.223.49: icmp_seq=49 ttl=48 time=96.7 ms
