Start time: 1730928773237
[2024-11-06T16:32:53.505980-0500] PING 54.197.223.49 (54.197.223.49) 38(66) bytes of data.
[2024-11-06T16:32:53.506559-0500] 46 bytes from 54.197.223.49: icmp_seq=1 ttl=46 time=168 ms
[2024-11-06T16:32:53.589313-0500] 46 bytes from 54.197.223.49: icmp_seq=2 ttl=46 time=51.6 ms
[2024-11-06T16:32:53.790183-0500] 46 bytes from 54.197.223.49: icmp_seq=3 ttl=46 time=50.8 ms
[2024-11-06T16:32:53.991138-0500] 46 bytes from 54.197.223.49: icmp_seq=4 ttl=46 time=50.8 ms
[2024-11-06T16:32:54.188891-0500] 46 bytes from 54.197.223.49: icmp_seq=5 ttl=46 time=49.3 ms
[2024-11-06T16:32:54.569005-0500] 46 bytes from 54.197.223.49: icmp_seq=6 ttl=46 time=228 ms
[2024-11-06T16:32:54.594470-0500] 46 bytes from 54.197.223.49: icmp_seq=7 ttl=46 time=45.9 ms
[2024-11-06T16:32:54.818024-0500] 46 bytes from 54.197.223.49: icmp_seq=8 ttl=46 time=67.8 ms
[2024-11-06T16:32:54.995328-0500] 46 bytes from 54.197.223.49: icmp_seq=9 ttl=46 time=44.4 ms
[2024-11-06T16:32:55.209938-0500] 46 bytes from 54.197.223.49: icmp_seq=10 ttl=46 time=58.0 ms
[2024-11-06T16:32:55.405429-0500] 46 bytes from 54.197.223.49: icmp_seq=11 ttl=46 time=52.6 ms
[2024-11-06T16:32:55.613912-0500] 46 bytes from 54.197.223.49: icmp_seq=12 ttl=46 time=61.8 ms
[2024-11-06T16:32:55.803938-0500] 46 bytes from 54.197.223.49: icmp_seq=13 ttl=46 time=51.2 ms
[2024-11-06T16:32:56.009843-0500] 46 bytes from 54.197.223.49: icmp_seq=14 ttl=46 time=54.3 ms
[2024-11-06T16:32:56.204984-0500] 46 bytes from 54.197.223.49: icmp_seq=15 ttl=46 time=49.8 ms
