Start time: 1730588207807
[2024-11-02T16:56:48.745649-0600] nuttcp-t: v8.1.4: socket
[2024-11-02T16:56:48.747464-0600] nuttcp-t: buflen=65536, nstream=1, port=5103 tcp -> 54.176.53.206
[2024-11-02T16:56:48.747582-0600] nuttcp-t: time limit = 120.00 seconds
[2024-11-02T16:56:48.747673-0600] nuttcp-t: connect to 54.176.53.206 with mss=1448, RTT=50.444 ms af=inet
[2024-11-02T16:56:48.747759-0600] nuttcp-t: send window size = 1048576, receive window size = 1048576
[2024-11-02T16:56:48.747837-0600] nuttcp-t: available send window = 786432, available receive window = 786432
[2024-11-02T16:56:48.747916-0600] nuttcp-t: initial congestion window = 14 KB (10 packets)
[2024-11-02T16:56:48.747993-0600] nuttcp-r: v6.1.2: socket
[2024-11-02T16:56:48.748070-0600] nuttcp-r: buflen=65536, nstream=1, port=5103 tcp
[2024-11-02T16:56:48.748149-0600] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-02T16:56:48.748229-0600] nuttcp-r: accept from 129.222.102.15
[2024-11-02T16:56:48.748314-0600] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-02T16:56:48.748397-0600] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-02T16:56:48.748478-0600]     0.5625 MB /   0.50 sec =    9.4361 Mbps     8 retrans     83 KB-cwnd
[2024-11-02T16:56:49.230977-0600]     0.5000 MB /   0.50 sec =    8.3890 Mbps    10 retrans     41 KB-cwnd
[2024-11-02T16:56:50.052181-0600]     0.3750 MB /   0.50 sec =    6.2916 Mbps     7 retrans      7 KB-cwnd
[2024-11-02T16:56:52.820414-0600]     0.1875 MB /   0.50 sec =    3.1457 Mbps     9 retrans     11 KB-cwnd
[2024-11-02T16:56:52.820731-0600]     0.1250 MB /   0.50 sec =    2.0972 Mbps     0 retrans     11 KB-cwnd
[2024-11-02T16:56:52.820799-0600]     0.0625 MB /   0.50 sec =    1.0481 Mbps     0 retrans     11 KB-cwnd
[2024-11-02T16:56:52.820858-0600]     0.0625 MB /   0.50 sec =    1.0490 Mbps     0 retrans     11 KB-cwnd
[2024-11-02T16:56:52.820915-0600]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans     11 KB-cwnd
[2024-11-02T16:56:52.820972-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     11 KB-cwnd
[2024-11-02T16:56:54.779426-0600]     0.0625 MB /   0.50 sec =    1.0485 Mbps     6 retrans     14 KB-cwnd
[2024-11-02T16:56:54.779892-0600]     0.1250 MB /   0.50 sec =    2.0972 Mbps     0 retrans     14 KB-cwnd
