Start time: 1730933572719
[2024-11-06T17:52:53.013] - client - INFO - Connected to 54.197.223.49:65432
[2024-11-06T17:52:53.013] - client - INFO - PING 54.197.223.49 26(66) bytes of data.
[2024-11-06T17:52:53.091] - client - INFO - 46 bytes from 54.197.223.49: time=77.46 ms
[2024-11-06T17:52:53.395] - client - INFO - 46 bytes from 54.197.223.49: time=103.86 ms
[2024-11-06T17:52:53.687] - client - INFO - 46 bytes from 54.197.223.49: time=91.21 ms
[2024-11-06T17:52:53.969] - client - INFO - 46 bytes from 54.197.223.49: time=80.84 ms
[2024-11-06T17:52:54.251] - client - INFO - 46 bytes from 54.197.223.49: time=81.16 ms
[2024-11-06T17:52:54.534] - client - INFO - 46 bytes from 54.197.223.49: time=82.37 ms
[2024-11-06T17:52:54.809] - client - INFO - 46 bytes from 54.197.223.49: time=74.60 ms
[2024-11-06T17:52:55.094] - client - INFO - 46 bytes from 54.197.223.49: time=84.35 ms
[2024-11-06T17:52:55.369] - client - INFO - 46 bytes from 54.197.223.49: time=74.20 ms
[2024-11-06T17:52:55.662] - client - INFO - 46 bytes from 54.197.223.49: time=91.74 ms
[2024-11-06T17:52:55.962] - client - INFO - 46 bytes from 54.197.223.49: time=99.39 ms
[2024-11-06T17:52:56.263] - client - INFO - 46 bytes from 54.197.223.49: time=100.81 ms
[2024-11-06T17:52:56.549] - client - INFO - 46 bytes from 54.197.223.49: time=84.63 ms
[2024-11-06T17:52:56.833] - client - INFO - 46 bytes from 54.197.223.49: time=83.92 ms
[2024-11-06T17:52:57.114] - client - INFO - 46 bytes from 54.197.223.49: time=79.60 ms
[2024-11-06T17:52:57.393] - client - INFO - 46 bytes from 54.197.223.49: time=78.37 ms
[2024-11-06T17:52:57.671] - client - INFO - 46 bytes from 54.197.223.49: time=77.63 ms
[2024-11-06T17:52:57.949] - client - INFO - 46 bytes from 54.197.223.49: time=77.29 ms
[2024-11-06T17:52:58.236] - client - INFO - 46 bytes from 54.197.223.49: time=86.21 ms
[2024-11-06T17:52:58.521] - client - INFO - 46 bytes from 54.197.223.49: time=84.53 ms
[2024-11-06T17:52:58.812] - client - INFO - 46 bytes from 54.197.223.49: time=89.94 ms
[2024-11-06T17:52:59.097] - client - INFO - 46 bytes from 54.197.223.49: time=84.19 ms
[2024-11-06T17:52:59.387] - client - INFO - 46 bytes from 54.197.223.49: time=89.06 ms
[2024-11-06T17:52:59.669] - client - INFO - 46 bytes from 54.197.223.49: time=81.03 ms
[2024-11-06T17:52:59.949] - client - INFO - 46 bytes from 54.197.223.49: time=79.31 ms
[2024-11-06T17:53:00.233] - client - INFO - 46 bytes from 54.197.223.49: time=83.70 ms
[2024-11-06T17:53:00.512] - client - INFO - 46 bytes from 54.197.223.49: time=77.61 ms
[2024-11-06T17:53:00.792] - client - INFO - 46 bytes from 54.197.223.49: time=79.25 ms
[2024-11-06T17:53:01.077] - client - INFO - 46 bytes from 54.197.223.49: time=84.87 ms
[2024-11-06T17:53:01.361] - client - INFO - 46 bytes from 54.197.223.49: time=82.76 ms
[2024-11-06T17:53:01.649] - client - INFO - 46 bytes from 54.197.223.49: time=87.17 ms
[2024-11-06T17:53:01.933] - client - INFO - 46 bytes from 54.197.223.49: time=83.13 ms
[2024-11-06T17:53:02.209] - client - INFO - 46 bytes from 54.197.223.49: time=75.61 ms
