Start time: 1730914235210
[2024-11-06T11:30:36.211130-0600] nuttcp-t: v8.1.4: socket
[2024-11-06T11:30:36.212196-0600] nuttcp-t: buflen=65536, nstream=1, port=5103 tcp -> 54.197.223.49
[2024-11-06T11:30:36.212260-0600] nuttcp-t: time limit = 120.00 seconds
[2024-11-06T11:30:36.212303-0600] nuttcp-t: connect to 54.197.223.49 with mss=1448, RTT=48.553 ms af=inet
[2024-11-06T11:30:36.212344-0600] nuttcp-t: send window size = 1048576, receive window size = 1048576
[2024-11-06T11:30:36.212390-0600] nuttcp-t: available send window = 786432, available receive window = 786432
[2024-11-06T11:30:36.212432-0600] nuttcp-t: initial congestion window = 14 KB (10 packets)
[2024-11-06T11:30:36.212470-0600] nuttcp-r: v8.1.4: socket
[2024-11-06T11:30:36.212506-0600] nuttcp-r: buflen=65536, nstream=1, port=5103 tcp
[2024-11-06T11:30:36.212542-0600] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-06T11:30:36.212577-0600] nuttcp-r: accept from 98.97.2.136 with af=inet
[2024-11-06T11:30:36.212619-0600] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-06T11:30:36.212655-0600] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-06T11:30:36.212705-0600]     0.8750 MB /   0.50 sec =   14.6790 Mbps    11 retrans    130 KB-cwnd
[2024-11-06T11:30:36.981117-0600]     1.0000 MB /   0.50 sec =   16.7760 Mbps     6 retrans     57 KB-cwnd
[2024-11-06T11:30:37.469644-0600]     0.6250 MB /   0.50 sec =   10.4859 Mbps     0 retrans     62 KB-cwnd
[2024-11-06T11:30:38.073722-0600]     0.4375 MB /   0.50 sec =    7.3408 Mbps     0 retrans     66 KB-cwnd
[2024-11-06T11:30:38.620817-0600]     0.5000 MB /   0.50 sec =    8.3886 Mbps     1 retrans     60 KB-cwnd
[2024-11-06T11:30:38.621180-0600]     0.4375 MB /   0.50 sec =    7.3399 Mbps     0 retrans     60 KB-cwnd
[2024-11-06T11:30:39.210907-0600]     0.5000 MB /   0.50 sec =    8.3885 Mbps     0 retrans     66 KB-cwnd
[2024-11-06T11:30:39.708586-0600]     0.6250 MB /   0.50 sec =   10.4854 Mbps     0 retrans     70 KB-cwnd
[2024-11-06T11:30:40.182921-0600]     0.5625 MB /   0.50 sec =    9.4376 Mbps     2 retrans     79 KB-cwnd
[2024-11-06T11:30:41.405994-0600]     0.6875 MB /   0.50 sec =   11.5343 Mbps    16 retrans     46 KB-cwnd
[2024-11-06T11:30:41.406521-0600]     0.4375 MB /   0.50 sec =    7.3401 Mbps     0 retrans     46 KB-cwnd
[2024-11-06T11:30:42.164594-0600]     0.1875 MB /   0.50 sec =    3.1458 Mbps     0 retrans     52 KB-cwnd
[2024-11-06T11:30:42.165131-0600]     0.3125 MB /   0.50 sec =    5.2427 Mbps     0 retrans     52 KB-cwnd
[2024-11-06T11:30:42.812839-0600]     0.4375 MB /   0.50 sec =    7.3403 Mbps     1 retrans     46 KB-cwnd
[2024-11-06T11:30:43.497726-0600]     0.3750 MB /   0.50 sec =    6.2914 Mbps     0 retrans     52 KB-cwnd
[2024-11-06T11:30:44.178298-0600]     0.4375 MB /   0.50 sec =    7.3400 Mbps     1 retrans     46 KB-cwnd
[2024-11-06T11:30:44.178816-0600]     0.3750 MB /   0.50 sec =    6.2915 Mbps     0 retrans     46 KB-cwnd
[2024-11-06T11:30:44.809076-0600]     0.4375 MB /   0.50 sec =    7.3400 Mbps     0 retrans     52 KB-cwnd
[2024-11-06T11:30:45.584977-0600]     0.3750 MB /   0.50 sec =    6.2914 Mbps     1 retrans     48 KB-cwnd
[2024-11-06T11:30:46.265652-0600]     0.3750 MB /   0.50 sec =    6.2916 Mbps     0 retrans     53 KB-cwnd
[2024-11-06T11:30:46.266257-0600]     0.3750 MB /   0.50 sec =    6.2902 Mbps     0 retrans     53 KB-cwnd
[2024-11-06T11:30:46.891809-0600]     0.4375 MB /   0.50 sec =    7.3414 Mbps     1 retrans     49 KB-cwnd
[2024-11-06T11:30:47.532861-0600]     0.4375 MB /   0.50 sec =    7.3397 Mbps     0 retrans     56 KB-cwnd
[2024-11-06T11:30:48.136870-0600]     0.4375 MB /   0.50 sec =    7.2675 Mbps     0 retrans     60 KB-cwnd
[2024-11-06T11:30:48.137077-0600]     0.5000 MB /   0.50 sec =    8.4287 Mbps     0 retrans     60 KB-cwnd
[2024-11-06T11:30:48.742175-0600]     0.4375 MB /   0.50 sec =    7.3789 Mbps     1 retrans     55 KB-cwnd
[2024-11-06T11:30:49.581654-0600]     0.3750 MB /   0.50 sec =    6.2911 Mbps     2 retrans     38 KB-cwnd
[2024-11-06T11:30:50.420857-0600]     0.3125 MB /   0.50 sec =    5.2431 Mbps     3 retrans     70 KB-cwnd
[2024-11-06T11:30:50.421439-0600]     0.3750 MB /   0.50 sec =    6.2914 Mbps     0 retrans     70 KB-cwnd
[2024-11-06T11:30:50.810493-0600]     0.5000 MB /   0.50 sec =    8.3888 Mbps     0 retrans     80 KB-cwnd
[2024-11-06T11:30:51.292904-0600]     0.5625 MB /   0.50 sec =    9.4313 Mbps     2 retrans     67 KB-cwnd
[2024-11-06T11:30:51.766287-0600]     0.6250 MB /   0.50 sec =   10.4921 Mbps     0 retrans     72 KB-cwnd
[2024-11-06T11:30:52.208612-0600]     0.5625 MB /   0.50 sec =    9.4372 Mbps     1 retrans     65 KB-cwnd
[2024-11-06T11:30:52.786354-0600]     0.5000 MB /   0.50 sec =    8.3887 Mbps     1 retrans     55 KB-cwnd
[2024-11-06T11:30:53.534995-0600]     0.4375 MB /   0.50 sec =    7.3401 Mbps     3 retrans     36 KB-cwnd
[2024-11-06T11:30:54.365491-0600]     0.3125 MB /   0.50 sec =    5.2428 Mbps     0 retrans     76 KB-cwnd
[2024-11-06T11:30:54.365871-0600]     0.3125 MB /   0.50 sec =    5.2430 Mbps     0 retrans     76 KB-cwnd
[2024-11-06T11:30:54.644464-0600]     0.6250 MB /   0.50 sec =   10.4854 Mbps     2 retrans    108 KB-cwnd
[2024-11-06T11:30:55.153630-0600]     0.6875 MB /   0.50 sec =   11.5343 Mbps    12 retrans     53 KB-cwnd
[2024-11-06T11:30:55.709914-0600]     0.5000 MB /   0.50 sec =    8.3888 Mbps     0 retrans     57 KB-cwnd
[2024-11-06T11:30:56.284777-0600]     0.4375 MB /   0.50 sec =    7.3332 Mbps     0 retrans     63 KB-cwnd
[2024-11-06T11:30:57.353183-0600]     0.5000 MB /   0.50 sec =    8.3960 Mbps     6 retrans     45 KB-cwnd
[2024-11-06T11:30:57.353639-0600]     0.2500 MB /   0.50 sec =    4.1946 Mbps     0 retrans     45 KB-cwnd
[2024-11-06T11:30:58.107161-0600]     0.2500 MB /   0.50 sec =    4.1943 Mbps     0 retrans     50 KB-cwnd
[2024-11-06T11:30:58.107622-0600]     0.3125 MB /   0.50 sec =    5.2426 Mbps     0 retrans     50 KB-cwnd
[2024-11-06T11:30:59.064723-0600]     0.2500 MB /   0.50 sec =    4.1944 Mbps     5 retrans     35 KB-cwnd
[2024-11-06T11:30:59.934961-0600]     0.3750 MB /   0.50 sec =    6.2473 Mbps     2 retrans     84 KB-cwnd
[2024-11-06T11:30:59.935473-0600]     0.3125 MB /   0.50 sec =    5.2802 Mbps     0 retrans     84 KB-cwnd
[2024-11-06T11:31:00.266099-0600]     0.5625 MB /   0.50 sec =    9.4371 Mbps     2 retrans     73 KB-cwnd
[2024-11-06T11:31:00.726415-0600]     0.6250 MB /   0.50 sec =   10.4858 Mbps     2 retrans     60 KB-cwnd
