Start time: 1730693243865
[2024-11-03T21:07:31.748801-0700] nuttcp-r: v8.1.4: socket
[2024-11-03T21:07:31.749778-0700] nuttcp-r: buflen=65536, nstream=1, port=5103 tcp
[2024-11-03T21:07:31.749879-0700] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-03T21:07:31.749955-0700] nuttcp-r: connect to 54.176.53.206 with RTT=51.787 ms af=inet
[2024-11-03T21:07:31.750028-0700] nuttcp-r: send window size = 1048576, receive window size = 1048576
[2024-11-03T21:07:31.750095-0700] nuttcp-r: available send window = 786432, available receive window = 786432
[2024-11-03T21:07:31.750162-0700]     0.3750 MB /   0.50 sec =    6.2856 Mbps     0 retrans
[2024-11-03T21:07:48.749482-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:07:49.251116-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:07:49.749620-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:07:50.248410-0700]     1.6875 MB /   0.50 sec =   28.3755 Mbps     0 retrans
[2024-11-03T21:07:50.748315-0700]     2.2500 MB /   0.50 sec =   37.7565 Mbps     0 retrans
[2024-11-03T21:07:51.248236-0700]     3.0000 MB /   0.50 sec =   50.3340 Mbps     0 retrans
[2024-11-03T21:07:51.750068-0700]     3.2500 MB /   0.50 sec =   54.3378 Mbps     0 retrans
[2024-11-03T21:07:52.248323-0700]     4.5625 MB /   0.50 sec =   76.8064 Mbps     0 retrans
[2024-11-03T21:07:52.748414-0700]     3.2500 MB /   0.50 sec =   54.5210 Mbps     0 retrans
[2024-11-03T21:07:53.248325-0700]     4.3750 MB /   0.50 sec =   73.4062 Mbps     0 retrans
[2024-11-03T21:07:53.748358-0700]     3.5625 MB /   0.50 sec =   59.7679 Mbps     0 retrans
[2024-11-03T21:07:54.248741-0700]     5.1875 MB /   0.50 sec =   86.9708 Mbps     0 retrans
[2024-11-03T21:07:54.750165-0700]     3.8125 MB /   0.50 sec =   63.7872 Mbps     0 retrans
[2024-11-03T21:07:55.248797-0700]     5.9375 MB /   0.50 sec =   99.9646 Mbps     0 retrans
[2024-11-03T21:07:55.748318-0700]     4.3125 MB /   0.50 sec =   72.3522 Mbps     0 retrans
[2024-11-03T21:07:56.249178-0700]     4.6875 MB /   0.50 sec =   78.5127 Mbps     0 retrans
[2024-11-03T21:07:56.748292-0700]     1.8750 MB /   0.50 sec =   31.5110 Mbps     0 retrans
[2024-11-03T21:07:57.249896-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:07:57.748468-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:07:58.249947-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:07:58.750800-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:07:59.249176-0700]     0.8750 MB /   0.50 sec =   14.7383 Mbps     0 retrans
[2024-11-03T21:07:59.748355-0700]     0.8750 MB /   0.50 sec =   14.6912 Mbps     0 retrans
[2024-11-03T21:08:00.248465-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:08:00.748714-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:08:01.249734-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:08:01.749749-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:08:02.250675-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:08:02.748258-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:08:03.249660-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:08:03.748463-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:08:04.250038-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:08:04.748316-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:08:05.248680-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:08:05.748374-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:08:06.248500-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:08:06.749639-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:08:07.248327-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:08:07.750173-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:08:08.248310-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:08:08.749909-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:08:09.248405-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:08:09.748352-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:08:10.248299-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:08:10.749030-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:08:11.248851-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:08:11.748541-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:08:12.249527-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:08:12.749693-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:08:13.248914-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:08:13.750695-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:08:14.251957-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:08:14.751934-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:08:15.249930-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:08:15.748464-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:08:16.248495-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-03T21:08:16.753061-0700] nuttcp-r: v8.1.4: Error: not receiving data from server
End time: 1730693364940
