Start time: 1731106679239
[2024-11-08T17:58:00.677536-0500] nuttcp-t: v8.1.4: socket
[2024-11-08T17:58:00.678099-0500] nuttcp-t: buflen=65536, nstream=1, port=5102 tcp -> 54.197.223.49
[2024-11-08T17:58:00.678141-0500] nuttcp-t: time limit = 120.00 seconds
[2024-11-08T17:58:00.678170-0500] nuttcp-t: connect to 54.197.223.49 with mss=1378, RTT=54.921 ms af=inet
[2024-11-08T17:58:00.678198-0500] nuttcp-t: send window size = 2097152, receive window size = 6291456
[2024-11-08T17:58:00.678226-0500] nuttcp-t: available send window = 1572864, available receive window = 4718592
[2024-11-08T17:58:00.678252-0500] nuttcp-t: initial congestion window = 13 KB (10 packets)
[2024-11-08T17:58:00.678280-0500] nuttcp-r: v8.1.4: socket
[2024-11-08T17:58:00.678305-0500] nuttcp-r: buflen=65536, nstream=1, port=5102 tcp
[2024-11-08T17:58:00.678331-0500] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-08T17:58:00.678357-0500] nuttcp-r: accept from 166.194.191.34 with af=inet
[2024-11-08T17:58:00.678382-0500] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-08T17:58:00.678408-0500] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-08T17:58:00.678434-0500]     0.8750 MB /   0.50 sec =   14.6793 Mbps    88 retrans    902 KB-cwnd
[2024-11-08T17:58:01.327311-0500]     1.1250 MB /   0.50 sec =   18.8729 Mbps     0 retrans   1100 KB-cwnd
[2024-11-08T17:58:01.327746-0500]     1.4375 MB /   0.50 sec =   24.1196 Mbps     0 retrans   1100 KB-cwnd
[2024-11-08T17:58:02.078473-0500]     1.8750 MB /   0.50 sec =   31.4573 Mbps     0 retrans   1115 KB-cwnd
[2024-11-08T17:58:02.626962-0500]     2.0625 MB /   0.50 sec =   34.4322 Mbps     0 retrans   1116 KB-cwnd
[2024-11-08T17:58:03.177480-0500]     1.6875 MB /   0.50 sec =   28.4501 Mbps     0 retrans   1119 KB-cwnd
[2024-11-08T17:58:03.967572-0500]     2.3750 MB /   0.50 sec =   39.8494 Mbps     0 retrans   1120 KB-cwnd
[2024-11-08T17:58:03.968080-0500]     1.6875 MB /   0.50 sec =   28.3113 Mbps     0 retrans   1120 KB-cwnd
[2024-11-08T17:58:04.528509-0500]     1.8750 MB /   0.50 sec =   31.4578 Mbps     0 retrans   1122 KB-cwnd
[2024-11-08T17:58:05.259014-0500]     1.5625 MB /   0.50 sec =   26.2143 Mbps     0 retrans   1125 KB-cwnd
[2024-11-08T17:58:05.262596-0500]     1.6250 MB /   0.50 sec =   27.2628 Mbps     0 retrans   1125 KB-cwnd
[2024-11-08T17:58:05.891637-0500]     1.8750 MB /   0.50 sec =   31.4577 Mbps     0 retrans   1127 KB-cwnd
[2024-11-08T17:58:06.496590-0500]     1.4375 MB /   0.50 sec =   24.1162 Mbps     0 retrans   1181 KB-cwnd
[2024-11-08T17:58:07.168199-0500]     2.4375 MB /   0.50 sec =   40.8963 Mbps     0 retrans   1310 KB-cwnd
[2024-11-08T17:58:07.977760-0500]     1.6250 MB /   0.50 sec =   27.2630 Mbps     0 retrans   1496 KB-cwnd
[2024-11-08T17:58:07.978437-0500]     2.0000 MB /   0.50 sec =   33.5540 Mbps     0 retrans   1496 KB-cwnd
[2024-11-08T17:58:08.910922-0500]     1.7500 MB /   0.50 sec =   29.3598 Mbps     0 retrans   1511 KB-cwnd
[2024-11-08T17:58:08.911367-0500]     1.7500 MB /   0.50 sec =   29.3281 Mbps     0 retrans   1511 KB-cwnd
[2024-11-08T17:58:09.488753-0500]     2.1250 MB /   0.50 sec =   35.6909 Mbps     0 retrans   1783 KB-cwnd
[2024-11-08T17:58:10.204561-0500]     1.5000 MB /   0.50 sec =   25.1656 Mbps     0 retrans   1995 KB-cwnd
[2024-11-08T17:58:10.205004-0500]     2.6250 MB /   0.50 sec =   44.0395 Mbps     0 retrans   1995 KB-cwnd
[2024-11-08T17:58:10.770418-0500]     2.9375 MB /   0.50 sec =   49.2852 Mbps     5 retrans   1598 KB-cwnd
