Start time: 1730661690473
[2024-11-03T12:21:31.891007-0700] nuttcp-t: v8.1.4: socket
[2024-11-03T12:21:31.891671-0700] nuttcp-t: buflen=65536, nstream=1, port=5102 tcp -> 54.176.53.206
[2024-11-03T12:21:31.891718-0700] nuttcp-t: time limit = 120.00 seconds
[2024-11-03T12:21:31.891748-0700] nuttcp-t: connect to 54.176.53.206 with mss=1378, RTT=90.755 ms af=inet
[2024-11-03T12:21:31.891777-0700] nuttcp-t: send window size = 1048576, receive window size = 4194304
[2024-11-03T12:21:31.891804-0700] nuttcp-t: available send window = 786432, available receive window = 3145728
[2024-11-03T12:21:31.891830-0700] nuttcp-t: initial congestion window = 13 KB (10 packets)
[2024-11-03T12:21:31.891855-0700] nuttcp-r: v6.1.2: socket
[2024-11-03T12:21:31.891879-0700] nuttcp-r: buflen=65536, nstream=1, port=5102 tcp
[2024-11-03T12:21:31.891904-0700] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-03T12:21:31.891929-0700] nuttcp-r: accept from 108.147.35.130
[2024-11-03T12:21:31.891957-0700] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-03T12:21:31.891982-0700] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-03T12:21:31.892009-0700]     0.1875 MB /   0.50 sec =    3.1456 Mbps     0 retrans    414 KB-cwnd
[2024-11-03T12:21:32.380453-0700]     0.8750 MB /   0.50 sec =   14.6804 Mbps     0 retrans   1473 KB-cwnd
[2024-11-03T12:21:32.948542-0700]     1.0625 MB /   0.50 sec =   17.8256 Mbps     0 retrans   1622 KB-cwnd
[2024-11-03T12:21:33.364638-0700]     0.8750 MB /   0.50 sec =   14.6798 Mbps     0 retrans   1622 KB-cwnd
[2024-11-03T12:21:33.955237-0700]     0.9375 MB /   0.50 sec =   15.7289 Mbps     0 retrans   1622 KB-cwnd
[2024-11-03T12:21:34.431030-0700]     0.8125 MB /   0.50 sec =   13.6315 Mbps     0 retrans   1622 KB-cwnd
[2024-11-03T12:21:34.910953-0700]     0.7500 MB /   0.50 sec =   12.5831 Mbps     0 retrans   1622 KB-cwnd
[2024-11-03T12:21:35.304864-0700]     0.8125 MB /   0.50 sec =   13.6313 Mbps     0 retrans   1622 KB-cwnd
[2024-11-03T12:21:35.744436-0700]     0.8750 MB /   0.50 sec =   14.6775 Mbps     0 retrans   1622 KB-cwnd
[2024-11-03T12:21:36.322779-0700]     0.8750 MB /   0.50 sec =   14.6828 Mbps     0 retrans   1622 KB-cwnd
[2024-11-03T12:21:36.737725-0700]     0.8750 MB /   0.50 sec =   14.6799 Mbps     0 retrans   1622 KB-cwnd
[2024-11-03T12:21:37.407119-0700]     0.8125 MB /   0.50 sec =   13.6307 Mbps     0 retrans   1622 KB-cwnd
[2024-11-03T12:21:37.836548-0700]     0.8125 MB /   0.50 sec =   13.6317 Mbps     0 retrans   1622 KB-cwnd
[2024-11-03T12:21:38.249877-0700]     0.8750 MB /   0.50 sec =   14.6802 Mbps     0 retrans   1622 KB-cwnd
[2024-11-03T12:21:38.890509-0700]     0.8750 MB /   0.50 sec =   14.6706 Mbps     0 retrans   1622 KB-cwnd
[2024-11-03T12:21:39.344371-0700]     0.8125 MB /   0.50 sec =   13.6411 Mbps     0 retrans   1622 KB-cwnd
[2024-11-03T12:21:39.775160-0700]     1.1875 MB /   0.50 sec =   19.9225 Mbps     0 retrans   1622 KB-cwnd
[2024-11-03T12:21:40.427896-0700]     0.8750 MB /   0.50 sec =   14.6805 Mbps     0 retrans   1622 KB-cwnd
[2024-11-03T12:21:40.930120-0700]     0.8125 MB /   0.50 sec =   13.6313 Mbps     0 retrans   1622 KB-cwnd
