Start time: 1731085920251
[2024-11-08T12:12:01.321168-0500] nuttcp-t: v8.1.4: socket
[2024-11-08T12:12:01.321859-0500] nuttcp-t: buflen=65536, nstream=1, port=5379 tcp -> 54.197.223.49
[2024-11-08T12:12:01.321912-0500] nuttcp-t: time limit = 120.00 seconds
[2024-11-08T12:12:01.321946-0500] nuttcp-t: connect to 54.197.223.49 with mss=1384, RTT=88.070 ms af=inet
[2024-11-08T12:12:01.321976-0500] nuttcp-t: send window size = 2097152, receive window size = 6291456
[2024-11-08T12:12:01.322005-0500] nuttcp-t: available send window = 1572864, available receive window = 4718592
[2024-11-08T12:12:01.322036-0500] nuttcp-t: initial congestion window = 13 KB (10 packets)
[2024-11-08T12:12:01.322065-0500] nuttcp-r: v8.1.4: socket
[2024-11-08T12:12:01.322093-0500] nuttcp-r: buflen=65536, nstream=1, port=5379 tcp
[2024-11-08T12:12:01.322123-0500] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-08T12:12:01.322152-0500] nuttcp-r: accept from 172.56.6.236 with af=inet
[2024-11-08T12:12:01.322183-0500] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-08T12:12:01.322212-0500] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-08T12:12:01.322240-0500]     0.6875 MB /   0.50 sec =   11.5335 Mbps     0 retrans    902 KB-cwnd
[2024-11-08T12:12:01.921164-0500]     2.5625 MB /   0.50 sec =   42.9920 Mbps     0 retrans   2546 KB-cwnd
[2024-11-08T12:12:02.467948-0500]     2.4375 MB /   0.50 sec =   40.8934 Mbps     0 retrans   2546 KB-cwnd
[2024-11-08T12:12:03.082803-0500]     2.2500 MB /   0.50 sec =   37.7500 Mbps     0 retrans   2546 KB-cwnd
[2024-11-08T12:12:03.758035-0500]     2.0625 MB /   0.50 sec =   34.6007 Mbps     0 retrans   2546 KB-cwnd
[2024-11-08T12:12:04.378892-0500]     2.0000 MB /   0.50 sec =   33.5541 Mbps     0 retrans   2546 KB-cwnd
[2024-11-08T12:12:04.379301-0500]     2.1250 MB /   0.50 sec =   35.6547 Mbps     0 retrans   2546 KB-cwnd
[2024-11-08T12:12:05.008001-0500]     2.1250 MB /   0.50 sec =   35.6521 Mbps     0 retrans   2546 KB-cwnd
[2024-11-08T12:12:05.612904-0500]     2.1875 MB /   0.50 sec =   36.6995 Mbps     0 retrans   2546 KB-cwnd
[2024-11-08T12:12:06.261931-0500]     2.0625 MB /   0.50 sec =   34.5894 Mbps     0 retrans   2546 KB-cwnd
[2024-11-08T12:12:06.933085-0500]     2.1875 MB /   0.50 sec =   36.7134 Mbps     0 retrans   2546 KB-cwnd
[2024-11-08T12:12:06.933645-0500]     2.0000 MB /   0.50 sec =   33.5552 Mbps     0 retrans   2546 KB-cwnd
[2024-11-08T12:12:07.563667-0500]     2.0000 MB /   0.50 sec =   33.5533 Mbps     0 retrans   2546 KB-cwnd
[2024-11-08T12:12:08.127784-0500]     2.1875 MB /   0.50 sec =   36.7017 Mbps     0 retrans   2546 KB-cwnd
[2024-11-08T12:12:08.663430-0500]     2.5000 MB /   0.50 sec =   41.9411 Mbps     0 retrans   2546 KB-cwnd
[2024-11-08T12:12:09.216456-0500]     2.4375 MB /   0.50 sec =   40.8512 Mbps     0 retrans   2546 KB-cwnd
[2024-11-08T12:12:09.734759-0500]     2.4375 MB /   0.50 sec =   40.7297 Mbps     0 retrans   2546 KB-cwnd
[2024-11-08T12:12:10.273118-0500]     2.6250 MB /   0.50 sec =   44.2688 Mbps     0 retrans   2546 KB-cwnd
[2024-11-08T12:12:10.788520-0500]     2.5000 MB /   0.50 sec =   41.9425 Mbps     0 retrans   2546 KB-cwnd
[2024-11-08T12:12:11.379211-0500]     2.5000 MB /   0.50 sec =   41.9435 Mbps     0 retrans   2546 KB-cwnd
[2024-11-08T12:12:11.379695-0500]     2.3125 MB /   0.50 sec =   38.7984 Mbps     0 retrans   2546 KB-cwnd
[2024-11-08T12:12:11.959507-0500]     2.1875 MB /   0.50 sec =   36.7002 Mbps     0 retrans   2546 KB-cwnd
[2024-11-08T12:12:12.473535-0500]     2.5000 MB /   0.50 sec =   41.9425 Mbps     0 retrans   2546 KB-cwnd
[2024-11-08T12:12:12.925598-0500]     2.8750 MB /   0.50 sec =   48.2331 Mbps     0 retrans   2546 KB-cwnd
[2024-11-08T12:12:13.409842-0500]     2.8125 MB /   0.50 sec =   47.1870 Mbps     0 retrans   2546 KB-cwnd
[2024-11-08T12:12:13.853891-0500]     3.0000 MB /   0.50 sec =   50.3312 Mbps     0 retrans   2546 KB-cwnd
[2024-11-08T12:12:14.810689-0500]     3.0000 MB /   0.50 sec =   50.2460 Mbps     0 retrans   2558 KB-cwnd
[2024-11-08T12:12:14.811244-0500]     2.6250 MB /   0.50 sec =   44.1152 Mbps     0 retrans   2558 KB-cwnd
[2024-11-08T12:12:15.317331-0500]     2.6875 MB /   0.50 sec =   45.0893 Mbps     0 retrans   2558 KB-cwnd
[2024-11-08T12:12:16.242388-0500]     2.8125 MB /   0.50 sec =   47.1855 Mbps     0 retrans   2632 KB-cwnd
[2024-11-08T12:12:16.652826-0500]     3.0000 MB /   0.50 sec =   50.3300 Mbps     0 retrans   2846 KB-cwnd
[2024-11-08T12:12:17.059247-0500]     3.2500 MB /   0.50 sec =   54.5014 Mbps     0 retrans   2850 KB-cwnd
[2024-11-08T12:12:17.434564-0500]     3.4375 MB /   0.50 sec =   57.6989 Mbps     0 retrans   2854 KB-cwnd
[2024-11-08T12:12:17.866232-0500]     3.1875 MB /   0.50 sec =   53.4732 Mbps     0 retrans   2854 KB-cwnd
[2024-11-08T12:12:18.308522-0500]     3.0625 MB /   0.50 sec =   51.3838 Mbps     0 retrans   2854 KB-cwnd
[2024-11-08T12:12:19.225931-0500]     2.8750 MB /   0.50 sec =   48.2361 Mbps     0 retrans   2854 KB-cwnd
[2024-11-08T12:12:19.694621-0500]     2.8750 MB /   0.50 sec =   48.2333 Mbps     0 retrans   2854 KB-cwnd
[2024-11-08T12:12:20.129529-0500]     2.9375 MB /   0.50 sec =   49.2828 Mbps     0 retrans   2854 KB-cwnd
[2024-11-08T12:12:20.544500-0500]     3.1250 MB /   0.50 sec =   52.4301 Mbps     0 retrans   2854 KB-cwnd
[2024-11-08T12:12:20.976308-0500]     3.1250 MB /   0.50 sec =   52.4283 Mbps     0 retrans   2854 KB-cwnd
[2024-11-08T12:12:21.407649-0500]     3.1250 MB /   0.50 sec =   52.4297 Mbps     0 retrans   2854 KB-cwnd
[2024-11-08T12:12:21.887701-0500]     2.8125 MB /   0.50 sec =   47.1853 Mbps     0 retrans   2854 KB-cwnd
[2024-11-08T12:12:22.672991-0500]     3.4375 MB /   0.50 sec =   57.6714 Mbps     0 retrans   2854 KB-cwnd
[2024-11-08T12:12:23.080819-0500]     3.3750 MB /   0.50 sec =   56.6239 Mbps     0 retrans   2854 KB-cwnd
[2024-11-08T12:12:23.520104-0500]     3.0625 MB /   0.50 sec =   51.2976 Mbps     0 retrans   2854 KB-cwnd
[2024-11-08T12:12:23.987254-0500]     2.9375 MB /   0.50 sec =   49.3615 Mbps     0 retrans   2854 KB-cwnd
[2024-11-08T12:12:24.458948-0500]     2.8750 MB /   0.50 sec =   47.7885 Mbps     0 retrans   2854 KB-cwnd
[2024-11-08T12:12:24.866743-0500]     3.1250 MB /   0.50 sec =   52.8890 Mbps     0 retrans   2854 KB-cwnd
[2024-11-08T12:12:25.298664-0500]     3.1875 MB /   0.50 sec =   53.5012 Mbps     0 retrans   2854 KB-cwnd
[2024-11-08T12:12:26.174810-0500]     3.0000 MB /   0.50 sec =   50.3414 Mbps     0 retrans   2854 KB-cwnd
[2024-11-08T12:12:26.547472-0500]     3.1875 MB /   0.50 sec =   53.4758 Mbps     0 retrans   2854 KB-cwnd
[2024-11-08T12:12:26.931604-0500]     3.4375 MB /   0.50 sec =   57.6712 Mbps     0 retrans   2876 KB-cwnd
