Start time: 1730829102255
[2024-11-05T11:51:43.132218-0600] nuttcp-t: v8.1.4: socket
[2024-11-05T11:51:43.133061-0600] nuttcp-t: buflen=65536, nstream=1, port=5103 tcp -> 54.197.223.49
[2024-11-05T11:51:43.133139-0600] nuttcp-t: time limit = 120.00 seconds
[2024-11-05T11:51:43.133190-0600] nuttcp-t: connect to 54.197.223.49 with mss=1448, RTT=47.119 ms af=inet
[2024-11-05T11:51:43.133238-0600] nuttcp-t: send window size = 1048576, receive window size = 1048576
[2024-11-05T11:51:43.133282-0600] nuttcp-t: available send window = 786432, available receive window = 786432
[2024-11-05T11:51:43.133326-0600] nuttcp-t: initial congestion window = 14 KB (10 packets)
[2024-11-05T11:51:43.133371-0600] nuttcp-r: v8.1.4: socket
[2024-11-05T11:51:43.133414-0600] nuttcp-r: buflen=65536, nstream=1, port=5103 tcp
[2024-11-05T11:51:43.133455-0600] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-05T11:51:43.133497-0600] nuttcp-r: accept from 98.97.6.27 with af=inet
[2024-11-05T11:51:43.133541-0600] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-05T11:51:43.133583-0600] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-05T11:51:43.133626-0600]     1.0000 MB /   0.50 sec =   16.7765 Mbps     9 retrans    138 KB-cwnd
[2024-11-05T11:51:43.813412-0600]     0.9375 MB /   0.50 sec =   15.7286 Mbps     8 retrans     59 KB-cwnd
[2024-11-05T11:51:44.416685-0600]     0.5000 MB /   0.50 sec =    8.3886 Mbps     1 retrans     50 KB-cwnd
[2024-11-05T11:51:44.995212-0600]     0.5000 MB /   0.50 sec =    8.3886 Mbps     0 retrans     56 KB-cwnd
[2024-11-05T11:51:45.542161-0600]     0.4375 MB /   0.50 sec =    7.3400 Mbps     0 retrans     86 KB-cwnd
[2024-11-05T11:51:45.854117-0600]     0.5625 MB /   0.50 sec =    9.4371 Mbps     6 retrans     79 KB-cwnd
[2024-11-05T11:51:46.241312-0600]     0.9375 MB /   0.50 sec =   15.7281 Mbps     0 retrans     77 KB-cwnd
[2024-11-05T11:51:46.629055-0600]     0.7500 MB /   0.50 sec =   12.5832 Mbps     0 retrans     82 KB-cwnd
[2024-11-05T11:51:47.337200-0600]     0.7500 MB /   0.50 sec =   12.5832 Mbps     0 retrans     89 KB-cwnd
[2024-11-05T11:51:47.699406-0600]     0.7500 MB /   0.50 sec =   12.5827 Mbps     1 retrans     87 KB-cwnd
[2024-11-05T11:51:48.421187-0600]     0.7500 MB /   0.50 sec =   12.5828 Mbps     1 retrans     74 KB-cwnd
[2024-11-05T11:51:48.809840-0600]     0.8125 MB /   0.50 sec =   13.6302 Mbps     0 retrans     77 KB-cwnd
[2024-11-05T11:51:49.241766-0600]     0.6875 MB /   0.50 sec =   11.5355 Mbps     4 retrans     65 KB-cwnd
[2024-11-05T11:51:49.792016-0600]     0.5625 MB /   0.50 sec =    9.4373 Mbps     3 retrans     55 KB-cwnd
[2024-11-05T11:51:50.349186-0600]     0.5000 MB /   0.50 sec =    8.3886 Mbps     0 retrans     60 KB-cwnd
[2024-11-05T11:51:50.902671-0600]     0.5000 MB /   0.50 sec =    8.3885 Mbps    11 retrans     45 KB-cwnd
[2024-11-05T11:51:51.573012-0600]     0.5000 MB /   0.50 sec =    8.3889 Mbps     2 retrans     39 KB-cwnd
[2024-11-05T11:51:52.334750-0600]     0.3750 MB /   0.50 sec =    6.2911 Mbps     0 retrans     46 KB-cwnd
[2024-11-05T11:51:52.335008-0600]     0.3750 MB /   0.50 sec =    6.2917 Mbps     0 retrans     46 KB-cwnd
[2024-11-05T11:51:52.868572-0600]     0.4375 MB /   0.50 sec =    7.3394 Mbps     1 retrans    118 KB-cwnd
[2024-11-05T11:51:53.222663-0600]     0.6875 MB /   0.50 sec =   11.5156 Mbps     3 retrans     84 KB-cwnd
[2024-11-05T11:51:53.669469-0600]     0.6875 MB /   0.50 sec =   11.5540 Mbps     0 retrans     87 KB-cwnd
