Start time: 1730919762905
[2024-11-06T14:02:43.925688-0500] nuttcp-t: v8.1.4: socket
[2024-11-06T14:02:43.926483-0500] nuttcp-t: buflen=65536, nstream=1, port=5102 tcp -> 54.197.223.49
[2024-11-06T14:02:43.926562-0500] nuttcp-t: time limit = 120.00 seconds
[2024-11-06T14:02:43.926621-0500] nuttcp-t: connect to 54.197.223.49 with mss=1378, RTT=68.402 ms af=inet
[2024-11-06T14:02:43.926677-0500] nuttcp-t: send window size = 2097152, receive window size = 6291456
[2024-11-06T14:02:43.926734-0500] nuttcp-t: available send window = 1572864, available receive window = 4718592
[2024-11-06T14:02:43.926787-0500] nuttcp-t: initial congestion window = 13 KB (10 packets)
[2024-11-06T14:02:43.926839-0500] nuttcp-r: v8.1.4: socket
[2024-11-06T14:02:43.926892-0500] nuttcp-r: buflen=65536, nstream=1, port=5102 tcp
[2024-11-06T14:02:43.926944-0500] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-06T14:02:43.926997-0500] nuttcp-r: accept from 107.115.206.178 with af=inet
[2024-11-06T14:02:43.927051-0500] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-06T14:02:43.927103-0500] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-06T14:02:43.927164-0500]     0.8750 MB /   0.50 sec =   14.6795 Mbps     0 retrans   1158 KB-cwnd
[2024-11-06T14:02:44.897630-0500]     2.3125 MB /   0.50 sec =   38.7981 Mbps     0 retrans   2097 KB-cwnd
[2024-11-06T14:02:44.898109-0500]     2.2500 MB /   0.50 sec =   37.7476 Mbps     0 retrans   2097 KB-cwnd
[2024-11-06T14:02:45.569532-0500]     2.1250 MB /   0.50 sec =   35.6509 Mbps     0 retrans   2097 KB-cwnd
[2024-11-06T14:02:46.179692-0500]     1.9375 MB /   0.50 sec =   32.5067 Mbps     0 retrans   2097 KB-cwnd
[2024-11-06T14:02:46.781483-0500]     2.2500 MB /   0.50 sec =   37.7489 Mbps     0 retrans   2097 KB-cwnd
[2024-11-06T14:02:47.395516-0500]     2.1250 MB /   0.50 sec =   35.6415 Mbps     0 retrans   2097 KB-cwnd
[2024-11-06T14:02:47.395990-0500]     2.1875 MB /   0.50 sec =   36.7105 Mbps     0 retrans   2097 KB-cwnd
[2024-11-06T14:02:47.982283-0500]     2.2500 MB /   0.50 sec =   37.7490 Mbps     0 retrans   2097 KB-cwnd
[2024-11-06T14:02:48.575653-0500]     2.2500 MB /   0.50 sec =   37.7479 Mbps     0 retrans   2097 KB-cwnd
[2024-11-06T14:02:49.166242-0500]     2.3125 MB /   0.50 sec =   38.7969 Mbps     0 retrans   2097 KB-cwnd
[2024-11-06T14:02:49.767772-0500]     2.2500 MB /   0.50 sec =   37.7473 Mbps     0 retrans   2097 KB-cwnd
[2024-11-06T14:02:50.392904-0500]     2.1250 MB /   0.50 sec =   35.6430 Mbps     0 retrans   2097 KB-cwnd
[2024-11-06T14:02:50.393310-0500]     2.1250 MB /   0.50 sec =   35.6626 Mbps     0 retrans   2097 KB-cwnd
