Start time: 1730845552653
[2024-11-05T16:25:52.772485-0600] PING 54.197.223.49 (54.197.223.49) 38(66) bytes of data.
[2024-11-05T16:25:52.772907-0600] 46 bytes from 54.197.223.49: icmp_seq=1 ttl=56 time=44.3 ms
[2024-11-05T16:25:52.972768-0600] 46 bytes from 54.197.223.49: icmp_seq=2 ttl=56 time=39.4 ms
[2024-11-05T16:25:53.169803-0600] 46 bytes from 54.197.223.49: icmp_seq=3 ttl=56 time=36.7 ms
[2024-11-05T16:25:53.584577-0600] 46 bytes from 54.197.223.49: icmp_seq=4 ttl=56 time=249 ms
[2024-11-05T16:25:53.589686-0600] 46 bytes from 54.197.223.49: icmp_seq=5 ttl=56 time=45.5 ms
[2024-11-05T16:25:53.784597-0600] 46 bytes from 54.197.223.49: icmp_seq=6 ttl=56 time=37.7 ms
[2024-11-05T16:25:53.985777-0600] 46 bytes from 54.197.223.49: icmp_seq=7 ttl=56 time=37.3 ms
[2024-11-05T16:25:54.186567-0600] 46 bytes from 54.197.223.49: icmp_seq=8 ttl=56 time=38.1 ms
[2024-11-05T16:25:54.389322-0600] 46 bytes from 54.197.223.49: icmp_seq=9 ttl=56 time=38.2 ms
[2024-11-05T16:25:54.588620-0600] 46 bytes from 54.197.223.49: icmp_seq=10 ttl=56 time=36.9 ms
[2024-11-05T16:25:54.791222-0600] 46 bytes from 54.197.223.49: icmp_seq=11 ttl=56 time=37.9 ms
[2024-11-05T16:25:54.991549-0600] 46 bytes from 54.197.223.49: icmp_seq=12 ttl=56 time=38.1 ms
[2024-11-05T16:25:55.198732-0600] 46 bytes from 54.197.223.49: icmp_seq=13 ttl=56 time=43.6 ms
[2024-11-05T16:25:55.412174-0600] 46 bytes from 54.197.223.49: icmp_seq=14 ttl=56 time=55.5 ms
[2024-11-05T16:25:55.620151-0600] 46 bytes from 54.197.223.49: icmp_seq=15 ttl=56 time=59.9 ms
[2024-11-05T16:25:55.797799-0600] 46 bytes from 54.197.223.49: icmp_seq=16 ttl=56 time=37.6 ms
[2024-11-05T16:25:55.998678-0600] 46 bytes from 54.197.223.49: icmp_seq=17 ttl=56 time=36.6 ms
[2024-11-05T16:25:56.200026-0600] 46 bytes from 54.197.223.49: icmp_seq=18 ttl=56 time=38.8 ms
[2024-11-05T16:25:56.407228-0600] 46 bytes from 54.197.223.49: icmp_seq=19 ttl=56 time=43.9 ms
[2024-11-05T16:25:56.600646-0600] 46 bytes from 54.197.223.49: icmp_seq=20 ttl=56 time=36.6 ms
[2024-11-05T16:25:56.806494-0600] 46 bytes from 54.197.223.49: icmp_seq=21 ttl=56 time=39.9 ms
[2024-11-05T16:25:57.031377-0600] 46 bytes from 54.197.223.49: icmp_seq=22 ttl=56 time=61.4 ms
[2024-11-05T16:25:57.214030-0600] 46 bytes from 54.197.223.49: icmp_seq=23 ttl=56 time=42.2 ms
[2024-11-05T16:25:57.420492-0600] 46 bytes from 54.197.223.49: icmp_seq=24 ttl=56 time=46.0 ms
[2024-11-05T16:25:57.617964-0600] 46 bytes from 54.197.223.49: icmp_seq=25 ttl=56 time=43.3 ms
[2024-11-05T16:25:57.815680-0600] 46 bytes from 54.197.223.49: icmp_seq=26 ttl=56 time=41.1 ms
[2024-11-05T16:25:58.022370-0600] 46 bytes from 54.197.223.49: icmp_seq=27 ttl=56 time=45.6 ms
[2024-11-05T16:25:58.222205-0600] 46 bytes from 54.197.223.49: icmp_seq=28 ttl=56 time=44.5 ms
