Start time: 1730852813216
[2024-11-05T18:26:54.311581-0600] nuttcp-r: v8.1.4: socket
[2024-11-05T18:26:54.312045-0600] nuttcp-r: buflen=65536, nstream=1, port=5101 tcp
[2024-11-05T18:26:54.312089-0600] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-05T18:26:54.312121-0600] nuttcp-r: connect to 155.146.180.31 with RTT=84.590 ms af=inet
[2024-11-05T18:26:54.312151-0600] nuttcp-r: send window size = 1048576, receive window size = 4194304
[2024-11-05T18:26:54.312180-0600] nuttcp-r: available send window = 786432, available receive window = 3145728
[2024-11-05T18:26:54.312208-0600]     0.2500 MB /   0.50 sec =    4.1940 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T18:26:54.811706-0600]     3.1875 MB /   0.50 sec =   53.4705 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T18:26:55.311664-0600]    10.5625 MB /   0.50 sec =  177.2235 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T18:26:55.811690-0600]    72.8125 MB /   0.50 sec = 1221.5397 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T18:26:56.311706-0600]    50.1250 MB /   0.50 sec =  840.9462 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T18:26:56.811650-0600]    81.2500 MB /   0.50 sec = 1363.2388 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T18:26:57.311652-0600]    57.8750 MB /   0.50 sec =  970.9969 Mbps     0 retrans     26 KB-cwnd
[2024-11-05T18:26:57.811790-0600]    35.3125 MB /   0.50 sec =  592.2832 Mbps     0 retrans     26 KB-cwnd
[2024-11-05T18:26:58.311607-0600]     5.5625 MB /   0.50 sec =   93.3412 Mbps     0 retrans     26 KB-cwnd
[2024-11-05T18:26:58.811715-0600]    18.1250 MB /   0.50 sec =  304.0785 Mbps     0 retrans     26 KB-cwnd
[2024-11-05T18:26:59.311748-0600]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans     26 KB-cwnd
[2024-11-05T18:26:59.811676-0600]    23.5625 MB /   0.50 sec =  395.3740 Mbps     0 retrans     26 KB-cwnd
[2024-11-05T18:27:00.311695-0600]    52.0625 MB /   0.50 sec =  873.4079 Mbps     0 retrans     26 KB-cwnd
[2024-11-05T18:27:00.811681-0600]    70.6875 MB /   0.50 sec = 1185.9964 Mbps     5 retrans  31535 KB-cwnd
[2024-11-05T18:27:01.311749-0600]    79.5625 MB /   0.50 sec = 1334.6611 Mbps     0 retrans  31535 KB-cwnd
[2024-11-05T18:27:01.811688-0600]    88.1250 MB /   0.50 sec = 1478.7288 Mbps     0 retrans  26522 KB-cwnd
[2024-11-05T18:27:02.311835-0600]    95.3125 MB /   0.50 sec = 1599.0080 Mbps  9536 retrans  20766 KB-cwnd
[2024-11-05T18:27:02.811746-0600]    89.2500 MB /   0.50 sec = 1497.1988 Mbps     0 retrans  20766 KB-cwnd
[2024-11-05T18:27:03.311753-0600]    89.8125 MB /   0.50 sec = 1506.7917 Mbps     0 retrans  21844 KB-cwnd
[2024-11-05T18:27:03.811658-0600]    82.1875 MB /   0.50 sec = 1379.0871 Mbps     0 retrans  21844 KB-cwnd
[2024-11-05T18:27:04.311658-0600]    56.7500 MB /   0.50 sec =  952.1165 Mbps     0 retrans  25359 KB-cwnd
[2024-11-05T18:27:04.811557-0600]    79.6250 MB /   0.50 sec = 1335.9954 Mbps     0 retrans  25359 KB-cwnd
[2024-11-05T18:27:05.311682-0600]    68.7500 MB /   0.50 sec = 1153.3229 Mbps     0 retrans  27522 KB-cwnd
[2024-11-05T18:27:05.811669-0600]    59.8750 MB /   0.50 sec = 1004.5459 Mbps     0 retrans  27522 KB-cwnd
[2024-11-05T18:27:06.311671-0600]    85.6875 MB /   0.50 sec = 1437.5804 Mbps     0 retrans  29734 KB-cwnd
[2024-11-05T18:27:06.811700-0600]    90.0625 MB /   0.50 sec = 1510.9406 Mbps     0 retrans  29734 KB-cwnd
[2024-11-05T18:27:07.311689-0600]    86.0000 MB /   0.50 sec = 1442.8925 Mbps     0 retrans  28484 KB-cwnd
[2024-11-05T18:27:07.811690-0600]    85.8125 MB /   0.50 sec = 1439.6661 Mbps     0 retrans  26192 KB-cwnd
[2024-11-05T18:27:08.311678-0600]    79.3125 MB /   0.50 sec = 1330.6749 Mbps     0 retrans  26192 KB-cwnd
[2024-11-05T18:27:08.811704-0600]    94.8125 MB /   0.50 sec = 1590.6580 Mbps     0 retrans  32276 KB-cwnd
[2024-11-05T18:27:09.311664-0600]    95.3750 MB /   0.50 sec = 1600.1654 Mbps     0 retrans  32440 KB-cwnd
[2024-11-05T18:27:09.811778-0600]    74.6875 MB /   0.50 sec = 1252.8378 Mbps     0 retrans  24222 KB-cwnd
[2024-11-05T18:27:10.311600-0600]    39.0000 MB /   0.50 sec =  654.4698 Mbps     0 retrans  24222 KB-cwnd
[2024-11-05T18:27:10.811857-0600]    92.8750 MB /   0.50 sec = 1557.9658 Mbps     0 retrans  24467 KB-cwnd
[2024-11-05T18:27:11.311687-0600]    94.2500 MB /   0.50 sec = 1581.3127 Mbps     0 retrans  24467 KB-cwnd
[2024-11-05T18:27:11.811571-0600]    82.0625 MB /   0.50 sec = 1376.8849 Mbps     0 retrans  25117 KB-cwnd
[2024-11-05T18:27:12.311713-0600]    95.5000 MB /   0.50 sec = 1602.0447 Mbps     0 retrans  28482 KB-cwnd
[2024-11-05T18:27:12.811714-0600]    95.0000 MB /   0.50 sec = 1593.9057 Mbps     0 retrans  28482 KB-cwnd
[2024-11-05T18:27:13.311679-0600]    95.6250 MB /   0.50 sec = 1604.3341 Mbps     0 retrans  24639 KB-cwnd
[2024-11-05T18:27:13.811661-0600]    96.5625 MB /   0.50 sec = 1620.0791 Mbps     0 retrans  24639 KB-cwnd
[2024-11-05T18:27:14.311679-0600]    95.8125 MB /   0.50 sec = 1607.4445 Mbps     0 retrans  24117 KB-cwnd
[2024-11-05T18:27:14.811687-0600]    96.6250 MB /   0.50 sec = 1621.1082 Mbps     0 retrans  25120 KB-cwnd
[2024-11-05T18:27:15.311665-0600]    96.1250 MB /   0.50 sec = 1612.7034 Mbps     0 retrans  25120 KB-cwnd
[2024-11-05T18:27:15.811655-0600]    97.0625 MB /   0.50 sec = 1628.4972 Mbps     0 retrans  25386 KB-cwnd
[2024-11-05T18:27:16.311702-0600]    95.0625 MB /   0.50 sec = 1594.7310 Mbps     0 retrans  25383 KB-cwnd
