Start time: 1730592811792
[2024-11-02T18:13:32.838733-0600] nuttcp-t: v8.1.4: socket
[2024-11-02T18:13:32.839133-0600] nuttcp-t: buflen=65536, nstream=1, port=5103 tcp -> 54.176.53.206
[2024-11-02T18:13:32.839173-0600] nuttcp-t: time limit = 120.00 seconds
[2024-11-02T18:13:32.839200-0600] nuttcp-t: connect to 54.176.53.206 with mss=1448, RTT=49.043 ms af=inet
[2024-11-02T18:13:32.839225-0600] nuttcp-t: send window size = 1048576, receive window size = 1048576
[2024-11-02T18:13:32.839248-0600] nuttcp-t: available send window = 786432, available receive window = 786432
[2024-11-02T18:13:32.839273-0600] nuttcp-t: initial congestion window = 14 KB (10 packets)
[2024-11-02T18:13:32.839298-0600] nuttcp-r: v6.1.2: socket
[2024-11-02T18:13:32.839321-0600] nuttcp-r: buflen=65536, nstream=1, port=5103 tcp
[2024-11-02T18:13:32.839345-0600] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-02T18:13:32.839369-0600] nuttcp-r: accept from 129.222.102.15
[2024-11-02T18:13:32.839391-0600] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-02T18:13:32.839413-0600] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-02T18:13:32.839445-0600]     0.6250 MB /   0.50 sec =   10.4852 Mbps    21 retrans     43 KB-cwnd
[2024-11-02T18:13:33.543171-0600]     0.3750 MB /   0.50 sec =    6.2915 Mbps     6 retrans     21 KB-cwnd
[2024-11-02T18:13:34.604924-0600]     0.1875 MB /   0.50 sec =    3.1457 Mbps     4 retrans      8 KB-cwnd
[2024-11-02T18:13:34.605364-0600]     0.1875 MB /   0.50 sec =    3.1456 Mbps     0 retrans      8 KB-cwnd
[2024-11-02T18:13:37.638449-0600]     0.1250 MB /   0.50 sec =    2.0972 Mbps     9 retrans     15 KB-cwnd
[2024-11-02T18:13:37.638588-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     15 KB-cwnd
[2024-11-02T18:13:37.638620-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     15 KB-cwnd
[2024-11-02T18:13:37.638646-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     15 KB-cwnd
[2024-11-02T18:13:37.638670-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     15 KB-cwnd
[2024-11-02T18:13:37.638695-0600]     0.0625 MB /   0.50 sec =    1.0485 Mbps     0 retrans     15 KB-cwnd
[2024-11-02T18:13:39.559028-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     9 retrans     22 KB-cwnd
[2024-11-02T18:13:39.559553-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     22 KB-cwnd
[2024-11-02T18:13:39.559677-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     22 KB-cwnd
[2024-11-02T18:13:39.559770-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     22 KB-cwnd
[2024-11-02T18:13:41.643139-0600]     0.2500 MB /   0.50 sec =    4.1943 Mbps     9 retrans     11 KB-cwnd
[2024-11-02T18:13:41.643648-0600]     0.1250 MB /   0.50 sec =    2.0970 Mbps     0 retrans     11 KB-cwnd
[2024-11-02T18:13:41.643795-0600]     0.1250 MB /   0.50 sec =    2.0972 Mbps     0 retrans     11 KB-cwnd
[2024-11-02T18:13:41.643913-0600]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans     11 KB-cwnd
[2024-11-02T18:13:45.024538-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps    11 retrans      5 KB-cwnd
[2024-11-02T18:13:45.024936-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans      5 KB-cwnd
[2024-11-02T18:13:45.025039-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans      5 KB-cwnd
[2024-11-02T18:13:45.025171-0600]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans      5 KB-cwnd
[2024-11-02T18:13:45.025263-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans      5 KB-cwnd
[2024-11-02T18:13:45.025343-0600]     0.1250 MB /   0.50 sec =    2.0972 Mbps     0 retrans      5 KB-cwnd
[2024-11-02T18:13:45.025423-0600]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans      5 KB-cwnd
[2024-11-02T18:13:48.239245-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps    10 retrans     14 KB-cwnd
[2024-11-02T18:13:48.239671-0600]     0.1250 MB /   0.50 sec =    2.0971 Mbps     0 retrans     14 KB-cwnd
[2024-11-02T18:13:48.239782-0600]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans     14 KB-cwnd
[2024-11-02T18:13:48.239913-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     14 KB-cwnd
[2024-11-02T18:13:48.240000-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     14 KB-cwnd
[2024-11-02T18:13:48.240080-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     14 KB-cwnd
[2024-11-02T18:13:48.240163-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     14 KB-cwnd
[2024-11-02T18:13:50.051365-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     6 retrans     63 KB-cwnd
[2024-11-02T18:13:50.051777-0600]     0.1250 MB /   0.50 sec =    2.0971 Mbps     0 retrans     63 KB-cwnd
[2024-11-02T18:13:50.051912-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     63 KB-cwnd
[2024-11-02T18:13:50.555713-0600]     0.3125 MB /   0.50 sec =    5.2428 Mbps     8 retrans     18 KB-cwnd
[2024-11-02T18:13:51.915182-0600]     0.3125 MB /   0.50 sec =    5.2428 Mbps     4 retrans      5 KB-cwnd
[2024-11-02T18:13:51.915566-0600]     0.1250 MB /   0.50 sec =    2.0971 Mbps     0 retrans      5 KB-cwnd
[2024-11-02T18:13:51.915684-0600]     0.1250 MB /   0.50 sec =    2.0972 Mbps     0 retrans      5 KB-cwnd
[2024-11-02T18:13:53.788482-0600]     0.1250 MB /   0.50 sec =    2.0972 Mbps     9 retrans     65 KB-cwnd
[2024-11-02T18:13:53.788908-0600]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans     65 KB-cwnd
[2024-11-02T18:13:53.789015-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     65 KB-cwnd
[2024-11-02T18:13:53.789102-0600]     0.1875 MB /   0.50 sec =    3.1457 Mbps     0 retrans     65 KB-cwnd
[2024-11-02T18:13:54.294746-0600]     0.3750 MB /   0.50 sec =    6.2910 Mbps    13 retrans     25 KB-cwnd
[2024-11-02T18:13:56.730170-0600]     0.1875 MB /   0.50 sec =    3.1460 Mbps    12 retrans      9 KB-cwnd
