Start time: 1730766729939
[2024-11-04T18:32:10.943092-0600] nuttcp-t: v8.1.4: socket
[2024-11-04T18:32:10.943809-0600] nuttcp-t: buflen=65536, nstream=1, port=5103 tcp -> 54.176.53.206
[2024-11-04T18:32:10.943885-0600] nuttcp-t: time limit = 120.00 seconds
[2024-11-04T18:32:10.943931-0600] nuttcp-t: connect to 54.176.53.206 with mss=1448, RTT=60.118 ms af=inet
[2024-11-04T18:32:10.943975-0600] nuttcp-t: send window size = 1048576, receive window size = 1048576
[2024-11-04T18:32:10.944017-0600] nuttcp-t: available send window = 786432, available receive window = 786432
[2024-11-04T18:32:10.944055-0600] nuttcp-t: initial congestion window = 14 KB (10 packets)
[2024-11-04T18:32:10.944094-0600] nuttcp-r: v6.1.2: socket
[2024-11-04T18:32:10.944133-0600] nuttcp-r: buflen=65536, nstream=1, port=5103 tcp
[2024-11-04T18:32:10.944171-0600] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-04T18:32:10.944213-0600] nuttcp-r: accept from 216.147.125.34
[2024-11-04T18:32:10.944260-0600] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-04T18:32:10.944298-0600] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-04T18:32:10.944345-0600]     0.5625 MB /   0.50 sec =    9.4363 Mbps    11 retrans    384 KB-cwnd
[2024-11-04T18:32:11.455296-0600]     2.2500 MB /   0.50 sec =   37.7514 Mbps    17 retrans    173 KB-cwnd
[2024-11-04T18:32:11.869717-0600]     1.5000 MB /   0.50 sec =   25.1652 Mbps     3 retrans    155 KB-cwnd
[2024-11-04T18:32:12.483701-0600]     0.8750 MB /   0.50 sec =   14.6640 Mbps     1 retrans    131 KB-cwnd
[2024-11-04T18:32:13.262562-0600]     0.8125 MB /   0.50 sec =   13.6468 Mbps     3 retrans     69 KB-cwnd
[2024-11-04T18:32:14.562515-0600]     0.5625 MB /   0.50 sec =    9.4371 Mbps     0 retrans     79 KB-cwnd
[2024-11-04T18:32:14.562985-0600]     0.4375 MB /   0.50 sec =    7.3398 Mbps     0 retrans     79 KB-cwnd
[2024-11-04T18:32:14.563104-0600]     0.3750 MB /   0.50 sec =    6.2916 Mbps     0 retrans     79 KB-cwnd
[2024-11-04T18:32:15.957705-0600]     0.3750 MB /   0.50 sec =    6.2914 Mbps     1 retrans     83 KB-cwnd
[2024-11-04T18:32:15.958371-0600]     0.4375 MB /   0.50 sec =    7.3399 Mbps     0 retrans     83 KB-cwnd
[2024-11-04T18:32:15.958522-0600]     0.3750 MB /   0.50 sec =    6.2915 Mbps     0 retrans     83 KB-cwnd
[2024-11-04T18:32:17.041815-0600]     0.3750 MB /   0.50 sec =    6.2913 Mbps     2 retrans     70 KB-cwnd
[2024-11-04T18:32:17.042352-0600]     0.5000 MB /   0.50 sec =    8.3886 Mbps     0 retrans     70 KB-cwnd
[2024-11-04T18:32:18.175728-0600]     0.6250 MB /   0.50 sec =   10.4862 Mbps    20 retrans     63 KB-cwnd
[2024-11-04T18:32:18.176249-0600]     0.3750 MB /   0.50 sec =    6.2915 Mbps     0 retrans     63 KB-cwnd
[2024-11-04T18:32:19.300511-0600]     0.4375 MB /   0.50 sec =    7.3398 Mbps     0 retrans    162 KB-cwnd
[2024-11-04T18:32:19.300995-0600]     0.5625 MB /   0.50 sec =    9.4374 Mbps     0 retrans    162 KB-cwnd
[2024-11-04T18:32:20.082784-0600]     0.5000 MB /   0.50 sec =    8.3885 Mbps     4 retrans    117 KB-cwnd
[2024-11-04T18:32:20.083259-0600]     0.7500 MB /   0.50 sec =   12.5829 Mbps     0 retrans    117 KB-cwnd
[2024-11-04T18:32:21.266309-0600]     0.5625 MB /   0.50 sec =    9.4375 Mbps    25 retrans     60 KB-cwnd
[2024-11-04T18:32:21.266914-0600]     0.5000 MB /   0.50 sec =    8.3885 Mbps     0 retrans     60 KB-cwnd
[2024-11-04T18:32:22.983472-0600]     0.3750 MB /   0.50 sec =    6.2914 Mbps     2 retrans     56 KB-cwnd
[2024-11-04T18:32:22.984088-0600]     0.2500 MB /   0.50 sec =    4.1943 Mbps     0 retrans     56 KB-cwnd
[2024-11-04T18:32:22.984239-0600]     0.3750 MB /   0.50 sec =    6.2915 Mbps     0 retrans     56 KB-cwnd
[2024-11-04T18:32:22.984362-0600]     0.3125 MB /   0.50 sec =    5.2429 Mbps     0 retrans     56 KB-cwnd
[2024-11-04T18:32:24.125031-0600]     0.3750 MB /   0.50 sec =    6.2912 Mbps     0 retrans    161 KB-cwnd
[2024-11-04T18:32:24.126003-0600]     0.4375 MB /   0.50 sec =    7.3400 Mbps     0 retrans    161 KB-cwnd
[2024-11-04T18:32:24.634961-0600]     0.8125 MB /   0.50 sec =   13.6319 Mbps    48 retrans     89 KB-cwnd
[2024-11-04T18:32:25.456365-0600]     0.8750 MB /   0.50 sec =   14.6792 Mbps     1 retrans     76 KB-cwnd
[2024-11-04T18:32:25.456844-0600]     0.6875 MB /   0.50 sec =   11.5339 Mbps     0 retrans     76 KB-cwnd
[2024-11-04T18:32:26.503894-0600]     0.4375 MB /   0.50 sec =    7.3404 Mbps     0 retrans     83 KB-cwnd
[2024-11-04T18:32:26.504355-0600]     0.6250 MB /   0.50 sec =   10.4860 Mbps     0 retrans     83 KB-cwnd
[2024-11-04T18:32:27.549827-0600]     0.6250 MB /   0.50 sec =   10.4857 Mbps     1 retrans     72 KB-cwnd
[2024-11-04T18:32:27.550297-0600]     0.4375 MB /   0.50 sec =    7.3402 Mbps     0 retrans     72 KB-cwnd
[2024-11-04T18:32:28.562889-0600]     0.6250 MB /   0.50 sec =   10.4859 Mbps     2 retrans     69 KB-cwnd
[2024-11-04T18:32:28.563304-0600]     0.5000 MB /   0.50 sec =    8.3885 Mbps     0 retrans     69 KB-cwnd
[2024-11-04T18:32:29.727087-0600]     0.4375 MB /   0.50 sec =    7.3399 Mbps     1 retrans     62 KB-cwnd
[2024-11-04T18:32:29.727205-0600]     0.4375 MB /   0.50 sec =    7.3401 Mbps     0 retrans     62 KB-cwnd
[2024-11-04T18:32:30.651743-0600]     0.5000 MB /   0.50 sec =    8.3886 Mbps     2 retrans    106 KB-cwnd
[2024-11-04T18:32:30.652283-0600]     0.5000 MB /   0.50 sec =    8.3886 Mbps     0 retrans    106 KB-cwnd
[2024-11-04T18:32:31.720495-0600]     0.6250 MB /   0.50 sec =   10.4857 Mbps     6 retrans     46 KB-cwnd
[2024-11-04T18:32:31.720917-0600]     0.6250 MB /   0.50 sec =   10.4857 Mbps     0 retrans     46 KB-cwnd
[2024-11-04T18:32:33.884222-0600]     0.3125 MB /   0.50 sec =    5.2430 Mbps     7 retrans     31 KB-cwnd
[2024-11-04T18:32:33.884650-0600]     0.2500 MB /   0.50 sec =    4.1943 Mbps     0 retrans     31 KB-cwnd
[2024-11-04T18:32:33.884790-0600]     0.2500 MB /   0.50 sec =    4.1943 Mbps     0 retrans     31 KB-cwnd
[2024-11-04T18:32:33.885423-0600]     0.2500 MB /   0.50 sec =    4.1943 Mbps     0 retrans     31 KB-cwnd
[2024-11-04T18:32:33.885535-0600]     0.2500 MB /   0.50 sec =    4.1942 Mbps     0 retrans     31 KB-cwnd
[2024-11-04T18:32:36.279504-0600]     0.2500 MB /   0.50 sec =    4.1943 Mbps     4 retrans     38 KB-cwnd
[2024-11-04T18:32:36.280067-0600]     0.1875 MB /   0.50 sec =    3.1457 Mbps     0 retrans     38 KB-cwnd
[2024-11-04T18:32:36.280220-0600]     0.1875 MB /   0.50 sec =    3.1458 Mbps     0 retrans     38 KB-cwnd
[2024-11-04T18:32:36.280337-0600]     0.2500 MB /   0.50 sec =    4.1942 Mbps     0 retrans     38 KB-cwnd
[2024-11-04T18:32:38.338021-0600]     0.2500 MB /   0.50 sec =    4.1942 Mbps     4 retrans     56 KB-cwnd
[2024-11-04T18:32:38.338392-0600]     0.3125 MB /   0.50 sec =    5.2429 Mbps     0 retrans     56 KB-cwnd
[2024-11-04T18:32:38.338499-0600]     0.2500 MB /   0.50 sec =    4.1944 Mbps     0 retrans     56 KB-cwnd
[2024-11-04T18:32:38.338584-0600]     0.1875 MB /   0.50 sec =    3.1457 Mbps     0 retrans     56 KB-cwnd
[2024-11-04T18:32:38.338665-0600]     0.2500 MB /   0.50 sec =    4.1943 Mbps     0 retrans     56 KB-cwnd
[2024-11-04T18:32:39.550043-0600]     0.5000 MB /   0.50 sec =    8.3886 Mbps     6 retrans     49 KB-cwnd
[2024-11-04T18:32:39.550226-0600]     0.4375 MB /   0.50 sec =    7.3400 Mbps     0 retrans     49 KB-cwnd
[2024-11-04T18:32:40.843828-0600]     0.3750 MB /   0.50 sec =    6.2916 Mbps     1 retrans     65 KB-cwnd
[2024-11-04T18:32:40.844388-0600]     0.4375 MB /   0.50 sec =    7.3398 Mbps     0 retrans     65 KB-cwnd
[2024-11-04T18:32:40.844536-0600]     0.3750 MB /   0.50 sec =    6.2912 Mbps     0 retrans     65 KB-cwnd
[2024-11-04T18:32:41.795299-0600]     0.5625 MB /   0.50 sec =    9.4376 Mbps     2 retrans     60 KB-cwnd
[2024-11-04T18:32:43.214742-0600]     0.5625 MB /   0.50 sec =    9.4373 Mbps     2 retrans     57 KB-cwnd
[2024-11-04T18:32:43.215287-0600]     0.3125 MB /   0.50 sec =    5.2428 Mbps     0 retrans     57 KB-cwnd
[2024-11-04T18:32:43.215439-0600]     0.3750 MB /   0.50 sec =    6.2914 Mbps     0 retrans     57 KB-cwnd
[2024-11-04T18:32:44.137137-0600]     0.3750 MB /   0.50 sec =    6.2913 Mbps     1 retrans    110 KB-cwnd
[2024-11-04T18:32:44.137593-0600]     0.5000 MB /   0.50 sec =    8.3891 Mbps     0 retrans    110 KB-cwnd
[2024-11-04T18:32:44.942375-0600]     0.7500 MB /   0.50 sec =   12.5804 Mbps     1 retrans     94 KB-cwnd
[2024-11-04T18:32:44.942969-0600]     0.7500 MB /   0.50 sec =   12.5856 Mbps     0 retrans     94 KB-cwnd
[2024-11-04T18:32:45.672644-0600]     0.6250 MB /   0.50 sec =   10.4855 Mbps     0 retrans    100 KB-cwnd
[2024-11-04T18:32:46.516175-0600]     0.6875 MB /   0.50 sec =   11.5342 Mbps     2 retrans     73 KB-cwnd
[2024-11-04T18:32:46.516509-0600]     0.7500 MB /   0.50 sec =   12.5830 Mbps     0 retrans     73 KB-cwnd
[2024-11-04T18:32:47.427367-0600]     0.5000 MB /   0.50 sec =    8.3887 Mbps     0 retrans     82 KB-cwnd
[2024-11-04T18:32:47.427581-0600]     0.6250 MB /   0.50 sec =   10.4857 Mbps     0 retrans     82 KB-cwnd
[2024-11-04T18:32:48.459686-0600]     0.6250 MB /   0.50 sec =   10.4858 Mbps     2 retrans    106 KB-cwnd
[2024-11-04T18:32:48.460086-0600]     0.5625 MB /   0.50 sec =    9.4371 Mbps     0 retrans    106 KB-cwnd
