Start time: 1730847992033
[2024-11-05T17:06:33.030093-0600] nuttcp-t: v8.1.4: socket
[2024-11-05T17:06:33.031295-0600] nuttcp-t: buflen=65536, nstream=1, port=5103 tcp -> 54.197.223.49
[2024-11-05T17:06:33.031448-0600] nuttcp-t: time limit = 120.00 seconds
[2024-11-05T17:06:33.031569-0600] nuttcp-t: connect to 54.197.223.49 with mss=1448, RTT=44.554 ms af=inet
[2024-11-05T17:06:33.031684-0600] nuttcp-t: send window size = 1048576, receive window size = 1048576
[2024-11-05T17:06:33.031789-0600] nuttcp-t: available send window = 786432, available receive window = 786432
[2024-11-05T17:06:33.032013-0600] nuttcp-t: initial congestion window = 14 KB (10 packets)
[2024-11-05T17:06:33.032147-0600] nuttcp-r: v8.1.4: socket
[2024-11-05T17:06:33.032253-0600] nuttcp-r: buflen=65536, nstream=1, port=5103 tcp
[2024-11-05T17:06:33.032358-0600] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-05T17:06:33.032463-0600] nuttcp-r: accept from 98.97.15.61 with af=inet
[2024-11-05T17:06:33.032572-0600] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-05T17:06:33.032677-0600] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-05T17:06:33.032787-0600]     0.1875 MB /   0.50 sec =    3.1455 Mbps     8 retrans    178 KB-cwnd
[2024-11-05T17:06:33.748233-0600]     0.5625 MB /   0.50 sec =    9.4373 Mbps    34 retrans     89 KB-cwnd
[2024-11-05T17:06:34.059613-0600]     0.6250 MB /   0.50 sec =   10.4858 Mbps     7 retrans     55 KB-cwnd
[2024-11-05T17:06:34.753926-0600]     0.3750 MB /   0.50 sec =    6.2876 Mbps     3 retrans     46 KB-cwnd
[2024-11-05T17:06:35.445924-0600]     0.3125 MB /   0.50 sec =    5.2462 Mbps     4 retrans     41 KB-cwnd
[2024-11-05T17:06:35.446217-0600]     0.3125 MB /   0.50 sec =    5.2429 Mbps     0 retrans     41 KB-cwnd
[2024-11-05T17:06:36.208223-0600]     0.3750 MB /   0.50 sec =    6.2913 Mbps     0 retrans     46 KB-cwnd
[2024-11-05T17:06:36.981754-0600]     0.3125 MB /   0.50 sec =    5.2429 Mbps     3 retrans     41 KB-cwnd
[2024-11-05T17:06:36.982422-0600]     0.3125 MB /   0.50 sec =    5.2429 Mbps     0 retrans     41 KB-cwnd
[2024-11-05T17:06:38.212626-0600]     0.1875 MB /   0.50 sec =    3.1458 Mbps    16 retrans     18 KB-cwnd
[2024-11-05T17:06:38.213117-0600]     0.1875 MB /   0.50 sec =    3.1456 Mbps     0 retrans     18 KB-cwnd
[2024-11-05T17:06:39.334497-0600]     0.1250 MB /   0.50 sec =    2.0969 Mbps     4 retrans    107 KB-cwnd
[2024-11-05T17:06:39.335055-0600]     0.1875 MB /   0.50 sec =    3.1458 Mbps     0 retrans    107 KB-cwnd
[2024-11-05T17:06:39.666597-0600]     0.3125 MB /   0.50 sec =    5.2434 Mbps     7 retrans     67 KB-cwnd
[2024-11-05T17:06:40.173081-0600]     0.6875 MB /   0.50 sec =   11.5340 Mbps     1 retrans     55 KB-cwnd
[2024-11-05T17:06:40.959465-0600]     0.3750 MB /   0.50 sec =    6.2917 Mbps     2 retrans     36 KB-cwnd
[2024-11-05T17:06:40.960241-0600]     0.2500 MB /   0.50 sec =    4.1941 Mbps     0 retrans     36 KB-cwnd
[2024-11-05T17:06:42.210641-0600]     0.2500 MB /   0.50 sec =    4.1944 Mbps     1 retrans     33 KB-cwnd
[2024-11-05T17:06:42.211057-0600]     0.1875 MB /   0.50 sec =    3.1458 Mbps     0 retrans     33 KB-cwnd
[2024-11-05T17:06:43.821681-0600]     0.1250 MB /   0.50 sec =    2.0971 Mbps    13 retrans     21 KB-cwnd
[2024-11-05T17:06:43.822126-0600]     0.1250 MB /   0.50 sec =    2.0972 Mbps     0 retrans     21 KB-cwnd
[2024-11-05T17:06:43.822242-0600]     0.1250 MB /   0.50 sec =    2.0968 Mbps     0 retrans     21 KB-cwnd
[2024-11-05T17:06:46.254139-0600]     0.1250 MB /   0.50 sec =    2.0975 Mbps    16 retrans     16 KB-cwnd
[2024-11-05T17:06:46.254652-0600]     0.1250 MB /   0.50 sec =    2.0972 Mbps     0 retrans     16 KB-cwnd
[2024-11-05T17:06:46.254802-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     16 KB-cwnd
[2024-11-05T17:06:46.254923-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     16 KB-cwnd
[2024-11-05T17:06:46.255033-0600]     0.1250 MB /   0.50 sec =    2.0956 Mbps     0 retrans     16 KB-cwnd
[2024-11-05T17:06:50.871475-0600]     0.0625 MB /   0.50 sec =    1.0493 Mbps    24 retrans     14 KB-cwnd
[2024-11-05T17:06:50.871708-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     14 KB-cwnd
[2024-11-05T17:06:50.871746-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     14 KB-cwnd
[2024-11-05T17:06:50.871772-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     14 KB-cwnd
[2024-11-05T17:06:50.871796-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     14 KB-cwnd
[2024-11-05T17:06:50.871823-0600]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans     14 KB-cwnd
[2024-11-05T17:06:50.871847-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     14 KB-cwnd
[2024-11-05T17:06:50.871871-0600]     0.0625 MB /   0.50 sec =    1.0485 Mbps     0 retrans     14 KB-cwnd
[2024-11-05T17:06:50.871971-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     14 KB-cwnd
[2024-11-05T17:06:54.954469-0600]     0.0625 MB /   0.50 sec =    1.0485 Mbps    20 retrans     73 KB-cwnd
[2024-11-05T17:06:54.954688-0600]     0.0625 MB /   0.50 sec =    1.0487 Mbps     0 retrans     73 KB-cwnd
[2024-11-05T17:06:54.954740-0600]     0.0625 MB /   0.50 sec =    1.0485 Mbps     0 retrans     73 KB-cwnd
[2024-11-05T17:06:54.954786-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     73 KB-cwnd
[2024-11-05T17:06:54.954828-0600]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans     73 KB-cwnd
[2024-11-05T17:06:54.954871-0600]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans     73 KB-cwnd
[2024-11-05T17:06:54.954909-0600]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans     73 KB-cwnd
[2024-11-05T17:06:54.954947-0600]     0.0625 MB /   0.50 sec =    1.0496 Mbps     0 retrans     73 KB-cwnd
[2024-11-05T17:06:54.954991-0600]     0.1875 MB /   0.50 sec =    3.1435 Mbps     0 retrans     73 KB-cwnd
[2024-11-05T17:06:55.688368-0600]     0.6875 MB /   0.50 sec =   11.5425 Mbps     0 retrans     89 KB-cwnd
[2024-11-05T17:06:55.995027-0600]     0.6875 MB /   0.50 sec =   11.5345 Mbps     0 retrans     91 KB-cwnd
[2024-11-05T17:06:56.714239-0600]     0.8125 MB /   0.50 sec =   13.5568 Mbps     0 retrans     97 KB-cwnd
[2024-11-05T17:06:57.716925-0600]     0.6250 MB /   0.50 sec =   10.5439 Mbps    13 retrans    145 KB-cwnd
[2024-11-05T17:06:57.717151-0600]     0.1250 MB /   0.50 sec =    2.0965 Mbps     0 retrans    145 KB-cwnd
