Start time: 1730911757265
[2024-11-06T10:49:18.400127-0600] nuttcp-t: v8.1.4: socket
[2024-11-06T10:49:18.400794-0600] nuttcp-t: buflen=65536, nstream=1, port=5103 tcp -> 54.197.223.49
[2024-11-06T10:49:18.400856-0600] nuttcp-t: time limit = 120.00 seconds
[2024-11-06T10:49:18.400894-0600] nuttcp-t: connect to 54.197.223.49 with mss=1448, RTT=42.739 ms af=inet
[2024-11-06T10:49:18.400924-0600] nuttcp-t: send window size = 1048576, receive window size = 1048576
[2024-11-06T10:49:18.400959-0600] nuttcp-t: available send window = 786432, available receive window = 786432
[2024-11-06T10:49:18.400987-0600] nuttcp-t: initial congestion window = 14 KB (10 packets)
[2024-11-06T10:49:18.401014-0600] nuttcp-r: v8.1.4: socket
[2024-11-06T10:49:18.401046-0600] nuttcp-r: buflen=65536, nstream=1, port=5103 tcp
[2024-11-06T10:49:18.401077-0600] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-06T10:49:18.401108-0600] nuttcp-r: accept from 98.97.2.136 with af=inet
[2024-11-06T10:49:18.401138-0600] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-06T10:49:18.401168-0600] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-06T10:49:18.401207-0600]     0.2500 MB /   0.50 sec =    4.1941 Mbps    16 retrans    156 KB-cwnd
[2024-11-06T10:49:18.824236-0600]     0.6875 MB /   0.50 sec =   11.5343 Mbps    15 retrans     98 KB-cwnd
[2024-11-06T10:49:19.600961-0600]     0.6875 MB /   0.50 sec =   11.5345 Mbps     7 retrans     65 KB-cwnd
[2024-11-06T10:49:20.138410-0600]     0.5625 MB /   0.50 sec =    9.4357 Mbps     1 retrans     55 KB-cwnd
[2024-11-06T10:49:20.687456-0600]     0.4375 MB /   0.50 sec =    7.3409 Mbps     0 retrans     59 KB-cwnd
[2024-11-06T10:49:20.687740-0600]     0.4375 MB /   0.50 sec =    7.3398 Mbps     0 retrans     59 KB-cwnd
[2024-11-06T10:49:21.163566-0600]     0.5000 MB /   0.50 sec =    8.3889 Mbps     0 retrans     63 KB-cwnd
[2024-11-06T10:49:22.062163-0600]     0.5625 MB /   0.50 sec =    9.4370 Mbps     1 retrans     69 KB-cwnd
[2024-11-06T10:49:22.600694-0600]     0.5625 MB /   0.50 sec =    9.4373 Mbps     2 retrans     43 KB-cwnd
[2024-11-06T10:49:23.259306-0600]     0.4375 MB /   0.50 sec =    7.3400 Mbps     0 retrans     49 KB-cwnd
[2024-11-06T10:49:23.260045-0600]     0.3750 MB /   0.50 sec =    6.2913 Mbps     0 retrans     49 KB-cwnd
[2024-11-06T10:49:23.877612-0600]     0.3750 MB /   0.50 sec =    6.2911 Mbps     0 retrans     56 KB-cwnd
[2024-11-06T10:49:24.329381-0600]     0.4375 MB /   0.50 sec =    7.3408 Mbps     9 retrans     73 KB-cwnd
[2024-11-06T10:49:24.802651-0600]     0.6875 MB /   0.50 sec =   11.5339 Mbps     1 retrans     60 KB-cwnd
