Start time: 1731095881266
[2024-11-08T14:58:02.601197-0500] nuttcp-t: v8.1.4: socket
[2024-11-08T14:58:02.601726-0500] nuttcp-t: buflen=65536, nstream=1, port=5379 tcp -> 54.197.223.49
[2024-11-08T14:58:02.601755-0500] nuttcp-t: time limit = 120.00 seconds
[2024-11-08T14:58:02.601776-0500] nuttcp-t: connect to 54.197.223.49 with mss=1384, RTT=81.071 ms af=inet
[2024-11-08T14:58:02.601799-0500] nuttcp-t: send window size = 2097152, receive window size = 6291456
[2024-11-08T14:58:02.601820-0500] nuttcp-t: available send window = 1572864, available receive window = 4718592
[2024-11-08T14:58:02.601840-0500] nuttcp-t: initial congestion window = 13 KB (10 packets)
[2024-11-08T14:58:02.601860-0500] nuttcp-r: v8.1.4: socket
[2024-11-08T14:58:02.601881-0500] nuttcp-r: buflen=65536, nstream=1, port=5379 tcp
[2024-11-08T14:58:02.601901-0500] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-08T14:58:02.601922-0500] nuttcp-r: accept from 172.56.7.152 with af=inet
[2024-11-08T14:58:02.601942-0500] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-08T14:58:02.601962-0500] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-08T14:58:02.601988-0500]     0.6250 MB /   0.50 sec =   10.4803 Mbps   336 retrans    558 KB-cwnd
[2024-11-08T14:58:03.218468-0500]     1.0625 MB /   0.50 sec =   17.8346 Mbps   282 retrans    389 KB-cwnd
[2024-11-08T14:58:03.762255-0500]     1.3125 MB /   0.50 sec =   21.9550 Mbps   169 retrans    256 KB-cwnd
[2024-11-08T14:58:04.346455-0500]     1.2500 MB /   0.50 sec =   21.0268 Mbps    18 retrans    231 KB-cwnd
[2024-11-08T14:58:04.346938-0500]     1.1875 MB /   0.50 sec =   19.9286 Mbps     0 retrans    231 KB-cwnd
[2024-11-08T14:58:04.964065-0500]     1.1875 MB /   0.50 sec =   19.9235 Mbps     0 retrans    239 KB-cwnd
[2024-11-08T14:58:05.643166-0500]     0.9375 MB /   0.50 sec =   15.7285 Mbps    22 retrans    208 KB-cwnd
[2024-11-08T14:58:06.330120-0500]     1.1875 MB /   0.50 sec =   19.9233 Mbps     0 retrans    213 KB-cwnd
[2024-11-08T14:58:06.330283-0500]     1.1250 MB /   0.50 sec =   18.8746 Mbps     0 retrans    213 KB-cwnd
[2024-11-08T14:58:07.005531-0500]     1.0625 MB /   0.50 sec =   17.8253 Mbps     0 retrans    218 KB-cwnd
[2024-11-08T14:58:07.507344-0500]     1.2500 MB /   0.50 sec =   20.9721 Mbps     0 retrans    343 KB-cwnd
