Start time: 1730504168394
[2024-11-01T16:36:09.422859-0700] nuttcp-r: v8.1.4: socket
[2024-11-01T16:36:09.423496-0700] nuttcp-r: buflen=65536, nstream=1, port=5103 tcp
[2024-11-01T16:36:09.423544-0700] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-01T16:36:09.423575-0700] nuttcp-r: connect to 54.176.53.206 with RTT=145.786 ms af=inet
[2024-11-01T16:36:09.423605-0700] nuttcp-r: send window size = 1048576, receive window size = 1048576
[2024-11-01T16:36:09.423632-0700] nuttcp-r: available send window = 786432, available receive window = 786432
[2024-11-01T16:36:09.423660-0700]     0.1875 MB /   0.50 sec =    3.1455 Mbps     0 retrans
[2024-11-01T16:36:09.923154-0700]     0.5000 MB /   0.50 sec =    8.3861 Mbps     0 retrans
[2024-11-01T16:36:10.424461-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-01T16:36:10.925372-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-01T16:36:11.423393-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-01T16:36:11.922884-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-01T16:36:12.425435-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-01T16:36:12.924440-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-01T16:36:13.422971-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-01T16:36:13.923004-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-01T16:36:14.423230-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-01T16:36:14.922994-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-01T16:36:15.424503-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-01T16:36:15.922970-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-01T16:36:16.424285-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-01T16:36:16.924006-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-01T16:36:17.423271-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-01T16:36:17.925596-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-01T16:36:18.424823-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-01T16:36:18.925223-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-01T16:36:19.425275-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-01T16:36:19.924109-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-01T16:36:20.424471-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-01T16:36:20.924588-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-01T16:36:21.423034-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-01T16:36:21.924913-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-01T16:36:22.424186-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-01T16:36:22.924739-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-01T16:36:23.423002-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-01T16:36:23.923014-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-01T16:36:24.423016-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
