Start time: 1730504291566
[2024-11-01T16:38:12.436382-0700] nuttcp-r: v8.1.4: socket
[2024-11-01T16:38:12.436950-0700] nuttcp-r: buflen=65536, nstream=1, port=5103 tcp
[2024-11-01T16:38:12.437004-0700] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-01T16:38:12.437047-0700] nuttcp-r: connect to 54.176.53.206 with RTT=48.889 ms af=inet
[2024-11-01T16:38:12.437085-0700] nuttcp-r: send window size = 1048576, receive window size = 1048576
[2024-11-01T16:38:12.437123-0700] nuttcp-r: available send window = 786432, available receive window = 786432
[2024-11-01T16:38:12.437161-0700]     0.1875 MB /   0.50 sec =    3.1454 Mbps     0 retrans
[2024-11-01T16:38:12.936416-0700]     2.5625 MB /   0.50 sec =   42.9828 Mbps     0 retrans
[2024-11-01T16:38:13.438306-0700]     2.7500 MB /   0.50 sec =   46.0148 Mbps     0 retrans
[2024-11-01T16:38:13.937075-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-01T16:38:14.438152-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-01T16:38:14.936396-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-01T16:38:15.436918-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-01T16:38:15.936434-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-01T16:38:16.436291-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-01T16:38:16.936567-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-01T16:38:17.438179-0700]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
End time: 1730504297696
