Start time: 1731008481087
[2024-11-07T14:41:22.065057-0500] nuttcp-t: v8.1.4: socket
[2024-11-07T14:41:22.066161-0500] nuttcp-t: buflen=65536, nstream=1, port=5379 tcp -> 54.197.223.49
[2024-11-07T14:41:22.066302-0500] nuttcp-t: time limit = 120.00 seconds
[2024-11-07T14:41:22.066417-0500] nuttcp-t: connect to 54.197.223.49 with mss=1384, RTT=64.056 ms af=inet
[2024-11-07T14:41:22.066521-0500] nuttcp-t: send window size = 2097152, receive window size = 6291456
[2024-11-07T14:41:22.066623-0500] nuttcp-t: available send window = 1572864, available receive window = 4718592
[2024-11-07T14:41:22.066724-0500] nuttcp-t: initial congestion window = 13 KB (10 packets)
[2024-11-07T14:41:22.066823-0500] nuttcp-r: v8.1.4: socket
[2024-11-07T14:41:22.066924-0500] nuttcp-r: buflen=65536, nstream=1, port=5379 tcp
[2024-11-07T14:41:22.067024-0500] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-07T14:41:22.067122-0500] nuttcp-r: accept from 172.58.121.202 with af=inet
[2024-11-07T14:41:22.067221-0500] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-07T14:41:22.067330-0500] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-07T14:41:22.067431-0500]     1.1875 MB /   0.50 sec =   19.9213 Mbps     1 retrans   1294 KB-cwnd
[2024-11-07T14:41:22.829489-0500]     3.3750 MB /   0.50 sec =   56.6237 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:23.197226-0500]     3.4375 MB /   0.50 sec =   57.6727 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:23.589299-0500]     3.5000 MB /   0.50 sec =   58.7217 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:24.367037-0500]     3.3750 MB /   0.50 sec =   56.6217 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:24.753354-0500]     3.6250 MB /   0.50 sec =   60.8127 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:25.188143-0500]     3.1875 MB /   0.50 sec =   53.4623 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:25.656608-0500]     2.9375 MB /   0.50 sec =   49.3015 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:26.167246-0500]     2.6250 MB /   0.50 sec =   44.0381 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:26.701202-0500]     2.5625 MB /   0.50 sec =   42.9940 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:27.240937-0500]     2.5000 MB /   0.50 sec =   41.9430 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:27.827386-0500]     2.4375 MB /   0.50 sec =   40.8891 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:28.395215-0500]     2.2500 MB /   0.50 sec =   37.7534 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:28.899288-0500]     2.5625 MB /   0.50 sec =   42.9867 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:29.441428-0500]     2.5625 MB /   0.50 sec =   42.9921 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:29.997586-0500]     2.4375 MB /   0.50 sec =   40.8954 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:30.624817-0500]     2.4375 MB /   0.50 sec =   40.8981 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:30.625491-0500]     2.1250 MB /   0.50 sec =   35.6502 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:31.252404-0500]     2.1250 MB /   0.50 sec =   35.6537 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:31.963471-0500]     1.9375 MB /   0.50 sec =   32.5036 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:32.684947-0500]     2.0000 MB /   0.50 sec =   33.5554 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:32.685399-0500]     1.8125 MB /   0.50 sec =   30.4091 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:33.341472-0500]     1.8750 MB /   0.50 sec =   31.4582 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:33.915347-0500]     2.2500 MB /   0.50 sec =   37.7480 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:34.589840-0500]     2.4375 MB /   0.50 sec =   40.8937 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:34.590258-0500]     1.8125 MB /   0.50 sec =   30.3212 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:35.415221-0500]     1.7500 MB /   0.50 sec =   29.2991 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:36.204886-0500]     1.4375 MB /   0.50 sec =   24.2368 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:36.205152-0500]     1.8125 MB /   0.50 sec =   30.4085 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:37.089863-0500]     1.4375 MB /   0.50 sec =   24.1176 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:37.090326-0500]     1.6250 MB /   0.50 sec =   27.2649 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:37.975860-0500]     1.6250 MB /   0.50 sec =   27.2622 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:38.850271-0500]     1.3750 MB /   0.50 sec =   23.0687 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:38.850683-0500]     1.5625 MB /   0.50 sec =   26.2141 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:39.670120-0500]     1.6250 MB /   0.50 sec =   27.2615 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:39.670619-0500]     1.5625 MB /   0.50 sec =   26.2163 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:40.355479-0500]     1.6875 MB /   0.50 sec =   28.3095 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:40.970280-0500]     2.1875 MB /   0.50 sec =   36.7035 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:41.715176-0500]     2.3125 MB /   0.50 sec =   38.7955 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:41.715556-0500]     1.6250 MB /   0.50 sec =   27.2641 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:42.605604-0500]     1.8750 MB /   0.50 sec =   31.4565 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:42.606277-0500]     1.3125 MB /   0.50 sec =   22.0201 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:43.729916-0500]     1.4375 MB /   0.50 sec =   24.0706 Mbps     0 retrans   2526 KB-cwnd
[2024-11-07T14:41:43.730122-0500]     1.1250 MB /   0.50 sec =   18.9110 Mbps     0 retrans   2526 KB-cwnd
