Start time: 1730527214536
[2024-11-01T23:00:15.466211-0700] nuttcp-t: v8.1.4: socket
[2024-11-01T23:00:15.467490-0700] nuttcp-t: buflen=65536, nstream=1, port=5101 tcp -> 54.176.53.206
[2024-11-01T23:00:15.467639-0700] nuttcp-t: time limit = 120.00 seconds
[2024-11-01T23:00:15.467753-0700] nuttcp-t: connect to 54.176.53.206 with mss=1376, RTT=55.106 ms af=inet
[2024-11-01T23:00:15.467859-0700] nuttcp-t: send window size = 2097152, receive window size = 6291456
[2024-11-01T23:00:15.467959-0700] nuttcp-t: available send window = 1572864, available receive window = 4718592
[2024-11-01T23:00:15.468059-0700] nuttcp-t: initial congestion window = 13 KB (10 packets)
[2024-11-01T23:00:15.468159-0700] nuttcp-r: v6.1.2: socket
[2024-11-01T23:00:15.468259-0700] nuttcp-r: buflen=65536, nstream=1, port=5101 tcp
[2024-11-01T23:00:15.468355-0700] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-01T23:00:15.468453-0700] nuttcp-r: accept from 174.227.114.198
[2024-11-01T23:00:15.468549-0700] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-01T23:00:15.468645-0700] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-01T23:00:15.468741-0700]     0.9375 MB /   0.50 sec =   15.7278 Mbps     0 retrans   1171 KB-cwnd
[2024-11-01T23:00:16.094097-0700]     1.5625 MB /   0.50 sec =   26.2145 Mbps     0 retrans   1552 KB-cwnd
[2024-11-01T23:00:16.957070-0700]     1.5000 MB /   0.50 sec =   25.1657 Mbps     0 retrans   1586 KB-cwnd
[2024-11-01T23:00:16.957443-0700]     1.5625 MB /   0.50 sec =   26.2156 Mbps     0 retrans   1586 KB-cwnd
[2024-11-01T23:00:17.900923-0700]     1.3125 MB /   0.50 sec =   22.0197 Mbps     0 retrans   1620 KB-cwnd
[2024-11-01T23:00:18.787759-0700]     1.4375 MB /   0.50 sec =   24.1162 Mbps     0 retrans   1648 KB-cwnd
[2024-11-01T23:00:18.788450-0700]     1.5000 MB /   0.50 sec =   25.1662 Mbps     0 retrans   1648 KB-cwnd
[2024-11-01T23:00:19.567412-0700]     1.5625 MB /   0.50 sec =   26.2119 Mbps     0 retrans   1685 KB-cwnd
[2024-11-01T23:00:19.567978-0700]     1.7500 MB /   0.50 sec =   29.3644 Mbps     0 retrans   1685 KB-cwnd
[2024-11-01T23:00:20.347700-0700]     1.6875 MB /   0.50 sec =   28.3106 Mbps     0 retrans   1685 KB-cwnd
[2024-11-01T23:00:21.173780-0700]     1.6875 MB /   0.50 sec =   28.3101 Mbps     0 retrans   1685 KB-cwnd
[2024-11-01T23:00:21.174249-0700]     1.6875 MB /   0.50 sec =   28.3135 Mbps     0 retrans   1685 KB-cwnd
[2024-11-01T23:00:21.993732-0700]     1.4375 MB /   0.50 sec =   24.1174 Mbps     0 retrans   1945 KB-cwnd
[2024-11-01T23:00:21.993921-0700]     1.4375 MB /   0.50 sec =   24.1170 Mbps     0 retrans   1945 KB-cwnd
[2024-11-01T23:00:22.481545-0700]     2.8125 MB /   0.50 sec =   47.1854 Mbps     0 retrans   1956 KB-cwnd
[2024-11-01T23:00:23.025178-0700]     2.5000 MB /   0.50 sec =   41.9426 Mbps     0 retrans   1956 KB-cwnd
[2024-11-01T23:00:23.526331-0700]     2.5625 MB /   0.50 sec =   42.9921 Mbps     0 retrans   1956 KB-cwnd
[2024-11-01T23:00:24.035092-0700]     2.5000 MB /   0.50 sec =   41.9416 Mbps     0 retrans   1956 KB-cwnd
[2024-11-01T23:00:24.509565-0700]     2.9375 MB /   0.50 sec =   49.2839 Mbps     0 retrans   1956 KB-cwnd
[2024-11-01T23:00:24.986536-0700]     2.8125 MB /   0.50 sec =   47.1848 Mbps     0 retrans   1956 KB-cwnd
[2024-11-01T23:00:25.509282-0700]     2.6250 MB /   0.50 sec =   44.0407 Mbps     0 retrans   1956 KB-cwnd
[2024-11-01T23:00:26.059032-0700]     2.4375 MB /   0.50 sec =   40.8936 Mbps     0 retrans   1956 KB-cwnd
[2024-11-01T23:00:26.541035-0700]     2.6875 MB /   0.50 sec =   45.0909 Mbps     0 retrans   2117 KB-cwnd
[2024-11-01T23:00:27.181725-0700]     2.2500 MB /   0.50 sec =   37.7481 Mbps     0 retrans   2117 KB-cwnd
[2024-11-01T23:00:27.725126-0700]     2.2500 MB /   0.50 sec =   37.7489 Mbps     0 retrans   2117 KB-cwnd
[2024-11-01T23:00:28.209514-0700]     2.5625 MB /   0.50 sec =   42.9920 Mbps     0 retrans   2117 KB-cwnd
[2024-11-01T23:00:28.723455-0700]     2.6875 MB /   0.50 sec =   45.0902 Mbps     0 retrans   2117 KB-cwnd
[2024-11-01T23:00:29.172741-0700]     2.8750 MB /   0.50 sec =   48.2333 Mbps     0 retrans   2117 KB-cwnd
[2024-11-01T23:00:29.677199-0700]     2.8125 MB /   0.50 sec =   47.1870 Mbps     0 retrans   2117 KB-cwnd
[2024-11-01T23:00:30.147392-0700]     2.7500 MB /   0.50 sec =   46.1368 Mbps     0 retrans   2117 KB-cwnd
[2024-11-01T23:00:30.670825-0700]     2.8125 MB /   0.50 sec =   47.1855 Mbps     0 retrans   2117 KB-cwnd
[2024-11-01T23:00:31.183082-0700]     2.5000 MB /   0.50 sec =   41.9434 Mbps     0 retrans   2117 KB-cwnd
[2024-11-01T23:00:31.702030-0700]     2.6250 MB /   0.50 sec =   44.0406 Mbps     0 retrans   2117 KB-cwnd
[2024-11-01T23:00:32.173807-0700]     2.6875 MB /   0.50 sec =   45.0871 Mbps     0 retrans   2117 KB-cwnd
