Start time: 1731020425006
[2024-11-07T18:00:25.761134-0500] nuttcp-r: v8.1.4: socket
[2024-11-07T18:00:25.761590-0500] nuttcp-r: buflen=65536, nstream=1, port=5101 tcp
[2024-11-07T18:00:25.761617-0500] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-07T18:00:25.761638-0500] nuttcp-r: connect to 54.197.223.49 with RTT=31.641 ms af=inet
[2024-11-07T18:00:25.761658-0500] nuttcp-r: send window size = 2097152, receive window size = 6291456
[2024-11-07T18:00:25.761678-0500] nuttcp-r: available send window = 1572864, available receive window = 4718592
[2024-11-07T18:00:25.761698-0500]     2.0625 MB /   0.50 sec =   34.5985 Mbps     0 retrans     13 KB-cwnd
[2024-11-07T18:00:26.261262-0500]    15.3125 MB /   0.50 sec =  256.8754 Mbps     0 retrans     13 KB-cwnd
[2024-11-07T18:00:26.761161-0500]    19.5625 MB /   0.50 sec =  328.2273 Mbps     0 retrans     13 KB-cwnd
[2024-11-07T18:00:27.260936-0500]    19.3125 MB /   0.50 sec =  324.0437 Mbps     0 retrans     13 KB-cwnd
[2024-11-07T18:00:27.761057-0500]    19.0000 MB /   0.50 sec =  318.7410 Mbps     0 retrans     13 KB-cwnd
[2024-11-07T18:00:28.261029-0500]    21.7500 MB /   0.50 sec =  364.9161 Mbps     0 retrans     16 KB-cwnd
[2024-11-07T18:00:28.761166-0500]    23.3750 MB /   0.50 sec =  392.1345 Mbps     0 retrans     26 KB-cwnd
[2024-11-07T18:00:29.261125-0500]    21.1875 MB /   0.50 sec =  355.4538 Mbps     0 retrans     26 KB-cwnd
[2024-11-07T18:00:29.761159-0500]    29.1875 MB /   0.50 sec =  489.6977 Mbps     0 retrans     26 KB-cwnd
[2024-11-07T18:00:30.261160-0500]    27.6250 MB /   0.50 sec =  463.4882 Mbps     0 retrans     32 KB-cwnd
[2024-11-07T18:00:30.761135-0500]    35.6250 MB /   0.50 sec =  597.6788 Mbps     0 retrans     36 KB-cwnd
[2024-11-07T18:00:31.261181-0500]    33.8750 MB /   0.50 sec =  568.3225 Mbps     0 retrans     45 KB-cwnd
[2024-11-07T18:00:31.761197-0500]    35.0625 MB /   0.50 sec =  588.2323 Mbps     0 retrans     45 KB-cwnd
[2024-11-07T18:00:32.261187-0500]    36.3750 MB /   0.50 sec =  610.2200 Mbps     0 retrans     48 KB-cwnd
[2024-11-07T18:00:32.761210-0500]    10.8125 MB /   0.50 sec =  181.4385 Mbps     0 retrans     52 KB-cwnd
[2024-11-07T18:00:33.261046-0500]    34.1875 MB /   0.50 sec =  573.5539 Mbps     0 retrans     76 KB-cwnd
[2024-11-07T18:00:33.761368-0500]    43.8750 MB /   0.50 sec =  735.9340 Mbps     0 retrans   4496 KB-cwnd
[2024-11-07T18:00:34.261158-0500]    40.0625 MB /   0.50 sec =  672.2502 Mbps     0 retrans   4496 KB-cwnd
[2024-11-07T18:00:34.761050-0500]    44.2500 MB /   0.50 sec =  742.4230 Mbps     0 retrans   4496 KB-cwnd
[2024-11-07T18:00:35.261126-0500]    46.3750 MB /   0.50 sec =  778.0403 Mbps     0 retrans   7729 KB-cwnd
[2024-11-07T18:00:35.761182-0500]    25.5000 MB /   0.50 sec =  427.8028 Mbps     0 retrans   7729 KB-cwnd
[2024-11-07T18:00:36.260968-0500]    46.9375 MB /   0.50 sec =  787.5751 Mbps     0 retrans   7729 KB-cwnd
[2024-11-07T18:00:36.761158-0500]    47.1250 MB /   0.50 sec =  790.5567 Mbps     0 retrans   6850 KB-cwnd
[2024-11-07T18:00:37.261129-0500]    50.9375 MB /   0.50 sec =  854.4954 Mbps     0 retrans   8363 KB-cwnd
[2024-11-07T18:00:37.761149-0500]    55.1250 MB /   0.50 sec =  924.9310 Mbps     0 retrans  11446 KB-cwnd
[2024-11-07T18:00:38.261130-0500]    59.6250 MB /   0.50 sec = 1000.3795 Mbps     0 retrans  11448 KB-cwnd
[2024-11-07T18:00:38.761283-0500]    59.6875 MB /   0.50 sec = 1001.1138 Mbps     0 retrans   8436 KB-cwnd
[2024-11-07T18:00:39.260938-0500]    59.6875 MB /   0.50 sec = 1001.7627 Mbps     0 retrans   9709 KB-cwnd
[2024-11-07T18:00:39.761123-0500]    58.0625 MB /   0.50 sec =  974.0102 Mbps     0 retrans   9943 KB-cwnd
[2024-11-07T18:00:40.261133-0500]    66.5625 MB /   0.50 sec = 1116.7424 Mbps     0 retrans   9564 KB-cwnd
[2024-11-07T18:00:40.761196-0500]    54.3750 MB /   0.50 sec =  912.2356 Mbps     0 retrans   9564 KB-cwnd
[2024-11-07T18:00:41.261056-0500]    60.0000 MB /   0.50 sec = 1006.6773 Mbps     0 retrans  12867 KB-cwnd
[2024-11-07T18:00:41.761158-0500]    59.5000 MB /   0.50 sec =  998.2364 Mbps     0 retrans  13389 KB-cwnd
[2024-11-07T18:00:42.261215-0500]    67.8125 MB /   0.50 sec = 1137.6481 Mbps     0 retrans  12276 KB-cwnd
[2024-11-07T18:00:42.761059-0500]    60.7500 MB /   0.50 sec = 1019.2485 Mbps     2 retrans  12091 KB-cwnd
[2024-11-07T18:00:43.261128-0500]    62.1875 MB /   0.50 sec = 1043.3498 Mbps     0 retrans  12306 KB-cwnd
[2024-11-07T18:00:43.761371-0500]    61.6250 MB /   0.50 sec = 1033.8815 Mbps     0 retrans  12306 KB-cwnd
[2024-11-07T18:00:44.261232-0500]    61.1875 MB /   0.50 sec = 1026.4409 Mbps     0 retrans  11655 KB-cwnd
[2024-11-07T18:00:44.761142-0500]    53.2500 MB /   0.50 sec =  893.5279 Mbps     0 retrans  11026 KB-cwnd
[2024-11-07T18:00:45.261164-0500]    57.4375 MB /   0.50 sec =  963.5893 Mbps     0 retrans  11736 KB-cwnd
[2024-11-07T18:00:45.760932-0500]    21.7500 MB /   0.50 sec =  364.9475 Mbps     0 retrans  11736 KB-cwnd
[2024-11-07T18:00:46.261205-0500]    43.4375 MB /   0.50 sec =  728.6671 Mbps     0 retrans  11736 KB-cwnd
[2024-11-07T18:00:46.761010-0500]    33.9375 MB /   0.50 sec =  569.4212 Mbps     0 retrans  12349 KB-cwnd
[2024-11-07T18:00:47.261346-0500]    36.0625 MB /   0.50 sec =  604.7284 Mbps     0 retrans  12349 KB-cwnd
[2024-11-07T18:00:47.761224-0500]    49.2500 MB /   0.50 sec =  826.5374 Mbps     0 retrans  13983 KB-cwnd
[2024-11-07T18:00:48.261032-0500]    43.6250 MB /   0.50 sec =  732.0378 Mbps     0 retrans  12891 KB-cwnd
[2024-11-07T18:00:48.761169-0500]    42.0625 MB /   0.50 sec =  705.7044 Mbps     0 retrans  12891 KB-cwnd
[2024-11-07T18:00:49.261211-0500]    38.0000 MB /   0.50 sec =  637.4972 Mbps     0 retrans  11803 KB-cwnd
[2024-11-07T18:00:49.761201-0500]    35.5000 MB /   0.50 sec =  595.5721 Mbps     0 retrans  12757 KB-cwnd
[2024-11-07T18:00:50.261048-0500]    35.5625 MB /   0.50 sec =  596.6791 Mbps     0 retrans  11368 KB-cwnd
[2024-11-07T18:00:50.761059-0500]    29.1875 MB /   0.50 sec =  489.6693 Mbps     0 retrans  11368 KB-cwnd
[2024-11-07T18:00:51.261100-0500]    34.3750 MB /   0.50 sec =  576.6949 Mbps     0 retrans  10975 KB-cwnd
[2024-11-07T18:00:51.761132-0500]    32.6875 MB /   0.50 sec =  548.4524 Mbps     0 retrans  10975 KB-cwnd
[2024-11-07T18:00:52.261038-0500]    21.1250 MB /   0.50 sec =  354.4003 Mbps     0 retrans   6716 KB-cwnd
[2024-11-07T18:00:52.761121-0500]    11.2500 MB /   0.50 sec =  188.7346 Mbps     0 retrans   6716 KB-cwnd
[2024-11-07T18:00:53.260965-0500]     9.0625 MB /   0.50 sec =  152.0663 Mbps     0 retrans   9040 KB-cwnd
[2024-11-07T18:00:53.761025-0500]    22.5625 MB /   0.50 sec =  378.5193 Mbps     0 retrans   9035 KB-cwnd
[2024-11-07T18:00:54.261058-0500]    28.6250 MB /   0.50 sec =  480.2219 Mbps     0 retrans   9038 KB-cwnd
[2024-11-07T18:00:54.761139-0500]    27.3750 MB /   0.50 sec =  459.2735 Mbps     0 retrans   5444 KB-cwnd
[2024-11-07T18:00:55.261051-0500]    29.5625 MB /   0.50 sec =  495.9943 Mbps     0 retrans   5444 KB-cwnd
[2024-11-07T18:00:55.761029-0500]    26.0000 MB /   0.50 sec =  436.2198 Mbps     0 retrans   5444 KB-cwnd
[2024-11-07T18:00:56.261043-0500]    23.8750 MB /   0.50 sec =  400.5488 Mbps     0 retrans   8677 KB-cwnd
[2024-11-07T18:00:56.761028-0500]    24.5000 MB /   0.50 sec =  411.0426 Mbps     0 retrans   8677 KB-cwnd
[2024-11-07T18:00:57.261028-0500]    22.2500 MB /   0.50 sec =  373.2893 Mbps     0 retrans   8677 KB-cwnd
[2024-11-07T18:00:57.761154-0500]    22.6250 MB /   0.50 sec =  379.5663 Mbps     0 retrans   7215 KB-cwnd
[2024-11-07T18:00:58.261029-0500]    24.7500 MB /   0.50 sec =  415.2544 Mbps     0 retrans   7218 KB-cwnd
[2024-11-07T18:00:58.761291-0500]    24.7500 MB /   0.50 sec =  415.2378 Mbps     0 retrans   7172 KB-cwnd
[2024-11-07T18:00:59.261146-0500]    25.5000 MB /   0.50 sec =  427.8070 Mbps     0 retrans   5138 KB-cwnd
[2024-11-07T18:00:59.761143-0500]    23.7500 MB /   0.50 sec =  398.4692 Mbps     0 retrans   5138 KB-cwnd
[2024-11-07T18:01:00.261039-0500]    27.5625 MB /   0.50 sec =  462.4257 Mbps     0 retrans   5138 KB-cwnd
[2024-11-07T18:01:00.761023-0500]    23.8125 MB /   0.50 sec =  399.5115 Mbps     0 retrans   4246 KB-cwnd
[2024-11-07T18:01:01.261030-0500]    23.2500 MB /   0.50 sec =  390.0664 Mbps     0 retrans   4246 KB-cwnd
[2024-11-07T18:01:01.761056-0500]    23.4375 MB /   0.50 sec =  393.2089 Mbps     0 retrans   4246 KB-cwnd
[2024-11-07T18:01:02.260933-0500]    22.0625 MB /   0.50 sec =  370.1792 Mbps     0 retrans   7288 KB-cwnd
[2024-11-07T18:01:02.761057-0500]    25.6875 MB /   0.50 sec =  430.9337 Mbps     0 retrans   7288 KB-cwnd
[2024-11-07T18:01:03.261031-0500]    23.1875 MB /   0.50 sec =  389.0248 Mbps     0 retrans   7288 KB-cwnd
[2024-11-07T18:01:03.761023-0500]    23.3125 MB /   0.50 sec =  391.1220 Mbps     0 retrans   6936 KB-cwnd
[2024-11-07T18:01:04.261152-0500]    23.3750 MB /   0.50 sec =  392.1462 Mbps     0 retrans   4676 KB-cwnd
[2024-11-07T18:01:04.761058-0500]    19.8750 MB /   0.50 sec =  333.4478 Mbps     0 retrans   4676 KB-cwnd
[2024-11-07T18:01:05.261063-0500]    18.5000 MB /   0.50 sec =  310.3897 Mbps     0 retrans   6398 KB-cwnd
[2024-11-07T18:01:05.761015-0500]    15.0625 MB /   0.50 sec =  252.7073 Mbps     0 retrans   6444 KB-cwnd
[2024-11-07T18:01:06.261020-0500]    18.6250 MB /   0.50 sec =  312.4594 Mbps     0 retrans   6509 KB-cwnd
[2024-11-07T18:01:06.761249-0500]    28.1875 MB /   0.50 sec =  472.9220 Mbps     0 retrans   6509 KB-cwnd
[2024-11-07T18:01:07.261045-0500]    31.0625 MB /   0.50 sec =  521.1506 Mbps     0 retrans   5641 KB-cwnd
[2024-11-07T18:01:07.760976-0500]    36.3125 MB /   0.50 sec =  609.2275 Mbps     0 retrans   5641 KB-cwnd
