Start time: 1731015139035
[2024-11-07T16:32:19.284] - client - INFO - Connected to 54.197.223.49:65432
[2024-11-07T16:32:19.284] - client - INFO - PING 54.197.223.49 26(66) bytes of data.
[2024-11-07T16:32:19.354] - client - INFO - 46 bytes from 54.197.223.49: time=69.46 ms
[2024-11-07T16:32:19.644] - client - INFO - 46 bytes from 54.197.223.49: time=88.72 ms
[2024-11-07T16:32:19.928] - client - INFO - 46 bytes from 54.197.223.49: time=83.15 ms
[2024-11-07T16:32:20.202] - client - INFO - 46 bytes from 54.197.223.49: time=72.59 ms
[2024-11-07T16:32:20.483] - client - INFO - 46 bytes from 54.197.223.49: time=79.09 ms
[2024-11-07T16:32:20.768] - client - INFO - 46 bytes from 54.197.223.49: time=84.42 ms
[2024-11-07T16:32:21.032] - client - INFO - 46 bytes from 54.197.223.49: time=63.57 ms
[2024-11-07T16:32:21.303] - client - INFO - 46 bytes from 54.197.223.49: time=70.12 ms
[2024-11-07T16:32:21.582] - client - INFO - 46 bytes from 54.197.223.49: time=77.80 ms
[2024-11-07T16:32:21.863] - client - INFO - 46 bytes from 54.197.223.49: time=79.44 ms
[2024-11-07T16:32:22.144] - client - INFO - 46 bytes from 54.197.223.49: time=79.27 ms
[2024-11-07T16:32:22.424] - client - INFO - 46 bytes from 54.197.223.49: time=78.69 ms
[2024-11-07T16:32:22.702] - client - INFO - 46 bytes from 54.197.223.49: time=77.83 ms
[2024-11-07T16:32:22.982] - client - INFO - 46 bytes from 54.197.223.49: time=79.14 ms
[2024-11-07T16:32:23.262] - client - INFO - 46 bytes from 54.197.223.49: time=79.33 ms
[2024-11-07T16:32:23.543] - client - INFO - 46 bytes from 54.197.223.49: time=80.20 ms
[2024-11-07T16:32:23.824] - client - INFO - 46 bytes from 54.197.223.49: time=78.48 ms
[2024-11-07T16:32:24.104] - client - INFO - 46 bytes from 54.197.223.49: time=77.84 ms
[2024-11-07T16:32:24.383] - client - INFO - 46 bytes from 54.197.223.49: time=78.12 ms
[2024-11-07T16:32:24.663] - client - INFO - 46 bytes from 54.197.223.49: time=79.06 ms
[2024-11-07T16:32:24.933] - client - INFO - 46 bytes from 54.197.223.49: time=69.21 ms
[2024-11-07T16:32:25.202] - client - INFO - 46 bytes from 54.197.223.49: time=68.08 ms
[2024-11-07T16:32:25.484] - client - INFO - 46 bytes from 54.197.223.49: time=81.24 ms
[2024-11-07T16:32:25.764] - client - INFO - 46 bytes from 54.197.223.49: time=78.58 ms
[2024-11-07T16:32:26.043] - client - INFO - 46 bytes from 54.197.223.49: time=78.51 ms
[2024-11-07T16:32:26.323] - client - INFO - 46 bytes from 54.197.223.49: time=78.99 ms
[2024-11-07T16:32:26.604] - client - INFO - 46 bytes from 54.197.223.49: time=78.31 ms
[2024-11-07T16:32:26.884] - client - INFO - 46 bytes from 54.197.223.49: time=78.89 ms
[2024-11-07T16:32:27.163] - client - INFO - 46 bytes from 54.197.223.49: time=78.48 ms
[2024-11-07T16:32:27.444] - client - INFO - 46 bytes from 54.197.223.49: time=79.13 ms
[2024-11-07T16:32:27.723] - client - INFO - 46 bytes from 54.197.223.49: time=78.17 ms
[2024-11-07T16:32:27.993] - client - INFO - 46 bytes from 54.197.223.49: time=68.78 ms
[2024-11-07T16:32:28.263] - client - INFO - 46 bytes from 54.197.223.49: time=69.32 ms
[2024-11-07T16:32:28.543] - client - INFO - 46 bytes from 54.197.223.49: time=78.10 ms
[2024-11-07T16:32:28.823] - client - INFO - 46 bytes from 54.197.223.49: time=78.99 ms
[2024-11-07T16:32:29.103] - client - INFO - 46 bytes from 54.197.223.49: time=77.42 ms
[2024-11-07T16:32:29.383] - client - INFO - 46 bytes from 54.197.223.49: time=78.72 ms
[2024-11-07T16:32:29.664] - client - INFO - 46 bytes from 54.197.223.49: time=80.10 ms
[2024-11-07T16:32:29.943] - client - INFO - 46 bytes from 54.197.223.49: time=77.07 ms
[2024-11-07T16:32:30.224] - client - INFO - 46 bytes from 54.197.223.49: time=79.19 ms
