Start time: 1730830996355
[2024-11-05T12:23:17.256568-0600] nuttcp-t: v8.1.4: socket
[2024-11-05T12:23:17.257294-0600] nuttcp-t: buflen=65536, nstream=1, port=5103 tcp -> 54.197.223.49
[2024-11-05T12:23:17.257372-0600] nuttcp-t: time limit = 120.00 seconds
[2024-11-05T12:23:17.257415-0600] nuttcp-t: connect to 54.197.223.49 with mss=1448, RTT=52.358 ms af=inet
[2024-11-05T12:23:17.257575-0600] nuttcp-t: send window size = 1048576, receive window size = 1048576
[2024-11-05T12:23:17.257618-0600] nuttcp-t: available send window = 786432, available receive window = 786432
[2024-11-05T12:23:17.257655-0600] nuttcp-t: initial congestion window = 14 KB (10 packets)
[2024-11-05T12:23:17.257696-0600] nuttcp-r: v8.1.4: socket
[2024-11-05T12:23:17.257732-0600] nuttcp-r: buflen=65536, nstream=1, port=5103 tcp
[2024-11-05T12:23:17.257769-0600] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-05T12:23:17.257803-0600] nuttcp-r: accept from 98.97.11.139 with af=inet
[2024-11-05T12:23:17.257839-0600] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-05T12:23:17.257873-0600] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-05T12:23:17.258037-0600]     0.3125 MB /   0.50 sec =    5.2428 Mbps     8 retrans    219 KB-cwnd
[2024-11-05T12:23:17.849227-0600]     1.0625 MB /   0.50 sec =   17.8250 Mbps    20 retrans     87 KB-cwnd
[2024-11-05T12:23:18.387447-0600]     0.6875 MB /   0.50 sec =   11.5347 Mbps     3 retrans     55 KB-cwnd
[2024-11-05T12:23:19.090125-0600]     0.4375 MB /   0.50 sec =    7.3400 Mbps     1 retrans     48 KB-cwnd
[2024-11-05T12:23:19.852971-0600]     0.3750 MB /   0.50 sec =    6.2914 Mbps     0 retrans     53 KB-cwnd
[2024-11-05T12:23:19.853255-0600]     0.3750 MB /   0.50 sec =    6.2915 Mbps     0 retrans     53 KB-cwnd
[2024-11-05T12:23:20.535882-0600]     0.4375 MB /   0.50 sec =    7.3172 Mbps     0 retrans     67 KB-cwnd
[2024-11-05T12:23:21.041073-0600]     0.3750 MB /   0.50 sec =    6.3111 Mbps     6 retrans     52 KB-cwnd
[2024-11-05T12:23:21.698695-0600]     0.5625 MB /   0.50 sec =    9.4372 Mbps     0 retrans     57 KB-cwnd
[2024-11-05T12:23:22.392804-0600]     0.4375 MB /   0.50 sec =    7.3383 Mbps     0 retrans     63 KB-cwnd
[2024-11-05T12:23:22.393150-0600]     0.3750 MB /   0.50 sec =    6.2929 Mbps     0 retrans     63 KB-cwnd
[2024-11-05T12:23:22.900613-0600]     0.5000 MB /   0.50 sec =    8.3886 Mbps     3 retrans     73 KB-cwnd
[2024-11-05T12:23:23.370713-0600]     0.6250 MB /   0.50 sec =   10.4859 Mbps     1 retrans     70 KB-cwnd
[2024-11-05T12:23:23.939644-0600]     0.5000 MB /   0.50 sec =    8.3884 Mbps     1 retrans     59 KB-cwnd
[2024-11-05T12:23:24.600872-0600]     0.4375 MB /   0.50 sec =    7.3401 Mbps     1 retrans     52 KB-cwnd
[2024-11-05T12:23:25.305550-0600]     0.4375 MB /   0.50 sec =    7.3403 Mbps     0 retrans     57 KB-cwnd
[2024-11-05T12:23:25.306202-0600]     0.3750 MB /   0.50 sec =    6.2914 Mbps     0 retrans     57 KB-cwnd
[2024-11-05T12:23:26.018142-0600]     0.3750 MB /   0.50 sec =    6.2913 Mbps     3 retrans     52 KB-cwnd
[2024-11-05T12:23:26.682310-0600]     0.4375 MB /   0.50 sec =    7.3400 Mbps     0 retrans     57 KB-cwnd
[2024-11-05T12:23:27.426201-0600]     0.4375 MB /   0.50 sec =    7.3401 Mbps     0 retrans     67 KB-cwnd
[2024-11-05T12:23:27.426658-0600]     0.2500 MB /   0.50 sec =    4.1941 Mbps     0 retrans     67 KB-cwnd
[2024-11-05T12:23:27.944289-0600]     0.6250 MB /   0.50 sec =   10.4862 Mbps     3 retrans     46 KB-cwnd
[2024-11-05T12:23:28.678588-0600]     0.4375 MB /   0.50 sec =    7.3400 Mbps     1 retrans     41 KB-cwnd
[2024-11-05T12:23:29.533512-0600]     0.3750 MB /   0.50 sec =    6.2915 Mbps     1 retrans     38 KB-cwnd
[2024-11-05T12:23:29.534518-0600]     0.3750 MB /   0.50 sec =    6.2915 Mbps     0 retrans     38 KB-cwnd
[2024-11-05T12:23:30.172722-0600]     0.3125 MB /   0.50 sec =    5.2429 Mbps     1 retrans     90 KB-cwnd
[2024-11-05T12:23:30.507692-0600]     0.5625 MB /   0.50 sec =    9.4371 Mbps     2 retrans     79 KB-cwnd
[2024-11-05T12:23:30.922899-0600]     0.7500 MB /   0.50 sec =   12.5828 Mbps     1 retrans     66 KB-cwnd
[2024-11-05T12:23:31.397412-0600]     0.6875 MB /   0.50 sec =   11.5345 Mbps     1 retrans     56 KB-cwnd
[2024-11-05T12:23:31.931097-0600]     0.5000 MB /   0.50 sec =    8.3885 Mbps     2 retrans     48 KB-cwnd
[2024-11-05T12:23:32.548936-0600]     0.5000 MB /   0.50 sec =    8.3889 Mbps     0 retrans     53 KB-cwnd
[2024-11-05T12:23:33.108559-0600]     0.5000 MB /   0.50 sec =    8.3884 Mbps     1 retrans     50 KB-cwnd
[2024-11-05T12:23:33.690375-0600]     0.5000 MB /   0.50 sec =    8.3888 Mbps     0 retrans     57 KB-cwnd
[2024-11-05T12:23:34.198890-0600]     0.4375 MB /   0.50 sec =    7.3363 Mbps     0 retrans     62 KB-cwnd
[2024-11-05T12:23:34.695042-0600]     0.5625 MB /   0.50 sec =    9.4416 Mbps     1 retrans     56 KB-cwnd
[2024-11-05T12:23:35.194395-0600]     0.5625 MB /   0.50 sec =    9.4375 Mbps     1 retrans     48 KB-cwnd
[2024-11-05T12:23:35.788414-0600]     0.5625 MB /   0.50 sec =    9.4369 Mbps     0 retrans     55 KB-cwnd
[2024-11-05T12:23:35.788594-0600]     0.4375 MB /   0.50 sec =    7.3402 Mbps     0 retrans     55 KB-cwnd
[2024-11-05T12:23:36.333776-0600]     0.5000 MB /   0.50 sec =    8.3883 Mbps     0 retrans     74 KB-cwnd
[2024-11-05T12:23:36.745505-0600]     0.6875 MB /   0.50 sec =   11.5347 Mbps     1 retrans     76 KB-cwnd
[2024-11-05T12:23:37.272617-0600]     0.5625 MB /   0.50 sec =    9.4372 Mbps     2 retrans     49 KB-cwnd
[2024-11-05T12:23:37.832755-0600]     0.4375 MB /   0.50 sec =    7.3403 Mbps     0 retrans     55 KB-cwnd
[2024-11-05T12:23:38.468447-0600]     0.5000 MB /   0.50 sec =    8.3883 Mbps     1 retrans     49 KB-cwnd
[2024-11-05T12:23:39.200899-0600]     0.4375 MB /   0.50 sec =    7.3398 Mbps     0 retrans     56 KB-cwnd
[2024-11-05T12:23:39.886976-0600]     0.3750 MB /   0.50 sec =    6.2918 Mbps     0 retrans     62 KB-cwnd
[2024-11-05T12:23:39.887144-0600]     0.3750 MB /   0.50 sec =    6.2913 Mbps     0 retrans     62 KB-cwnd
[2024-11-05T12:23:40.531374-0600]     0.4375 MB /   0.50 sec =    7.3399 Mbps     1 retrans     72 KB-cwnd
[2024-11-05T12:23:41.175397-0600]     0.5000 MB /   0.50 sec =    8.3888 Mbps     3 retrans     60 KB-cwnd
[2024-11-05T12:23:41.871264-0600]     0.3750 MB /   0.50 sec =    6.2914 Mbps     1 retrans     52 KB-cwnd
[2024-11-05T12:23:41.871484-0600]     0.3750 MB /   0.50 sec =    6.2913 Mbps     0 retrans     52 KB-cwnd
[2024-11-05T12:23:42.809858-0600]     0.2500 MB /   0.50 sec =    4.1944 Mbps     1 retrans     46 KB-cwnd
[2024-11-05T12:23:42.810428-0600]     0.3750 MB /   0.50 sec =    6.2916 Mbps     0 retrans     46 KB-cwnd
[2024-11-05T12:23:43.610203-0600]     0.3750 MB /   0.50 sec =    6.2915 Mbps     2 retrans     33 KB-cwnd
[2024-11-05T12:23:44.716517-0600]     0.3125 MB /   0.50 sec =    5.2428 Mbps     3 retrans     33 KB-cwnd
[2024-11-05T12:23:44.716913-0600]     0.1875 MB /   0.50 sec =    3.1456 Mbps     0 retrans     33 KB-cwnd
[2024-11-05T12:23:46.053458-0600]     0.3125 MB /   0.50 sec =    5.2431 Mbps     3 retrans     38 KB-cwnd
[2024-11-05T12:23:46.054075-0600]     0.1875 MB /   0.50 sec =    3.1457 Mbps     0 retrans     38 KB-cwnd
[2024-11-05T12:23:46.054229-0600]     0.2500 MB /   0.50 sec =    4.1942 Mbps     0 retrans     38 KB-cwnd
[2024-11-05T12:23:47.136511-0600]     0.1875 MB /   0.50 sec =    3.1457 Mbps     3 retrans     74 KB-cwnd
[2024-11-05T12:23:47.137058-0600]     0.2500 MB /   0.50 sec =    4.1774 Mbps     0 retrans     74 KB-cwnd
[2024-11-05T12:23:47.949316-0600]     0.3125 MB /   0.50 sec =    5.2643 Mbps     7 retrans     50 KB-cwnd
[2024-11-05T12:23:47.949644-0600]     0.3125 MB /   0.50 sec =    5.2428 Mbps     0 retrans     50 KB-cwnd
[2024-11-05T12:23:48.878177-0600]     0.3125 MB /   0.50 sec =    5.2429 Mbps     4 retrans     29 KB-cwnd
[2024-11-05T12:23:48.878630-0600]     0.3125 MB /   0.50 sec =    5.2429 Mbps     0 retrans     29 KB-cwnd
[2024-11-05T12:23:49.678957-0600]     0.2500 MB /   0.50 sec =    4.1933 Mbps     2 retrans     76 KB-cwnd
[2024-11-05T12:23:50.067634-0600]     0.5625 MB /   0.50 sec =    9.4394 Mbps     0 retrans     79 KB-cwnd
[2024-11-05T12:23:50.567194-0600]     0.6250 MB /   0.50 sec =   10.4858 Mbps     2 retrans     65 KB-cwnd
[2024-11-05T12:23:51.027735-0600]     0.6250 MB /   0.50 sec =   10.4846 Mbps     0 retrans     70 KB-cwnd
[2024-11-05T12:23:51.501909-0600]     0.6250 MB /   0.50 sec =   10.4867 Mbps     1 retrans     63 KB-cwnd
[2024-11-05T12:23:52.069194-0600]     0.5625 MB /   0.50 sec =    9.4370 Mbps     1 retrans     52 KB-cwnd
[2024-11-05T12:23:52.739657-0600]     0.4375 MB /   0.50 sec =    7.3404 Mbps     3 retrans     45 KB-cwnd
[2024-11-05T12:23:52.739919-0600]     0.3750 MB /   0.50 sec =    6.2915 Mbps     0 retrans     45 KB-cwnd
[2024-11-05T12:23:53.460431-0600]     0.3750 MB /   0.50 sec =    6.2913 Mbps     2 retrans     42 KB-cwnd
[2024-11-05T12:23:54.320072-0600]     0.3125 MB /   0.50 sec =    5.2428 Mbps     1 retrans     39 KB-cwnd
[2024-11-05T12:23:54.320572-0600]     0.3750 MB /   0.50 sec =    6.2914 Mbps     0 retrans     39 KB-cwnd
[2024-11-05T12:23:55.097119-0600]     0.3750 MB /   0.50 sec =    6.2917 Mbps     2 retrans     45 KB-cwnd
[2024-11-05T12:23:55.784602-0600]     0.3750 MB /   0.50 sec =    6.2915 Mbps     0 retrans     50 KB-cwnd
