Start time: 1730913564217
[2024-11-06T11:19:24.459] - client - INFO - Connected to 54.197.223.49:65432
[2024-11-06T11:19:24.459] - client - INFO - PING 54.197.223.49 26(66) bytes of data.
[2024-11-06T11:19:24.528] - client - INFO - 46 bytes from 54.197.223.49: time=69.45 ms
[2024-11-06T11:19:24.814] - client - INFO - 46 bytes from 54.197.223.49: time=85.07 ms
[2024-11-06T11:19:25.084] - client - INFO - 46 bytes from 54.197.223.49: time=69.27 ms
[2024-11-06T11:19:25.366] - client - INFO - 46 bytes from 54.197.223.49: time=81.74 ms
[2024-11-06T11:19:25.652] - client - INFO - 46 bytes from 54.197.223.49: time=84.78 ms
[2024-11-06T11:19:25.927] - client - INFO - 46 bytes from 54.197.223.49: time=74.59 ms
[2024-11-06T11:19:26.213] - client - INFO - 46 bytes from 54.197.223.49: time=84.77 ms
[2024-11-06T11:19:26.498] - client - INFO - 46 bytes from 54.197.223.49: time=84.28 ms
[2024-11-06T11:19:26.813] - client - INFO - 46 bytes from 54.197.223.49: time=114.42 ms
[2024-11-06T11:19:27.098] - client - INFO - 46 bytes from 54.197.223.49: time=83.83 ms
[2024-11-06T11:19:27.384] - client - INFO - 46 bytes from 54.197.223.49: time=85.18 ms
[2024-11-06T11:19:27.673] - client - INFO - 46 bytes from 54.197.223.49: time=88.74 ms
[2024-11-06T11:19:27.962] - client - INFO - 46 bytes from 54.197.223.49: time=88.20 ms
[2024-11-06T11:19:28.251] - client - INFO - 46 bytes from 54.197.223.49: time=87.60 ms
[2024-11-06T11:19:28.538] - client - INFO - 46 bytes from 54.197.223.49: time=86.38 ms
[2024-11-06T11:19:28.816] - client - INFO - 46 bytes from 54.197.223.49: time=77.95 ms
[2024-11-06T11:19:29.097] - client - INFO - 46 bytes from 54.197.223.49: time=80.01 ms
[2024-11-06T11:19:29.384] - client - INFO - 46 bytes from 54.197.223.49: time=85.71 ms
[2024-11-06T11:19:29.668] - client - INFO - 46 bytes from 54.197.223.49: time=83.40 ms
[2024-11-06T11:19:29.958] - client - INFO - 46 bytes from 54.197.223.49: time=89.57 ms
[2024-11-06T11:19:30.234] - client - INFO - 46 bytes from 54.197.223.49: time=74.87 ms
[2024-11-06T11:19:30.513] - client - INFO - 46 bytes from 54.197.223.49: time=78.78 ms
[2024-11-06T11:19:30.797] - client - INFO - 46 bytes from 54.197.223.49: time=83.52 ms
[2024-11-06T11:19:31.082] - client - INFO - 46 bytes from 54.197.223.49: time=84.30 ms
[2024-11-06T11:19:31.358] - client - INFO - 46 bytes from 54.197.223.49: time=75.03 ms
[2024-11-06T11:19:31.644] - client - INFO - 46 bytes from 54.197.223.49: time=84.53 ms
[2024-11-06T11:19:31.928] - client - INFO - 46 bytes from 54.197.223.49: time=83.27 ms
[2024-11-06T11:19:32.214] - client - INFO - 46 bytes from 54.197.223.49: time=85.58 ms
[2024-11-06T11:19:32.498] - client - INFO - 46 bytes from 54.197.223.49: time=83.47 ms
[2024-11-06T11:19:32.776] - client - INFO - 46 bytes from 54.197.223.49: time=77.44 ms
[2024-11-06T11:19:33.054] - client - INFO - 46 bytes from 54.197.223.49: time=76.87 ms
[2024-11-06T11:19:33.328] - client - INFO - 46 bytes from 54.197.223.49: time=73.93 ms
[2024-11-06T11:19:33.599] - client - INFO - 46 bytes from 54.197.223.49: time=69.42 ms
[2024-11-06T11:19:33.888] - client - INFO - 46 bytes from 54.197.223.49: time=88.91 ms
[2024-11-06T11:19:34.174] - client - INFO - 46 bytes from 54.197.223.49: time=85.03 ms
[2024-11-06T11:19:34.459] - client - INFO - 46 bytes from 54.197.223.49: time=85.08 ms
[2024-11-06T11:19:34.740] - client - INFO - 46 bytes from 54.197.223.49: time=80.56 ms
[2024-11-06T11:19:35.025] - client - INFO - 46 bytes from 54.197.223.49: time=84.29 ms
[2024-11-06T11:19:35.307] - client - INFO - 46 bytes from 54.197.223.49: time=82.03 ms
[2024-11-06T11:19:35.589] - client - INFO - 46 bytes from 54.197.223.49: time=80.85 ms
[2024-11-06T11:19:35.869] - client - INFO - 46 bytes from 54.197.223.49: time=79.63 ms
[2024-11-06T11:19:36.152] - client - INFO - 46 bytes from 54.197.223.49: time=82.41 ms
[2024-11-06T11:19:36.428] - client - INFO - 46 bytes from 54.197.223.49: time=75.88 ms
[2024-11-06T11:19:36.713] - client - INFO - 46 bytes from 54.197.223.49: time=84.32 ms
[2024-11-06T11:19:36.992] - client - INFO - 46 bytes from 54.197.223.49: time=78.08 ms
[2024-11-06T11:19:37.277] - client - INFO - 46 bytes from 54.197.223.49: time=84.71 ms
[2024-11-06T11:19:37.558] - client - INFO - 46 bytes from 54.197.223.49: time=80.41 ms
[2024-11-06T11:19:37.847] - client - INFO - 46 bytes from 54.197.223.49: time=88.34 ms
[2024-11-06T11:19:38.135] - client - INFO - 46 bytes from 54.197.223.49: time=87.52 ms
[2024-11-06T11:19:38.418] - client - INFO - 46 bytes from 54.197.223.49: time=82.79 ms
[2024-11-06T11:19:38.702] - client - INFO - 46 bytes from 54.197.223.49: time=82.48 ms
[2024-11-06T11:19:38.981] - client - INFO - 46 bytes from 54.197.223.49: time=78.60 ms
[2024-11-06T11:19:39.266] - client - INFO - 46 bytes from 54.197.223.49: time=83.79 ms
[2024-11-06T11:19:39.549] - client - INFO - 46 bytes from 54.197.223.49: time=82.85 ms
[2024-11-06T11:19:39.832] - client - INFO - 46 bytes from 54.197.223.49: time=82.16 ms
[2024-11-06T11:19:40.117] - client - INFO - 46 bytes from 54.197.223.49: time=84.61 ms
[2024-11-06T11:19:40.403] - client - INFO - 46 bytes from 54.197.223.49: time=84.78 ms
[2024-11-06T11:19:40.688] - client - INFO - 46 bytes from 54.197.223.49: time=83.99 ms
[2024-11-06T11:19:40.963] - client - INFO - 46 bytes from 54.197.223.49: time=73.99 ms
[2024-11-06T11:19:41.249] - client - INFO - 46 bytes from 54.197.223.49: time=85.52 ms
[2024-11-06T11:19:41.560] - client - INFO - 46 bytes from 54.197.223.49: time=110.64 ms
[2024-11-06T11:19:41.855] - client - INFO - 46 bytes from 54.197.223.49: time=93.94 ms
[2024-11-06T11:19:42.155] - client - INFO - 46 bytes from 54.197.223.49: time=99.78 ms
[2024-11-06T11:19:42.428] - client - INFO - 46 bytes from 54.197.223.49: time=72.59 ms
[2024-11-06T11:19:42.710] - client - INFO - 46 bytes from 54.197.223.49: time=80.29 ms
[2024-11-06T11:19:42.992] - client - INFO - 46 bytes from 54.197.223.49: time=81.93 ms
[2024-11-06T11:19:43.272] - client - INFO - 46 bytes from 54.197.223.49: time=79.17 ms
[2024-11-06T11:19:43.566] - client - INFO - 46 bytes from 54.197.223.49: time=92.72 ms
