Start time: 1730593261508
[2024-11-02T18:21:02.630470-0600] nuttcp-t: v8.1.4: socket
[2024-11-02T18:21:02.630903-0600] nuttcp-t: buflen=65536, nstream=1, port=5103 tcp -> 54.176.53.206
[2024-11-02T18:21:02.630944-0600] nuttcp-t: time limit = 120.00 seconds
[2024-11-02T18:21:02.630970-0600] nuttcp-t: connect to 54.176.53.206 with mss=1448, RTT=45.570 ms af=inet
[2024-11-02T18:21:02.630995-0600] nuttcp-t: send window size = 1048576, receive window size = 1048576
[2024-11-02T18:21:02.631020-0600] nuttcp-t: available send window = 786432, available receive window = 786432
[2024-11-02T18:21:02.631045-0600] nuttcp-t: initial congestion window = 14 KB (10 packets)
[2024-11-02T18:21:02.631068-0600] nuttcp-r: v6.1.2: socket
[2024-11-02T18:21:02.631100-0600] nuttcp-r: buflen=65536, nstream=1, port=5103 tcp
[2024-11-02T18:21:02.631133-0600] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-02T18:21:02.631156-0600] nuttcp-r: accept from 129.222.102.15
[2024-11-02T18:21:02.631179-0600] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-02T18:21:02.631204-0600] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-02T18:21:02.631234-0600]     0.1875 MB /   0.50 sec =    3.1453 Mbps     9 retrans     48 KB-cwnd
[2024-11-02T18:21:03.405058-0600]     0.2500 MB /   0.50 sec =    4.1947 Mbps     7 retrans     21 KB-cwnd
[2024-11-02T18:21:04.346481-0600]     0.2500 MB /   0.50 sec =    4.1940 Mbps     4 retrans     16 KB-cwnd
[2024-11-02T18:21:04.346753-0600]     0.1875 MB /   0.50 sec =    3.1459 Mbps     0 retrans     16 KB-cwnd
[2024-11-02T18:21:06.003016-0600]     0.1875 MB /   0.50 sec =    3.1457 Mbps     4 retrans     15 KB-cwnd
[2024-11-02T18:21:06.003314-0600]     0.1250 MB /   0.50 sec =    2.0972 Mbps     0 retrans     15 KB-cwnd
[2024-11-02T18:21:06.003380-0600]     0.1250 MB /   0.50 sec =    2.0972 Mbps     0 retrans     15 KB-cwnd
[2024-11-02T18:21:06.003435-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     15 KB-cwnd
[2024-11-02T18:21:06.520810-0600]     0.2500 MB /   0.50 sec =    4.1942 Mbps     5 retrans     74 KB-cwnd
[2024-11-02T18:21:08.323525-0600]     0.6250 MB /   0.50 sec =   10.4859 Mbps    12 retrans     12 KB-cwnd
[2024-11-02T18:21:08.324054-0600]     0.1875 MB /   0.50 sec =    3.1457 Mbps     0 retrans     12 KB-cwnd
[2024-11-02T18:21:08.324171-0600]     0.0625 MB /   0.50 sec =    1.0485 Mbps     0 retrans     12 KB-cwnd
[2024-11-02T18:21:10.684345-0600]     0.1250 MB /   0.50 sec =    2.0972 Mbps     9 retrans      8 KB-cwnd
[2024-11-02T18:21:10.684785-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans      8 KB-cwnd
[2024-11-02T18:21:10.684896-0600]     0.0625 MB /   0.50 sec =    1.0485 Mbps     0 retrans      8 KB-cwnd
[2024-11-02T18:21:10.684984-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans      8 KB-cwnd
[2024-11-02T18:21:10.685066-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans      8 KB-cwnd
[2024-11-02T18:21:13.293049-0600]     0.1250 MB /   0.50 sec =    2.0971 Mbps     8 retrans     14 KB-cwnd
[2024-11-02T18:21:13.293553-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     14 KB-cwnd
[2024-11-02T18:21:13.293665-0600]     0.1250 MB /   0.50 sec =    2.0972 Mbps     0 retrans     14 KB-cwnd
[2024-11-02T18:21:13.293759-0600]     0.0625 MB /   0.50 sec =    1.0485 Mbps     0 retrans     14 KB-cwnd
[2024-11-02T18:21:13.293848-0600]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans     14 KB-cwnd
[2024-11-02T18:21:16.255868-0600]     0.1250 MB /   0.50 sec =    2.0972 Mbps    11 retrans      8 KB-cwnd
[2024-11-02T18:21:16.256373-0600]     0.0625 MB /   0.50 sec =    1.0485 Mbps     0 retrans      8 KB-cwnd
[2024-11-02T18:21:16.256516-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans      8 KB-cwnd
[2024-11-02T18:21:16.256642-0600]     0.0625 MB /   0.50 sec =    1.0485 Mbps     0 retrans      8 KB-cwnd
[2024-11-02T18:21:16.256756-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans      8 KB-cwnd
[2024-11-02T18:21:16.256867-0600]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans      8 KB-cwnd
[2024-11-02T18:21:17.833534-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     9 retrans     38 KB-cwnd
[2024-11-02T18:21:17.833733-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     38 KB-cwnd
[2024-11-02T18:21:17.833768-0600]     0.1250 MB /   0.50 sec =    2.0971 Mbps     0 retrans     38 KB-cwnd
[2024-11-02T18:21:18.857423-0600]     0.2500 MB /   0.50 sec =    4.1942 Mbps     6 retrans     18 KB-cwnd
[2024-11-02T18:21:18.858169-0600]     0.1875 MB /   0.50 sec =    3.1458 Mbps     0 retrans     18 KB-cwnd
[2024-11-02T18:21:20.134355-0600]     0.1250 MB /   0.50 sec =    2.0971 Mbps     5 retrans     16 KB-cwnd
[2024-11-02T18:21:20.134829-0600]     0.1875 MB /   0.50 sec =    3.1457 Mbps     0 retrans     16 KB-cwnd
[2024-11-02T18:21:20.134983-0600]     0.1250 MB /   0.50 sec =    2.0972 Mbps     0 retrans     16 KB-cwnd
