Start time: 1730996126586
[2024-11-07T11:15:27.671079-0500] nuttcp-t: v8.1.4: socket
[2024-11-07T11:15:27.671844-0500] nuttcp-t: buflen=65536, nstream=1, port=5103 tcp -> 54.197.223.49
[2024-11-07T11:15:27.671911-0500] nuttcp-t: time limit = 120.00 seconds
[2024-11-07T11:15:27.671949-0500] nuttcp-t: connect to 54.197.223.49 with mss=1448, RTT=124.480 ms af=inet
[2024-11-07T11:15:27.671982-0500] nuttcp-t: send window size = 1048576, receive window size = 1048576
[2024-11-07T11:15:27.672014-0500] nuttcp-t: available send window = 786432, available receive window = 786432
[2024-11-07T11:15:27.672044-0500] nuttcp-t: initial congestion window = 14 KB (10 packets)
[2024-11-07T11:15:27.672080-0500] nuttcp-r: v8.1.4: socket
[2024-11-07T11:15:27.672110-0500] nuttcp-r: buflen=65536, nstream=1, port=5103 tcp
[2024-11-07T11:15:27.672142-0500] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-07T11:15:27.672171-0500] nuttcp-r: accept from 98.97.1.198 with af=inet
[2024-11-07T11:15:27.672200-0500] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-07T11:15:27.672229-0500] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-07T11:15:27.672260-0500]     0.5625 MB /   0.50 sec =    9.4369 Mbps    19 retrans     98 KB-cwnd
[2024-11-07T11:15:28.127499-0500]     0.5625 MB /   0.50 sec =    9.4357 Mbps    11 retrans     65 KB-cwnd
[2024-11-07T11:15:28.608107-0500]     0.3750 MB /   0.50 sec =    6.2920 Mbps     7 retrans     38 KB-cwnd
[2024-11-07T11:15:29.206696-0500]     0.3125 MB /   0.50 sec =    5.2432 Mbps     0 retrans     43 KB-cwnd
[2024-11-07T11:15:29.717565-0500]     0.3750 MB /   0.50 sec =    6.2912 Mbps     0 retrans     53 KB-cwnd
[2024-11-07T11:15:30.405519-0500]     0.4375 MB /   0.50 sec =    7.3402 Mbps     7 retrans     32 KB-cwnd
[2024-11-07T11:15:31.206874-0500]     0.2500 MB /   0.50 sec =    4.1941 Mbps     0 retrans     35 KB-cwnd
[2024-11-07T11:15:31.207419-0500]     0.2500 MB /   0.50 sec =    4.1945 Mbps     0 retrans     35 KB-cwnd
[2024-11-07T11:15:31.853724-0500]     0.2500 MB /   0.50 sec =    4.1943 Mbps     2 retrans     77 KB-cwnd
[2024-11-07T11:15:32.176282-0500]     0.5000 MB /   0.50 sec =    8.3885 Mbps     1 retrans     66 KB-cwnd
[2024-11-07T11:15:32.628132-0500]     0.5000 MB /   0.50 sec =    8.3886 Mbps     0 retrans     69 KB-cwnd
[2024-11-07T11:15:33.403416-0500]     0.5000 MB /   0.50 sec =    8.3884 Mbps     1 retrans     59 KB-cwnd
[2024-11-07T11:15:33.830179-0500]     0.4375 MB /   0.50 sec =    7.3404 Mbps     0 retrans     62 KB-cwnd
[2024-11-07T11:15:34.194465-0500]     0.5000 MB /   0.50 sec =    8.3801 Mbps     5 retrans     52 KB-cwnd
[2024-11-07T11:15:34.633270-0500]     0.4375 MB /   0.50 sec =    7.3473 Mbps     0 retrans     57 KB-cwnd
[2024-11-07T11:15:35.142322-0500]     0.3750 MB /   0.50 sec =    6.2915 Mbps     1 retrans     48 KB-cwnd
[2024-11-07T11:15:35.614482-0500]     0.3750 MB /   0.50 sec =    6.2915 Mbps     0 retrans     52 KB-cwnd
[2024-11-07T11:15:36.178866-0500]     0.4375 MB /   0.50 sec =    7.3400 Mbps     1 retrans     55 KB-cwnd
[2024-11-07T11:15:36.604465-0500]     0.5000 MB /   0.50 sec =    8.3886 Mbps     0 retrans     62 KB-cwnd
[2024-11-07T11:15:37.342056-0500]     0.5000 MB /   0.50 sec =    8.3887 Mbps     0 retrans     69 KB-cwnd
[2024-11-07T11:15:37.713337-0500]     0.5000 MB /   0.50 sec =    8.3874 Mbps     2 retrans     46 KB-cwnd
[2024-11-07T11:15:38.281308-0500]     0.4375 MB /   0.50 sec =    7.3409 Mbps     2 retrans     39 KB-cwnd
[2024-11-07T11:15:39.012438-0500]     0.3125 MB /   0.50 sec =    5.2430 Mbps     4 retrans     35 KB-cwnd
[2024-11-07T11:15:39.824351-0500]     0.2500 MB /   0.50 sec =    4.1941 Mbps     2 retrans     53 KB-cwnd
[2024-11-07T11:15:39.824739-0500]     0.2500 MB /   0.50 sec =    4.1943 Mbps     0 retrans     53 KB-cwnd
[2024-11-07T11:15:40.156942-0500]     0.4375 MB /   0.50 sec =    7.3400 Mbps     0 retrans     59 KB-cwnd
[2024-11-07T11:15:40.633725-0500]     0.4375 MB /   0.50 sec =    7.3401 Mbps     0 retrans     63 KB-cwnd
[2024-11-07T11:15:41.487916-0500]     0.5000 MB /   0.50 sec =    8.3885 Mbps     7 retrans     45 KB-cwnd
[2024-11-07T11:15:42.194608-0500]     0.3750 MB /   0.50 sec =    6.2916 Mbps     0 retrans     50 KB-cwnd
[2024-11-07T11:15:42.195107-0500]     0.3125 MB /   0.50 sec =    5.2428 Mbps     0 retrans     50 KB-cwnd
[2024-11-07T11:15:42.609929-0500]     0.3750 MB /   0.50 sec =    6.2916 Mbps     0 retrans     57 KB-cwnd
[2024-11-07T11:15:43.321635-0500]     0.5625 MB /   0.50 sec =    9.4372 Mbps     3 retrans     65 KB-cwnd
[2024-11-07T11:15:43.673638-0500]     0.5625 MB /   0.50 sec =    9.4371 Mbps     0 retrans     67 KB-cwnd
[2024-11-07T11:15:44.502541-0500]     0.5000 MB /   0.50 sec =    8.3878 Mbps     2 retrans     46 KB-cwnd
[2024-11-07T11:15:44.962676-0500]     0.4375 MB /   0.50 sec =    7.3409 Mbps     0 retrans     50 KB-cwnd
[2024-11-07T11:15:45.377514-0500]     0.3750 MB /   0.50 sec =    6.2912 Mbps     1 retrans     43 KB-cwnd
[2024-11-07T11:15:47.642911-0500]     0.3750 MB /   0.50 sec =    6.2916 Mbps    21 retrans     60 KB-cwnd
[2024-11-07T11:15:48.121081-0500]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans     65 KB-cwnd
[2024-11-07T11:15:48.121468-0500]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans     65 KB-cwnd
[2024-11-07T11:15:48.121568-0500]     0.2500 MB /   0.50 sec =    4.1943 Mbps     0 retrans     65 KB-cwnd
[2024-11-07T11:15:48.121647-0500]     0.3750 MB /   0.50 sec =    6.2915 Mbps     0 retrans     65 KB-cwnd
[2024-11-07T11:15:48.121723-0500]     0.4375 MB /   0.50 sec =    7.3395 Mbps     0 retrans     65 KB-cwnd
[2024-11-07T11:15:48.675166-0500]     0.3750 MB /   0.50 sec =    6.2920 Mbps     0 retrans     69 KB-cwnd
[2024-11-07T11:15:49.134860-0500]     0.4375 MB /   0.50 sec =    7.3399 Mbps     0 retrans    131 KB-cwnd
[2024-11-07T11:15:49.566354-0500]     0.9375 MB /   0.50 sec =   15.7284 Mbps     3 retrans    159 KB-cwnd
[2024-11-07T11:15:50.069653-0500]     1.1250 MB /   0.50 sec =   18.8747 Mbps    28 retrans    141 KB-cwnd
[2024-11-07T11:15:50.857586-0500]     0.8125 MB /   0.50 sec =   13.6314 Mbps     4 retrans     97 KB-cwnd
[2024-11-07T11:15:51.247064-0500]     0.6875 MB /   0.50 sec =   11.5344 Mbps     0 retrans    100 KB-cwnd
[2024-11-07T11:15:51.604509-0500]     0.6875 MB /   0.50 sec =   11.5342 Mbps     0 retrans    103 KB-cwnd
[2024-11-07T11:15:52.299655-0500]     0.6875 MB /   0.50 sec =   11.5223 Mbps     0 retrans    108 KB-cwnd
[2024-11-07T11:15:52.637371-0500]     0.7500 MB /   0.50 sec =   12.5931 Mbps     0 retrans    156 KB-cwnd
[2024-11-07T11:15:53.161443-0500]     1.0000 MB /   0.50 sec =   16.7815 Mbps     6 retrans    165 KB-cwnd
[2024-11-07T11:15:53.668313-0500]     1.0625 MB /   0.50 sec =   17.8252 Mbps     3 retrans    148 KB-cwnd
[2024-11-07T11:15:54.171501-0500]     1.0000 MB /   0.50 sec =   16.7776 Mbps     0 retrans    152 KB-cwnd
[2024-11-07T11:15:54.723663-0500]     1.0000 MB /   0.50 sec =   16.7776 Mbps    21 retrans    123 KB-cwnd
[2024-11-07T11:15:55.300576-0500]     0.8750 MB /   0.50 sec =   14.6799 Mbps     0 retrans    131 KB-cwnd
[2024-11-07T11:15:55.587318-0500]     0.8750 MB /   0.50 sec =   14.6797 Mbps     0 retrans    134 KB-cwnd
[2024-11-07T11:15:56.217606-0500]     0.8750 MB /   0.50 sec =   14.6804 Mbps     0 retrans    138 KB-cwnd
[2024-11-07T11:15:56.545572-0500]     0.8750 MB /   0.50 sec =   14.6457 Mbps     2 retrans    128 KB-cwnd
[2024-11-07T11:15:57.566608-0500]     0.6875 MB /   0.50 sec =   11.5614 Mbps     3 retrans     66 KB-cwnd
[2024-11-07T11:15:57.567075-0500]     0.8125 MB /   0.50 sec =   13.6315 Mbps     0 retrans     66 KB-cwnd
[2024-11-07T11:15:58.077579-0500]     0.5625 MB /   0.50 sec =    9.4367 Mbps     2 retrans     55 KB-cwnd
[2024-11-07T11:15:58.620000-0500]     0.5000 MB /   0.50 sec =    8.3636 Mbps     4 retrans     48 KB-cwnd
[2024-11-07T11:15:59.207316-0500]     0.4375 MB /   0.50 sec =    7.3624 Mbps     0 retrans     53 KB-cwnd
[2024-11-07T11:15:59.732323-0500]     0.5000 MB /   0.50 sec =    8.3887 Mbps     6 retrans     46 KB-cwnd
[2024-11-07T11:16:00.553309-0500]     0.3750 MB /   0.50 sec =    6.2914 Mbps     4 retrans     32 KB-cwnd
[2024-11-07T11:16:00.553712-0500]     0.3125 MB /   0.50 sec =    5.2427 Mbps     0 retrans     32 KB-cwnd
[2024-11-07T11:16:01.649067-0500]     0.2500 MB /   0.50 sec =    4.1945 Mbps     4 retrans     32 KB-cwnd
[2024-11-07T11:16:01.649587-0500]     0.1875 MB /   0.50 sec =    3.1457 Mbps     0 retrans     32 KB-cwnd
[2024-11-07T11:16:02.736304-0500]     0.2500 MB /   0.50 sec =    4.1944 Mbps     0 retrans     41 KB-cwnd
[2024-11-07T11:16:02.736804-0500]     0.1875 MB /   0.50 sec =    3.1457 Mbps     0 retrans     41 KB-cwnd
[2024-11-07T11:16:03.583388-0500]     0.2500 MB /   0.50 sec =    4.1939 Mbps     1 retrans     84 KB-cwnd
[2024-11-07T11:16:03.584048-0500]     0.2500 MB /   0.50 sec =    4.1835 Mbps     0 retrans     84 KB-cwnd
[2024-11-07T11:16:04.040775-0500]     0.6250 MB /   0.50 sec =   10.5138 Mbps     0 retrans     96 KB-cwnd
[2024-11-07T11:16:04.961814-0500]     0.5625 MB /   0.50 sec =    9.4375 Mbps     2 retrans     66 KB-cwnd
[2024-11-07T11:16:05.524720-0500]     0.5000 MB /   0.50 sec =    8.3885 Mbps     2 retrans     46 KB-cwnd
[2024-11-07T11:16:06.320145-0500]     0.4375 MB /   0.50 sec =    7.3354 Mbps     3 retrans     32 KB-cwnd
[2024-11-07T11:16:06.320492-0500]     0.3125 MB /   0.50 sec =    5.2453 Mbps     0 retrans     32 KB-cwnd
[2024-11-07T11:16:07.235452-0500]     0.2500 MB /   0.50 sec =    4.1952 Mbps     1 retrans     31 KB-cwnd
[2024-11-07T11:16:07.235937-0500]     0.3125 MB /   0.50 sec =    5.2425 Mbps     0 retrans     31 KB-cwnd
[2024-11-07T11:16:08.108297-0500]     0.2500 MB /   0.50 sec =    4.1946 Mbps     0 retrans     39 KB-cwnd
[2024-11-07T11:16:08.108752-0500]     0.3125 MB /   0.50 sec =    5.2429 Mbps     0 retrans     39 KB-cwnd
[2024-11-07T11:16:08.739365-0500]     0.3750 MB /   0.50 sec =    6.2913 Mbps     1 retrans     46 KB-cwnd
[2024-11-07T11:16:09.377375-0500]     0.3750 MB /   0.50 sec =    6.2916 Mbps     0 retrans     52 KB-cwnd
[2024-11-07T11:16:09.920041-0500]     0.4375 MB /   0.50 sec =    7.3397 Mbps     0 retrans     57 KB-cwnd
[2024-11-07T11:16:10.472598-0500]     0.4375 MB /   0.50 sec =    7.3400 Mbps     1 retrans     50 KB-cwnd
[2024-11-07T11:16:11.170932-0500]     0.4375 MB /   0.50 sec =    7.3404 Mbps     1 retrans     43 KB-cwnd
[2024-11-07T11:16:11.171371-0500]     0.3750 MB /   0.50 sec =    6.2912 Mbps     0 retrans     43 KB-cwnd
[2024-11-07T11:16:12.087371-0500]     0.3125 MB /   0.50 sec =    5.2430 Mbps     1 retrans     39 KB-cwnd
[2024-11-07T11:16:12.087826-0500]     0.2500 MB /   0.50 sec =    4.1942 Mbps     0 retrans     39 KB-cwnd
[2024-11-07T11:16:12.880481-0500]     0.3125 MB /   0.50 sec =    5.2430 Mbps     0 retrans     94 KB-cwnd
[2024-11-07T11:16:13.196687-0500]     0.3750 MB /   0.50 sec =    6.2916 Mbps     3 retrans    106 KB-cwnd
[2024-11-07T11:16:13.602923-0500]     0.7500 MB /   0.50 sec =   12.5829 Mbps     1 retrans     86 KB-cwnd
[2024-11-07T11:16:14.045057-0500]     0.5625 MB /   0.50 sec =    9.4303 Mbps     1 retrans     70 KB-cwnd
[2024-11-07T11:16:14.912718-0500]     0.6250 MB /   0.50 sec =   10.4435 Mbps     0 retrans     79 KB-cwnd
[2024-11-07T11:16:15.358753-0500]     0.5625 MB /   0.50 sec =    9.4822 Mbps     0 retrans     82 KB-cwnd
[2024-11-07T11:16:15.686649-0500]     0.6250 MB /   0.50 sec =   10.4855 Mbps     1 retrans    107 KB-cwnd
[2024-11-07T11:16:16.076344-0500]     0.6250 MB /   0.50 sec =   10.4861 Mbps     4 retrans     73 KB-cwnd
[2024-11-07T11:16:16.953131-0500]     0.6875 MB /   0.50 sec =   11.5337 Mbps     1 retrans     63 KB-cwnd
[2024-11-07T11:16:17.432077-0500]     0.5625 MB /   0.50 sec =    9.4380 Mbps     0 retrans     67 KB-cwnd
[2024-11-07T11:16:17.930749-0500]     0.4375 MB /   0.50 sec =    7.3399 Mbps     0 retrans     72 KB-cwnd
[2024-11-07T11:16:18.365662-0500]     0.5625 MB /   0.50 sec =    9.4374 Mbps     0 retrans     74 KB-cwnd
[2024-11-07T11:16:18.848930-0500]     0.5625 MB /   0.50 sec =    9.4369 Mbps     2 retrans     96 KB-cwnd
[2024-11-07T11:16:19.278903-0500]     0.6250 MB /   0.50 sec =   10.4857 Mbps     2 retrans     62 KB-cwnd
[2024-11-07T11:16:19.880463-0500]     0.4375 MB /   0.50 sec =    7.3401 Mbps     1 retrans     52 KB-cwnd
[2024-11-07T11:16:20.436357-0500]     0.4375 MB /   0.50 sec =    7.3399 Mbps     0 retrans     56 KB-cwnd
[2024-11-07T11:16:21.025713-0500]     0.3750 MB /   0.50 sec =    6.2908 Mbps     0 retrans     62 KB-cwnd
[2024-11-07T11:16:21.535332-0500]     0.5000 MB /   0.50 sec =    8.3889 Mbps     0 retrans     94 KB-cwnd
[2024-11-07T11:16:21.535512-0500]     0.5000 MB /   0.50 sec =    8.3860 Mbps     0 retrans     94 KB-cwnd
[2024-11-07T11:16:22.507531-0500]     0.5625 MB /   0.50 sec =    9.4388 Mbps     5 retrans     56 KB-cwnd
[2024-11-07T11:16:23.137461-0500]     0.4375 MB /   0.50 sec =    7.3414 Mbps     0 retrans     63 KB-cwnd
[2024-11-07T11:16:23.137893-0500]     0.4375 MB /   0.50 sec =    7.3405 Mbps     0 retrans     63 KB-cwnd
[2024-11-07T11:16:23.560598-0500]     0.5625 MB /   0.50 sec =    9.4369 Mbps     5 retrans     89 KB-cwnd
[2024-11-07T11:16:24.360647-0500]     0.6250 MB /   0.50 sec =   10.4858 Mbps     1 retrans     77 KB-cwnd
[2024-11-07T11:16:25.344265-0500]     0.6250 MB /   0.50 sec =   10.4859 Mbps    36 retrans     91 KB-cwnd
[2024-11-07T11:16:25.344559-0500]     0.1875 MB /   0.50 sec =    3.1457 Mbps     0 retrans     91 KB-cwnd
[2024-11-07T11:16:25.686084-0500]     0.3750 MB /   0.50 sec =    6.2913 Mbps     1 retrans     84 KB-cwnd
[2024-11-07T11:16:26.079448-0500]     0.7500 MB /   0.50 sec =   12.5834 Mbps     3 retrans     70 KB-cwnd
[2024-11-07T11:16:26.577423-0500]     0.5000 MB /   0.50 sec =    8.3887 Mbps     1 retrans     57 KB-cwnd
[2024-11-07T11:16:27.700233-0500]     0.3750 MB /   0.50 sec =    6.2913 Mbps     1 retrans     91 KB-cwnd
[2024-11-07T11:16:27.700776-0500]     0.5000 MB /   0.50 sec =    8.3887 Mbps     0 retrans     91 KB-cwnd
[2024-11-07T11:16:28.459681-0500]     0.6875 MB /   0.50 sec =   11.5337 Mbps     2 retrans     72 KB-cwnd
[2024-11-07T11:16:28.888367-0500]     0.5625 MB /   0.50 sec =    9.4378 Mbps     0 retrans     77 KB-cwnd
[2024-11-07T11:16:29.220648-0500]     0.6250 MB /   0.50 sec =   10.4856 Mbps     1 retrans    128 KB-cwnd
[2024-11-07T11:16:29.811304-0500]     0.9375 MB /   0.50 sec =   15.7281 Mbps     4 retrans     73 KB-cwnd
[2024-11-07T11:16:30.172601-0500]     0.6875 MB /   0.50 sec =   11.5242 Mbps     0 retrans     79 KB-cwnd
[2024-11-07T11:16:30.567826-0500]     0.6875 MB /   0.50 sec =   11.5448 Mbps     0 retrans     83 KB-cwnd
[2024-11-07T11:16:31.280452-0500]     0.7500 MB /   0.50 sec =   12.5818 Mbps     2 retrans     87 KB-cwnd
[2024-11-07T11:16:31.690047-0500]     0.7500 MB /   0.50 sec =   12.5840 Mbps     1 retrans     72 KB-cwnd
[2024-11-07T11:16:32.106688-0500]     0.5625 MB /   0.50 sec =    9.4375 Mbps     0 retrans     77 KB-cwnd
[2024-11-07T11:16:32.911382-0500]     0.6250 MB /   0.50 sec =   10.4857 Mbps     2 retrans     77 KB-cwnd
[2024-11-07T11:16:33.315584-0500]     0.5625 MB /   0.50 sec =    9.4369 Mbps     1 retrans     72 KB-cwnd
[2024-11-07T11:16:33.828287-0500]     0.6250 MB /   0.50 sec =   10.4853 Mbps    10 retrans     48 KB-cwnd
[2024-11-07T11:16:35.225356-0500]     0.3750 MB /   0.50 sec =    6.2919 Mbps    10 retrans     29 KB-cwnd
[2024-11-07T11:16:35.225846-0500]     0.1875 MB /   0.50 sec =    3.1457 Mbps     0 retrans     29 KB-cwnd
[2024-11-07T11:16:35.226002-0500]     0.1250 MB /   0.50 sec =    2.0971 Mbps     0 retrans     29 KB-cwnd
[2024-11-07T11:16:36.574600-0500]     0.1250 MB /   0.50 sec =    2.0971 Mbps     2 retrans    148 KB-cwnd
[2024-11-07T11:16:36.574953-0500]     0.1875 MB /   0.50 sec =    3.1459 Mbps     0 retrans    148 KB-cwnd
[2024-11-07T11:16:36.575080-0500]     0.1875 MB /   0.50 sec =    3.1456 Mbps     0 retrans    148 KB-cwnd
[2024-11-07T11:16:37.569222-0500]     0.5625 MB /   0.50 sec =    9.4371 Mbps    28 retrans     29 KB-cwnd
[2024-11-07T11:16:37.569694-0500]     0.5000 MB /   0.50 sec =    8.3887 Mbps     0 retrans     29 KB-cwnd
[2024-11-07T11:16:38.428343-0500]     0.2500 MB /   0.50 sec =    4.1943 Mbps     0 retrans    148 KB-cwnd
[2024-11-07T11:16:38.742563-0500]     0.3125 MB /   0.50 sec =    5.2429 Mbps     6 retrans     80 KB-cwnd
[2024-11-07T11:16:39.170089-0500]     0.8125 MB /   0.50 sec =   13.6315 Mbps     7 retrans     50 KB-cwnd
[2024-11-07T11:16:39.988422-0500]     0.3750 MB /   0.50 sec =    6.2914 Mbps     5 retrans     31 KB-cwnd
[2024-11-07T11:16:40.876850-0500]     0.2500 MB /   0.50 sec =    4.1944 Mbps     6 retrans     38 KB-cwnd
[2024-11-07T11:16:40.877339-0500]     0.2500 MB /   0.50 sec =    4.1942 Mbps     0 retrans     38 KB-cwnd
[2024-11-07T11:16:41.728965-0500]     0.3125 MB /   0.50 sec =    5.2428 Mbps     5 retrans     28 KB-cwnd
[2024-11-07T11:16:41.729296-0500]     0.3125 MB /   0.50 sec =    5.2431 Mbps     0 retrans     28 KB-cwnd
[2024-11-07T11:16:43.099918-0500]     0.1875 MB /   0.50 sec =    3.1457 Mbps     5 retrans     24 KB-cwnd
[2024-11-07T11:16:43.100331-0500]     0.1250 MB /   0.50 sec =    2.0972 Mbps     0 retrans     24 KB-cwnd
[2024-11-07T11:16:43.100448-0500]     0.2500 MB /   0.50 sec =    4.1941 Mbps     0 retrans     24 KB-cwnd
[2024-11-07T11:16:44.229713-0500]     0.1875 MB /   0.50 sec =    3.1457 Mbps    12 retrans     24 KB-cwnd
[2024-11-07T11:16:44.230215-0500]     0.2500 MB /   0.50 sec =    4.1941 Mbps     0 retrans     24 KB-cwnd
[2024-11-07T11:16:45.517478-0500]     0.1875 MB /   0.50 sec =    3.1460 Mbps     6 retrans     24 KB-cwnd
[2024-11-07T11:16:45.517960-0500]     0.1875 MB /   0.50 sec =    3.1458 Mbps     0 retrans     24 KB-cwnd
[2024-11-07T11:16:46.745709-0500]     0.1875 MB /   0.50 sec =    3.1455 Mbps     3 retrans     22 KB-cwnd
[2024-11-07T11:16:46.746118-0500]     0.2500 MB /   0.50 sec =    4.1944 Mbps     0 retrans     22 KB-cwnd
[2024-11-07T11:16:46.746202-0500]     0.1875 MB /   0.50 sec =    3.1457 Mbps     0 retrans     22 KB-cwnd
[2024-11-07T11:16:48.014020-0500]     0.1875 MB /   0.50 sec =    3.1458 Mbps     5 retrans     22 KB-cwnd
[2024-11-07T11:16:48.014603-0500]     0.1875 MB /   0.50 sec =    3.1458 Mbps     0 retrans     22 KB-cwnd
[2024-11-07T11:16:49.285201-0500]     0.1875 MB /   0.50 sec =    3.1457 Mbps     3 retrans     28 KB-cwnd
[2024-11-07T11:16:49.285579-0500]     0.1875 MB /   0.50 sec =    3.1457 Mbps     0 retrans     28 KB-cwnd
[2024-11-07T11:16:49.285689-0500]     0.1875 MB /   0.50 sec =    3.1457 Mbps     0 retrans     28 KB-cwnd
[2024-11-07T11:16:50.387807-0500]     0.1875 MB /   0.50 sec =    3.1457 Mbps    27 retrans     25 KB-cwnd
[2024-11-07T11:16:50.388355-0500]     0.2500 MB /   0.50 sec =    4.1944 Mbps     0 retrans     25 KB-cwnd
[2024-11-07T11:16:51.659250-0500]     0.2500 MB /   0.50 sec =    4.1943 Mbps     4 retrans     22 KB-cwnd
[2024-11-07T11:16:51.659618-0500]     0.1875 MB /   0.50 sec =    3.1457 Mbps     0 retrans     22 KB-cwnd
[2024-11-07T11:16:51.659726-0500]     0.1875 MB /   0.50 sec =    3.1458 Mbps     0 retrans     22 KB-cwnd
[2024-11-07T11:16:52.855488-0500]     0.1875 MB /   0.50 sec =    3.1457 Mbps     3 retrans     29 KB-cwnd
[2024-11-07T11:16:52.855786-0500]     0.2500 MB /   0.50 sec =    4.1943 Mbps     0 retrans     29 KB-cwnd
[2024-11-07T11:16:54.155436-0500]     0.1875 MB /   0.50 sec =    3.1457 Mbps     5 retrans     28 KB-cwnd
[2024-11-07T11:16:54.156017-0500]     0.1875 MB /   0.50 sec =    3.1449 Mbps     0 retrans     28 KB-cwnd
[2024-11-07T11:16:54.156173-0500]     0.1875 MB /   0.50 sec =    3.1465 Mbps     0 retrans     28 KB-cwnd
[2024-11-07T11:16:55.399001-0500]     0.1875 MB /   0.50 sec =    3.1454 Mbps     6 retrans     26 KB-cwnd
[2024-11-07T11:16:55.399285-0500]     0.1875 MB /   0.50 sec =    3.1460 Mbps     0 retrans     26 KB-cwnd
[2024-11-07T11:16:56.622525-0500]     0.2500 MB /   0.50 sec =    4.1944 Mbps     4 retrans     25 KB-cwnd
[2024-11-07T11:16:56.622752-0500]     0.1875 MB /   0.50 sec =    3.1457 Mbps     0 retrans     25 KB-cwnd
[2024-11-07T11:16:56.622786-0500]     0.1875 MB /   0.50 sec =    3.1457 Mbps     0 retrans     25 KB-cwnd
[2024-11-07T11:16:57.916902-0500]     0.1875 MB /   0.50 sec =    3.1458 Mbps     5 retrans     24 KB-cwnd
[2024-11-07T11:16:57.917435-0500]     0.1875 MB /   0.50 sec =    3.1455 Mbps     0 retrans     24 KB-cwnd
[2024-11-07T11:16:58.924556-0500]     0.1875 MB /   0.50 sec =    3.1459 Mbps     2 retrans     29 KB-cwnd
[2024-11-07T11:16:58.925025-0500]     0.3125 MB /   0.50 sec =    5.2429 Mbps     0 retrans     29 KB-cwnd
[2024-11-07T11:17:00.080303-0500]     0.1875 MB /   0.50 sec =    3.1457 Mbps     4 retrans     35 KB-cwnd
