Start time: 1730752833640
[2024-11-04T14:40:34.903300-0600] nuttcp-t: v8.1.4: socket
[2024-11-04T14:40:34.903825-0600] nuttcp-t: buflen=65536, nstream=1, port=5101 tcp -> 54.176.53.206
[2024-11-04T14:40:34.903863-0600] nuttcp-t: time limit = 120.00 seconds
[2024-11-04T14:40:34.903891-0600] nuttcp-t: connect to 54.176.53.206 with mss=1376, RTT=102.600 ms af=inet
[2024-11-04T14:40:34.903917-0600] nuttcp-t: send window size = 524288, receive window size = 4194304
[2024-11-04T14:40:34.903943-0600] nuttcp-t: available send window = 393216, available receive window = 3145728
[2024-11-04T14:40:34.903968-0600] nuttcp-t: initial congestion window = 13 KB (10 packets)
[2024-11-04T14:40:34.903993-0600] nuttcp-r: v6.1.2: socket
[2024-11-04T14:40:34.904016-0600] nuttcp-r: buflen=65536, nstream=1, port=5101 tcp
[2024-11-04T14:40:34.904038-0600] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-04T14:40:34.904061-0600] nuttcp-r: accept from 174.234.160.40
[2024-11-04T14:40:34.904085-0600] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-04T14:40:34.904108-0600] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-04T14:40:34.904133-0600]     0.2500 MB /   0.50 sec =    4.1941 Mbps     0 retrans    546 KB-cwnd
[2024-11-04T14:40:35.401139-0600]     1.3125 MB /   0.50 sec =   22.0190 Mbps     0 retrans   1662 KB-cwnd
[2024-11-04T14:40:35.902397-0600]     1.4375 MB /   0.50 sec =   24.1184 Mbps     0 retrans   1734 KB-cwnd
[2024-11-04T14:40:36.323740-0600]     1.3750 MB /   0.50 sec =   23.0692 Mbps     0 retrans   1814 KB-cwnd
[2024-11-04T14:40:36.849147-0600]     1.3750 MB /   0.50 sec =   23.0688 Mbps     0 retrans   1847 KB-cwnd
[2024-11-04T14:40:37.383067-0600]     1.3750 MB /   0.50 sec =   23.0677 Mbps     0 retrans   1847 KB-cwnd
[2024-11-04T14:40:37.941896-0600]     1.3750 MB /   0.50 sec =   23.0695 Mbps     0 retrans   1847 KB-cwnd
[2024-11-04T14:40:38.354078-0600]     1.3125 MB /   0.50 sec =   22.0202 Mbps     0 retrans   1847 KB-cwnd
[2024-11-04T14:40:38.909369-0600]     1.3125 MB /   0.50 sec =   22.0198 Mbps     0 retrans   1847 KB-cwnd
[2024-11-04T14:40:39.318613-0600]     1.3750 MB /   0.50 sec =   23.0692 Mbps     0 retrans   1847 KB-cwnd
[2024-11-04T14:40:39.867647-0600]     1.2500 MB /   0.50 sec =   20.9713 Mbps     0 retrans   1847 KB-cwnd
[2024-11-04T14:40:40.402123-0600]     1.3125 MB /   0.50 sec =   22.0202 Mbps     0 retrans   1847 KB-cwnd
[2024-11-04T14:40:40.893417-0600]     1.1250 MB /   0.50 sec =   18.8738 Mbps     0 retrans   1847 KB-cwnd
[2024-11-04T14:40:41.436633-0600]     1.0625 MB /   0.50 sec =   17.8098 Mbps     0 retrans   1847 KB-cwnd
[2024-11-04T14:40:41.884633-0600]     1.1250 MB /   0.50 sec =   18.8916 Mbps     0 retrans   1847 KB-cwnd
[2024-11-04T14:40:42.479113-0600]     1.4375 MB /   0.50 sec =   24.1173 Mbps     0 retrans   1847 KB-cwnd
[2024-11-04T14:40:42.835421-0600]     1.5000 MB /   0.50 sec =   25.1659 Mbps     0 retrans   1892 KB-cwnd
[2024-11-04T14:40:43.433061-0600]     1.7500 MB /   0.50 sec =   29.3580 Mbps     0 retrans   1892 KB-cwnd
[2024-11-04T14:40:43.911064-0600]     1.4375 MB /   0.50 sec =   24.1192 Mbps     0 retrans   1892 KB-cwnd
[2024-11-04T14:40:44.323746-0600]     1.3750 MB /   0.50 sec =   23.0677 Mbps     0 retrans   1892 KB-cwnd
[2024-11-04T14:40:44.874850-0600]     1.3125 MB /   0.50 sec =   22.0202 Mbps     0 retrans   1892 KB-cwnd
[2024-11-04T14:40:45.437025-0600]     1.4375 MB /   0.50 sec =   24.1182 Mbps     0 retrans   1892 KB-cwnd
[2024-11-04T14:40:45.808729-0600]     1.4375 MB /   0.50 sec =   24.1168 Mbps     0 retrans   1892 KB-cwnd
[2024-11-04T14:40:46.324110-0600]     1.4375 MB /   0.50 sec =   24.1175 Mbps     0 retrans   1892 KB-cwnd
[2024-11-04T14:40:46.832871-0600]     1.3750 MB /   0.50 sec =   23.0689 Mbps     0 retrans   1904 KB-cwnd
[2024-11-04T14:40:47.348091-0600]     1.4375 MB /   0.50 sec =   24.1170 Mbps     0 retrans   1904 KB-cwnd
