Start time: 1730849697683
[2024-11-05T17:34:58.911923-0600] nuttcp-t: v8.1.4: socket
[2024-11-05T17:34:58.912691-0600] nuttcp-t: buflen=65536, nstream=1, port=5101 tcp -> 155.146.180.31
[2024-11-05T17:34:58.912772-0600] nuttcp-t: time limit = 120.00 seconds
[2024-11-05T17:34:58.912828-0600] nuttcp-t: connect to 155.146.180.31 with mss=1376, RTT=70.768 ms af=inet
[2024-11-05T17:34:58.912878-0600] nuttcp-t: send window size = 2097152, receive window size = 6291456
[2024-11-05T17:34:58.912926-0600] nuttcp-t: available send window = 1572864, available receive window = 4718592
[2024-11-05T17:34:58.912974-0600] nuttcp-t: initial congestion window = 13 KB (10 packets)
[2024-11-05T17:34:58.913020-0600] nuttcp-r: v8.1.4: socket
[2024-11-05T17:34:58.913066-0600] nuttcp-r: buflen=65536, nstream=1, port=5101 tcp
[2024-11-05T17:34:58.913112-0600] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-05T17:34:58.913158-0600] nuttcp-r: accept from 174.234.186.29 with af=inet
[2024-11-05T17:34:58.913203-0600] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-05T17:34:58.913249-0600] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-05T17:34:58.913296-0600]     1.1875 MB /   0.50 sec =   19.9220 Mbps     0 retrans   2563 KB-cwnd
[2024-11-05T17:34:59.253301-0600]     4.2500 MB /   0.50 sec =   71.3047 Mbps     0 retrans   2700 KB-cwnd
[2024-11-05T17:34:59.834595-0600]     4.3125 MB /   0.50 sec =   72.3509 Mbps     0 retrans   3139 KB-cwnd
[2024-11-05T17:35:00.411510-0600]     4.9375 MB /   0.50 sec =   82.8329 Mbps     0 retrans   3139 KB-cwnd
[2024-11-05T17:35:00.741471-0600]     4.1875 MB /   0.50 sec =   70.2594 Mbps     0 retrans   3139 KB-cwnd
[2024-11-05T17:35:01.295071-0600]     4.9375 MB /   0.50 sec =   82.8294 Mbps     0 retrans   3139 KB-cwnd
[2024-11-05T17:35:01.910689-0600]     4.3750 MB /   0.50 sec =   73.4034 Mbps     0 retrans   3139 KB-cwnd
[2024-11-05T17:35:02.209191-0600]     4.3125 MB /   0.50 sec =   72.3374 Mbps     0 retrans   3139 KB-cwnd
[2024-11-05T17:35:02.813295-0600]     4.5000 MB /   0.50 sec =   75.5168 Mbps     0 retrans   3139 KB-cwnd
[2024-11-05T17:35:03.395417-0600]     4.6875 MB /   0.50 sec =   78.6435 Mbps     0 retrans   3139 KB-cwnd
[2024-11-05T17:35:03.677599-0600]     4.5000 MB /   0.50 sec =   75.4949 Mbps     0 retrans   3139 KB-cwnd
[2024-11-05T17:35:04.305601-0600]     4.2500 MB /   0.50 sec =   71.3040 Mbps     0 retrans   3139 KB-cwnd
[2024-11-05T17:35:04.844845-0600]     4.8125 MB /   0.50 sec =   80.7274 Mbps     0 retrans   3139 KB-cwnd
[2024-11-05T17:35:05.417031-0600]     5.1250 MB /   0.50 sec =   85.9817 Mbps     0 retrans   3139 KB-cwnd
[2024-11-05T17:35:05.677147-0600]     4.6875 MB /   0.50 sec =   78.6572 Mbps     0 retrans   3139 KB-cwnd
[2024-11-05T17:35:06.313390-0600]     4.2500 MB /   0.50 sec =   71.3046 Mbps     0 retrans   3139 KB-cwnd
[2024-11-05T17:35:06.884331-0600]     4.5625 MB /   0.50 sec =   76.5447 Mbps     0 retrans   3139 KB-cwnd
