Start time: 1730593262211
[2024-11-02T18:21:03.698455-0600] nuttcp-t: v8.1.4: socket
[2024-11-02T18:21:03.699333-0600] nuttcp-t: buflen=65536, nstream=1, port=5102 tcp -> 54.176.53.206
[2024-11-02T18:21:03.699414-0600] nuttcp-t: time limit = 120.00 seconds
[2024-11-02T18:21:03.699471-0600] nuttcp-t: connect to 54.176.53.206 with mss=1378, RTT=83.868 ms af=inet
[2024-11-02T18:21:03.699523-0600] nuttcp-t: send window size = 2097152, receive window size = 6291456
[2024-11-02T18:21:03.699576-0600] nuttcp-t: available send window = 1572864, available receive window = 4718592
[2024-11-02T18:21:03.699629-0600] nuttcp-t: initial congestion window = 13 KB (10 packets)
[2024-11-02T18:21:03.699682-0600] nuttcp-r: v6.1.2: socket
[2024-11-02T18:21:03.699732-0600] nuttcp-r: buflen=65536, nstream=1, port=5102 tcp
[2024-11-02T18:21:03.699781-0600] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-02T18:21:03.699831-0600] nuttcp-r: accept from 108.147.35.97
[2024-11-02T18:21:03.699891-0600] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-02T18:21:03.699941-0600] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-02T18:21:03.699992-0600]     0.1250 MB /   0.50 sec =    2.0971 Mbps     0 retrans    406 KB-cwnd
[2024-11-02T18:21:04.153938-0600]     0.6250 MB /   0.50 sec =   10.4856 Mbps     0 retrans   1157 KB-cwnd
[2024-11-02T18:21:05.107879-0600]     0.8125 MB /   0.50 sec =   13.6313 Mbps     0 retrans   1550 KB-cwnd
[2024-11-02T18:21:05.108086-0600]     1.0000 MB /   0.50 sec =   16.7772 Mbps     0 retrans   1550 KB-cwnd
[2024-11-02T18:21:06.640228-0600]     0.9375 MB /   0.50 sec =   15.7282 Mbps     0 retrans   1561 KB-cwnd
[2024-11-02T18:21:06.640716-0600]     0.8125 MB /   0.50 sec =   13.6317 Mbps     0 retrans   1561 KB-cwnd
[2024-11-02T18:21:06.640897-0600]     0.8125 MB /   0.50 sec =   13.6315 Mbps     0 retrans   1561 KB-cwnd
[2024-11-02T18:21:08.259891-0600]     0.9375 MB /   0.50 sec =   15.7291 Mbps     1 retrans   1247 KB-cwnd
[2024-11-02T18:21:08.260223-0600]     0.9375 MB /   0.50 sec =   15.7285 Mbps     0 retrans   1247 KB-cwnd
[2024-11-02T18:21:08.260334-0600]     0.6250 MB /   0.50 sec =   10.4850 Mbps     0 retrans   1247 KB-cwnd
[2024-11-02T18:21:10.347727-0600]     0.9375 MB /   0.50 sec =   15.7280 Mbps     0 retrans   1259 KB-cwnd
[2024-11-02T18:21:10.348195-0600]     0.6875 MB /   0.50 sec =   11.5352 Mbps     0 retrans   1259 KB-cwnd
[2024-11-02T18:21:10.348334-0600]     0.6250 MB /   0.50 sec =   10.4860 Mbps     0 retrans   1259 KB-cwnd
[2024-11-02T18:21:10.348446-0600]     0.5625 MB /   0.50 sec =    9.4374 Mbps     0 retrans   1259 KB-cwnd
