Start time: 1730911933083
[2024-11-06T10:52:13.322] - client - INFO - Connected to 54.197.223.49:65432
[2024-11-06T10:52:13.322] - client - INFO - PING 54.197.223.49 26(66) bytes of data.
[2024-11-06T10:52:13.361] - client - INFO - 46 bytes from 54.197.223.49: time=39.15 ms
[2024-11-06T10:52:13.612] - client - INFO - 46 bytes from 54.197.223.49: time=49.71 ms
[2024-11-06T10:52:13.856] - client - INFO - 46 bytes from 54.197.223.49: time=44.25 ms
[2024-11-06T10:52:14.101] - client - INFO - 46 bytes from 54.197.223.49: time=44.33 ms
[2024-11-06T10:52:14.340] - client - INFO - 46 bytes from 54.197.223.49: time=38.05 ms
[2024-11-06T10:52:14.588] - client - INFO - 46 bytes from 54.197.223.49: time=46.66 ms
[2024-11-06T10:52:14.832] - client - INFO - 46 bytes from 54.197.223.49: time=44.32 ms
[2024-11-06T10:52:15.082] - client - INFO - 46 bytes from 54.197.223.49: time=48.79 ms
[2024-11-06T10:52:15.330] - client - INFO - 46 bytes from 54.197.223.49: time=48.37 ms
[2024-11-06T10:52:15.592] - client - INFO - 46 bytes from 54.197.223.49: time=61.05 ms
[2024-11-06T10:52:15.862] - client - INFO - 46 bytes from 54.197.223.49: time=68.70 ms
[2024-11-06T10:52:16.110] - client - INFO - 46 bytes from 54.197.223.49: time=47.50 ms
[2024-11-06T10:52:16.356] - client - INFO - 46 bytes from 54.197.223.49: time=45.25 ms
[2024-11-06T10:52:16.607] - client - INFO - 46 bytes from 54.197.223.49: time=50.78 ms
[2024-11-06T10:52:16.850] - client - INFO - 46 bytes from 54.197.223.49: time=42.26 ms
[2024-11-06T10:52:17.563] - client - INFO - 46 bytes from 54.197.223.49: time=512.15 ms
[2024-11-06T10:52:17.837] - client - INFO - 46 bytes from 54.197.223.49: time=73.15 ms
[2024-11-06T10:52:18.085] - client - INFO - 46 bytes from 54.197.223.49: time=47.91 ms
[2024-11-06T10:52:18.340] - client - INFO - 46 bytes from 54.197.223.49: time=54.40 ms
[2024-11-06T10:52:18.591] - client - INFO - 46 bytes from 54.197.223.49: time=50.30 ms
[2024-11-06T10:52:18.841] - client - INFO - 46 bytes from 54.197.223.49: time=49.22 ms
[2024-11-06T10:52:19.090] - client - INFO - 46 bytes from 54.197.223.49: time=48.28 ms
[2024-11-06T10:52:19.340] - client - INFO - 46 bytes from 54.197.223.49: time=49.39 ms
[2024-11-06T10:52:19.590] - client - INFO - 46 bytes from 54.197.223.49: time=49.49 ms
[2024-11-06T10:52:19.849] - client - INFO - 46 bytes from 54.197.223.49: time=58.00 ms
[2024-11-06T10:52:20.102] - client - INFO - 46 bytes from 54.197.223.49: time=52.82 ms
[2024-11-06T10:52:20.361] - client - INFO - 46 bytes from 54.197.223.49: time=58.19 ms
[2024-11-06T10:52:20.630] - client - INFO - 46 bytes from 54.197.223.49: time=68.19 ms
[2024-11-06T10:52:20.888] - client - INFO - 46 bytes from 54.197.223.49: time=57.14 ms
[2024-11-06T10:52:21.143] - client - INFO - 46 bytes from 54.197.223.49: time=54.64 ms
[2024-11-06T10:52:21.392] - client - INFO - 46 bytes from 54.197.223.49: time=48.16 ms
[2024-11-06T10:52:21.651] - client - INFO - 46 bytes from 54.197.223.49: time=58.73 ms
[2024-11-06T10:52:21.900] - client - INFO - 46 bytes from 54.197.223.49: time=47.91 ms
[2024-11-06T10:52:22.169] - client - INFO - 46 bytes from 54.197.223.49: time=67.68 ms
[2024-11-06T10:52:22.421] - client - INFO - 46 bytes from 54.197.223.49: time=51.31 ms
[2024-11-06T10:52:22.670] - client - INFO - 46 bytes from 54.197.223.49: time=48.88 ms
[2024-11-06T10:52:22.950] - client - INFO - 46 bytes from 54.197.223.49: time=78.51 ms
[2024-11-06T10:52:23.194] - client - INFO - 46 bytes from 54.197.223.49: time=43.63 ms
[2024-11-06T10:52:23.455] - client - INFO - 46 bytes from 54.197.223.49: time=59.90 ms
[2024-11-06T10:52:23.748] - client - INFO - 46 bytes from 54.197.223.49: time=91.67 ms
[2024-11-06T10:52:23.998] - client - INFO - 46 bytes from 54.197.223.49: time=49.69 ms
[2024-11-06T10:52:24.250] - client - INFO - 46 bytes from 54.197.223.49: time=51.39 ms
[2024-11-06T10:52:24.498] - client - INFO - 46 bytes from 54.197.223.49: time=46.78 ms
[2024-11-06T10:52:24.750] - client - INFO - 46 bytes from 54.197.223.49: time=51.95 ms
[2024-11-06T10:52:25.002] - client - INFO - 46 bytes from 54.197.223.49: time=50.92 ms
[2024-11-06T10:52:25.251] - client - INFO - 46 bytes from 54.197.223.49: time=48.56 ms
[2024-11-06T10:52:25.502] - client - INFO - 46 bytes from 54.197.223.49: time=50.45 ms
[2024-11-06T10:52:25.775] - client - INFO - 46 bytes from 54.197.223.49: time=72.37 ms
[2024-11-06T10:52:26.031] - client - INFO - 46 bytes from 54.197.223.49: time=55.08 ms
[2024-11-06T10:52:26.287] - client - INFO - 46 bytes from 54.197.223.49: time=55.41 ms
[2024-11-06T10:52:26.556] - client - INFO - 46 bytes from 54.197.223.49: time=68.43 ms
[2024-11-06T10:52:26.830] - client - INFO - 46 bytes from 54.197.223.49: time=73.11 ms
[2024-11-06T10:52:27.075] - client - INFO - 46 bytes from 54.197.223.49: time=44.98 ms
[2024-11-06T10:52:27.325] - client - INFO - 46 bytes from 54.197.223.49: time=48.93 ms
[2024-11-06T10:52:27.577] - client - INFO - 46 bytes from 54.197.223.49: time=51.40 ms
[2024-11-06T10:52:27.826] - client - INFO - 46 bytes from 54.197.223.49: time=48.05 ms
[2024-11-06T10:52:28.086] - client - INFO - 46 bytes from 54.197.223.49: time=59.29 ms
[2024-11-06T10:52:28.343] - client - INFO - 46 bytes from 54.197.223.49: time=55.96 ms
[2024-11-06T10:52:28.597] - client - INFO - 46 bytes from 54.197.223.49: time=53.57 ms
[2024-11-06T10:52:28.845] - client - INFO - 46 bytes from 54.197.223.49: time=47.02 ms
[2024-11-06T10:52:29.113] - client - INFO - 46 bytes from 54.197.223.49: time=67.35 ms
[2024-11-06T10:52:29.354] - client - INFO - 46 bytes from 54.197.223.49: time=40.19 ms
[2024-11-06T10:52:29.605] - client - INFO - 46 bytes from 54.197.223.49: time=50.04 ms
[2024-11-06T10:52:29.864] - client - INFO - 46 bytes from 54.197.223.49: time=58.63 ms
[2024-11-06T10:52:30.114] - client - INFO - 46 bytes from 54.197.223.49: time=49.15 ms
[2024-11-06T10:52:30.390] - client - INFO - 46 bytes from 54.197.223.49: time=75.27 ms
[2024-11-06T10:52:30.644] - client - INFO - 46 bytes from 54.197.223.49: time=53.57 ms
[2024-11-06T10:52:30.896] - client - INFO - 46 bytes from 54.197.223.49: time=50.93 ms
[2024-11-06T10:52:31.144] - client - INFO - 46 bytes from 54.197.223.49: time=47.62 ms
[2024-11-06T10:52:31.402] - client - INFO - 46 bytes from 54.197.223.49: time=57.47 ms
[2024-11-06T10:52:31.800] - client - INFO - 46 bytes from 54.197.223.49: time=197.13 ms
[2024-11-06T10:52:32.050] - client - INFO - 46 bytes from 54.197.223.49: time=49.43 ms
[2024-11-06T10:52:32.306] - client - INFO - 46 bytes from 54.197.223.49: time=54.79 ms
[2024-11-06T10:52:32.568] - client - INFO - 46 bytes from 54.197.223.49: time=61.18 ms
[2024-11-06T10:52:32.836] - client - INFO - 46 bytes from 54.197.223.49: time=67.46 ms
[2024-11-06T10:52:33.095] - client - INFO - 46 bytes from 54.197.223.49: time=58.35 ms
[2024-11-06T10:52:33.358] - client - INFO - 46 bytes from 54.197.223.49: time=61.98 ms
[2024-11-06T10:52:33.611] - client - INFO - 46 bytes from 54.197.223.49: time=52.31 ms
[2024-11-06T10:52:33.867] - client - INFO - 46 bytes from 54.197.223.49: time=55.22 ms
[2024-11-06T10:52:34.120] - client - INFO - 46 bytes from 54.197.223.49: time=52.15 ms
[2024-11-06T10:52:34.369] - client - INFO - 46 bytes from 54.197.223.49: time=48.31 ms
[2024-11-06T10:52:34.622] - client - INFO - 46 bytes from 54.197.223.49: time=51.98 ms
[2024-11-06T10:52:34.869] - client - INFO - 46 bytes from 54.197.223.49: time=46.18 ms
[2024-11-06T10:52:35.120] - client - INFO - 46 bytes from 54.197.223.49: time=50.18 ms
[2024-11-06T10:52:35.370] - client - INFO - 46 bytes from 54.197.223.49: time=49.63 ms
[2024-11-06T10:52:35.620] - client - INFO - 46 bytes from 54.197.223.49: time=49.34 ms
[2024-11-06T10:52:35.872] - client - INFO - 46 bytes from 54.197.223.49: time=51.34 ms
[2024-11-06T10:52:36.122] - client - INFO - 46 bytes from 54.197.223.49: time=49.06 ms
[2024-11-06T10:52:36.377] - client - INFO - 46 bytes from 54.197.223.49: time=54.09 ms
[2024-11-06T10:52:36.620] - client - INFO - 46 bytes from 54.197.223.49: time=43.03 ms
[2024-11-06T10:52:36.870] - client - INFO - 46 bytes from 54.197.223.49: time=49.02 ms
[2024-11-06T10:52:37.119] - client - INFO - 46 bytes from 54.197.223.49: time=48.38 ms
[2024-11-06T10:52:37.370] - client - INFO - 46 bytes from 54.197.223.49: time=50.15 ms
[2024-11-06T10:52:37.621] - client - INFO - 46 bytes from 54.197.223.49: time=50.90 ms
[2024-11-06T10:52:37.879] - client - INFO - 46 bytes from 54.197.223.49: time=57.13 ms
[2024-11-06T10:52:38.131] - client - INFO - 46 bytes from 54.197.223.49: time=51.50 ms
[2024-11-06T10:52:38.381] - client - INFO - 46 bytes from 54.197.223.49: time=49.04 ms
[2024-11-06T10:52:38.638] - client - INFO - 46 bytes from 54.197.223.49: time=56.53 ms
[2024-11-06T10:52:38.891] - client - INFO - 46 bytes from 54.197.223.49: time=51.89 ms
[2024-11-06T10:52:39.141] - client - INFO - 46 bytes from 54.197.223.49: time=49.41 ms
[2024-11-06T10:52:39.392] - client - INFO - 46 bytes from 54.197.223.49: time=50.22 ms
[2024-11-06T10:52:39.656] - client - INFO - 46 bytes from 54.197.223.49: time=63.31 ms
[2024-11-06T10:52:39.900] - client - INFO - 46 bytes from 54.197.223.49: time=42.95 ms
[2024-11-06T10:52:40.150] - client - INFO - 46 bytes from 54.197.223.49: time=49.51 ms
[2024-11-06T10:52:40.400] - client - INFO - 46 bytes from 54.197.223.49: time=49.26 ms
[2024-11-06T10:52:40.807] - client - INFO - 46 bytes from 54.197.223.49: time=206.52 ms
[2024-11-06T10:52:41.067] - client - INFO - 46 bytes from 54.197.223.49: time=59.01 ms
[2024-11-06T10:52:41.317] - client - INFO - 46 bytes from 54.197.223.49: time=48.95 ms
[2024-11-06T10:52:41.566] - client - INFO - 46 bytes from 54.197.223.49: time=48.09 ms
[2024-11-06T10:52:41.831] - client - INFO - 46 bytes from 54.197.223.49: time=64.26 ms
[2024-11-06T10:52:42.075] - client - INFO - 46 bytes from 54.197.223.49: time=43.69 ms
[2024-11-06T10:52:42.325] - client - INFO - 46 bytes from 54.197.223.49: time=49.26 ms
[2024-11-06T10:52:42.576] - client - INFO - 46 bytes from 54.197.223.49: time=50.14 ms
[2024-11-06T10:52:42.825] - client - INFO - 46 bytes from 54.197.223.49: time=48.18 ms
[2024-11-06T10:52:43.062] - client - INFO - 46 bytes from 54.197.223.49: time=36.84 ms
[2024-11-06T10:52:43.311] - client - INFO - 46 bytes from 54.197.223.49: time=47.93 ms
[2024-11-06T10:52:43.564] - client - INFO - 46 bytes from 54.197.223.49: time=52.24 ms
[2024-11-06T10:52:43.812] - client - INFO - 46 bytes from 54.197.223.49: time=46.96 ms
[2024-11-06T10:52:44.063] - client - INFO - 46 bytes from 54.197.223.49: time=50.31 ms
End time: 1730911964236
