Start time: 1730929230718
[2024-11-06T16:40:30.937] - client - INFO - Connected to 54.197.223.49:65432
[2024-11-06T16:40:30.937] - client - INFO - PING 54.197.223.49 26(66) bytes of data.
[2024-11-06T16:40:30.974] - client - INFO - 46 bytes from 54.197.223.49: time=36.64 ms
[2024-11-06T16:40:31.234] - client - INFO - 46 bytes from 54.197.223.49: time=59.77 ms
[2024-11-06T16:40:31.492] - client - INFO - 46 bytes from 54.197.223.49: time=57.08 ms
[2024-11-06T16:40:31.761] - client - INFO - 46 bytes from 54.197.223.49: time=67.61 ms
[2024-11-06T16:40:32.018] - client - INFO - 46 bytes from 54.197.223.49: time=56.30 ms
[2024-11-06T16:40:32.295] - client - INFO - 46 bytes from 54.197.223.49: time=76.19 ms
[2024-11-06T16:40:32.563] - client - INFO - 46 bytes from 54.197.223.49: time=67.43 ms
[2024-11-06T16:40:32.818] - client - INFO - 46 bytes from 54.197.223.49: time=54.32 ms
[2024-11-06T16:40:33.078] - client - INFO - 46 bytes from 54.197.223.49: time=59.30 ms
[2024-11-06T16:40:33.338] - client - INFO - 46 bytes from 54.197.223.49: time=59.48 ms
[2024-11-06T16:40:33.598] - client - INFO - 46 bytes from 54.197.223.49: time=59.32 ms
[2024-11-06T16:40:33.858] - client - INFO - 46 bytes from 54.197.223.49: time=59.30 ms
[2024-11-06T16:40:34.123] - client - INFO - 46 bytes from 54.197.223.49: time=64.90 ms
[2024-11-06T16:40:34.385] - client - INFO - 46 bytes from 54.197.223.49: time=60.68 ms
[2024-11-06T16:40:34.878] - client - INFO - 46 bytes from 54.197.223.49: time=291.81 ms
[2024-11-06T16:40:35.184] - client - INFO - 46 bytes from 54.197.223.49: time=105.78 ms
[2024-11-06T16:40:35.444] - client - INFO - 46 bytes from 54.197.223.49: time=58.77 ms
[2024-11-06T16:40:35.709] - client - INFO - 46 bytes from 54.197.223.49: time=64.71 ms
[2024-11-06T16:40:35.959] - client - INFO - 46 bytes from 54.197.223.49: time=49.37 ms
[2024-11-06T16:40:36.223] - client - INFO - 46 bytes from 54.197.223.49: time=63.58 ms
[2024-11-06T16:40:36.972] - client - INFO - 46 bytes from 54.197.223.49: time=547.37 ms
[2024-11-06T16:40:37.845] - client - INFO - 46 bytes from 54.197.223.49: time=672.62 ms
[2024-11-06T16:40:38.120] - client - INFO - 46 bytes from 54.197.223.49: time=74.32 ms
[2024-11-06T16:40:38.383] - client - INFO - 46 bytes from 54.197.223.49: time=62.03 ms
[2024-11-06T16:40:38.643] - client - INFO - 46 bytes from 54.197.223.49: time=59.32 ms
[2024-11-06T16:40:38.903] - client - INFO - 46 bytes from 54.197.223.49: time=59.02 ms
[2024-11-06T16:40:39.168] - client - INFO - 46 bytes from 54.197.223.49: time=64.05 ms
[2024-11-06T16:40:39.429] - client - INFO - 46 bytes from 54.197.223.49: time=60.32 ms
[2024-11-06T16:40:39.700] - client - INFO - 46 bytes from 54.197.223.49: time=70.18 ms
[2024-11-06T16:40:39.976] - client - INFO - 46 bytes from 54.197.223.49: time=75.13 ms
[2024-11-06T16:40:40.256] - client - INFO - 46 bytes from 54.197.223.49: time=79.42 ms
[2024-11-06T16:40:40.519] - client - INFO - 46 bytes from 54.197.223.49: time=62.28 ms
[2024-11-06T16:40:40.795] - client - INFO - 46 bytes from 54.197.223.49: time=75.26 ms
[2024-11-06T16:40:41.063] - client - INFO - 46 bytes from 54.197.223.49: time=66.93 ms
[2024-11-06T16:40:41.807] - client - INFO - 46 bytes from 54.197.223.49: time=543.66 ms
[2024-11-06T16:40:42.064] - client - INFO - 46 bytes from 54.197.223.49: time=55.83 ms
[2024-11-06T16:40:42.319] - client - INFO - 46 bytes from 54.197.223.49: time=54.31 ms
[2024-11-06T16:40:42.583] - client - INFO - 46 bytes from 54.197.223.49: time=63.08 ms
[2024-11-06T16:40:42.848] - client - INFO - 46 bytes from 54.197.223.49: time=64.40 ms
[2024-11-06T16:40:43.220] - client - INFO - 46 bytes from 54.197.223.49: time=171.20 ms
[2024-11-06T16:40:43.496] - client - INFO - 46 bytes from 54.197.223.49: time=75.45 ms
[2024-11-06T16:40:43.784] - client - INFO - 46 bytes from 54.197.223.49: time=86.74 ms
[2024-11-06T16:40:44.056] - client - INFO - 46 bytes from 54.197.223.49: time=71.09 ms
[2024-11-06T16:40:44.396] - client - INFO - 46 bytes from 54.197.223.49: time=140.12 ms
[2024-11-06T16:40:44.660] - client - INFO - 46 bytes from 54.197.223.49: time=62.80 ms
[2024-11-06T16:40:44.909] - client - INFO - 46 bytes from 54.197.223.49: time=47.95 ms
[2024-11-06T16:40:45.150] - client - INFO - 46 bytes from 54.197.223.49: time=40.68 ms
[2024-11-06T16:40:45.421] - client - INFO - 46 bytes from 54.197.223.49: time=70.08 ms
[2024-11-06T16:40:45.670] - client - INFO - 46 bytes from 54.197.223.49: time=48.14 ms
[2024-11-06T16:40:45.941] - client - INFO - 46 bytes from 54.197.223.49: time=70.90 ms
[2024-11-06T16:40:46.190] - client - INFO - 46 bytes from 54.197.223.49: time=47.45 ms
[2024-11-06T16:40:46.460] - client - INFO - 46 bytes from 54.197.223.49: time=69.38 ms
[2024-11-06T16:40:46.716] - client - INFO - 46 bytes from 54.197.223.49: time=55.90 ms
[2024-11-06T16:40:46.979] - client - INFO - 46 bytes from 54.197.223.49: time=62.57 ms
[2024-11-06T16:40:47.230] - client - INFO - 46 bytes from 54.197.223.49: time=49.56 ms
[2024-11-06T16:40:47.500] - client - INFO - 46 bytes from 54.197.223.49: time=69.32 ms
[2024-11-06T16:40:47.750] - client - INFO - 46 bytes from 54.197.223.49: time=48.91 ms
[2024-11-06T16:40:47.998] - client - INFO - 46 bytes from 54.197.223.49: time=48.12 ms
[2024-11-06T16:40:48.240] - client - INFO - 46 bytes from 54.197.223.49: time=40.60 ms
[2024-11-06T16:40:48.490] - client - INFO - 46 bytes from 54.197.223.49: time=49.17 ms
[2024-11-06T16:40:48.739] - client - INFO - 46 bytes from 54.197.223.49: time=48.95 ms
[2024-11-06T16:40:48.990] - client - INFO - 46 bytes from 54.197.223.49: time=49.56 ms
[2024-11-06T16:40:49.239] - client - INFO - 46 bytes from 54.197.223.49: time=48.60 ms
[2024-11-06T16:40:49.480] - client - INFO - 46 bytes from 54.197.223.49: time=40.01 ms
[2024-11-06T16:40:49.731] - client - INFO - 46 bytes from 54.197.223.49: time=49.98 ms
[2024-11-06T16:40:49.979] - client - INFO - 46 bytes from 54.197.223.49: time=48.08 ms
[2024-11-06T16:40:50.230] - client - INFO - 46 bytes from 54.197.223.49: time=49.78 ms
[2024-11-06T16:40:50.480] - client - INFO - 46 bytes from 54.197.223.49: time=48.98 ms
[2024-11-06T16:40:50.730] - client - INFO - 46 bytes from 54.197.223.49: time=49.35 ms
[2024-11-06T16:40:50.979] - client - INFO - 46 bytes from 54.197.223.49: time=48.18 ms
[2024-11-06T16:40:51.220] - client - INFO - 46 bytes from 54.197.223.49: time=40.30 ms
[2024-11-06T16:40:51.469] - client - INFO - 46 bytes from 54.197.223.49: time=47.83 ms
[2024-11-06T16:40:51.710] - client - INFO - 46 bytes from 54.197.223.49: time=40.25 ms
[2024-11-06T16:40:51.960] - client - INFO - 46 bytes from 54.197.223.49: time=49.43 ms
[2024-11-06T16:40:52.209] - client - INFO - 46 bytes from 54.197.223.49: time=48.76 ms
[2024-11-06T16:40:52.451] - client - INFO - 46 bytes from 54.197.223.49: time=41.20 ms
[2024-11-06T16:40:52.700] - client - INFO - 46 bytes from 54.197.223.49: time=47.51 ms
[2024-11-06T16:40:52.949] - client - INFO - 46 bytes from 54.197.223.49: time=48.15 ms
[2024-11-06T16:40:53.189] - client - INFO - 46 bytes from 54.197.223.49: time=39.27 ms
[2024-11-06T16:40:53.437] - client - INFO - 46 bytes from 54.197.223.49: time=47.38 ms
[2024-11-06T16:40:53.689] - client - INFO - 46 bytes from 54.197.223.49: time=51.52 ms
[2024-11-06T16:40:53.930] - client - INFO - 46 bytes from 54.197.223.49: time=40.07 ms
[2024-11-06T16:40:54.180] - client - INFO - 46 bytes from 54.197.223.49: time=49.45 ms
[2024-11-06T16:40:54.429] - client - INFO - 46 bytes from 54.197.223.49: time=48.11 ms
[2024-11-06T16:40:54.670] - client - INFO - 46 bytes from 54.197.223.49: time=40.39 ms
[2024-11-06T16:40:54.921] - client - INFO - 46 bytes from 54.197.223.49: time=50.29 ms
[2024-11-06T16:40:55.170] - client - INFO - 46 bytes from 54.197.223.49: time=48.87 ms
[2024-11-06T16:40:55.419] - client - INFO - 46 bytes from 54.197.223.49: time=48.24 ms
[2024-11-06T16:40:55.669] - client - INFO - 46 bytes from 54.197.223.49: time=49.55 ms
[2024-11-06T16:40:55.919] - client - INFO - 46 bytes from 54.197.223.49: time=49.06 ms
