Start time: 1730831615456
[2024-11-05T12:33:35.562844-0600] PING 54.197.223.49 (54.197.223.49) 38(66) bytes of data.
[2024-11-05T12:33:35.563649-0600] 46 bytes from 54.197.223.49: icmp_seq=1 ttl=56 time=48.8 ms
[2024-11-05T12:33:35.766811-0600] 46 bytes from 54.197.223.49: icmp_seq=2 ttl=56 time=51.2 ms
[2024-11-05T12:33:35.981767-0600] 46 bytes from 54.197.223.49: icmp_seq=3 ttl=56 time=62.6 ms
[2024-11-05T12:33:36.163914-0600] 46 bytes from 54.197.223.49: icmp_seq=4 ttl=56 time=44.7 ms
[2024-11-05T12:33:36.367846-0600] 46 bytes from 54.197.223.49: icmp_seq=5 ttl=56 time=48.3 ms
[2024-11-05T12:33:36.567797-0600] 46 bytes from 54.197.223.49: icmp_seq=6 ttl=56 time=47.4 ms
[2024-11-05T12:33:36.770888-0600] 46 bytes from 54.197.223.49: icmp_seq=7 ttl=56 time=49.2 ms
[2024-11-05T12:33:36.983641-0600] 46 bytes from 54.197.223.49: icmp_seq=8 ttl=56 time=59.5 ms
[2024-11-05T12:33:37.177883-0600] 46 bytes from 54.197.223.49: icmp_seq=9 ttl=56 time=51.5 ms
[2024-11-05T12:33:37.380854-0600] 46 bytes from 54.197.223.49: icmp_seq=10 ttl=56 time=54.1 ms
[2024-11-05T12:33:37.580452-0600] 46 bytes from 54.197.223.49: icmp_seq=11 ttl=56 time=51.7 ms
[2024-11-05T12:33:37.775663-0600] 46 bytes from 54.197.223.49: icmp_seq=12 ttl=56 time=46.2 ms
[2024-11-05T12:33:37.993012-0600] 46 bytes from 54.197.223.49: icmp_seq=13 ttl=56 time=61.4 ms
[2024-11-05T12:33:38.177897-0600] 46 bytes from 54.197.223.49: icmp_seq=14 ttl=56 time=45.8 ms
[2024-11-05T12:33:38.375418-0600] 46 bytes from 54.197.223.49: icmp_seq=15 ttl=56 time=43.2 ms
[2024-11-05T12:33:38.578778-0600] 46 bytes from 54.197.223.49: icmp_seq=16 ttl=56 time=46.6 ms
[2024-11-05T12:33:38.779214-0600] 46 bytes from 54.197.223.49: icmp_seq=17 ttl=56 time=46.4 ms
[2024-11-05T12:33:38.984160-0600] 46 bytes from 54.197.223.49: icmp_seq=18 ttl=56 time=50.4 ms
[2024-11-05T12:33:39.186329-0600] 46 bytes from 54.197.223.49: icmp_seq=19 ttl=56 time=51.4 ms
[2024-11-05T12:33:39.388882-0600] 46 bytes from 54.197.223.49: icmp_seq=20 ttl=56 time=51.3 ms
[2024-11-05T12:33:39.582844-0600] 46 bytes from 54.197.223.49: icmp_seq=21 ttl=56 time=46.5 ms
[2024-11-05T12:33:39.784234-0600] 46 bytes from 54.197.223.49: icmp_seq=22 ttl=56 time=45.1 ms
[2024-11-05T12:33:39.989318-0600] 46 bytes from 54.197.223.49: icmp_seq=23 ttl=56 time=48.1 ms
[2024-11-05T12:33:40.188686-0600] 46 bytes from 54.197.223.49: icmp_seq=24 ttl=56 time=46.6 ms
[2024-11-05T12:33:40.389712-0600] 46 bytes from 54.197.223.49: icmp_seq=25 ttl=56 time=46.6 ms
[2024-11-05T12:33:40.586446-0600] 46 bytes from 54.197.223.49: icmp_seq=26 ttl=56 time=44.4 ms
[2024-11-05T12:33:40.799796-0600] 46 bytes from 54.197.223.49: icmp_seq=27 ttl=56 time=55.3 ms
[2024-11-05T12:33:40.991730-0600] 46 bytes from 54.197.223.49: icmp_seq=28 ttl=56 time=45.2 ms
[2024-11-05T12:33:41.195716-0600] 46 bytes from 54.197.223.49: icmp_seq=29 ttl=56 time=49.2 ms
[2024-11-05T12:33:41.399871-0600] 46 bytes from 54.197.223.49: icmp_seq=30 ttl=56 time=51.2 ms
[2024-11-05T12:33:41.596241-0600] 46 bytes from 54.197.223.49: icmp_seq=31 ttl=56 time=47.8 ms
[2024-11-05T12:33:41.793906-0600] 46 bytes from 54.197.223.49: icmp_seq=32 ttl=56 time=44.4 ms
[2024-11-05T12:33:42.027547-0600] 46 bytes from 54.197.223.49: icmp_seq=33 ttl=56 time=76.1 ms
[2024-11-05T12:33:42.211883-0600] 46 bytes from 54.197.223.49: icmp_seq=34 ttl=56 time=59.4 ms
[2024-11-05T12:33:42.406832-0600] 46 bytes from 54.197.223.49: icmp_seq=35 ttl=56 time=53.8 ms
[2024-11-05T12:33:42.628396-0600] 46 bytes from 54.197.223.49: icmp_seq=36 ttl=56 time=74.9 ms
[2024-11-05T12:33:42.810271-0600] 46 bytes from 54.197.223.49: icmp_seq=37 ttl=56 time=56.9 ms
[2024-11-05T12:33:43.014731-0600] 46 bytes from 54.197.223.49: icmp_seq=38 ttl=56 time=58.9 ms
[2024-11-05T12:33:43.204784-0600] 46 bytes from 54.197.223.49: icmp_seq=39 ttl=56 time=48.5 ms
[2024-11-05T12:33:43.402712-0600] 46 bytes from 54.197.223.49: icmp_seq=40 ttl=56 time=43.9 ms
[2024-11-05T12:33:43.613226-0600] 46 bytes from 54.197.223.49: icmp_seq=41 ttl=56 time=54.9 ms
[2024-11-05T12:33:43.815719-0600] 46 bytes from 54.197.223.49: icmp_seq=42 ttl=56 time=55.5 ms
[2024-11-05T12:33:44.019069-0600] 46 bytes from 54.197.223.49: icmp_seq=43 ttl=56 time=58.0 ms
[2024-11-05T12:33:44.222227-0600] 46 bytes from 54.197.223.49: icmp_seq=44 ttl=56 time=62.5 ms
[2024-11-05T12:33:44.415393-0600] 46 bytes from 54.197.223.49: icmp_seq=45 ttl=56 time=51.9 ms
[2024-11-05T12:33:44.617152-0600] 46 bytes from 54.197.223.49: icmp_seq=46 ttl=56 time=53.1 ms
[2024-11-05T12:33:44.819827-0600] 46 bytes from 54.197.223.49: icmp_seq=47 ttl=56 time=54.3 ms
[2024-11-05T12:33:45.038761-0600] 46 bytes from 54.197.223.49: icmp_seq=48 ttl=56 time=72.5 ms
[2024-11-05T12:33:45.226125-0600] 46 bytes from 54.197.223.49: icmp_seq=49 ttl=56 time=60.0 ms
[2024-11-05T12:33:45.410392-0600] 46 bytes from 54.197.223.49: icmp_seq=50 ttl=56 time=42.8 ms
[2024-11-05T12:33:45.616602-0600] 46 bytes from 54.197.223.49: icmp_seq=51 ttl=56 time=48.4 ms
[2024-11-05T12:33:45.827592-0600] 46 bytes from 54.197.223.49: icmp_seq=52 ttl=56 time=57.7 ms
[2024-11-05T12:33:46.027375-0600] 46 bytes from 54.197.223.49: icmp_seq=53 ttl=56 time=57.2 ms
[2024-11-05T12:33:46.237342-0600] 46 bytes from 54.197.223.49: icmp_seq=54 ttl=56 time=66.9 ms
[2024-11-05T12:33:46.417599-0600] 46 bytes from 54.197.223.49: icmp_seq=55 ttl=56 time=45.6 ms
[2024-11-05T12:33:46.627297-0600] 46 bytes from 54.197.223.49: icmp_seq=56 ttl=56 time=54.2 ms
[2024-11-05T12:33:46.831803-0600] 46 bytes from 54.197.223.49: icmp_seq=57 ttl=56 time=57.0 ms
[2024-11-05T12:33:47.022875-0600] 46 bytes from 54.197.223.49: icmp_seq=58 ttl=56 time=48.4 ms
[2024-11-05T12:33:47.225123-0600] 46 bytes from 54.197.223.49: icmp_seq=59 ttl=56 time=51.7 ms
[2024-11-05T12:33:47.423305-0600] 46 bytes from 54.197.223.49: icmp_seq=60 ttl=56 time=48.1 ms
[2024-11-05T12:33:47.620930-0600] 46 bytes from 54.197.223.49: icmp_seq=61 ttl=56 time=44.7 ms
[2024-11-05T12:33:47.861805-0600] 46 bytes from 54.197.223.49: icmp_seq=62 ttl=56 time=81.7 ms
[2024-11-05T12:33:48.031321-0600] 46 bytes from 54.197.223.49: icmp_seq=63 ttl=56 time=50.3 ms
[2024-11-05T12:33:48.230734-0600] 46 bytes from 54.197.223.49: icmp_seq=64 ttl=56 time=50.8 ms
[2024-11-05T12:33:48.443970-0600] 46 bytes from 54.197.223.49: icmp_seq=65 ttl=56 time=62.0 ms
[2024-11-05T12:33:48.641804-0600] 46 bytes from 54.197.223.49: icmp_seq=66 ttl=56 time=59.1 ms
[2024-11-05T12:33:48.838991-0600] 46 bytes from 54.197.223.49: icmp_seq=67 ttl=56 time=55.1 ms
[2024-11-05T12:33:49.034509-0600] 46 bytes from 54.197.223.49: icmp_seq=68 ttl=56 time=49.8 ms
[2024-11-05T12:33:49.247944-0600] 46 bytes from 54.197.223.49: icmp_seq=69 ttl=56 time=63.7 ms
[2024-11-05T12:33:49.457873-0600] 46 bytes from 54.197.223.49: icmp_seq=70 ttl=56 time=72.5 ms
[2024-11-05T12:33:49.644202-0600] 46 bytes from 54.197.223.49: icmp_seq=71 ttl=56 time=57.1 ms
[2024-11-05T12:33:49.847522-0600] 46 bytes from 54.197.223.49: icmp_seq=72 ttl=56 time=60.3 ms
[2024-11-05T12:33:50.043647-0600] 46 bytes from 54.197.223.49: icmp_seq=73 ttl=56 time=55.0 ms
[2024-11-05T12:33:50.258193-0600] 46 bytes from 54.197.223.49: icmp_seq=74 ttl=56 time=68.9 ms
[2024-11-05T12:33:50.449652-0600] 46 bytes from 54.197.223.49: icmp_seq=75 ttl=56 time=57.2 ms
[2024-11-05T12:33:50.649119-0600] 46 bytes from 54.197.223.49: icmp_seq=76 ttl=56 time=56.7 ms
[2024-11-05T12:33:50.842870-0600] 46 bytes from 54.197.223.49: icmp_seq=77 ttl=56 time=49.8 ms
[2024-11-05T12:33:51.046413-0600] 46 bytes from 54.197.223.49: icmp_seq=78 ttl=56 time=50.6 ms
[2024-11-05T12:33:51.780131-0600] 46 bytes from 54.197.223.49: icmp_seq=80 ttl=56 time=375 ms
[2024-11-05T12:33:51.780306-0600] 46 bytes from 54.197.223.49: icmp_seq=81 ttl=56 time=166 ms
[2024-11-05T12:33:51.898197-0600] 46 bytes from 54.197.223.49: icmp_seq=82 ttl=56 time=80.7 ms
[2024-11-05T12:33:52.098975-0600] 46 bytes from 54.197.223.49: icmp_seq=83 ttl=56 time=79.5 ms
[2024-11-05T12:33:52.297544-0600] 46 bytes from 54.197.223.49: icmp_seq=84 ttl=56 time=77.9 ms
[2024-11-05T12:33:52.499032-0600] 46 bytes from 54.197.223.49: icmp_seq=85 ttl=56 time=77.5 ms
[2024-11-05T12:33:52.698724-0600] 46 bytes from 54.197.223.49: icmp_seq=86 ttl=56 time=77.0 ms
[2024-11-05T12:33:52.896366-0600] 46 bytes from 54.197.223.49: icmp_seq=87 ttl=56 time=73.7 ms
[2024-11-05T12:33:53.098417-0600] 46 bytes from 54.197.223.49: icmp_seq=88 ttl=56 time=73.8 ms
[2024-11-05T12:33:53.304682-0600] 46 bytes from 54.197.223.49: icmp_seq=89 ttl=56 time=80.7 ms
[2024-11-05T12:33:53.503558-0600] 46 bytes from 54.197.223.49: icmp_seq=90 ttl=56 time=76.7 ms
[2024-11-05T12:33:53.697171-0600] 46 bytes from 54.197.223.49: icmp_seq=91 ttl=56 time=70.2 ms
[2024-11-05T12:33:53.909356-0600] 46 bytes from 54.197.223.49: icmp_seq=92 ttl=56 time=81.4 ms
[2024-11-05T12:33:54.113022-0600] 46 bytes from 54.197.223.49: icmp_seq=93 ttl=56 time=83.0 ms
[2024-11-05T12:33:54.307576-0600] 46 bytes from 54.197.223.49: icmp_seq=94 ttl=56 time=78.9 ms
[2024-11-05T12:33:54.505091-0600] 46 bytes from 54.197.223.49: icmp_seq=95 ttl=56 time=73.9 ms
[2024-11-05T12:33:54.713787-0600] 46 bytes from 54.197.223.49: icmp_seq=96 ttl=56 time=81.4 ms
[2024-11-05T12:33:54.931218-0600] 46 bytes from 54.197.223.49: icmp_seq=97 ttl=56 time=98.6 ms
[2024-11-05T12:33:55.139499-0600] 46 bytes from 54.197.223.49: icmp_seq=98 ttl=56 time=103 ms
[2024-11-05T12:33:55.317827-0600] 46 bytes from 54.197.223.49: icmp_seq=99 ttl=56 time=82.6 ms
[2024-11-05T12:33:55.527014-0600] 46 bytes from 54.197.223.49: icmp_seq=100 ttl=56 time=89.2 ms
[2024-11-05T12:33:55.733892-0600] 46 bytes from 54.197.223.49: icmp_seq=101 ttl=56 time=93.1 ms
[2024-11-05T12:33:55.940172-0600] 46 bytes from 54.197.223.49: icmp_seq=102 ttl=56 time=99.2 ms
[2024-11-05T12:33:56.144863-0600] 46 bytes from 54.197.223.49: icmp_seq=103 ttl=56 time=103 ms
[2024-11-05T12:33:56.349267-0600] 46 bytes from 54.197.223.49: icmp_seq=104 ttl=56 time=106 ms
[2024-11-05T12:33:56.564591-0600] 46 bytes from 54.197.223.49: icmp_seq=105 ttl=56 time=119 ms
[2024-11-05T12:33:56.772293-0600] 46 bytes from 54.197.223.49: icmp_seq=106 ttl=56 time=126 ms
[2024-11-05T12:33:57.151210-0600] 46 bytes from 54.197.223.49: icmp_seq=108 ttl=56 time=101 ms
[2024-11-05T12:33:57.344253-0600] 46 bytes from 54.197.223.49: icmp_seq=109 ttl=56 time=95.5 ms
[2024-11-05T12:33:57.552332-0600] 46 bytes from 54.197.223.49: icmp_seq=110 ttl=56 time=98.7 ms
[2024-11-05T12:33:57.759474-0600] 46 bytes from 54.197.223.49: icmp_seq=111 ttl=56 time=103 ms
[2024-11-05T12:33:57.967545-0600] 46 bytes from 54.197.223.49: icmp_seq=112 ttl=56 time=112 ms
[2024-11-05T12:33:58.113358-0600] 46 bytes from 54.197.223.49: icmp_seq=113 ttl=56 time=54.0 ms
[2024-11-05T12:33:58.312282-0600] 46 bytes from 54.197.223.49: icmp_seq=114 ttl=56 time=52.8 ms
[2024-11-05T12:33:58.513271-0600] 46 bytes from 54.197.223.49: icmp_seq=115 ttl=56 time=51.7 ms
[2024-11-05T12:33:58.725174-0600] 46 bytes from 54.197.223.49: icmp_seq=116 ttl=56 time=64.1 ms
[2024-11-05T12:33:58.938326-0600] 46 bytes from 54.197.223.49: icmp_seq=117 ttl=56 time=75.0 ms
[2024-11-05T12:33:59.121008-0600] 46 bytes from 54.197.223.49: icmp_seq=118 ttl=56 time=55.7 ms
[2024-11-05T12:33:59.321261-0600] 46 bytes from 54.197.223.49: icmp_seq=119 ttl=56 time=55.3 ms
[2024-11-05T12:33:59.534692-0600] 46 bytes from 54.197.223.49: icmp_seq=120 ttl=56 time=68.5 ms
[2024-11-05T12:33:59.748053-0600] 46 bytes from 54.197.223.49: icmp_seq=121 ttl=56 time=78.3 ms
[2024-11-05T12:33:59.912010-0600] 46 bytes from 54.197.223.49: icmp_seq=122 ttl=56 time=43.5 ms
