Start time: 1730512915621
[2024-11-01T19:01:55.863] - client - INFO - Connected to 161.188.33.234:65432
[2024-11-01T19:01:55.863] - client - INFO - PING 161.188.33.234 26(66) bytes of data.
[2024-11-01T19:01:55.881] - client - INFO - 46 bytes from 161.188.33.234: time=17.77 ms
[2024-11-01T19:01:56.122] - client - INFO - 46 bytes from 161.188.33.234: time=40.11 ms
[2024-11-01T19:01:56.361] - client - INFO - 46 bytes from 161.188.33.234: time=38.51 ms
[2024-11-01T19:01:56.601] - client - INFO - 46 bytes from 161.188.33.234: time=38.82 ms
[2024-11-01T19:01:56.842] - client - INFO - 46 bytes from 161.188.33.234: time=40.28 ms
[2024-11-01T19:01:57.085] - client - INFO - 46 bytes from 161.188.33.234: time=42.42 ms
[2024-11-01T19:01:57.320] - client - INFO - 46 bytes from 161.188.33.234: time=34.27 ms
[2024-11-01T19:01:57.546] - client - INFO - 46 bytes from 161.188.33.234: time=24.98 ms
[2024-11-01T19:01:57.781] - client - INFO - 46 bytes from 161.188.33.234: time=33.59 ms
[2024-11-01T19:01:58.020] - client - INFO - 46 bytes from 161.188.33.234: time=38.95 ms
[2024-11-01T19:01:58.266] - client - INFO - 46 bytes from 161.188.33.234: time=45.15 ms
[2024-11-01T19:01:58.505] - client - INFO - 46 bytes from 161.188.33.234: time=37.92 ms
[2024-11-01T19:01:58.744] - client - INFO - 46 bytes from 161.188.33.234: time=38.84 ms
[2024-11-01T19:01:58.984] - client - INFO - 46 bytes from 161.188.33.234: time=39.17 ms
[2024-11-01T19:01:59.225] - client - INFO - 46 bytes from 161.188.33.234: time=39.79 ms
[2024-11-01T19:01:59.538] - client - INFO - 46 bytes from 161.188.33.234: time=112.79 ms
[2024-11-01T19:01:59.771] - client - INFO - 46 bytes from 161.188.33.234: time=32.41 ms
[2024-11-01T19:02:00.016] - client - INFO - 46 bytes from 161.188.33.234: time=44.11 ms
[2024-11-01T19:02:00.251] - client - INFO - 46 bytes from 161.188.33.234: time=35.02 ms
[2024-11-01T19:02:00.493] - client - INFO - 46 bytes from 161.188.33.234: time=40.50 ms
[2024-11-01T19:02:00.742] - client - INFO - 46 bytes from 161.188.33.234: time=48.01 ms
[2024-11-01T19:02:00.983] - client - INFO - 46 bytes from 161.188.33.234: time=40.26 ms
[2024-11-01T19:02:01.237] - client - INFO - 46 bytes from 161.188.33.234: time=53.57 ms
[2024-11-01T19:02:01.475] - client - INFO - 46 bytes from 161.188.33.234: time=36.90 ms
[2024-11-01T19:02:01.732] - client - INFO - 46 bytes from 161.188.33.234: time=56.52 ms
[2024-11-01T19:02:01.977] - client - INFO - 46 bytes from 161.188.33.234: time=44.42 ms
[2024-11-01T19:02:02.206] - client - INFO - 46 bytes from 161.188.33.234: time=28.15 ms
[2024-11-01T19:02:02.425] - client - INFO - 46 bytes from 161.188.33.234: time=18.72 ms
[2024-11-01T19:02:02.650] - client - INFO - 46 bytes from 161.188.33.234: time=24.65 ms
[2024-11-01T19:02:02.890] - client - INFO - 46 bytes from 161.188.33.234: time=39.30 ms
[2024-11-01T19:02:03.126] - client - INFO - 46 bytes from 161.188.33.234: time=35.06 ms
[2024-11-01T19:02:03.370] - client - INFO - 46 bytes from 161.188.33.234: time=42.47 ms
[2024-11-01T19:02:03.611] - client - INFO - 46 bytes from 161.188.33.234: time=40.43 ms
[2024-11-01T19:02:03.846] - client - INFO - 46 bytes from 161.188.33.234: time=34.62 ms
[2024-11-01T19:02:04.234] - client - INFO - 46 bytes from 161.188.33.234: time=187.50 ms
[2024-11-01T19:02:04.515] - client - INFO - 46 bytes from 161.188.33.234: time=79.85 ms
[2024-11-01T19:02:05.952] - client - INFO - 46 bytes from 161.188.33.234: time=1236.89 ms
[2024-11-01T19:02:06.191] - client - INFO - 46 bytes from 161.188.33.234: time=37.72 ms
[2024-11-01T19:02:06.431] - client - INFO - 46 bytes from 161.188.33.234: time=39.83 ms
[2024-11-01T19:02:07.036] - client - INFO - 46 bytes from 161.188.33.234: time=404.18 ms
[2024-11-01T19:02:07.287] - client - INFO - 46 bytes from 161.188.33.234: time=51.05 ms
[2024-11-01T19:02:07.531] - client - INFO - 46 bytes from 161.188.33.234: time=43.13 ms
[2024-11-01T19:02:07.773] - client - INFO - 46 bytes from 161.188.33.234: time=41.12 ms
[2024-11-01T19:02:08.016] - client - INFO - 46 bytes from 161.188.33.234: time=41.52 ms
[2024-11-01T19:02:08.260] - client - INFO - 46 bytes from 161.188.33.234: time=44.09 ms
[2024-11-01T19:02:08.496] - client - INFO - 46 bytes from 161.188.33.234: time=34.86 ms
[2024-11-01T19:02:08.852] - client - INFO - 46 bytes from 161.188.33.234: time=155.85 ms
[2024-11-01T19:02:09.088] - client - INFO - 46 bytes from 161.188.33.234: time=34.79 ms
[2024-11-01T19:02:09.330] - client - INFO - 46 bytes from 161.188.33.234: time=41.20 ms
[2024-11-01T19:02:09.570] - client - INFO - 46 bytes from 161.188.33.234: time=39.03 ms
[2024-11-01T19:02:09.801] - client - INFO - 46 bytes from 161.188.33.234: time=29.90 ms
[2024-11-01T19:02:10.046] - client - INFO - 46 bytes from 161.188.33.234: time=44.69 ms
[2024-11-01T19:02:10.290] - client - INFO - 46 bytes from 161.188.33.234: time=43.47 ms
[2024-11-01T19:02:10.530] - client - INFO - 46 bytes from 161.188.33.234: time=38.71 ms
[2024-11-01T19:02:10.770] - client - INFO - 46 bytes from 161.188.33.234: time=39.38 ms
[2024-11-01T19:02:11.015] - client - INFO - 46 bytes from 161.188.33.234: time=44.41 ms
[2024-11-01T19:02:11.271] - client - INFO - 46 bytes from 161.188.33.234: time=55.51 ms
[2024-11-01T19:02:12.077] - client - INFO - 46 bytes from 161.188.33.234: time=604.50 ms
[2024-11-01T19:02:12.316] - client - INFO - 46 bytes from 161.188.33.234: time=38.67 ms
[2024-11-01T19:02:12.659] - client - INFO - 46 bytes from 161.188.33.234: time=141.85 ms
[2024-11-01T19:02:12.898] - client - INFO - 46 bytes from 161.188.33.234: time=38.97 ms
[2024-11-01T19:02:13.136] - client - INFO - 46 bytes from 161.188.33.234: time=37.34 ms
[2024-11-01T19:02:13.511] - client - INFO - 46 bytes from 161.188.33.234: time=174.45 ms
[2024-11-01T19:02:13.751] - client - INFO - 46 bytes from 161.188.33.234: time=39.17 ms
[2024-11-01T19:02:14.343] - client - INFO - 46 bytes from 161.188.33.234: time=391.90 ms
[2024-11-01T19:02:14.575] - client - INFO - 46 bytes from 161.188.33.234: time=31.31 ms
[2024-11-01T19:02:14.811] - client - INFO - 46 bytes from 161.188.33.234: time=35.14 ms
