Start time: 1730662507246
[2024-11-03T12:35:08.166867-0700] nuttcp-t: v8.1.4: socket
[2024-11-03T12:35:08.168214-0700] nuttcp-t: buflen=65536, nstream=1, port=5103 tcp -> 54.176.53.206
[2024-11-03T12:35:08.168381-0700] nuttcp-t: time limit = 120.00 seconds
[2024-11-03T12:35:08.168507-0700] nuttcp-t: connect to 54.176.53.206 with mss=1448, RTT=50.833 ms af=inet
[2024-11-03T12:35:08.168623-0700] nuttcp-t: send window size = 1048576, receive window size = 1048576
[2024-11-03T12:35:08.168736-0700] nuttcp-t: available send window = 786432, available receive window = 786432
[2024-11-03T12:35:08.168968-0700] nuttcp-t: initial congestion window = 14 KB (10 packets)
[2024-11-03T12:35:08.169094-0700] nuttcp-r: v6.1.2: socket
[2024-11-03T12:35:08.169208-0700] nuttcp-r: buflen=65536, nstream=1, port=5103 tcp
[2024-11-03T12:35:08.169323-0700] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-03T12:35:08.169434-0700] nuttcp-r: accept from 129.222.102.135
[2024-11-03T12:35:08.169549-0700] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-03T12:35:08.169656-0700] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-03T12:35:08.169772-0700]     0.8750 MB /   0.50 sec =   14.6790 Mbps    11 retrans    151 KB-cwnd
[2024-11-03T12:35:09.062092-0700]     1.4375 MB /   0.50 sec =   24.1170 Mbps     3 retrans     89 KB-cwnd
[2024-11-03T12:35:09.466611-0700]     0.6250 MB /   0.50 sec =   10.4856 Mbps     0 retrans     93 KB-cwnd
[2024-11-03T12:35:09.818712-0700]     0.8125 MB /   0.50 sec =   13.6318 Mbps     0 retrans     96 KB-cwnd
[2024-11-03T12:35:10.267134-0700]     0.8125 MB /   0.50 sec =   13.6319 Mbps     1 retrans     87 KB-cwnd
[2024-11-03T12:35:10.664441-0700]     0.6875 MB /   0.50 sec =   11.5343 Mbps     1 retrans     72 KB-cwnd
[2024-11-03T12:35:11.206461-0700]     0.6250 MB /   0.50 sec =   10.4854 Mbps     0 retrans     76 KB-cwnd
[2024-11-03T12:35:11.768939-0700]     0.5625 MB /   0.50 sec =    9.4374 Mbps     0 retrans     82 KB-cwnd
[2024-11-03T12:35:12.562455-0700]     0.4375 MB /   0.50 sec =    7.3267 Mbps     0 retrans     86 KB-cwnd
[2024-11-03T12:35:13.293171-0700]     0.4375 MB /   0.50 sec =    7.3516 Mbps     1 retrans     90 KB-cwnd
[2024-11-03T12:35:13.293784-0700]     0.4375 MB /   0.50 sec =    7.2953 Mbps     0 retrans     90 KB-cwnd
[2024-11-03T12:35:13.986807-0700]     0.4375 MB /   0.50 sec =    7.3870 Mbps     0 retrans     94 KB-cwnd
[2024-11-03T12:35:14.461369-0700]     0.5000 MB /   0.50 sec =    8.3887 Mbps     0 retrans     97 KB-cwnd
[2024-11-03T12:35:14.889443-0700]     0.6875 MB /   0.50 sec =   11.5342 Mbps     0 retrans    101 KB-cwnd
[2024-11-03T12:35:15.388504-0700]     0.6875 MB /   0.50 sec =   11.5348 Mbps     1 retrans     93 KB-cwnd
[2024-11-03T12:35:15.874482-0700]     0.6250 MB /   0.50 sec =   10.4858 Mbps     0 retrans     96 KB-cwnd
[2024-11-03T12:35:16.311465-0700]     0.6875 MB /   0.50 sec =   11.5339 Mbps     0 retrans    100 KB-cwnd
[2024-11-03T12:35:16.795558-0700]     0.6250 MB /   0.50 sec =   10.4860 Mbps     1 retrans     91 KB-cwnd
[2024-11-03T12:35:17.369840-0700]     0.6875 MB /   0.50 sec =   11.5309 Mbps     0 retrans     94 KB-cwnd
[2024-11-03T12:35:18.001970-0700]     0.4375 MB /   0.50 sec =    7.3423 Mbps     0 retrans     98 KB-cwnd
[2024-11-03T12:35:18.595509-0700]     0.5000 MB /   0.50 sec =    8.3886 Mbps     0 retrans    103 KB-cwnd
[2024-11-03T12:35:19.191396-0700]     0.5625 MB /   0.50 sec =    9.4368 Mbps     0 retrans    106 KB-cwnd
[2024-11-03T12:35:19.192056-0700]     0.5000 MB /   0.50 sec =    8.3891 Mbps     0 retrans    106 KB-cwnd
[2024-11-03T12:35:19.845233-0700]     0.5000 MB /   0.50 sec =    8.3883 Mbps     1 retrans     98 KB-cwnd
[2024-11-03T12:35:20.398273-0700]     0.5000 MB /   0.50 sec =    8.3885 Mbps     1 retrans     80 KB-cwnd
[2024-11-03T12:35:20.901843-0700]     0.5625 MB /   0.50 sec =    9.4375 Mbps     0 retrans     84 KB-cwnd
[2024-11-03T12:35:21.456368-0700]     0.6250 MB /   0.50 sec =   10.4858 Mbps     0 retrans     89 KB-cwnd
[2024-11-03T12:35:21.952427-0700]     0.5625 MB /   0.50 sec =    9.4369 Mbps     0 retrans     93 KB-cwnd
[2024-11-03T12:35:22.446708-0700]     0.6875 MB /   0.50 sec =   11.5340 Mbps     1 retrans     90 KB-cwnd
[2024-11-03T12:35:22.978397-0700]     0.5000 MB /   0.50 sec =    8.3889 Mbps     0 retrans     93 KB-cwnd
[2024-11-03T12:35:23.507665-0700]     0.6250 MB /   0.50 sec =   10.4852 Mbps     0 retrans     97 KB-cwnd
[2024-11-03T12:35:23.941196-0700]     0.6250 MB /   0.50 sec =   10.4860 Mbps     0 retrans    101 KB-cwnd
[2024-11-03T12:35:24.425734-0700]     0.6875 MB /   0.50 sec =   11.5344 Mbps     1 retrans     93 KB-cwnd
[2024-11-03T12:35:24.919029-0700]     0.6250 MB /   0.50 sec =   10.4856 Mbps     0 retrans     97 KB-cwnd
[2024-11-03T12:35:25.351441-0700]     0.6875 MB /   0.50 sec =   11.5343 Mbps     0 retrans    100 KB-cwnd
