Start time: 1730753834537
[2024-11-04T14:57:15.511174-0600] nuttcp-t: v8.1.4: socket
[2024-11-04T14:57:15.512635-0600] nuttcp-t: buflen=65536, nstream=1, port=5103 tcp -> 54.176.53.206
[2024-11-04T14:57:15.512775-0600] nuttcp-t: time limit = 120.00 seconds
[2024-11-04T14:57:15.512863-0600] nuttcp-t: connect to 54.176.53.206 with mss=1448, RTT=55.873 ms af=inet
[2024-11-04T14:57:15.512953-0600] nuttcp-t: send window size = 1048576, receive window size = 1048576
[2024-11-04T14:57:15.513033-0600] nuttcp-t: available send window = 786432, available receive window = 786432
[2024-11-04T14:57:15.513149-0600] nuttcp-t: initial congestion window = 14 KB (10 packets)
[2024-11-04T14:57:15.513273-0600] nuttcp-r: v6.1.2: socket
[2024-11-04T14:57:15.513372-0600] nuttcp-r: buflen=65536, nstream=1, port=5103 tcp
[2024-11-04T14:57:15.513508-0600] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-04T14:57:15.513616-0600] nuttcp-r: accept from 216.147.122.97
[2024-11-04T14:57:15.513691-0600] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-04T14:57:15.513770-0600] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-04T14:57:15.513847-0600]     0.9375 MB /   0.50 sec =   15.7284 Mbps    15 retrans    181 KB-cwnd
[2024-11-04T14:57:16.337192-0600]     1.4375 MB /   0.50 sec =   24.1173 Mbps     9 retrans     79 KB-cwnd
[2024-11-04T14:57:16.920878-0600]     0.7500 MB /   0.50 sec =   12.5828 Mbps     0 retrans     84 KB-cwnd
[2024-11-04T14:57:16.921105-0600]     0.6875 MB /   0.50 sec =   11.5343 Mbps     0 retrans     84 KB-cwnd
[2024-11-04T14:57:17.514808-0600]     0.6250 MB /   0.50 sec =   10.4858 Mbps     1 retrans     70 KB-cwnd
[2024-11-04T14:57:18.143130-0600]     0.5625 MB /   0.50 sec =    9.4366 Mbps     0 retrans     76 KB-cwnd
[2024-11-04T14:57:18.805597-0600]     0.6250 MB /   0.50 sec =   10.4862 Mbps     1 retrans     70 KB-cwnd
[2024-11-04T14:57:19.472910-0600]     0.5000 MB /   0.50 sec =    8.3887 Mbps     0 retrans     76 KB-cwnd
[2024-11-04T14:57:19.473226-0600]     0.6250 MB /   0.50 sec =   10.4856 Mbps     0 retrans     76 KB-cwnd
[2024-11-04T14:57:20.071529-0600]     0.5625 MB /   0.50 sec =    9.4374 Mbps     0 retrans     82 KB-cwnd
[2024-11-04T14:57:20.634695-0600]     0.5625 MB /   0.50 sec =    9.4372 Mbps     1 retrans    106 KB-cwnd
[2024-11-04T14:57:21.245118-0600]     0.7500 MB /   0.50 sec =   12.5831 Mbps     6 retrans     69 KB-cwnd
[2024-11-04T14:57:21.886525-0600]     0.5625 MB /   0.50 sec =    9.4371 Mbps     0 retrans     74 KB-cwnd
[2024-11-04T14:57:22.520129-0600]     0.6250 MB /   0.50 sec =   10.4858 Mbps     0 retrans     84 KB-cwnd
[2024-11-04T14:57:22.520560-0600]     0.5625 MB /   0.50 sec =    9.4370 Mbps     0 retrans     84 KB-cwnd
[2024-11-04T14:57:22.950439-0600]     0.8125 MB /   0.50 sec =   13.6317 Mbps     4 retrans    111 KB-cwnd
[2024-11-04T14:57:23.491507-0600]     0.8125 MB /   0.50 sec =   13.6309 Mbps     2 retrans     73 KB-cwnd
[2024-11-04T14:57:24.115316-0600]     0.5625 MB /   0.50 sec =    9.4376 Mbps     0 retrans     79 KB-cwnd
[2024-11-04T14:57:24.667359-0600]     0.6250 MB /   0.50 sec =   10.4856 Mbps     0 retrans     83 KB-cwnd
[2024-11-04T14:57:25.238825-0600]     0.6875 MB /   0.50 sec =   11.5340 Mbps     0 retrans     89 KB-cwnd
[2024-11-04T14:57:25.749874-0600]     0.6875 MB /   0.50 sec =   11.5346 Mbps     2 retrans     79 KB-cwnd
[2024-11-04T14:57:26.515647-0600]     0.6875 MB /   0.50 sec =   11.5344 Mbps     3 retrans     52 KB-cwnd
[2024-11-04T14:57:26.516195-0600]     0.4375 MB /   0.50 sec =    7.3402 Mbps     0 retrans     52 KB-cwnd
[2024-11-04T14:57:27.694871-0600]     0.3750 MB /   0.50 sec =    6.2915 Mbps     1 retrans     49 KB-cwnd
[2024-11-04T14:57:27.695412-0600]     0.2500 MB /   0.50 sec =    4.1943 Mbps     0 retrans     49 KB-cwnd
[2024-11-04T14:57:28.477054-0600]     0.3750 MB /   0.50 sec =    6.2914 Mbps     2 retrans     70 KB-cwnd
[2024-11-04T14:57:28.477606-0600]     0.4375 MB /   0.50 sec =    7.3395 Mbps     0 retrans     70 KB-cwnd
