Start time: 1730847567730
[2024-11-05T16:59:28.587023-0600] nuttcp-t: v8.1.4: socket
[2024-11-05T16:59:28.587748-0600] nuttcp-t: buflen=65536, nstream=1, port=5103 tcp -> 54.197.223.49
[2024-11-05T16:59:28.587829-0600] nuttcp-t: time limit = 120.00 seconds
[2024-11-05T16:59:28.587965-0600] nuttcp-t: connect to 54.197.223.49 with mss=1448, RTT=45.717 ms af=inet
[2024-11-05T16:59:28.588032-0600] nuttcp-t: send window size = 1048576, receive window size = 1048576
[2024-11-05T16:59:28.588092-0600] nuttcp-t: available send window = 786432, available receive window = 786432
[2024-11-05T16:59:28.588150-0600] nuttcp-t: initial congestion window = 14 KB (10 packets)
[2024-11-05T16:59:28.588208-0600] nuttcp-r: v8.1.4: socket
[2024-11-05T16:59:28.588266-0600] nuttcp-r: buflen=65536, nstream=1, port=5103 tcp
[2024-11-05T16:59:28.588324-0600] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-05T16:59:28.588384-0600] nuttcp-r: accept from 98.97.15.61 with af=inet
[2024-11-05T16:59:28.588441-0600] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-05T16:59:28.588501-0600] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-05T16:59:28.588574-0600]     1.0000 MB /   0.50 sec =   16.7744 Mbps     8 retrans    142 KB-cwnd
[2024-11-05T16:59:29.177746-0600]     1.1250 MB /   0.50 sec =   18.8765 Mbps     9 retrans     77 KB-cwnd
[2024-11-05T16:59:29.703147-0600]     0.5000 MB /   0.50 sec =    8.3884 Mbps     0 retrans     82 KB-cwnd
[2024-11-05T16:59:30.216454-0600]     0.5625 MB /   0.50 sec =    9.4376 Mbps     2 retrans     69 KB-cwnd
[2024-11-05T16:59:30.676361-0600]     0.6250 MB /   0.50 sec =   10.4857 Mbps     2 retrans     56 KB-cwnd
[2024-11-05T16:59:31.211527-0600]     0.5000 MB /   0.50 sec =    8.3886 Mbps     0 retrans     62 KB-cwnd
[2024-11-05T16:59:31.729386-0600]     0.5625 MB /   0.50 sec =    9.4353 Mbps     0 retrans     66 KB-cwnd
[2024-11-05T16:59:32.248323-0600]     0.5000 MB /   0.50 sec =    8.3901 Mbps     1 retrans    113 KB-cwnd
[2024-11-05T16:59:32.572920-0600]     0.9375 MB /   0.50 sec =   15.7291 Mbps     6 retrans     60 KB-cwnd
[2024-11-05T16:59:33.161517-0600]     0.4375 MB /   0.50 sec =    7.3397 Mbps     0 retrans     65 KB-cwnd
[2024-11-05T16:59:33.801210-0600]     0.4375 MB /   0.50 sec =    7.3401 Mbps     0 retrans     69 KB-cwnd
[2024-11-05T16:59:34.586488-0600]     0.4375 MB /   0.50 sec =    7.3401 Mbps     4 retrans     49 KB-cwnd
[2024-11-05T16:59:34.587031-0600]     0.3125 MB /   0.50 sec =    5.2429 Mbps     0 retrans     49 KB-cwnd
[2024-11-05T16:59:35.484248-0600]     0.3125 MB /   0.50 sec =    5.2428 Mbps     0 retrans     56 KB-cwnd
[2024-11-05T16:59:36.180419-0600]     0.3125 MB /   0.50 sec =    5.2428 Mbps     2 retrans     50 KB-cwnd
[2024-11-05T16:59:36.180970-0600]     0.4375 MB /   0.50 sec =    7.3401 Mbps     0 retrans     50 KB-cwnd
[2024-11-05T16:59:36.785187-0600]     0.3750 MB /   0.50 sec =    6.2915 Mbps     0 retrans     56 KB-cwnd
[2024-11-05T16:59:37.444158-0600]     0.5000 MB /   0.50 sec =    8.3888 Mbps    12 retrans     38 KB-cwnd
[2024-11-05T16:59:38.286916-0600]     0.3750 MB /   0.50 sec =    6.2915 Mbps     2 retrans     35 KB-cwnd
[2024-11-05T16:59:38.287207-0600]     0.3750 MB /   0.50 sec =    6.2913 Mbps     0 retrans     35 KB-cwnd
[2024-11-05T16:59:39.270671-0600]     0.3125 MB /   0.50 sec =    5.2428 Mbps     0 retrans     42 KB-cwnd
[2024-11-05T16:59:39.271352-0600]     0.2500 MB /   0.50 sec =    4.1944 Mbps     0 retrans     42 KB-cwnd
[2024-11-05T16:59:40.502074-0600]     0.2500 MB /   0.50 sec =    4.1943 Mbps     0 retrans     63 KB-cwnd
[2024-11-05T16:59:40.502496-0600]     0.2500 MB /   0.50 sec =    4.1943 Mbps     0 retrans     63 KB-cwnd
[2024-11-05T16:59:40.955454-0600]     0.2500 MB /   0.50 sec =    4.1943 Mbps     3 retrans    115 KB-cwnd
[2024-11-05T16:59:41.289275-0600]     0.7500 MB /   0.50 sec =   12.5814 Mbps     3 retrans     77 KB-cwnd
[2024-11-05T16:59:41.801246-0600]     0.7500 MB /   0.50 sec =   12.5843 Mbps     5 retrans     49 KB-cwnd
[2024-11-05T16:59:42.492863-0600]     0.3750 MB /   0.50 sec =    6.2915 Mbps     0 retrans     55 KB-cwnd
[2024-11-05T16:59:43.076153-0600]     0.5000 MB /   0.50 sec =    8.3888 Mbps     0 retrans     60 KB-cwnd
[2024-11-05T16:59:43.076608-0600]     0.4375 MB /   0.50 sec =    7.3400 Mbps     0 retrans     60 KB-cwnd
[2024-11-05T16:59:43.559416-0600]     0.6250 MB /   0.50 sec =   10.4855 Mbps     3 retrans     69 KB-cwnd
[2024-11-05T16:59:44.082951-0600]     0.5625 MB /   0.50 sec =    9.4373 Mbps     0 retrans     73 KB-cwnd
[2024-11-05T16:59:45.004368-0600]     0.6875 MB /   0.50 sec =   11.5345 Mbps     1 retrans     69 KB-cwnd
[2024-11-05T16:59:45.460231-0600]     0.5625 MB /   0.50 sec =    9.4371 Mbps     0 retrans     73 KB-cwnd
[2024-11-05T16:59:45.864854-0600]     0.6250 MB /   0.50 sec =   10.4856 Mbps     0 retrans     77 KB-cwnd
[2024-11-05T16:59:46.255374-0600]     0.6875 MB /   0.50 sec =   11.5323 Mbps     0 retrans     82 KB-cwnd
[2024-11-05T16:59:46.614982-0600]     0.7500 MB /   0.50 sec =   12.5851 Mbps     2 retrans    128 KB-cwnd
[2024-11-05T16:59:47.166786-0600]     1.0625 MB /   0.50 sec =   17.8261 Mbps     3 retrans    100 KB-cwnd
[2024-11-05T16:59:47.851189-0600]     0.8125 MB /   0.50 sec =   13.6318 Mbps     1 retrans     84 KB-cwnd
[2024-11-05T16:59:48.292253-0600]     0.6875 MB /   0.50 sec =   11.5340 Mbps     1 retrans     69 KB-cwnd
[2024-11-05T16:59:48.789133-0600]     0.6875 MB /   0.50 sec =   11.5345 Mbps     0 retrans     73 KB-cwnd
[2024-11-05T16:59:49.207505-0600]     0.6250 MB /   0.50 sec =   10.4857 Mbps     0 retrans     77 KB-cwnd
[2024-11-05T16:59:49.659714-0600]     0.6250 MB /   0.50 sec =   10.4857 Mbps     1 retrans     67 KB-cwnd
[2024-11-05T16:59:50.172110-0600]     0.6250 MB /   0.50 sec =   10.4854 Mbps     0 retrans     79 KB-cwnd
[2024-11-05T16:59:50.628280-0600]     0.6250 MB /   0.50 sec =   10.4860 Mbps     0 retrans     83 KB-cwnd
[2024-11-05T16:59:51.085825-0600]     0.6875 MB /   0.50 sec =   11.5342 Mbps     2 retrans     67 KB-cwnd
