Start time: 1730697322528
[2024-11-03T22:15:23.320075-0700] nuttcp-t: v8.1.4: socket
[2024-11-03T22:15:23.320627-0700] nuttcp-t: buflen=65536, nstream=1, port=5101 tcp -> 155.146.144.24
[2024-11-03T22:15:23.320690-0700] nuttcp-t: time limit = 120.00 seconds
[2024-11-03T22:15:23.320739-0700] nuttcp-t: connect to 155.146.144.24 with mss=1376, RTT=24.299 ms af=inet
[2024-11-03T22:15:23.320783-0700] nuttcp-t: send window size = 2097152, receive window size = 6291456
[2024-11-03T22:15:23.320825-0700] nuttcp-t: available send window = 1572864, available receive window = 4718592
[2024-11-03T22:15:23.320867-0700] nuttcp-t: initial congestion window = 13 KB (10 packets)
[2024-11-03T22:15:23.320909-0700] nuttcp-r: v6.1.2: socket
[2024-11-03T22:15:23.320989-0700] nuttcp-r: buflen=65536, nstream=1, port=5101 tcp
[2024-11-03T22:15:23.321035-0700] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-03T22:15:23.321081-0700] nuttcp-r: accept from 174.201.1.210
[2024-11-03T22:15:23.321129-0700] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-03T22:15:23.321177-0700] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-03T22:15:23.321230-0700]     6.0625 MB /   0.50 sec =  101.7109 Mbps     0 retrans   6325 KB-cwnd
[2024-11-03T22:15:23.860498-0700]     7.5625 MB /   0.50 sec =  126.8404 Mbps     0 retrans   7335 KB-cwnd
[2024-11-03T22:15:24.376278-0700]    11.1250 MB /   0.50 sec =  186.6708 Mbps     0 retrans   7464 KB-cwnd
[2024-11-03T22:15:24.876525-0700]    13.3750 MB /   0.50 sec =  224.4325 Mbps     0 retrans   7553 KB-cwnd
[2024-11-03T22:15:25.302452-0700]    10.8125 MB /   0.50 sec =  181.4033 Mbps     0 retrans   9012 KB-cwnd
[2024-11-03T22:15:25.904410-0700]     4.3750 MB /   0.50 sec =   73.3881 Mbps     0 retrans   9012 KB-cwnd
[2024-11-03T22:15:26.408617-0700]     7.6875 MB /   0.50 sec =  128.9937 Mbps     0 retrans   9012 KB-cwnd
[2024-11-03T22:15:26.872684-0700]    11.2500 MB /   0.50 sec =  188.7463 Mbps     0 retrans   9012 KB-cwnd
[2024-11-03T22:15:27.318566-0700]    12.3750 MB /   0.50 sec =  207.6197 Mbps     0 retrans   9012 KB-cwnd
[2024-11-03T22:15:27.824618-0700]     8.1875 MB /   0.50 sec =  137.3585 Mbps     0 retrans   9012 KB-cwnd
[2024-11-03T22:15:28.470264-0700]    10.1250 MB /   0.50 sec =  169.8758 Mbps     0 retrans   9012 KB-cwnd
[2024-11-03T22:15:28.836971-0700]     9.1250 MB /   0.50 sec =  153.0603 Mbps     0 retrans   9012 KB-cwnd
[2024-11-03T22:15:29.404222-0700]    10.0000 MB /   0.50 sec =  167.7795 Mbps     0 retrans   9012 KB-cwnd
[2024-11-03T22:15:29.875473-0700]    10.9375 MB /   0.50 sec =  183.5015 Mbps     0 retrans   9012 KB-cwnd
[2024-11-03T22:15:30.368166-0700]     6.9375 MB /   0.50 sec =  116.4103 Mbps     0 retrans   9012 KB-cwnd
[2024-11-03T22:15:30.826654-0700]     3.1250 MB /   0.50 sec =   52.4270 Mbps     0 retrans   9012 KB-cwnd
[2024-11-03T22:15:31.334551-0700]     2.6250 MB /   0.50 sec =   44.0418 Mbps     0 retrans   9012 KB-cwnd
[2024-11-03T22:15:31.931403-0700]     2.3750 MB /   0.50 sec =   39.8388 Mbps     0 retrans   9012 KB-cwnd
[2024-11-03T22:15:32.584058-0700]     2.0000 MB /   0.50 sec =   33.5540 Mbps     0 retrans   9012 KB-cwnd
[2024-11-03T22:15:33.320159-0700]     2.0625 MB /   0.50 sec =   34.6040 Mbps     0 retrans   9012 KB-cwnd
[2024-11-03T22:15:33.320499-0700]     1.8125 MB /   0.50 sec =   30.4089 Mbps     0 retrans   9012 KB-cwnd
[2024-11-03T22:15:34.029673-0700]     2.0000 MB /   0.50 sec =   33.5594 Mbps     0 retrans   9012 KB-cwnd
[2024-11-03T22:15:34.806262-0700]     1.6875 MB /   0.50 sec =   28.3070 Mbps     0 retrans   9012 KB-cwnd
[2024-11-03T22:15:34.806705-0700]     1.8125 MB /   0.50 sec =   30.4135 Mbps     0 retrans   9012 KB-cwnd
[2024-11-03T22:15:35.637036-0700]     1.6250 MB /   0.50 sec =   27.2589 Mbps     0 retrans   9012 KB-cwnd
[2024-11-03T22:15:36.373982-0700]     1.4375 MB /   0.50 sec =   24.1174 Mbps     0 retrans   9012 KB-cwnd
[2024-11-03T22:15:36.374347-0700]     1.8750 MB /   0.50 sec =   31.4567 Mbps     0 retrans   9012 KB-cwnd
[2024-11-03T22:15:37.086660-0700]     2.1250 MB /   0.50 sec =   35.6575 Mbps     0 retrans   9012 KB-cwnd
