Start time: 1730915636692
[2024-11-06T11:53:57.738856-0600] nuttcp-t: v8.1.4: socket
[2024-11-06T11:53:57.739477-0600] nuttcp-t: buflen=65536, nstream=1, port=5103 tcp -> 54.197.223.49
[2024-11-06T11:53:57.739530-0600] nuttcp-t: time limit = 120.00 seconds
[2024-11-06T11:53:57.739566-0600] nuttcp-t: connect to 54.197.223.49 with mss=1448, RTT=47.340 ms af=inet
[2024-11-06T11:53:57.739595-0600] nuttcp-t: send window size = 1048576, receive window size = 1048576
[2024-11-06T11:53:57.739623-0600] nuttcp-t: available send window = 786432, available receive window = 786432
[2024-11-06T11:53:57.739650-0600] nuttcp-t: initial congestion window = 14 KB (10 packets)
[2024-11-06T11:53:57.739679-0600] nuttcp-r: v8.1.4: socket
[2024-11-06T11:53:57.739705-0600] nuttcp-r: buflen=65536, nstream=1, port=5103 tcp
[2024-11-06T11:53:57.739730-0600] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-06T11:53:57.739759-0600] nuttcp-r: accept from 98.97.0.66 with af=inet
[2024-11-06T11:53:57.739784-0600] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-06T11:53:57.739810-0600] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-06T11:53:57.739840-0600]     1.3750 MB /   0.50 sec =   23.0668 Mbps    19 retrans    255 KB-cwnd
[2024-11-06T11:53:58.423298-0600]     2.3750 MB /   0.50 sec =   39.8474 Mbps     7 retrans     91 KB-cwnd
[2024-11-06T11:53:59.140769-0600]     0.9375 MB /   0.50 sec =   15.7280 Mbps     3 retrans     79 KB-cwnd
[2024-11-06T11:53:59.141304-0600]     0.6875 MB /   0.50 sec =   11.5347 Mbps     0 retrans     79 KB-cwnd
[2024-11-06T11:53:59.837241-0600]     0.7500 MB /   0.50 sec =   12.5829 Mbps     0 retrans     86 KB-cwnd
[2024-11-06T11:54:00.450269-0600]     0.7500 MB /   0.50 sec =   12.5826 Mbps     2 retrans     93 KB-cwnd
[2024-11-06T11:54:01.036511-0600]     0.8125 MB /   0.50 sec =   13.6309 Mbps     0 retrans     98 KB-cwnd
[2024-11-06T11:54:01.569572-0600]     0.8750 MB /   0.50 sec =   14.6813 Mbps     1 retrans     87 KB-cwnd
[2024-11-06T11:54:02.231053-0600]     0.9375 MB /   0.50 sec =   15.7286 Mbps     0 retrans     98 KB-cwnd
[2024-11-06T11:54:02.231636-0600]     0.8125 MB /   0.50 sec =   13.6314 Mbps     0 retrans     98 KB-cwnd
[2024-11-06T11:54:02.797174-0600]     0.8125 MB /   0.50 sec =   13.6315 Mbps     1 retrans     82 KB-cwnd
[2024-11-06T11:54:03.719833-0600]     0.6875 MB /   0.50 sec =   11.5342 Mbps     2 retrans     70 KB-cwnd
[2024-11-06T11:54:03.720326-0600]     0.5625 MB /   0.50 sec =    9.4373 Mbps     0 retrans     70 KB-cwnd
[2024-11-06T11:54:04.658202-0600]     0.5625 MB /   0.50 sec =    9.4369 Mbps     0 retrans     79 KB-cwnd
[2024-11-06T11:54:04.658681-0600]     0.5625 MB /   0.50 sec =    9.4373 Mbps     0 retrans     79 KB-cwnd
[2024-11-06T11:54:05.500796-0600]     0.6250 MB /   0.50 sec =   10.4819 Mbps     0 retrans    104 KB-cwnd
[2024-11-06T11:54:06.204203-0600]     0.5000 MB /   0.50 sec =    8.3917 Mbps     3 retrans     82 KB-cwnd
[2024-11-06T11:54:06.204633-0600]     0.8125 MB /   0.50 sec =   13.6317 Mbps     0 retrans     82 KB-cwnd
[2024-11-06T11:54:07.117882-0600]     0.6875 MB /   0.50 sec =   11.5342 Mbps     5 retrans     33 KB-cwnd
[2024-11-06T11:54:07.118365-0600]     0.4375 MB /   0.50 sec =    7.3401 Mbps     0 retrans     33 KB-cwnd
[2024-11-06T11:54:08.628596-0600]     0.3125 MB /   0.50 sec =    5.2428 Mbps     3 retrans     73 KB-cwnd
[2024-11-06T11:54:08.628974-0600]     0.0625 MB /   0.50 sec =    1.0486 Mbps     0 retrans     73 KB-cwnd
[2024-11-06T11:54:08.629082-0600]     0.5625 MB /   0.50 sec =    9.4372 Mbps     0 retrans     73 KB-cwnd
[2024-11-06T11:54:14.935714-0600]     0.3750 MB /   0.50 sec =    6.2911 Mbps    83 retrans    154 KB-cwnd
[2024-11-06T11:54:14.936294-0600]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans    154 KB-cwnd
[2024-11-06T11:54:14.936451-0600]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans    154 KB-cwnd
[2024-11-06T11:54:14.936574-0600]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans    154 KB-cwnd
[2024-11-06T11:54:14.936691-0600]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans    154 KB-cwnd
[2024-11-06T11:54:14.936840-0600]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans    154 KB-cwnd
[2024-11-06T11:54:14.936954-0600]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans    154 KB-cwnd
[2024-11-06T11:54:14.937068-0600]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans    154 KB-cwnd
[2024-11-06T11:54:14.937173-0600]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans    154 KB-cwnd
[2024-11-06T11:54:14.937277-0600]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans    154 KB-cwnd
[2024-11-06T11:54:14.937394-0600]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans    154 KB-cwnd
[2024-11-06T11:54:14.937498-0600]     0.2500 MB /   0.50 sec =    4.1926 Mbps     0 retrans    154 KB-cwnd
[2024-11-06T11:54:15.655747-0600]     0.7500 MB /   0.50 sec =   12.5878 Mbps     2 retrans    104 KB-cwnd
[2024-11-06T11:54:15.656130-0600]     0.6250 MB /   0.50 sec =   10.4860 Mbps     0 retrans    104 KB-cwnd
[2024-11-06T11:54:16.836574-0600]     0.5625 MB /   0.50 sec =    9.4371 Mbps     1 retrans     87 KB-cwnd
[2024-11-06T11:54:16.836922-0600]     0.3125 MB /   0.50 sec =    5.2426 Mbps     0 retrans     87 KB-cwnd
[2024-11-06T11:54:18.035029-0600]     0.4375 MB /   0.50 sec =    7.3396 Mbps     0 retrans     94 KB-cwnd
[2024-11-06T11:54:18.035615-0600]     0.4375 MB /   0.50 sec =    7.3408 Mbps     0 retrans     94 KB-cwnd
