Start time: 1731107496454
[2024-11-08T18:11:37.642422-0500] nuttcp-t: v8.1.4: socket
[2024-11-08T18:11:37.642952-0500] nuttcp-t: buflen=65536, nstream=1, port=5379 tcp -> 54.197.223.49
[2024-11-08T18:11:37.643002-0500] nuttcp-t: time limit = 120.00 seconds
[2024-11-08T18:11:37.643040-0500] nuttcp-t: connect to 54.197.223.49 with mss=1384, RTT=64.711 ms af=inet
[2024-11-08T18:11:37.643075-0500] nuttcp-t: send window size = 2097152, receive window size = 6291456
[2024-11-08T18:11:37.643110-0500] nuttcp-t: available send window = 1572864, available receive window = 4718592
[2024-11-08T18:11:37.643144-0500] nuttcp-t: initial congestion window = 13 KB (10 packets)
[2024-11-08T18:11:37.643179-0500] nuttcp-r: v8.1.4: socket
[2024-11-08T18:11:37.643215-0500] nuttcp-r: buflen=65536, nstream=1, port=5379 tcp
[2024-11-08T18:11:37.643248-0500] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-08T18:11:37.643282-0500] nuttcp-r: accept from 172.56.7.152 with af=inet
[2024-11-08T18:11:37.643316-0500] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-08T18:11:37.643350-0500] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-08T18:11:37.643385-0500]     1.4375 MB /   0.50 sec =   24.1166 Mbps     1 retrans   2500 KB-cwnd
[2024-11-08T18:11:37.987073-0500]     3.8750 MB /   0.50 sec =   65.0122 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:38.792145-0500]     3.6875 MB /   0.50 sec =   61.8623 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:39.277760-0500]     2.9375 MB /   0.50 sec =   49.2844 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:39.758365-0500]     2.8125 MB /   0.50 sec =   47.1875 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:40.251325-0500]     2.6875 MB /   0.50 sec =   45.0886 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:40.766389-0500]     2.7500 MB /   0.50 sec =   46.1379 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:41.357867-0500]     2.3125 MB /   0.50 sec =   38.7965 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:41.871641-0500]     2.4375 MB /   0.50 sec =   40.8925 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:42.369769-0500]     2.5000 MB /   0.50 sec =   41.9448 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:42.799966-0500]     2.8750 MB /   0.50 sec =   48.2351 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:43.341880-0500]     2.6875 MB /   0.50 sec =   45.0671 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:43.875191-0500]     2.6875 MB /   0.50 sec =   45.1106 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:44.389401-0500]     2.4375 MB /   0.50 sec =   40.8938 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:44.862762-0500]     2.6875 MB /   0.50 sec =   45.0883 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:45.507706-0500]     2.6875 MB /   0.50 sec =   45.0893 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:45.508094-0500]     2.0625 MB /   0.50 sec =   34.6034 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:46.051443-0500]     2.3125 MB /   0.50 sec =   38.7971 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:46.585558-0500]     2.6250 MB /   0.50 sec =   44.0398 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:47.340048-0500]     1.8750 MB /   0.50 sec =   31.4571 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:47.944331-0500]     1.8750 MB /   0.50 sec =   31.4573 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:47.944813-0500]     2.2500 MB /   0.50 sec =   37.7496 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:48.525169-0500]     2.3125 MB /   0.50 sec =   38.7976 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:49.135328-0500]     2.1250 MB /   0.50 sec =   35.6519 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:49.630987-0500]     2.6250 MB /   0.50 sec =   44.0374 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:50.122421-0500]     2.6250 MB /   0.50 sec =   44.0417 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:50.559814-0500]     2.9375 MB /   0.50 sec =   49.2838 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:51.094203-0500]     2.6250 MB /   0.50 sec =   44.0396 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:51.627433-0500]     2.5000 MB /   0.50 sec =   41.9414 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:52.199617-0500]     2.4375 MB /   0.50 sec =   40.8956 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:52.704032-0500]     2.4375 MB /   0.50 sec =   40.8954 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:53.149916-0500]     2.8750 MB /   0.50 sec =   48.1975 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:53.558903-0500]     3.2500 MB /   0.50 sec =   54.5674 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:53.941022-0500]     3.3750 MB /   0.50 sec =   56.6219 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:54.836412-0500]     3.1250 MB /   0.50 sec =   52.4300 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:55.365908-0500]     2.7500 MB /   0.50 sec =   46.1365 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:55.875062-0500]     2.5625 MB /   0.50 sec =   42.9913 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:56.369683-0500]     2.5000 MB /   0.50 sec =   41.9408 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:56.860241-0500]     2.8750 MB /   0.50 sec =   48.2385 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:57.350384-0500]     2.5625 MB /   0.50 sec =   42.9914 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:57.906249-0500]     2.8750 MB /   0.50 sec =   48.2328 Mbps     0 retrans   2743 KB-cwnd
[2024-11-08T18:11:58.438346-0500]     2.3125 MB /   0.50 sec =   38.7981 Mbps     0 retrans   2743 KB-cwnd
