Start time: 1730837972559
[2024-11-05T14:19:33.524454-0600] nuttcp-r: v8.1.4: socket
[2024-11-05T14:19:33.524944-0600] nuttcp-r: buflen=65536, nstream=1, port=5379 tcp
[2024-11-05T14:19:33.524979-0600] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-05T14:19:33.525004-0600] nuttcp-r: connect to 54.197.223.49 with RTT=80.731 ms af=inet
[2024-11-05T14:19:33.525029-0600] nuttcp-r: send window size = 2097152, receive window size = 6291456
[2024-11-05T14:19:33.525051-0600] nuttcp-r: available send window = 1572864, available receive window = 4718592
[2024-11-05T14:19:33.525074-0600]     0.2500 MB /   0.50 sec =    4.1938 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T14:19:34.024788-0600]    10.8750 MB /   0.50 sec =  182.4519 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T14:19:34.524259-0600]    32.5000 MB /   0.50 sec =  545.2464 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T14:19:35.024936-0600]    52.6875 MB /   0.50 sec =  883.8541 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T14:19:35.524623-0600]    50.7500 MB /   0.50 sec =  851.0590 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T14:19:36.024176-0600]    56.3125 MB /   0.50 sec =  945.3909 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T14:19:36.524450-0600]    56.8750 MB /   0.50 sec =  954.1145 Mbps     0 retrans     13 KB-cwnd
[2024-11-05T14:19:37.024219-0600]    45.6875 MB /   0.50 sec =  766.5765 Mbps     0 retrans     26 KB-cwnd
[2024-11-05T14:19:37.524301-0600]    34.2500 MB /   0.50 sec =  574.5553 Mbps     0 retrans     26 KB-cwnd
[2024-11-05T14:19:38.024476-0600]    11.8750 MB /   0.50 sec =  199.2063 Mbps     0 retrans     26 KB-cwnd
[2024-11-05T14:19:38.524319-0600]    33.1875 MB /   0.50 sec =  556.8908 Mbps     0 retrans     26 KB-cwnd
[2024-11-05T14:19:39.024218-0600]    31.3125 MB /   0.50 sec =  525.3429 Mbps     0 retrans  22820 KB-cwnd
[2024-11-05T14:19:39.524714-0600]    27.7500 MB /   0.50 sec =  465.1984 Mbps     0 retrans  22820 KB-cwnd
[2024-11-05T14:19:40.024318-0600]    28.6875 MB /   0.50 sec =  481.6403 Mbps     0 retrans  22820 KB-cwnd
[2024-11-05T14:19:40.524340-0600]    22.6250 MB /   0.50 sec =  379.5967 Mbps     0 retrans  22820 KB-cwnd
[2024-11-05T14:19:41.024481-0600]    10.0625 MB /   0.50 sec =  168.7586 Mbps     0 retrans  22820 KB-cwnd
[2024-11-05T14:19:41.524264-0600]     6.5000 MB /   0.50 sec =  109.0979 Mbps     0 retrans  22820 KB-cwnd
[2024-11-05T14:19:42.024564-0600]    13.7500 MB /   0.50 sec =  230.5590 Mbps     0 retrans  22820 KB-cwnd
