Start time: 1730917143721
[2024-11-06T12:19:03.958] - client - INFO - Connected to 54.197.223.49:65432
[2024-11-06T12:19:03.958] - client - INFO - PING 54.197.223.49 26(66) bytes of data.
[2024-11-06T12:19:04.023] - client - INFO - 46 bytes from 54.197.223.49: time=64.61 ms
[2024-11-06T12:19:04.299] - client - INFO - 46 bytes from 54.197.223.49: time=74.01 ms
[2024-11-06T12:19:04.566] - client - INFO - 46 bytes from 54.197.223.49: time=66.62 ms
[2024-11-06T12:19:04.824] - client - INFO - 46 bytes from 54.197.223.49: time=57.28 ms
[2024-11-06T12:19:05.106] - client - INFO - 46 bytes from 54.197.223.49: time=79.82 ms
[2024-11-06T12:19:05.357] - client - INFO - 46 bytes from 54.197.223.49: time=49.88 ms
[2024-11-06T12:19:05.638] - client - INFO - 46 bytes from 54.197.223.49: time=79.63 ms
[2024-11-06T12:19:05.889] - client - INFO - 46 bytes from 54.197.223.49: time=49.81 ms
[2024-11-06T12:19:06.138] - client - INFO - 46 bytes from 54.197.223.49: time=47.33 ms
[2024-11-06T12:19:06.389] - client - INFO - 46 bytes from 54.197.223.49: time=48.67 ms
[2024-11-06T12:19:06.648] - client - INFO - 46 bytes from 54.197.223.49: time=58.68 ms
[2024-11-06T12:19:06.906] - client - INFO - 46 bytes from 54.197.223.49: time=57.01 ms
[2024-11-06T12:19:07.316] - client - INFO - 46 bytes from 54.197.223.49: time=207.87 ms
[2024-11-06T12:19:07.568] - client - INFO - 46 bytes from 54.197.223.49: time=50.38 ms
[2024-11-06T12:19:07.845] - client - INFO - 46 bytes from 54.197.223.49: time=76.87 ms
[2024-11-06T12:19:08.140] - client - INFO - 46 bytes from 54.197.223.49: time=94.13 ms
[2024-11-06T12:19:08.398] - client - INFO - 46 bytes from 54.197.223.49: time=57.35 ms
[2024-11-06T12:19:08.656] - client - INFO - 46 bytes from 54.197.223.49: time=55.95 ms
[2024-11-06T12:19:08.908] - client - INFO - 46 bytes from 54.197.223.49: time=49.94 ms
[2024-11-06T12:19:09.169] - client - INFO - 46 bytes from 54.197.223.49: time=59.79 ms
[2024-11-06T12:19:09.418] - client - INFO - 46 bytes from 54.197.223.49: time=47.55 ms
[2024-11-06T12:19:09.669] - client - INFO - 46 bytes from 54.197.223.49: time=48.59 ms
[2024-11-06T12:19:09.927] - client - INFO - 46 bytes from 54.197.223.49: time=55.93 ms
[2024-11-06T12:19:10.177] - client - INFO - 46 bytes from 54.197.223.49: time=49.48 ms
[2024-11-06T12:19:10.428] - client - INFO - 46 bytes from 54.197.223.49: time=49.79 ms
[2024-11-06T12:19:10.687] - client - INFO - 46 bytes from 54.197.223.49: time=57.09 ms
[2024-11-06T12:19:10.971] - client - INFO - 46 bytes from 54.197.223.49: time=81.83 ms
[2024-11-06T12:19:11.217] - client - INFO - 46 bytes from 54.197.223.49: time=44.81 ms
[2024-11-06T12:19:11.511] - client - INFO - 46 bytes from 54.197.223.49: time=93.80 ms
[2024-11-06T12:19:11.775] - client - INFO - 46 bytes from 54.197.223.49: time=62.12 ms
[2024-11-06T12:19:12.026] - client - INFO - 46 bytes from 54.197.223.49: time=50.73 ms
[2024-11-06T12:19:12.294] - client - INFO - 46 bytes from 54.197.223.49: time=66.12 ms
[2024-11-06T12:19:12.575] - client - INFO - 46 bytes from 54.197.223.49: time=80.49 ms
[2024-11-06T12:19:12.828] - client - INFO - 46 bytes from 54.197.223.49: time=52.11 ms
[2024-11-06T12:19:13.095] - client - INFO - 46 bytes from 54.197.223.49: time=65.87 ms
[2024-11-06T12:19:13.355] - client - INFO - 46 bytes from 54.197.223.49: time=58.29 ms
[2024-11-06T12:19:13.618] - client - INFO - 46 bytes from 54.197.223.49: time=61.22 ms
[2024-11-06T12:19:13.867] - client - INFO - 46 bytes from 54.197.223.49: time=48.15 ms
[2024-11-06T12:19:14.144] - client - INFO - 46 bytes from 54.197.223.49: time=75.22 ms
[2024-11-06T12:19:14.415] - client - INFO - 46 bytes from 54.197.223.49: time=69.49 ms
[2024-11-06T12:19:14.678] - client - INFO - 46 bytes from 54.197.223.49: time=60.42 ms
[2024-11-06T12:19:14.946] - client - INFO - 46 bytes from 54.197.223.49: time=66.39 ms
[2024-11-06T12:19:15.215] - client - INFO - 46 bytes from 54.197.223.49: time=68.22 ms
[2024-11-06T12:19:15.468] - client - INFO - 46 bytes from 54.197.223.49: time=51.66 ms
[2024-11-06T12:19:15.735] - client - INFO - 46 bytes from 54.197.223.49: time=66.16 ms
[2024-11-06T12:19:15.996] - client - INFO - 46 bytes from 54.197.223.49: time=59.15 ms
[2024-11-06T12:19:16.267] - client - INFO - 46 bytes from 54.197.223.49: time=69.21 ms
[2024-11-06T12:19:16.546] - client - INFO - 46 bytes from 54.197.223.49: time=77.77 ms
[2024-11-06T12:19:16.815] - client - INFO - 46 bytes from 54.197.223.49: time=68.12 ms
[2024-11-06T12:19:17.076] - client - INFO - 46 bytes from 54.197.223.49: time=60.29 ms
[2024-11-06T12:19:17.347] - client - INFO - 46 bytes from 54.197.223.49: time=70.19 ms
[2024-11-06T12:19:17.616] - client - INFO - 46 bytes from 54.197.223.49: time=66.66 ms
[2024-11-06T12:19:17.867] - client - INFO - 46 bytes from 54.197.223.49: time=49.69 ms
[2024-11-06T12:19:18.141] - client - INFO - 46 bytes from 54.197.223.49: time=73.62 ms
[2024-11-06T12:19:18.398] - client - INFO - 46 bytes from 54.197.223.49: time=55.15 ms
[2024-11-06T12:19:18.648] - client - INFO - 46 bytes from 54.197.223.49: time=49.10 ms
[2024-11-06T12:19:18.897] - client - INFO - 46 bytes from 54.197.223.49: time=47.08 ms
[2024-11-06T12:19:19.148] - client - INFO - 46 bytes from 54.197.223.49: time=49.45 ms
[2024-11-06T12:19:19.405] - client - INFO - 46 bytes from 54.197.223.49: time=55.33 ms
[2024-11-06T12:19:19.658] - client - INFO - 46 bytes from 54.197.223.49: time=52.08 ms
[2024-11-06T12:19:19.916] - client - INFO - 46 bytes from 54.197.223.49: time=57.03 ms
[2024-11-06T12:19:20.168] - client - INFO - 46 bytes from 54.197.223.49: time=51.23 ms
[2024-11-06T12:19:20.427] - client - INFO - 46 bytes from 54.197.223.49: time=58.34 ms
