Start time: 1731019222315
[2024-11-07T17:40:23.348585-0500] nuttcp-t: v8.1.4: socket
[2024-11-07T17:40:23.349405-0500] nuttcp-t: buflen=65536, nstream=1, port=5103 tcp -> 54.197.223.49
[2024-11-07T17:40:23.349486-0500] nuttcp-t: time limit = 120.00 seconds
[2024-11-07T17:40:23.349540-0500] nuttcp-t: connect to 54.197.223.49 with mss=1448, RTT=39.065 ms af=inet
[2024-11-07T17:40:23.349589-0500] nuttcp-t: send window size = 1048576, receive window size = 1048576
[2024-11-07T17:40:23.349638-0500] nuttcp-t: available send window = 786432, available receive window = 786432
[2024-11-07T17:40:23.349685-0500] nuttcp-t: initial congestion window = 14 KB (10 packets)
[2024-11-07T17:40:23.349734-0500] nuttcp-r: v8.1.4: socket
[2024-11-07T17:40:23.349778-0500] nuttcp-r: buflen=65536, nstream=1, port=5103 tcp
[2024-11-07T17:40:23.349826-0500] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-07T17:40:23.349874-0500] nuttcp-r: accept from 98.97.18.193 with af=inet
[2024-11-07T17:40:23.349921-0500] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-07T17:40:23.349968-0500] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-07T17:40:23.350019-0500]     0.9375 MB /   0.50 sec =   15.7283 Mbps    15 retrans    183 KB-cwnd
[2024-11-07T17:40:23.939086-0500]     1.8125 MB /   0.50 sec =   30.4087 Mbps     4 retrans     84 KB-cwnd
[2024-11-07T17:40:24.480866-0500]     0.8750 MB /   0.50 sec =   14.6796 Mbps     0 retrans     90 KB-cwnd
[2024-11-07T17:40:24.980089-0500]     0.7500 MB /   0.50 sec =   12.5830 Mbps     0 retrans     94 KB-cwnd
[2024-11-07T17:40:25.619986-0500]     0.6875 MB /   0.50 sec =   11.5346 Mbps     0 retrans    101 KB-cwnd
[2024-11-07T17:40:26.203834-0500]     0.5625 MB /   0.50 sec =    9.4373 Mbps     2 retrans     84 KB-cwnd
[2024-11-07T17:40:26.204239-0500]     0.7500 MB /   0.50 sec =   12.5826 Mbps     0 retrans     84 KB-cwnd
[2024-11-07T17:40:27.351896-0500]     0.7500 MB /   0.50 sec =   12.5830 Mbps     2 retrans     79 KB-cwnd
[2024-11-07T17:40:27.352444-0500]     0.4375 MB /   0.50 sec =    7.3400 Mbps     0 retrans     79 KB-cwnd
[2024-11-07T17:40:28.407211-0500]     0.5000 MB /   0.50 sec =    8.3882 Mbps    12 retrans     42 KB-cwnd
[2024-11-07T17:40:28.407640-0500]     0.4375 MB /   0.50 sec =    7.3402 Mbps     0 retrans     42 KB-cwnd
