Start time: 1730500490151
[2024-11-01T15:34:50.280226-0700] PING 161.188.33.234 (161.188.33.234) 38(66) bytes of data.
[2024-11-01T15:34:50.281076-0700] 46 bytes from 161.188.33.234: icmp_seq=1 ttl=252 time=44.8 ms
[2024-11-01T15:34:50.480471-0700] 46 bytes from 161.188.33.234: icmp_seq=2 ttl=252 time=44.4 ms
[2024-11-01T15:34:50.684024-0700] 46 bytes from 161.188.33.234: icmp_seq=3 ttl=252 time=46.9 ms
[2024-11-01T15:34:50.878643-0700] 46 bytes from 161.188.33.234: icmp_seq=4 ttl=252 time=40.9 ms
[2024-11-01T15:34:51.078825-0700] 46 bytes from 161.188.33.234: icmp_seq=5 ttl=252 time=40.7 ms
[2024-11-01T15:34:51.328732-0700] 46 bytes from 161.188.33.234: icmp_seq=6 ttl=252 time=90.0 ms
[2024-11-01T15:34:51.458311-0700] 46 bytes from 161.188.33.234: icmp_seq=7 ttl=252 time=19.2 ms
[2024-11-01T15:34:51.679457-0700] 46 bytes from 161.188.33.234: icmp_seq=8 ttl=252 time=39.4 ms
[2024-11-01T15:34:51.878891-0700] 46 bytes from 161.188.33.234: icmp_seq=9 ttl=252 time=37.8 ms
[2024-11-01T15:34:52.080047-0700] 46 bytes from 161.188.33.234: icmp_seq=10 ttl=252 time=38.4 ms
[2024-11-01T15:34:52.278303-0700] 46 bytes from 161.188.33.234: icmp_seq=11 ttl=252 time=35.7 ms
[2024-11-01T15:34:52.483836-0700] 46 bytes from 161.188.33.234: icmp_seq=12 ttl=252 time=41.0 ms
[2024-11-01T15:34:52.679760-0700] 46 bytes from 161.188.33.234: icmp_seq=13 ttl=252 time=36.2 ms
[2024-11-01T15:34:52.879493-0700] 46 bytes from 161.188.33.234: icmp_seq=14 ttl=252 time=35.2 ms
[2024-11-01T15:34:53.079118-0700] 46 bytes from 161.188.33.234: icmp_seq=15 ttl=252 time=33.9 ms
[2024-11-01T15:34:53.278688-0700] 46 bytes from 161.188.33.234: icmp_seq=16 ttl=252 time=33.0 ms
[2024-11-01T15:34:53.480295-0700] 46 bytes from 161.188.33.234: icmp_seq=17 ttl=252 time=34.1 ms
[2024-11-01T15:34:53.679030-0700] 46 bytes from 161.188.33.234: icmp_seq=18 ttl=252 time=31.9 ms
[2024-11-01T15:34:53.878271-0700] 46 bytes from 161.188.33.234: icmp_seq=19 ttl=252 time=30.7 ms
[2024-11-01T15:34:54.078770-0700] 46 bytes from 161.188.33.234: icmp_seq=20 ttl=252 time=30.5 ms
[2024-11-01T15:34:54.278327-0700] 46 bytes from 161.188.33.234: icmp_seq=21 ttl=252 time=29.0 ms
[2024-11-01T15:34:54.477779-0700] 46 bytes from 161.188.33.234: icmp_seq=22 ttl=252 time=27.9 ms
[2024-11-01T15:34:54.678002-0700] 46 bytes from 161.188.33.234: icmp_seq=23 ttl=252 time=27.6 ms
[2024-11-01T15:34:54.898453-0700] 46 bytes from 161.188.33.234: icmp_seq=24 ttl=252 time=47.0 ms
[2024-11-01T15:34:55.078199-0700] 46 bytes from 161.188.33.234: icmp_seq=25 ttl=252 time=26.3 ms
[2024-11-01T15:34:55.280100-0700] 46 bytes from 161.188.33.234: icmp_seq=26 ttl=252 time=27.2 ms
[2024-11-01T15:34:55.477938-0700] 46 bytes from 161.188.33.234: icmp_seq=27 ttl=252 time=24.2 ms
[2024-11-01T15:34:55.703992-0700] 46 bytes from 161.188.33.234: icmp_seq=28 ttl=252 time=49.4 ms
[2024-11-01T15:34:55.898617-0700] 46 bytes from 161.188.33.234: icmp_seq=29 ttl=252 time=43.1 ms
[2024-11-01T15:34:56.080689-0700] 46 bytes from 161.188.33.234: icmp_seq=30 ttl=252 time=24.2 ms
[2024-11-01T15:34:56.298558-0700] 46 bytes from 161.188.33.234: icmp_seq=31 ttl=252 time=41.1 ms
[2024-11-01T15:34:56.498747-0700] 46 bytes from 161.188.33.234: icmp_seq=32 ttl=252 time=40.6 ms
[2024-11-01T15:34:56.698968-0700] 46 bytes from 161.188.33.234: icmp_seq=33 ttl=252 time=39.5 ms
[2024-11-01T15:34:56.901381-0700] 46 bytes from 161.188.33.234: icmp_seq=34 ttl=252 time=40.3 ms
[2024-11-01T15:34:57.098501-0700] 46 bytes from 161.188.33.234: icmp_seq=35 ttl=252 time=37.4 ms
[2024-11-01T15:34:57.299020-0700] 46 bytes from 161.188.33.234: icmp_seq=36 ttl=252 time=36.8 ms
[2024-11-01T15:34:57.495824-0700] 46 bytes from 161.188.33.234: icmp_seq=37 ttl=252 time=33.3 ms
[2024-11-01T15:34:57.695747-0700] 46 bytes from 161.188.33.234: icmp_seq=38 ttl=252 time=32.2 ms
[2024-11-01T15:34:57.898428-0700] 46 bytes from 161.188.33.234: icmp_seq=39 ttl=252 time=34.0 ms
[2024-11-01T15:34:58.098344-0700] 46 bytes from 161.188.33.234: icmp_seq=40 ttl=252 time=33.3 ms
[2024-11-01T15:34:58.298626-0700] 46 bytes from 161.188.33.234: icmp_seq=41 ttl=252 time=32.6 ms
[2024-11-01T15:34:58.498679-0700] 46 bytes from 161.188.33.234: icmp_seq=42 ttl=252 time=31.5 ms
[2024-11-01T15:34:58.700659-0700] 46 bytes from 161.188.33.234: icmp_seq=43 ttl=252 time=32.3 ms
[2024-11-01T15:34:58.903600-0700] 46 bytes from 161.188.33.234: icmp_seq=44 ttl=252 time=34.2 ms
[2024-11-01T15:34:59.098817-0700] 46 bytes from 161.188.33.234: icmp_seq=45 ttl=252 time=28.1 ms
[2024-11-01T15:34:59.324037-0700] 46 bytes from 161.188.33.234: icmp_seq=46 ttl=252 time=52.5 ms
[2024-11-01T15:34:59.493347-0700] 46 bytes from 161.188.33.234: icmp_seq=47 ttl=252 time=20.5 ms
[2024-11-01T15:34:59.694442-0700] 46 bytes from 161.188.33.234: icmp_seq=48 ttl=252 time=20.9 ms
[2024-11-01T15:34:59.910266-0700] 46 bytes from 161.188.33.234: icmp_seq=49 ttl=252 time=36.2 ms
[2024-11-01T15:35:00.109156-0700] 46 bytes from 161.188.33.234: icmp_seq=50 ttl=252 time=34.3 ms
[2024-11-01T15:35:00.310367-0700] 46 bytes from 161.188.33.234: icmp_seq=51 ttl=252 time=34.7 ms
[2024-11-01T15:35:00.510961-0700] 46 bytes from 161.188.33.234: icmp_seq=52 ttl=252 time=34.0 ms
