Start time: 1730571703740
[2024-11-02T11:21:44.713003-0700] nuttcp-t: v8.1.4: socket
[2024-11-02T11:21:44.713950-0700] nuttcp-t: buflen=65536, nstream=1, port=5102 tcp -> 54.176.53.206
[2024-11-02T11:21:44.714087-0700] nuttcp-t: time limit = 120.00 seconds
[2024-11-02T11:21:44.714201-0700] nuttcp-t: connect to 54.176.53.206 with mss=1378, RTT=33.135 ms af=inet
[2024-11-02T11:21:44.714314-0700] nuttcp-t: send window size = 2097152, receive window size = 6291456
[2024-11-02T11:21:44.714421-0700] nuttcp-t: available send window = 1572864, available receive window = 4718592
[2024-11-02T11:21:44.714605-0700] nuttcp-t: initial congestion window = 13 KB (10 packets)
[2024-11-02T11:21:44.714708-0700] nuttcp-r: v6.1.2: socket
[2024-11-02T11:21:44.714809-0700] nuttcp-r: buflen=65536, nstream=1, port=5102 tcp
[2024-11-02T11:21:44.715057-0700] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-02T11:21:44.715186-0700] nuttcp-r: accept from 107.115.44.161
[2024-11-02T11:21:44.715298-0700] nuttcp-r: send window size = 450000000, receive window size = 450000000
[2024-11-02T11:21:44.715400-0700] nuttcp-r: available send window = 225000000, available receive window = 225000000
[2024-11-02T11:21:44.715505-0700]     0.8125 MB /   0.50 sec =   13.6312 Mbps     0 retrans   1181 KB-cwnd
[2024-11-02T11:21:45.243335-0700]     1.6875 MB /   0.50 sec =   28.3111 Mbps     0 retrans   1597 KB-cwnd
[2024-11-02T11:21:46.057378-0700]     1.7500 MB /   0.50 sec =   29.3594 Mbps     0 retrans   1597 KB-cwnd
[2024-11-02T11:21:46.917922-0700]     1.7500 MB /   0.50 sec =   29.3433 Mbps     1 retrans   1505 KB-cwnd
[2024-11-02T11:21:46.918127-0700]     2.1250 MB /   0.50 sec =   35.6721 Mbps     0 retrans   1505 KB-cwnd
[2024-11-02T11:21:47.557145-0700]     2.1875 MB /   0.50 sec =   36.7013 Mbps     0 retrans   1505 KB-cwnd
[2024-11-02T11:21:48.217986-0700]     2.0625 MB /   0.50 sec =   34.6033 Mbps     0 retrans   1505 KB-cwnd
[2024-11-02T11:21:48.218186-0700]     2.0000 MB /   0.50 sec =   33.5536 Mbps     0 retrans   1505 KB-cwnd
[2024-11-02T11:21:48.941284-0700]     1.8750 MB /   0.50 sec =   31.4573 Mbps     0 retrans   1505 KB-cwnd
[2024-11-02T11:21:49.914524-0700]     1.7500 MB /   0.50 sec =   29.3601 Mbps     2 retrans   1203 KB-cwnd
[2024-11-02T11:21:49.915048-0700]     1.4375 MB /   0.50 sec =   24.1164 Mbps     0 retrans   1203 KB-cwnd
[2024-11-02T11:21:50.563142-0700]     2.1250 MB /   0.50 sec =   35.6536 Mbps     0 retrans   1216 KB-cwnd
[2024-11-02T11:21:51.185471-0700]     1.9375 MB /   0.50 sec =   32.5047 Mbps     0 retrans   1216 KB-cwnd
[2024-11-02T11:21:51.185912-0700]     2.2500 MB /   0.50 sec =   37.7484 Mbps     0 retrans   1216 KB-cwnd
[2024-11-02T11:21:51.793714-0700]     2.1875 MB /   0.50 sec =   36.7012 Mbps     0 retrans   1216 KB-cwnd
[2024-11-02T11:21:52.418951-0700]     2.1250 MB /   0.50 sec =   35.6513 Mbps     0 retrans   1216 KB-cwnd
[2024-11-02T11:21:53.092087-0700]     2.1250 MB /   0.50 sec =   35.6524 Mbps     1 retrans    972 KB-cwnd
[2024-11-02T11:21:53.672660-0700]     2.1250 MB /   0.50 sec =   35.6515 Mbps     0 retrans    972 KB-cwnd
[2024-11-02T11:21:53.672840-0700]     2.3125 MB /   0.50 sec =   38.7973 Mbps     0 retrans    972 KB-cwnd
[2024-11-02T11:21:54.319891-0700]     2.0625 MB /   0.50 sec =   34.6030 Mbps     0 retrans    972 KB-cwnd
[2024-11-02T11:21:54.967850-0700]     2.1250 MB /   0.50 sec =   35.6504 Mbps     0 retrans    972 KB-cwnd
[2024-11-02T11:21:55.660024-0700]     2.0000 MB /   0.50 sec =   33.5560 Mbps    18 retrans    791 KB-cwnd
[2024-11-02T11:21:55.660437-0700]     1.8125 MB /   0.50 sec =   30.4070 Mbps     0 retrans    791 KB-cwnd
[2024-11-02T11:21:56.418244-0700]     1.8125 MB /   0.50 sec =   30.4092 Mbps     0 retrans    791 KB-cwnd
[2024-11-02T11:21:57.376859-0700]     1.3750 MB /   0.50 sec =   23.0687 Mbps     1 retrans    636 KB-cwnd
[2024-11-02T11:21:57.377365-0700]     1.7500 MB /   0.50 sec =   29.3598 Mbps     0 retrans    636 KB-cwnd
