Start time: 1730587611221
[2024-11-02T16:46:52.316532-0600] nuttcp-r: v8.1.4: socket
[2024-11-02T16:46:52.317264-0600] nuttcp-r: buflen=65536, nstream=1, port=5102 tcp
[2024-11-02T16:46:52.317314-0600] nuttcp-r: interval reporting every 0.50 seconds
[2024-11-02T16:46:52.317352-0600] nuttcp-r: connect to 54.176.53.206 with RTT=111.972 ms af=inet
[2024-11-02T16:46:52.317388-0600] nuttcp-r: send window size = 2097152, receive window size = 6291456
[2024-11-02T16:46:52.317422-0600] nuttcp-r: available send window = 1572864, available receive window = 4718592
[2024-11-02T16:46:52.317535-0600]     0.0625 MB /   0.50 sec =    1.0484 Mbps     0 retrans
[2024-11-02T16:46:52.816178-0600]     1.2500 MB /   0.50 sec =   20.9724 Mbps     0 retrans
[2024-11-02T16:46:53.317957-0600]     0.8125 MB /   0.50 sec =   13.6005 Mbps     0 retrans
[2024-11-02T16:46:53.818371-0600]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-02T16:46:54.316468-0600]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-02T16:46:54.817439-0600]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-02T16:46:55.316231-0600]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-02T16:46:55.817881-0600]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-02T16:46:56.316873-0600]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
[2024-11-02T16:46:56.817662-0600]     0.0000 MB /   0.50 sec =    0.0000 Mbps     0 retrans
End time: 1730587617382
